Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
SEMINARS IN DIAGNOSTIC PATHOLOGY,SEMINARS IN DIAGNOSTIC PATHOLOGY,3,,Q1
SEMINARS IN DIALYSIS,SEMINARS IN DIALYSIS,4,,Q4
Seminars in Fetal & Neonatal Medicine,SEMINARS IN FETAL AND NEONATAL MEDICINE,3,,Q1
SEMINARS IN HEMATOLOGY,SEMINARS IN HEMATOLOGY,2,,Q1
SEMINARS IN IMMUNOLOGY,SEMINARS IN IMMUNOLOGY,2,,Q1
Seminars in Immunopathology,SEMINARS IN IMMUNOPATHOLOGY,1,Yes,Q1
SEMINARS IN INTERVENTIONAL RADIOLOGY,SEMINARS IN INTERVENTIONAL RADIOLOGY,4,,Q3
SEMINARS IN LIVER DISEASE,SEMINARS IN LIVER DISEASE,3,,Q2
SEMINARS IN MUSCULOSKELETAL RADIOLOGY,SEMINARS IN MUSCULOSKELETAL RADIOLOGY,4,,Q4
SEMINARS IN NEPHROLOGY,SEMINARS IN NEPHROLOGY,3,,Q1
SEMINARS IN NEUROLOGY,SEMINARS IN NEUROLOGY,4,,Q3
SEMINARS IN NUCLEAR MEDICINE,SEMINARS IN NUCLEAR MEDICINE,2,,Q1
SEMINARS IN ONCOLOGY,SEMINARS IN ONCOLOGY,4,,Q3
Seminars in Oncology Nursing,SEMINARS IN ONCOLOGY NURSING,3,,
Seminars in Ophthalmology,SEMINARS IN OPHTHALMOLOGY,4,,Q2
Seminars in Orthodontics,SEMINARS IN ORTHODONTICS,4,,Q2
Seminars in Pediatric Neurology,SEMINARS IN PEDIATRIC NEUROLOGY,3,,Q2
Seminars in Pediatric Surgery,SEMINARS IN PEDIATRIC SURGERY,4,,Q1
SEMINARS IN PERINATOLOGY,SEMINARS IN PERINATOLOGY,2,,Q1
Seminars in Plastic Surgery,SEMINARS IN PLASTIC SURGERY,4,,Q3
SEMINARS IN RADIATION ONCOLOGY,SEMINARS IN RADIATION ONCOLOGY,3,,Q1
SEMINARS IN REPRODUCTIVE MEDICINE,SEMINARS IN REPRODUCTIVE MEDICINE,4,,Q3
SEMINARS IN RESPIRATORY AND CRITICAL CARE MEDICINE,SEMINARS IN RESPIRATORY AND CRITICAL CARE MEDICINE,4,,Q2
SEMINARS IN ROENTGENOLOGY,SEMINARS IN ROENTGENOLOGY,4,,Q3
SEMINARS IN SPEECH AND LANGUAGE,SEMINARS IN SPEECH AND LANGUAGE,4,,Q4
Seminars in Thoracic and Cardiovascular Surgery,SEMINARS IN THORACIC AND CARDIOVASCULAR SURGERY,3,,Q2
SEMINARS IN THROMBOSIS AND HEMOSTASIS,SEMINARS IN THROMBOSIS AND HEMOSTASIS,3,,Q1
SEMINARS IN ULTRASOUND CT AND MRI,SEMINARS IN ULTRASOUND CT AND MRI,4,,Q3
Seminars in Vascular Surgery,SEMINARS IN VASCULAR SURGERY,2,,Q1
SEMIOTICA,SEMIOTICA,4,,Q2
SEN-I GAKKAISHI,SEN I GAKKAISHI,4,,Q4
Sendebar-Revista de Traduccion e Interpretacion,SENDEBAR REVISTA DE TRADUCCION E INTERPRETACION,3,,
Senses & Society,SENSES AND SOCIETY,3,,
Sensing and Bio-Sensing Research,SENSING AND BIO SENSING RESEARCH,2,,Q1
Sensing and Imaging,SENSING AND IMAGING,4,,Q3
Sensor Review,SENSOR REVIEW,4,,Q3
SENSORS,SENSORS,3,,Q2
SENSORS AND ACTUATORS A-PHYSICAL,SENSORS AND ACTUATORS A PHYSICAL,3,,Q1
SENSORS AND ACTUATORS B-CHEMICAL,SENSORS AND ACTUATORS B CHEMICAL,1,Yes,Q1
Sensors and Actuators Reports,SENSORS AND ACTUATORS REPORTS,2,,Q1
Sensors & Diagnostics,SENSORS AND DIAGNOSTICS,3,,Q1
SENSORS AND MATERIALS,SENSORS AND MATERIALS,4,,Q4
Seoul Journal of Economics,SEOUL JOURNAL OF ECONOMICS,4,,Q4
Seoul Journal of Korean Studies,SEOUL JOURNAL OF KOREAN STUDIES,4,,Q4
SEPARATION AND PURIFICATION REVIEWS,SEPARATION AND PURIFICATION REVIEWS,2,,Q1
SEPARATION AND PURIFICATION TECHNOLOGY,SEPARATION AND PURIFICATION TECHNOLOGY,2,Yes,Q1
SEPARATION SCIENCE AND TECHNOLOGY,SEPARATION SCIENCE AND TECHNOLOGY,4,,Q3
Separation Science Plus,SEPARATION SCIENCE PLUS,4,,Q4
Separations,SEPARATIONS,3,,Q3
Sequential Analysis-Design Methods and Applications,SEQUENTIAL ANALYSIS DESIGN METHODS AND APPLICATIONS,4,,Q4
Serbian Astronomical Journal,SERBIAN ASTRONOMICAL JOURNAL,4,,Q3
Serbian Journal of Management,SERBIAN JOURNAL OF MANAGEMENT,4,,Q4
SERIALS REVIEW,SERIALS REVIEW,4,,Q3
Series-Journal of the Spanish Economic Association,SERIES JOURNAL OF SPANISH ECONOMIC ASSOCIATION,4,,Q4
Service Business,SERVICE BUSINESS,3,,Q2
SERVICE INDUSTRIES JOURNAL,SERVICE INDUSTRIES JOURNAL,2,,Q1
Service Oriented Computing and Applications,SERVICE ORIENTED COMPUTING AND APPLICATIONS,4,,Q4
Service Science,SERVICE SCIENCE,4,,Q3
Services Marketing Quarterly,SERVICES MARKETING QUARTERLY,,,Q3
Set-Valued and Variational Analysis,SET VALUED AND VARIATIONAL ANALYSIS,3,,Q2
Settler Colonial Studies,SETTLER COLONIAL STUDIES,4,,Q3
SEVENTEENTH CENTURY,SEVENTEENTH CENTURY,3,,
SEWANEE REVIEW,SEWANEE REVIEW,4,,
Sex Education-Sexuality Society and Learning,SEX EDUCATION SEXUALITY SOCIETY AND LEARNING,4,,Q2
SEX ROLES,SEX ROLES,2,Yes,Q1
Sexes,SEXES,4,,Q3
Sexologies,SEXOLOGIES,,,Q4
SEXUAL ABUSE-A JOURNAL OF RESEARCH AND TREATMENT,SEXUAL ABUSE A JOURNAL OF RESEARCH AND TREATMENT,2,,Q2
Sexual and Relationship Therapy,SEXUAL AND RELATIONSHIP THERAPY,4,,Q3
Sexual and Reproductive Health Matters,SEXUAL AND REPRODUCTIVE HEALTH MATTERS,2,,Q2
Sexual & Reproductive Healthcare,SEXUAL AND REPRODUCTIVE HEALTHCARE,4,,Q3
Sexual Development,SEXUAL DEVELOPMENT,4,,Q2
Sexual Health,SEXUAL HEALTH,4,,Q2
Sexual Health & Compulsivity,SEXUAL HEALTH AND COMPULSIVITY,4,,Q3
Sexual Medicine,SEXUAL MEDICINE,3,,Q2
Sexual Medicine Reviews,SEXUAL MEDICINE REVIEWS,2,,Q1
Sexualities,SEXUALITIES,3,,Q2
Sexuality & Culture-An Interdisciplinary Journal,SEXUALITY AND CULTURE AN INTERDISCIPLINARY JOURNAL,4,,Q2
SEXUALITY AND DISABILITY,SEXUALITY AND DISABILITY,4,,Q2
Sexuality Research and Social Policy,SEXUALITY RESEARCH AND SOCIAL POLICY,2,,Q1
SEXUALLY TRANSMITTED DISEASES,SEXUALLY TRANSMITTED DISEASES,4,,Q3
SEXUALLY TRANSMITTED INFECTIONS,SEXUALLY TRANSMITTED INFECTIONS,3,,Q2
Sguardo-Rivista di Filosofia,SGUARDO RIVISTA DI FILOSOFIA,4,,
Shakespeare,SHAKESPEARE,3,,
SHAKESPEARE QUARTERLY,SHAKESPEARE QUARTERLY,2,,
Shape Memory and Superelasticity,SHAPE MEMORY AND SUPERELASTICITY,3,,Q3
Shaw-The Journal of Bernard Shaw Studies,SHAW JOURNAL OF BERNARD SHAW STUDIES,4,,
She Ji-The Journal of Design Economics and Innovation,SHE JI JOURNAL OF DESIGN ECONOMICS AND INNOVATION,2,,Q2
SHENANDOAH,SHENANDOAH,4,,
SHILAP-REVISTA DE LEPIDOPTEROLOGIA,SHILAP REVISTA DE LEPIDOPTEROLOGIA,4,,Q4
Shima-The International Journal of Research into Island Cultures,SHIMA INTERNATIONAL JOURNAL OF RESEARCH INTO ISLAND CULTURES,4,,Q3
Ship Technology Research,SHIP TECHNOLOGY RESEARCH,4,,Q3
Ships and Offshore Structures,SHIPS AND OFFSHORE STRUCTURES,4,,Q2
SHOCK,SHOCK,3,,Q1
SHOCK AND VIBRATION,SHOCK AND VIBRATION,4,,Q3
SHOCK WAVES,SHOCK WAVES,4,,Q3
Shofar-An Interdisciplinary Journal of Jewish Studies,SHOFAR AN INTERDISCIPLINARY JOURNAL OF JEWISH STUDIES,3,,
Short Film Studies,SHORT FILM STUDIES,4,,
Shoulder & Elbow,SHOULDER AND ELBOW,4,,Q3
Si Somos Americanos-Revista de Estudios Transfronterizos,SI SOMOS AMERICANOS REVISTA DE ESTUDIOS TRANSFRONTERIZOS,4,,Q3
SIAM-ASA Journal on Uncertainty Quantification,SIAM ASA JOURNAL ON UNCERTAINTY QUANTIFICATION,3,,Q2
SIAM Journal on Applied Algebra and Geometry,SIAM JOURNAL ON APPLIED ALGEBRA AND GEOMETRY,2,,Q2
SIAM JOURNAL ON APPLIED DYNAMICAL SYSTEMS,SIAM JOURNAL ON APPLIED DYNAMICAL SYSTEMS,4,,Q1
SIAM JOURNAL ON APPLIED MATHEMATICS,SIAM JOURNAL ON APPLIED MATHEMATICS,4,,Q1
SIAM JOURNAL ON COMPUTING,SIAM JOURNAL ON COMPUTING,3,,Q2
SIAM JOURNAL ON CONTROL AND OPTIMIZATION,SIAM JOURNAL ON CONTROL AND OPTIMIZATION,2,,Q1
SIAM JOURNAL ON DISCRETE MATHEMATICS,SIAM JOURNAL ON DISCRETE MATHEMATICS,2,,Q2
SIAM Journal on Financial Mathematics,SIAM JOURNAL ON FINANCIAL MATHEMATICS,3,,Q2
SIAM Journal on Imaging Sciences,SIAM JOURNAL ON IMAGING SCIENCES,3,,Q1
SIAM JOURNAL ON MATHEMATICAL ANALYSIS,SIAM JOURNAL ON MATHEMATICAL ANALYSIS,1,Yes,Q1
SIAM Journal on Mathematics of Data Science,SIAM JOURNAL ON MATHEMATICS OF DATA SCIENCE,3,,Q1
SIAM JOURNAL ON MATRIX ANALYSIS AND APPLICATIONS,SIAM JOURNAL ON MATRIX ANALYSIS AND APPLICATIONS,2,,Q2
SIAM JOURNAL ON NUMERICAL ANALYSIS,SIAM JOURNAL ON NUMERICAL ANALYSIS,1,Yes,Q1
SIAM JOURNAL ON OPTIMIZATION,SIAM JOURNAL ON OPTIMIZATION,2,Yes,Q1
SIAM JOURNAL ON SCIENTIFIC COMPUTING,SIAM JOURNAL ON SCIENTIFIC COMPUTING,2,Yes,Q1
SIAM REVIEW,SIAM REVIEW,1,Yes,Q1
Siberian Electronic Mathematical Reports-Sibirskie Elektronnye Matematicheskie Izvestiya,SIBERIAN ELECTRONIC MATHEMATICAL REPORTS SIBIRSKIE ELEKTRONNYE MATEMATICHESKIE IZVESTIYA,4,,Q3
Siberian Historical Research-Sibirskie Istoricheskie Issledovaniya,SIBERIAN HISTORICAL RESEARCH SIBIRSKIE ISTORICHESKIE ISSLEDOVANIYA,4,,Q3
SIBERIAN MATHEMATICAL JOURNAL,SIBERIAN MATHEMATICAL JOURNAL,4,,Q2
Sibirica-Interdisciplinary journal of Siberian Studies,SIBIRICA INTERDISCIPLINARY JOURNAL OF SIBERIAN STUDIES,4,,Q2
Sibirskii Filologicheskii Zhurnal,SIBIRSKII FILOLOGICHESKII ZHURNAL,3,,
Sibirskiy Psikhologicheskiy Zhurnal-Siberian Journal of Psychology,SIBIRSKIY PSIKHOLOGICHESKIY ZHURNAL SIBERIAN JOURNAL OF PSYCHOLOGY,4,,Q4
Sic-A Journal of Literature Culture and Literary Translation,SIC A JOURNAL OF LITERATURE CULTURE AND LITERARY TRANSLATION,4,,
SICE Journal of Control Measurement and System Integration,SICE JOURNAL OF CONTROL MEASUREMENT AND SYSTEM INTEGRATION,,,Q4
SICOT-J,SICOT J,4,,Q2
SIGHT AND SOUND,SIGHT AND SOUND,4,,
Sigma Journal of Engineering and Natural Sciences-Sigma Muhendislik ve Fen Bilimleri Dergisi,SIGMA JOURNAL OF ENGINEERING AND NATURAL SCIENCES SIGMA MUHENDISLIK VE FEN BILIMLERI DERGISI,4,,Q3
Sigmae,SIGMAE,4,,Q4
SIGMOD RECORD,SIGMOD RECORD,4,,Q3
Sign Language & Linguistics,SIGN LANGUAGE AND LINGUISTICS,4,,Q4
Sign Language Studies,SIGN LANGUAGE STUDIES,4,,Q3
Sign Systems Studies,SIGN SYSTEMS STUDIES,4,,
Signa-Revista de la Asociacion Espanola de Semiotica,SIGNA REVISTA DE LA ASOCIACION ESPANOLA DE SEMIOTICA,4,,
Signa Vitae,SIGNA VITAE,4,,Q4
Signal Image and Video Processing,SIGNAL IMAGE AND VIDEO PROCESSING,4,,Q3
SIGNAL PROCESSING,SIGNAL PROCESSING,2,,Q2
SIGNAL PROCESSING-IMAGE COMMUNICATION,SIGNAL PROCESSING IMAGE COMMUNICATION,3,,Q2
Signal Transduction and Targeted Therapy,SIGNAL TRANSDUCTION AND TARGETED THERAPY,1,Yes,Q1
Signals,SIGNALS,,,Q2
Signo y Sena-Revista del Instituto de Linguistica,SIGNO Y SENA REVISTA DEL INSTITUTO DE LINGUISTICA,4,,
SIGNS,SIGNS,2,,Q1
Signs and Society,SIGNS AND SOCIETY,2,,Q2
Sikh Formations-Religion Culture Theory,SIKH FORMATIONS RELIGION CULTURE THEORY,4,,
Silicon,SILICON,3,,Q2
SILVA FENNICA,SILVA FENNICA,4,,Q2
SILVAE GENETICA,SILVAE GENETICA,4,,Q3
Simbiotica,SIMBIOTICA,4,,Q4
SIMIOLUS-NETHERLANDS QUARTERLY FOR THE HISTORY OF ART,SIMIOLUS NETHERLANDS QUARTERLY FOR HISTORY OF ART,4,,
Simplegadi,SIMPLEGADI,4,,
SIMULATION & GAMING,SIMULATION AND GAMING,4,,Q2
Simulation in Healthcare-Journal of the Society for Simulation in Healthcare,SIMULATION IN HEALTHCARE JOURNAL OF SOCIETY FOR SIMULATION IN HEALTHCARE,4,,Q3
SIMULATION MODELLING PRACTICE AND THEORY,SIMULATION MODELLING PRACTICE AND THEORY,3,,Q1
SIMULATION-TRANSACTIONS OF THE SOCIETY FOR MODELING AND SIMULATION INTERNATIONAL,SIMULATION TRANSACTIONS OF SOCIETY FOR MODELING AND SIMULATION INTERNATIONAL,4,,Q3
SINGAPORE ECONOMIC REVIEW,SINGAPORE ECONOMIC REVIEW,4,,Q3
SINGAPORE JOURNAL OF TROPICAL GEOGRAPHY,SINGAPORE JOURNAL OF TROPICAL GEOGRAPHY,3,,Q2
SINGAPORE MEDICAL JOURNAL,SINGAPORE MEDICAL JOURNAL,4,,Q2
SINN UND FORM,SINN UND FORM,4,,
Sino-Christian Studies,SINO CHRISTIAN STUDIES,4,,
Sintagma,SINTAGMA,3,,Q4
Sirnak University Journal of Divinity Faculty,SIRNAK UNIVERSITY JOURNAL OF DIVINITY FACULTY,4,,
Sistemas & Gestao,SISTEMAS AND GESTAO,4,,Q4
SisyphusJournal of Education,SISYPHUS JOURNAL OF EDUCATION,,,Q4
SituArte,SITUARTE,4,,
SIXTEENTH CENTURY JOURNAL,SIXTEENTH CENTURY JOURNAL,3,,Q3
SIYASAL-Journal of Political Sciences,SIYASAL JOURNAL OF POLITICAL SCIENCES,4,,Q4
Skandinavskaya Filologiya,SKANDINAVSKAYA FILOLOGIYA,4,,
SKASE Journal of Theoretical Linguistics,SKASE JOURNAL OF THEORETICAL LINGUISTICS,4,,Q4
Skeletal Muscle,SKELETAL MUSCLE,2,,Q2
SKELETAL RADIOLOGY,SKELETAL RADIOLOGY,4,,Q2
Skhidnoievropeiskyi Istorychnyi Visnyk-East European Historical Bulletin,SKHIDNOIEVROPEISKYI ISTORYCHNYI VISNYK EAST EUROPEAN HISTORICAL BULLETIN,3,,Q2
Skin Appendage Disorders,SKIN APPENDAGE DISORDERS,4,,Q3
SKIN PHARMACOLOGY AND PHYSIOLOGY,SKIN PHARMACOLOGY AND PHYSIOLOGY,4,,Q1
SKIN RESEARCH AND TECHNOLOGY,SKIN RESEARCH AND TECHNOLOGY,4,,Q1
SLAS Discovery,SLAS DISCOVERY,4,,Q2
SLAS Technology,SLAS TECHNOLOGY,4,,Q2
Slavery & Abolition,SLAVERY AND ABOLITION,1,Yes,Q1
Slavia-Casopis pro Slovanskou Filologii,SLAVIA CASOPIS PRO SLOVANSKOU FILOLOGII,4,,
Slavia Meridionalis,SLAVIA MERIDIONALIS,4,,
SLAVIC AND EAST EUROPEAN JOURNAL,SLAVIC AND EAST EUROPEAN JOURNAL,4,,
Slavic Literatures,SLAVIC LITERATURES,,,
SLAVIC REVIEW,SLAVIC REVIEW,2,,Q2
Slavica TerGestina,SLAVICA TERGESTINA,4,,
SLAVONIC AND EAST EUROPEAN REVIEW,SLAVONIC AND EAST EUROPEAN REVIEW,3,,
SLAVONICA,SLAVONICA,4,,
SLEEP,SLEEP,2,,Q1
Sleep and Biological Rhythms,SLEEP AND BIOLOGICAL RHYTHMS,4,,Q4
Sleep and Breathing,SLEEP AND BREATHING,4,,Q3
Sleep Health,SLEEP HEALTH,2,,Q2
SLEEP MEDICINE,SLEEP MEDICINE,2,,Q2
Sleep Medicine Clinics,SLEEP MEDICINE CLINICS,3,,Q1
SLEEP MEDICINE REVIEWS,SLEEP MEDICINE REVIEWS,1,Yes,Q1
Sleep Science,SLEEP SCIENCE,4,,Q3
Slovak Journal of Civil Engineering,SLOVAK JOURNAL OF CIVIL ENGINEERING,4,,Q4
Slovene-International Journal of Slavic Studies,SLOVENE INTERNATIONAL JOURNAL OF SLAVIC STUDIES,4,,
Slovenian Veterinary Research,SLOVENIAN VETERINARY RESEARCH,4,,Q3
Slovenska Archeologia,SLOVENSKA ARCHEOLOGIA,4,,
Slovenska Literatura,SLOVENSKA LITERATURA,4,,
Slovensky Narodopis-Slovak Ethnology,SLOVENSKY NARODOPIS SLOVAK ETHNOLOGY,4,,Q3
Slovo,SLOVO,4,,
Slovo a Slovesnost,SLOVO A SLOVESNOST,4,,Q4
Small,SMALL,2,Yes,Q1
Small Axe,SMALL AXE,3,,
SMALL BUSINESS ECONOMICS,SMALL BUSINESS ECONOMICS,1,Yes,Q1
Small Enterprise Research,SMALL ENTERPRISE RESEARCH,4,,Q3
SMALL GROUP RESEARCH,SMALL GROUP RESEARCH,3,,Q3
Small Methods,SMALL METHODS,2,,Q1
SMALL RUMINANT RESEARCH,SMALL RUMINANT RESEARCH,3,,Q3
Small-Scale Forestry,SMALL SCALE FORESTRY,3,,Q2
Small Science,SMALL SCIENCE,2,,Q1
Small Structures,SMALL STRUCTURES,2,,Q1
Small Wars and Insurgencies,SMALL WARS AND INSURGENCIES,3,,Q2
Smart Agricultural Technology,SMART AGRICULTURAL TECHNOLOGY,2,,Q1
Smart and Sustainable Built Environment,SMART AND SUSTAINABLE BUILT ENVIRONMENT,3,,Q1
Smart and Sustainable Manufacturing Systems,SMART AND SUSTAINABLE MANUFACTURING SYSTEMS,4,,Q4
Smart Cities,SMART CITIES,3,,Q1
Smart Energy,SMART ENERGY,3,,Q2
Smart Grids and Sustainable Energy,SMART GRIDS AND SUSTAINABLE ENERGY,4,,Q3
SMART-Journal of Business Management Studies,SMART JOURNAL OF BUSINESS MANAGEMENT STUDIES,4,,Q4
Smart Learning Environments,SMART LEARNING ENVIRONMENTS,2,,Q1
Smart Materials and Structures,SMART MATERIALS AND STRUCTURES,3,,Q1
Smart Medicine,SMART MEDICINE,,,Q1
Smart Science,SMART SCIENCE,4,,Q3
Smart Structures and Systems,SMART STRUCTURES AND SYSTEMS,4,,Q2
SmartMat,SMARTMAT,1,Yes,Q1
SMITH COLLEGE STUDIES IN SOCIAL WORK,SMITH COLLEGE STUDIES IN SOCIAL WORK,4,,Q3
SN Applied Sciences,SN APPLIED SCIENCES,4,,Q2
Snippets,SNIPPETS,2,,
SOBORNOST INCORPORATING EASTERN CHURCHES REVIEW,SOBORNOST INCORPORATING EASTERN CHURCHES REVIEW,4,,
SOCAR Proceedings,SOCAR PROCEEDINGS,4,,Q4
Soccer & Society,SOCCER AND SOCIETY,4,,Q3
SOCIAL ALTERNATIVES,SOCIAL ALTERNATIVES,4,,
Social Analysis,SOCIAL ANALYSIS,4,,Q3
SOCIAL & CULTURAL GEOGRAPHY,SOCIAL AND CULTURAL GEOGRAPHY,2,Yes,Q1
Social and Health Sciences,SOCIAL AND HEALTH SCIENCES,,,Q4
SOCIAL & LEGAL STUDIES,SOCIAL AND LEGAL STUDIES,3,,Q1
Social and Personality Psychology Compass,SOCIAL AND PERSONALITY PSYCHOLOGY COMPASS,2,,Q2
Social Anthropology,SOCIAL ANTHROPOLOGY,3,,Q2
SOCIAL BEHAVIOR AND PERSONALITY,SOCIAL BEHAVIOR AND PERSONALITY,4,,Q4
SOCIAL CHOICE AND WELFARE,SOCIAL CHOICE AND WELFARE,4,,Q3
SOCIAL COGNITION,SOCIAL COGNITION,4,,Q4
Social Cognitive and Affective Neuroscience,SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE,2,,Q1
SOCIAL COMPASS,SOCIAL COMPASS,2,,Q3
Social Currents,SOCIAL CURRENTS,3,,Q2
SOCIAL DEVELOPMENT,SOCIAL DEVELOPMENT,3,,Q3
Social Dynamics-A Journal of African Studies,SOCIAL DYNAMICS A JOURNAL OF AFRICAN STUDIES,4,,Q2
Social Enterprise Journal,SOCIAL ENTERPRISE JOURNAL,4,,Q2
Social Epistemology,SOCIAL EPISTEMOLOGY,2,,Q1
Social Evolution & History,SOCIAL EVOLUTION AND HISTORY,4,,Q4
SOCIAL FORCES,SOCIAL FORCES,1,Yes,Q1
SOCIAL HISTORY,SOCIAL HISTORY,1,Yes,Q1
SOCIAL HISTORY OF MEDICINE,SOCIAL HISTORY OF MEDICINE,3,,Q1
Social Identities,SOCIAL IDENTITIES,4,,Q3
Social Inclusion,SOCIAL INCLUSION,3,,Q2
SOCIAL INDICATORS RESEARCH,SOCIAL INDICATORS RESEARCH,3,,Q1
Social Influence,SOCIAL INFLUENCE,4,,Q4
Social Issues and Policy Review,SOCIAL ISSUES AND POLICY REVIEW,1,Yes,Q1
Social Justice Research,SOCIAL JUSTICE RESEARCH,3,,Q2
Social Marketing Quarterly,SOCIAL MARKETING QUARTERLY,4,,Q3
Social Media + Society,SOCIAL MEDIA SOCIETY,1,Yes,Q1
Social Movement Studies,SOCIAL MOVEMENT STUDIES,1,Yes,Q1
Social Network Analysis and Mining,SOCIAL NETWORK ANALYSIS AND MINING,4,,Q2
SOCIAL NETWORKS,SOCIAL NETWORKS,2,,Q1
Social Neuroscience,SOCIAL NEUROSCIENCE,4,,Q3
SOCIAL PHILOSOPHY & POLICY,SOCIAL PHILOSOPHY AND POLICY,4,,Q3
SOCIAL POLICY & ADMINISTRATION,SOCIAL POLICY AND ADMINISTRATION,3,,Q1
Social Policy and Society,SOCIAL POLICY AND SOCIETY,2,,Q1
SOCIAL POLITICS,SOCIAL POLITICS,3,,Q2
SOCIAL PROBLEMS,SOCIAL PROBLEMS,2,Yes,Q1
SOCIAL PSYCHIATRY AND PSYCHIATRIC EPIDEMIOLOGY,SOCIAL PSYCHIATRY AND PSYCHIATRIC EPIDEMIOLOGY,2,,Q1
Social Psychological and Personality Science,SOCIAL PSYCHOLOGICAL AND PERSONALITY SCIENCE,2,Yes,Q1
Social Psychological Bulletin,SOCIAL PSYCHOLOGICAL BULLETIN,,,Q3
Social Psychology,SOCIAL PSYCHOLOGY,4,,Q4
Social Psychology and Society,SOCIAL PSYCHOLOGY AND SOCIETY,4,,Q4
Social Psychology of Education,SOCIAL PSYCHOLOGY OF EDUCATION,2,,Q1
SOCIAL PSYCHOLOGY QUARTERLY,SOCIAL PSYCHOLOGY QUARTERLY,2,,Q1
SOCIAL RESEARCH,SOCIAL RESEARCH,4,,Q3
Social Responsibility Journal,SOCIAL RESPONSIBILITY JOURNAL,4,,Q2
SOCIAL SCIENCE & MEDICINE,SOCIAL SCIENCE AND MEDICINE,2,Yes,Q1
SOCIAL SCIENCE COMPUTER REVIEW,SOCIAL SCIENCE COMPUTER REVIEW,3,,Q1
SOCIAL SCIENCE HISTORY,SOCIAL SCIENCE HISTORY,4,,Q1
SOCIAL SCIENCE INFORMATION SUR LES SCIENCES SOCIALES,SOCIAL SCIENCE INFORMATION SUR LES SCIENCES SOCIALES,3,,Q2
Social Science Japan Journal,SOCIAL SCIENCE JAPAN JOURNAL,3,,Q2
Social Science Journal,SOCIAL SCIENCE JOURNAL,4,,Q1
SOCIAL SCIENCE QUARTERLY,SOCIAL SCIENCE QUARTERLY,3,,Q2
SOCIAL SCIENCE RESEARCH,SOCIAL SCIENCE RESEARCH,2,Yes,Q1
Social Sciences and Missions-Sciences Sociales et Missions,SOCIAL SCIENCES AND MISSIONS SCIENCES SOCIALES ET MISSIONS,4,,
Social Sciences-Basel,SOCIAL SCIENCES BASEL,3,,Q2
Social Sciences in China,SOCIAL SCIENCES IN CHINA,4,,Q3
Social Semiotics,SOCIAL SEMIOTICS,2,,Q2
SOCIAL SERVICE REVIEW,SOCIAL SERVICE REVIEW,3,,Q1
SOCIAL STUDIES OF SCIENCE,SOCIAL STUDIES OF SCIENCE,2,,Q1
Social Text,SOCIAL TEXT,3,,Q2
Social Theory & Health,SOCIAL THEORY AND HEALTH,4,,Q3
Social Welfare Interdisciplinary Approach,SOCIAL WELFARE INTERDISCIPLINARY APPROACH,,,Q4
SOCIAL WORK,SOCIAL WORK,3,,Q1
SOCIAL WORK EDUCATION,SOCIAL WORK EDUCATION,4,,Q3
SOCIAL WORK IN HEALTH CARE,SOCIAL WORK IN HEALTH CARE,3,,Q1
Social Work in Mental Health,SOCIAL WORK IN MENTAL HEALTH,4,,Q3
Social Work in Public Health,SOCIAL WORK IN PUBLIC HEALTH,4,,Q2
Social Work-Maatskaplike Werk,SOCIAL WORK MAATSKAPLIKE WERK,4,,Q4
SOCIAL WORK RESEARCH,SOCIAL WORK RESEARCH,4,,Q1
SOCIAL WORK WITH GROUPS,SOCIAL WORK WITH GROUPS,,,Q2
Socialine Teorija Empirija Politika ir Praktika,SOCIALINE TEORIJA EMPIRIJA POLITIKA IR PRAKTIKA,4,,Q4
Socialist Studies,SOCIALIST STUDIES,,,Q4
Sociedades Precapitalistas,SOCIEDADES PRECAPITALISTAS,4,,Q3
SocietaMutamentoPolitica-Rivista Italiana di Sociologia,SOCIETAMUTAMENTOPOLITICA RIVISTA ITALIANA DI SOCIOLOGIA,4,,Q4
SOCIETES,SOCIETES,4,,
Societies,SOCIETIES,3,,Q2
SOCIETY,SOCIETY,4,,Q2
SOCIETY & ANIMALS,SOCIETY AND ANIMALS,4,,Q3
Society and Business Review,SOCIETY AND BUSINESS REVIEW,4,,Q2
Society and Mental Health,SOCIETY AND MENTAL HEALTH,1,Yes,Q1
SOCIETY & NATURAL RESOURCES,SOCIETY AND NATURAL RESOURCES,3,,Q2
SOCIO-ECONOMIC PLANNING SCIENCES,SOCIO ECONOMIC PLANNING SCIENCES,1,Yes,Q1
Socio-Economic Review,SOCIO ECONOMIC REVIEW,2,,Q1
SOCIOBIOLOGY,SOCIOBIOLOGY,4,,Q4
Sociohistorica-Cuadernos del CISH,SOCIOHISTORICA CUADERNOS DEL CISH,4,,Q3
Sociolinguistic Studies,SOCIOLINGUISTIC STUDIES,4,,Q3
SOCIOLOGIA,SOCIOLOGIA,4,,Q4
Sociologia Nauki i Tehnologij-Sociology of Science & Technology,SOCIOLOGIA NAUKI I TEHNOLOGIJ SOCIOLOGY OF SCIENCE AND TECHNOLOGY,4,,Q4
SOCIOLOGIA RURALIS,SOCIOLOGIA RURALIS,2,,Q1
Sociologia y Tecnociencia,SOCIOLOGIA Y TECNOCIENCIA,4,,Q4
