Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
Perspectives-Studies in Translation Theory and Practice,PERSPECTIVES STUDIES IN TRANSLATION THEORY AND PRACTICE,2,,Q3
Pertanika Journal of Science and Technology,PERTANIKA JOURNAL OF SCIENCE AND TECHNOLOGY,4,,Q3
Pertanika Journal of Social Science and Humanities,PERTANIKA JOURNAL OF SOCIAL SCIENCE AND HUMANITIES,4,,Q3
PERTANIKA JOURNAL OF TROPICAL AGRICULTURAL SCIENCE,PERTANIKA JOURNAL OF TROPICAL AGRICULTURAL SCIENCE,4,,Q3
Pervasive and Mobile Computing,PERVASIVE AND MOBILE COMPUTING,3,,Q2
PESQUISA AGROPECUARIA BRASILEIRA,PESQUISA AGROPECUARIA BRASILEIRA,4,,Q3
Pesquisa Agropecuaria Tropical,PESQUISA AGROPECUARIA TROPICAL,4,,Q3
Pesquisa Brasileira em Odontopediatria e Clinica Integrada,PESQUISA BRASILEIRA EM ODONTOPEDIATRIA E CLINICA INTEGRADA,4,,Q4
PESQUISA VETERINARIA BRASILEIRA,PESQUISA VETERINARIA BRASILEIRA,4,,Q3
PEST MANAGEMENT SCIENCE,PEST MANAGEMENT SCIENCE,1,Yes,Q1
Pesticide Biochemistry and Physiology,PESTICIDE BIOCHEMISTRY AND PHYSIOLOGY,1,Yes,Q1
PET Clinics,PET CLINICS,4,,Q2
Petroleum,PETROLEUM,2,,Q1
PETROLEUM CHEMISTRY,PETROLEUM CHEMISTRY,4,,Q3
Petroleum Exploration and Development,PETROLEUM EXPLORATION AND DEVELOPMENT,1,Yes,Q1
PETROLEUM GEOSCIENCE,PETROLEUM GEOSCIENCE,4,,Q3
Petroleum Research,PETROLEUM RESEARCH,4,,Q1
Petroleum Science,PETROLEUM SCIENCE,1,Yes,Q1
PETROLEUM SCIENCE AND TECHNOLOGY,PETROLEUM SCIENCE AND TECHNOLOGY,4,,Q2
PETROLOGY,PETROLOGY,4,,Q3
Petrophysics,PETROPHYSICS,4,,Q3
PFERDEHEILKUNDE,PFERDEHEILKUNDE,4,,Q4
PFG-Journal of Photogrammetry Remote Sensing and Geoinformation Science,PFG JOURNAL OF PHOTOGRAMMETRY REMOTE SENSING AND GEOINFORMATION SCIENCE,4,,Q2
Pflege,PFLEGE,4,,Q4
PFLUGERS ARCHIV-EUROPEAN JOURNAL OF PHYSIOLOGY,PFLUGERS ARCHIV EUROPEAN JOURNAL OF PHYSIOLOGY,4,,Q2
PHAGE-Therapy Applications and Research,PHAGE THERAPY APPLICATIONS AND RESEARCH,4,,Q3
Phainomena,PHAINOMENA,4,,
Phares-Revue Philosophique Etudiante de l Universite Laval,PHARES REVUE PHILOSOPHIQUE ETUDIANTE DE L UNIVERSITE LAVAL,4,,
PHARMACEUTICAL BIOLOGY,PHARMACEUTICAL BIOLOGY,3,,Q1
Pharmaceutical Care Espana,PHARMACEUTICAL CARE ESPANA,4,,Q4
PHARMACEUTICAL CHEMISTRY JOURNAL,PHARMACEUTICAL CHEMISTRY JOURNAL,4,,Q4
PHARMACEUTICAL DEVELOPMENT AND TECHNOLOGY,PHARMACEUTICAL DEVELOPMENT AND TECHNOLOGY,4,,Q3
Pharmaceutical Medicine,PHARMACEUTICAL MEDICINE,4,,Q1
Pharmaceutical Patent Analyst,PHARMACEUTICAL PATENT ANALYST,4,,Q3
PHARMACEUTICAL RESEARCH,PHARMACEUTICAL RESEARCH,3,,Q1
Pharmaceutical Sciences,PHARMACEUTICAL SCIENCES,4,,Q4
PHARMACEUTICAL STATISTICS,PHARMACEUTICAL STATISTICS,4,,Q2
Pharmaceuticals,PHARMACEUTICALS,3,,Q1
Pharmaceutics,PHARMACEUTICS,3,,Q1
PHARMACIA,PHARMACIA,4,,Q4
PHARMACOECONOMICS,PHARMACOECONOMICS,3,,Q1
Pharmacoeconomics-Open,PHARMACOECONOMICS OPEN,4,,Q2
PHARMACOEPIDEMIOLOGY AND DRUG SAFETY,PHARMACOEPIDEMIOLOGY AND DRUG SAFETY,3,,Q2
Pharmacogenetics and Genomics,PHARMACOGENETICS AND GENOMICS,4,,Q3
PHARMACOGENOMICS,PHARMACOGENOMICS,4,,Q3
Pharmacogenomics & Personalized Medicine,PHARMACOGENOMICS AND PERSONALIZED MEDICINE,4,,Q3
PHARMACOGENOMICS JOURNAL,PHARMACOGENOMICS JOURNAL,3,,Q2
Pharmacognosy Magazine,PHARMACOGNOSY MAGAZINE,4,,Q4
Pharmacognosy Research,PHARMACOGNOSY RESEARCH,4,,Q4
Pharmacological Reports,PHARMACOLOGICAL REPORTS,4,,Q2
PHARMACOLOGICAL RESEARCH,PHARMACOLOGICAL RESEARCH,2,Yes,Q1
PHARMACOLOGICAL REVIEWS,PHARMACOLOGICAL REVIEWS,1,Yes,Q1
PHARMACOLOGY,PHARMACOLOGY,4,,Q2
PHARMACOLOGY & THERAPEUTICS,PHARMACOLOGY AND THERAPEUTICS,1,Yes,Q1
PHARMACOLOGY BIOCHEMISTRY AND BEHAVIOR,PHARMACOLOGY BIOCHEMISTRY AND BEHAVIOR,3,,Q2
Pharmacology Research & Perspectives,PHARMACOLOGY RESEARCH AND PERSPECTIVES,4,,Q3
PHARMACOPSYCHIATRY,PHARMACOPSYCHIATRY,4,,Q3
PHARMACOTHERAPY,PHARMACOTHERAPY,3,,Q2
Pharmacy,PHARMACY,4,,Q3
Pharmacy & Pharmacology-Farmatsiya i Farmakologiya,PHARMACY AND PHARMACOLOGY FARMATSIYA I FARMAKOLOGIYA,4,,Q4
PHARMACY EDUCATION,PHARMACY EDUCATION,4,,Q4
Pharmacy Practice-Granada,PHARMACY PRACTICE GRANADA,4,,Q4
PharmaNutrition,PHARMANUTRITION,4,,Q3
PHARMAZIE,PHARMAZIE,4,,Q4
PHASE TRANSITIONS,PHASE TRANSITIONS,4,,Q3
Phenomenology and the Cognitive Sciences,PHENOMENOLOGY AND COGNITIVE SCIENCES,1,Yes,
Phenomenology & Practice,PHENOMENOLOGY AND PRACTICE,4,,
Phenomics,PHENOMICS,2,,Q1
PHI DELTA KAPPAN,PHI DELTA KAPPAN,4,,Q3
PHILIPPINE AGRICULTURAL SCIENTIST,PHILIPPINE AGRICULTURAL SCIENTIST,4,,Q4
Philippine Journal of Crop Science,PHILIPPINE JOURNAL OF CROP SCIENCE,4,,Q4
Philippine Studies-Historical and Ethnographic Viewpoints,PHILIPPINE STUDIES HISTORICAL AND ETHNOGRAPHIC VIEWPOINTS,3,,Q2
Philippiniana Sacra,PHILIPPINIANA SACRA,4,,
Philobiblon-Transylvanian Journal of Multidisciplinary Research in Humanities,PHILOBIBLON TRANSYLVANIAN JOURNAL OF MULTIDISCIPLINARY RESEARCH IN HUMANITIES,4,,
Philologia Classica,PHILOLOGIA CLASSICA,4,,
Philologia Hispalensis,PHILOLOGIA HISPALENSIS,,,Q4
Philologica Canariensia,PHILOLOGICA CANARIENSIA,4,,
Philologica Jassyensia,PHILOLOGICA JASSYENSIA,4,,
Philological Class,PHILOLOGICAL CLASS,4,,Q4
Philological Encounters,PHILOLOGICAL ENCOUNTERS,2,,
PHILOLOGICAL QUARTERLY,PHILOLOGICAL QUARTERLY,3,,
Philologus,PHILOLOGUS,3,,
Philomusica,PHILOMUSICA,4,,
Philosophers Imprint,PHILOSOPHERS IMPRINT,1,Yes,
PHILOSOPHIA,PHILOSOPHIA,3,,
PhiloSOPHIA-A Journal of Continental Feminism,PHILOSOPHIA A JOURNAL OF CONTINENTAL FEMINISM,4,,
Philosophia Africana,PHILOSOPHIA AFRICANA,4,,
Philosophia-International Journal of Philosophy,PHILOSOPHIA INTERNATIONAL JOURNAL OF PHILOSOPHY,4,,
Philosophia Mathematica,PHILOSOPHIA MATHEMATICA,1,Yes,Q2
Philosophical Explorations,PHILOSOPHICAL EXPLORATIONS,2,,
PHILOSOPHICAL FORUM,PHILOSOPHICAL FORUM,3,,
Philosophical Inquiries,PHILOSOPHICAL INQUIRIES,4,,
PHILOSOPHICAL INVESTIGATIONS,PHILOSOPHICAL INVESTIGATIONS,3,,
Philosophical Issues,PHILOSOPHICAL ISSUES,3,,
PHILOSOPHICAL MAGAZINE,PHILOSOPHICAL MAGAZINE,4,,Q3
PHILOSOPHICAL MAGAZINE LETTERS,PHILOSOPHICAL MAGAZINE LETTERS,4,,Q3
Philosophical Papers,PHILOSOPHICAL PAPERS,3,,
Philosophical Perspectives,PHILOSOPHICAL PERSPECTIVES,1,Yes,
PHILOSOPHICAL PSYCHOLOGY,PHILOSOPHICAL PSYCHOLOGY,3,,Q2
PHILOSOPHICAL QUARTERLY,PHILOSOPHICAL QUARTERLY,1,Yes,
PHILOSOPHICAL REVIEW,PHILOSOPHICAL REVIEW,1,Yes,
PHILOSOPHICAL STUDIES,PHILOSOPHICAL STUDIES,1,Yes,
PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,PHILOSOPHICAL TRANSACTIONS OF ROYAL SOCIETY A MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,3,,Q1
PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,PHILOSOPHICAL TRANSACTIONS OF ROYAL SOCIETY B BIOLOGICAL SCIENCES,1,Yes,Q1
Philosophies,PHILOSOPHIES,3,,Q2
Philosophiques,PHILOSOPHIQUES,4,,
PHILOSOPHISCHE RUNDSCHAU,PHILOSOPHISCHE RUNDSCHAU,4,,
PHILOSOPHISCHES JAHRBUCH,PHILOSOPHISCHES JAHRBUCH,3,,
PHILOSOPHY,PHILOSOPHY,2,,
Philosophy and Cosmology-Filosofiya i Kosmologiya,PHILOSOPHY AND COSMOLOGY FILOSOFIYA I KOSMOLOGIYA,4,,
PHILOSOPHY AND LITERATURE,PHILOSOPHY AND LITERATURE,4,,
PHILOSOPHY AND PHENOMENOLOGICAL RESEARCH,PHILOSOPHY AND PHENOMENOLOGICAL RESEARCH,1,Yes,
PHILOSOPHY & PUBLIC AFFAIRS,PHILOSOPHY AND PUBLIC AFFAIRS,1,Yes,Q2
PHILOSOPHY AND RHETORIC,PHILOSOPHY AND RHETORIC,4,,
PHILOSOPHY & SOCIAL CRITICISM,PHILOSOPHY AND SOCIAL CRITICISM,3,,
Philosophy and Society-Filozofija i Drustvo,PHILOSOPHY AND SOCIETY FILOZOFIJA I DRUSTVO,4,,
Philosophy Compass,PHILOSOPHY COMPASS,1,Yes,
PHILOSOPHY EAST & WEST,PHILOSOPHY EAST AND WEST,3,,
Philosophy Ethics and Humanities in Medicine,PHILOSOPHY ETHICS AND HUMANITIES IN MEDICINE,4,,Q1
Philosophy of Management,PHILOSOPHY OF MANAGEMENT,4,,Q4
Philosophy of Music Education Review,PHILOSOPHY OF MUSIC EDUCATION REVIEW,2,,
Philosophy of Photography,PHILOSOPHY OF PHOTOGRAPHY,4,,
PHILOSOPHY OF SCIENCE,PHILOSOPHY OF SCIENCE,2,,Q1
PHILOSOPHY OF THE SOCIAL SCIENCES,PHILOSOPHY OF SOCIAL SCIENCES,3,,Q4
Philosophy Psychiatry & Psychology,PHILOSOPHY PSYCHIATRY AND PSYCHOLOGY,2,,
PHILOSOPHY TODAY,PHILOSOPHY TODAY,4,,
PHLEBOLOGIE,PHLEBOLOGIE,4,,Q4
PHLEBOLOGY,PHLEBOLOGY,4,,Q3
Phlebolymphology,PHLEBOLYMPHOLOGY,4,,Q4
PHOENIX-THE JOURNAL OF THE CLASSICAL ASSOCIATION OF CANADA,PHOENIX JOURNAL OF CLASSICAL ASSOCIATION OF CANADA,4,,
PHONETICA,PHONETICA,2,,Q2
Phonology,PHONOLOGY,3,,Q4
PHOSPHORUS SULFUR AND SILICON AND THE RELATED ELEMENTS,PHOSPHORUS SULFUR AND SILICON AND RELATED ELEMENTS,4,,Q3
Photoacoustics,PHOTOACOUSTICS,1,Yes,Q1
Photobiomodulation Photomedicine and Laser Surgery,PHOTOBIOMODULATION PHOTOMEDICINE AND LASER SURGERY,4,,Q2
Photochem,PHOTOCHEM,,,Q3
PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES,PHOTOCHEMICAL AND PHOTOBIOLOGICAL SCIENCES,3,,Q2
PHOTOCHEMISTRY AND PHOTOBIOLOGY,PHOTOCHEMISTRY AND PHOTOBIOLOGY,4,,Q3
PHOTODERMATOLOGY PHOTOIMMUNOLOGY & PHOTOMEDICINE,PHOTODERMATOLOGY PHOTOIMMUNOLOGY AND PHOTOMEDICINE,4,,Q2
Photodiagnosis and Photodynamic Therapy,PHOTODIAGNOSIS AND PHOTODYNAMIC THERAPY,3,,Q3
PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING,PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING,4,,Q3
PHOTOGRAMMETRIC RECORD,PHOTOGRAMMETRIC RECORD,3,,Q1
Photography and Culture,PHOTOGRAPHY AND CULTURE,4,,
PHOTONIC NETWORK COMMUNICATIONS,PHOTONIC NETWORK COMMUNICATIONS,4,,Q3
Photonic Sensors,PHOTONIC SENSORS,1,Yes,Q2
Photonics,PHOTONICS,3,,Q3
Photonics and Nanostructures-Fundamentals and Applications,PHOTONICS AND NANOSTRUCTURES FUNDAMENTALS AND APPLICATIONS,3,,Q2
Photonics Letters of Poland,PHOTONICS LETTERS OF POLAND,4,,Q4
Photonics Research,PHOTONICS RESEARCH,1,Yes,Q1
PhotoniX,PHOTONIX,1,Yes,Q1
PHOTOSYNTHESIS RESEARCH,PHOTOSYNTHESIS RESEARCH,3,,Q1
PHOTOSYNTHETICA,PHOTOSYNTHETICA,4,,Q3
PHRONESIS-A JOURNAL FOR ANCIENT PHILOSOPHY,PHRONESIS A JOURNAL FOR ANCIENT PHILOSOPHY,2,,
Phronimon,PHRONIMON,4,,
PHYCOLOGIA,PHYCOLOGIA,4,,Q3
PHYCOLOGICAL RESEARCH,PHYCOLOGICAL RESEARCH,4,,Q3
Phycology,PHYCOLOGY,,,Q1
PHYLLOMEDUSA,PHYLLOMEDUSA,4,,Q4
Physchem,PHYSCHEM,,,Q4
PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS,PHYSICA A STATISTICAL MECHANICS AND ITS APPLICATIONS,2,,Q2
PHYSICA B-CONDENSED MATTER,PHYSICA B CONDENSED MATTER,3,,Q2
PHYSICA C-SUPERCONDUCTIVITY AND ITS APPLICATIONS,PHYSICA C SUPERCONDUCTIVITY AND ITS APPLICATIONS,4,,Q4
PHYSICA D-NONLINEAR PHENOMENA,PHYSICA D NONLINEAR PHENOMENA,3,,Q1
PHYSICA E-LOW-DIMENSIONAL SYSTEMS & NANOSTRUCTURES,PHYSICA E LOW DIMENSIONAL SYSTEMS AND NANOSTRUCTURES,3,,Q2
Physica Medica-European Journal of Medical Physics,PHYSICA MEDICA EUROPEAN JOURNAL OF MEDICAL PHYSICS,3,,Q2
PHYSICA SCRIPTA,PHYSICA SCRIPTA,3,,Q2
PHYSICA STATUS SOLIDI A-APPLICATIONS AND MATERIALS SCIENCE,PHYSICA STATUS SOLIDI A APPLICATIONS AND MATERIALS SCIENCE,4,,Q3
PHYSICA STATUS SOLIDI B-BASIC SOLID STATE PHYSICS,PHYSICA STATUS SOLIDI B BASIC SOLID STATE PHYSICS,4,,Q3
Physica Status Solidi-Rapid Research Letters,PHYSICA STATUS SOLIDI RAPID RESEARCH LETTERS,4,,Q3
Physical Activity Review,PHYSICAL ACTIVITY REVIEW,4,,Q4
Physical and Chemical Aspects of the Study of Clusters Nanostructures and Nanomaterials,PHYSICAL AND CHEMICAL ASPECTS OF STUDY OF CLUSTERS NANOSTRUCTURES AND NANOMATERIALS,4,,Q4
Physical and Engineering Sciences in Medicine,PHYSICAL AND ENGINEERING SCIENCES IN MEDICINE,4,,Q3
PHYSICAL & OCCUPATIONAL THERAPY IN GERIATRICS,PHYSICAL AND OCCUPATIONAL THERAPY IN GERIATRICS,4,,Q4
PHYSICAL & OCCUPATIONAL THERAPY IN PEDIATRICS,PHYSICAL AND OCCUPATIONAL THERAPY IN PEDIATRICS,4,,Q2
PHYSICAL BIOLOGY,PHYSICAL BIOLOGY,4,,Q4
PHYSICAL CHEMISTRY CHEMICAL PHYSICS,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,3,,Q2
Physical Chemistry Research,PHYSICAL CHEMISTRY RESEARCH,4,,Q3
Physical Communication,PHYSICAL COMMUNICATION,4,,Q3
Physical Culture and Sport Studies and Research,PHYSICAL CULTURE AND SPORT STUDIES AND RESEARCH,4,,Q3
Physical Education and Sport Pedagogy,PHYSICAL EDUCATION AND SPORT PEDAGOGY,2,,Q1
Physical Education of Students,PHYSICAL EDUCATION OF STUDENTS,4,,Q3
Physical Educator-US,PHYSICAL EDUCATOR US,4,,Q4
PHYSICAL GEOGRAPHY,PHYSICAL GEOGRAPHY,4,,Q3
Physical Medicine and Rehabilitation Clinics of North America,PHYSICAL MEDICINE AND REHABILITATION CLINICS OF NORTH AMERICA,4,,Q2
Physical Mesomechanics,PHYSICAL MESOMECHANICS,4,,Q2
Physical Oceanography,PHYSICAL OCEANOGRAPHY,4,,Q4
PHYSICAL REVIEW A,PHYSICAL REVIEW A,2,,Q2
Physical Review Accelerators and Beams,PHYSICAL REVIEW ACCELERATORS AND BEAMS,3,,Q3
Physical Review Applied,PHYSICAL REVIEW APPLIED,2,,Q2
PHYSICAL REVIEW B,PHYSICAL REVIEW B,2,,Q2
PHYSICAL REVIEW C,PHYSICAL REVIEW C,2,,Q2
PHYSICAL REVIEW D,PHYSICAL REVIEW D,2,,Q1
PHYSICAL REVIEW E,PHYSICAL REVIEW E,3,,Q1
Physical Review Fluids,PHYSICAL REVIEW FLUIDS,3,,Q2
PHYSICAL REVIEW LETTERS,PHYSICAL REVIEW LETTERS,1,Yes,Q1
Physical Review Materials,PHYSICAL REVIEW MATERIALS,3,,Q2
Physical Review Physics Education Research,PHYSICAL REVIEW PHYSICS EDUCATION RESEARCH,2,,Q1
Physical Review Research,PHYSICAL REVIEW RESEARCH,2,,Q1
Physical Review X,PHYSICAL REVIEW X,1,Yes,Q1
Physical Therapy,PHYSICAL THERAPY,3,,Q1
Physical Therapy in Sport,PHYSICAL THERAPY IN SPORT,3,,Q1
Physical Therapy Reviews,PHYSICAL THERAPY REVIEWS,4,,Q3
PHYSICIAN AND SPORTSMEDICINE,PHYSICIAN AND SPORTSMEDICINE,4,,Q2
Physician Assistant Clinics,PHYSICIAN ASSISTANT CLINICS,4,,Q4
Physicochemical Problems of Mineral Processing,PHYSICOCHEMICAL PROBLEMS OF MINERAL PROCESSING,4,,Q3
Physics,PHYSICS,4,,Q2
PHYSICS AND CHEMISTRY OF THE EARTH,PHYSICS AND CHEMISTRY OF EARTH,3,,Q1
Physics and Chemistry of Glasses-European Journal of Glass Science and Technology Part B,PHYSICS AND CHEMISTRY OF GLASSES EUROPEAN JOURNAL OF GLASS SCIENCE AND TECHNOLOGY PART B,4,,Q4
PHYSICS AND CHEMISTRY OF LIQUIDS,PHYSICS AND CHEMISTRY OF LIQUIDS,4,,Q4
PHYSICS AND CHEMISTRY OF MINERALS,PHYSICS AND CHEMISTRY OF MINERALS,4,,Q3
Physics and Chemistry of Solid State,PHYSICS AND CHEMISTRY OF SOLID STATE,4,,Q4
Physics & Imaging in Radiation Oncology,PHYSICS AND IMAGING IN RADIATION ONCOLOGY,2,,Q1
PHYSICS ESSAYS,PHYSICS ESSAYS,4,,Q4
PHYSICS IN MEDICINE AND BIOLOGY,PHYSICS IN MEDICINE AND BIOLOGY,3,,Q1
PHYSICS IN PERSPECTIVE,PHYSICS IN PERSPECTIVE,4,,Q2
PHYSICS LETTERS A,PHYSICS LETTERS A,3,,Q2
PHYSICS LETTERS B,PHYSICS LETTERS B,2,,Q1
PHYSICS OF ATOMIC NUCLEI,PHYSICS OF ATOMIC NUCLEI,4,,Q4
Physics of the Dark Universe,PHYSICS OF DARK UNIVERSE,2,,Q1
PHYSICS OF THE EARTH AND PLANETARY INTERIORS,PHYSICS OF EARTH AND PLANETARY INTERIORS,3,,Q2
PHYSICS OF FLUIDS,PHYSICS OF FLUIDS,2,,Q1
Physics of Life Reviews,PHYSICS OF LIFE REVIEWS,1,Yes,Q1
PHYSICS OF METALS AND METALLOGRAPHY,PHYSICS OF METALS AND METALLOGRAPHY,4,,Q3
PHYSICS OF PARTICLES AND NUCLEI,PHYSICS OF PARTICLES AND NUCLEI,4,,Q4
Physics of Particles and Nuclei Letters,PHYSICS OF PARTICLES AND NUCLEI LETTERS,4,,Q4
PHYSICS OF PLASMAS,PHYSICS OF PLASMAS,3,,Q3
PHYSICS OF THE SOLID STATE,PHYSICS OF SOLID STATE,4,,Q3
Physics of Wave Phenomena,PHYSICS OF WAVE PHENOMENA,4,,Q3
Physics Open,PHYSICS OPEN,4,,Q3
PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS,PHYSICS REPORTS REVIEW SECTION OF PHYSICS LETTERS,1,Yes,Q1
PHYSICS TEACHER,PHYSICS TEACHER,4,,Q4
PHYSICS TODAY,PHYSICS TODAY,4,,Q1
PHYSICS-USPEKHI,PHYSICS USPEKHI,3,,Q2
PHYSICS WORLD,PHYSICS WORLD,4,,Q4
PHYSIKALISCHE MEDIZIN REHABILITATIONSMEDIZIN KURORTMEDIZIN,PHYSIKALISCHE MEDIZIN REHABILITATIONSMEDIZIN KURORTMEDIZIN,4,,Q4
Physio-Geo,PHYSIO GEO,4,,Q4
Physiologia,PHYSIOLOGIA,,,Q2
PHYSIOLOGIA PLANTARUM,PHYSIOLOGIA PLANTARUM,2,,Q1
PHYSIOLOGICAL AND BIOCHEMICAL ZOOLOGY,PHYSIOLOGICAL AND BIOCHEMICAL ZOOLOGY,3,,Q1
PHYSIOLOGICAL AND MOLECULAR PLANT PATHOLOGY,PHYSIOLOGICAL AND MOLECULAR PLANT PATHOLOGY,3,,Q2
PHYSIOLOGICAL ENTOMOLOGY,PHYSIOLOGICAL ENTOMOLOGY,3,,Q2
Physiological Genomics,PHYSIOLOGICAL GENOMICS,4,,Q2
PHYSIOLOGICAL MEASUREMENT,PHYSIOLOGICAL MEASUREMENT,4,,Q2
Physiological Reports,PHYSIOLOGICAL REPORTS,4,,Q3
PHYSIOLOGICAL RESEARCH,PHYSIOLOGICAL RESEARCH,4,,Q3
Physiological Reviews,PHYSIOLOGICAL REVIEWS,1,Yes,Q1
PHYSIOLOGY,PHYSIOLOGY,2,,Q1
PHYSIOLOGY & BEHAVIOR,PHYSIOLOGY AND BEHAVIOR,3,,Q2
PHYSIOLOGY AND MOLECULAR BIOLOGY OF PLANTS,PHYSIOLOGY AND MOLECULAR BIOLOGY OF PLANTS,3,,Q2
Physiology and Pharmacology,PHYSIOLOGY AND PHARMACOLOGY,4,,Q4
Physiology International,PHYSIOLOGY INTERNATIONAL,4,,Q2
Physioscience,PHYSIOSCIENCE,4,,Q4
Physiotherapy,PHYSIOTHERAPY,3,,Q1
Physiotherapy Canada,PHYSIOTHERAPY CANADA,4,,Q4
Physiotherapy Practice and Research,PHYSIOTHERAPY PRACTICE AND RESEARCH,4,,Q4
Physiotherapy Research International,PHYSIOTHERAPY RESEARCH INTERNATIONAL,4,,Q2
PHYSIOTHERAPY THEORY AND PRACTICE,PHYSIOTHERAPY THEORY AND PRACTICE,4,,Q2
Phytobiomes Journal,PHYTOBIOMES JOURNAL,3,,Q2
PHYTOCHEMICAL ANALYSIS,PHYTOCHEMICAL ANALYSIS,3,,Q2
PHYTOCHEMISTRY,PHYTOCHEMISTRY,2,,Q1
Phytochemistry Letters,PHYTOCHEMISTRY LETTERS,4,,Q3
PHYTOCHEMISTRY REVIEWS,PHYTOCHEMISTRY REVIEWS,2,,Q1
PHYTOCOENOLOGIA,PHYTOCOENOLOGIA,4,,Q4
PhytoFrontiers,PHYTOFRONTIERS,,,Q3
PhytoKeys,PHYTOKEYS,3,,Q3
PHYTOMEDICINE,PHYTOMEDICINE,1,Yes,Q1
PHYTON-ANNALES REI BOTANICAE,PHYTON ANNALES REI BOTANICAE,4,,
PHYTON-INTERNATIONAL JOURNAL OF EXPERIMENTAL BOTANY,PHYTON INTERNATIONAL JOURNAL OF EXPERIMENTAL BOTANY,4,,Q3
PHYTOPARASITICA,PHYTOPARASITICA,3,,Q2
PHYTOPATHOLOGIA MEDITERRANEA,PHYTOPATHOLOGIA MEDITERRANEA,3,,Q2
PHYTOPATHOLOGY,PHYTOPATHOLOGY,2,,Q2
Phytopathology Research,PHYTOPATHOLOGY RESEARCH,2,,Q1
PHYTOPROTECTION,PHYTOPROTECTION,4,,Q4
Phytotaxa,PHYTOTAXA,4,,Q3
PHYTOTHERAPY RESEARCH,PHYTOTHERAPY RESEARCH,2,,Q1
Pielegniarstwo Chirurgiczne i Angiologiczne-Surgical and Vascular Nursing,PIELEGNIARSTWO CHIRURGICZNE I ANGIOLOGICZNE SURGICAL AND VASCULAR NURSING,4,,Q4
Pielegniarstwo XXI Wieku-Nursing in the 21 Century,PIELEGNIARSTWO XXI WIEKU NURSING IN 21 CENTURY,4,,Q4
Pigment & Resin Technology,PIGMENT AND RESIN TECHNOLOGY,4,,Q3
Pigment Cell & Melanoma Research,PIGMENT CELL AND MELANOMA RESEARCH,3,,Q2
Pilot and Feasibility Studies,PILOT AND FEASIBILITY STUDIES,4,,Q3
Pituitary,PITUITARY,2,,Q2
Pixel-Bit- Revista de Medios y Educacion,PIXEL BIT REVISTA DE MEDIOS Y EDUCACION,4,,Q2
Place Branding and Public Diplomacy,PLACE BRANDING AND PUBLIC DIPLOMACY,4,,Q2
PLACENTA,PLACENTA,3,,Q2
Plainsong & Medieval Music,PLAINSONG AND MEDIEVAL MUSIC,1,Yes,
PLANETARY AND SPACE SCIENCE,PLANETARY AND SPACE SCIENCE,4,,Q3
Planetary Science Journal,PLANETARY SCIENCE JOURNAL,2,,Q2
Plankton & Benthos Research,PLANKTON AND BENTHOS RESEARCH,4,,Q3
Planlama-Planning,PLANLAMA PLANNING,4,,Q4
Planning Perspectives,PLANNING PERSPECTIVES,3,,Q1
Planning Practice and Research,PLANNING PRACTICE AND RESEARCH,3,,Q3
Planning Theory,PLANNING THEORY,1,Yes,Q2
Planning Theory & Practice,PLANNING THEORY AND PRACTICE,2,,Q1
PLANT AND CELL PHYSIOLOGY,PLANT AND CELL PHYSIOLOGY,2,,Q1
PLANT AND SOIL,PLANT AND SOIL,2,,Q1
PLANT BIOLOGY,PLANT BIOLOGY,2,,Q1
PLANT BIOSYSTEMS,PLANT BIOSYSTEMS,3,,Q3
Plant Biotechnology,PLANT BIOTECHNOLOGY,4,,Q3
PLANT BIOTECHNOLOGY JOURNAL,PLANT BIOTECHNOLOGY JOURNAL,1,Yes,Q1
Plant Biotechnology Reports,PLANT BIOTECHNOLOGY REPORTS,4,,Q3
PLANT BREEDING,PLANT BREEDING,4,,Q2
PLANT CELL,PLANT CELL,1,Yes,Q1
PLANT CELL AND ENVIRONMENT,PLANT CELL AND ENVIRONMENT,1,Yes,Q1
PLANT CELL REPORTS,PLANT CELL REPORTS,2,,Q1
PLANT CELL TISSUE AND ORGAN CULTURE,PLANT CELL TISSUE AND ORGAN CULTURE,3,,Q2
Plant Communications,PLANT COMMUNICATIONS,1,Yes,Q1
Plant Direct,PLANT DIRECT,3,,Q2
PLANT DISEASE,PLANT DISEASE,2,,Q1
Plant Diversity,PLANT DIVERSITY,1,Yes,Q1
PLANT ECOLOGY,PLANT ECOLOGY,4,,Q2
Plant Ecology & Diversity,PLANT ECOLOGY AND DIVERSITY,4,,Q3
Plant Ecology and Evolution,PLANT ECOLOGY AND EVOLUTION,4,,Q3
