Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
Biomedical Research and Therapy,BIOMEDICAL RESEARCH AND THERAPY,4,,Q4
BIOMEDICAL RESEARCH-TOKYO,BIOMEDICAL RESEARCH TOKYO,4,,Q4
Biomedical Signal Processing and Control,BIOMEDICAL SIGNAL PROCESSING AND CONTROL,2,,Q2
Biomedical Spectroscopy and Imaging,BIOMEDICAL SPECTROSCOPY AND IMAGING,,,Q4
BIOMEDICINE & PHARMACOTHERAPY,BIOMEDICINE AND PHARMACOTHERAPY,2,,Q1
BioMedicine-Taiwan,BIOMEDICINE TAIWAN,4,,Q1
Biomedicines,BIOMEDICINES,3,,Q1
BIOMETALS,BIOMETALS,3,,Q2
BIOMETRICAL JOURNAL,BIOMETRICAL JOURNAL,3,,Q1
BIOMETRICS,BIOMETRICS,3,,Q2
BIOMETRIKA,BIOMETRIKA,1,Yes,Q1
Biomicrofluidics,BIOMICROFLUIDICS,4,,Q2
Biomimetic Intelligence and Robotics,BIOMIMETIC INTELLIGENCE AND ROBOTICS,4,,Q1
Biomimetics,BIOMIMETICS,3,,Q1
Biomolecular Concepts,BIOMOLECULAR CONCEPTS,,,Q3
Biomolecular NMR Assignments,BIOMOLECULAR NMR ASSIGNMENTS,4,,Q4
Biomolecules,BIOMOLECULES,2,,Q1
Biomolecules and Biomedicine,BIOMOLECULES AND BIOMEDICINE,4,,Q3
Biomolecules & Therapeutics,BIOMOLECULES AND THERAPEUTICS,4,,Q2
BioNanoScience,BIONANOSCIENCE,4,,Q3
BIOORGANIC & MEDICINAL CHEMISTRY,BIOORGANIC AND MEDICINAL CHEMISTRY,3,,Q1
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,BIOORGANIC AND MEDICINAL CHEMISTRY LETTERS,4,,Q2
BIOORGANIC CHEMISTRY,BIOORGANIC CHEMISTRY,2,,Q1
BIOPHARM INTERNATIONAL,BIOPHARM INTERNATIONAL,4,,Q4
BIOPHARMACEUTICS & DRUG DISPOSITION,BIOPHARMACEUTICS AND DRUG DISPOSITION,4,,Q3
Biophysica,BIOPHYSICA,,,Q4
BIOPHYSICAL CHEMISTRY,BIOPHYSICAL CHEMISTRY,3,,Q3
BIOPHYSICAL JOURNAL,BIOPHYSICAL JOURNAL,3,,Q2
Biophysical Reports,BIOPHYSICAL REPORTS,4,,Q2
Biophysical Reviews,BIOPHYSICAL REVIEWS,4,,Q1
Biophysics and Physicobiology,BIOPHYSICS AND PHYSICOBIOLOGY,4,,Q4
Biophysics Reviews,BIOPHYSICS REVIEWS,4,,Q1
BIOPOLYMERS,BIOPOLYMERS,4,,Q2
Biopreservation and Biobanking,BIOPRESERVATION AND BIOBANKING,4,,Q3
BIOPROCESS AND BIOSYSTEMS ENGINEERING,BIOPROCESS AND BIOSYSTEMS ENGINEERING,3,,Q2
BioPsychoSocial Medicine,BIOPSYCHOSOCIAL MEDICINE,4,,Q2
BIOREMEDIATION JOURNAL,BIOREMEDIATION JOURNAL,4,,Q4
BIORESOURCE TECHNOLOGY,BIORESOURCE TECHNOLOGY,1,Yes,Q1
Bioresource Technology Reports,BIORESOURCE TECHNOLOGY REPORTS,,,Q1
BioResources,BIORESOURCES,4,,Q2
Bioresources and Bioprocessing,BIORESOURCES AND BIOPROCESSING,3,,Q1
BIORHEOLOGY,BIORHEOLOGY,,,Q4
Biosafety and Health,BIOSAFETY AND HEALTH,4,,Q2
BIOSCIENCE,BIOSCIENCE,1,Yes,Q1
BIOSCIENCE BIOTECHNOLOGY AND BIOCHEMISTRY,BIOSCIENCE BIOTECHNOLOGY AND BIOCHEMISTRY,4,,Q3
Bioscience Journal,BIOSCIENCE JOURNAL,4,,Q3
Bioscience of Microbiota Food and Health,BIOSCIENCE OF MICROBIOTA FOOD AND HEALTH,4,,Q3
BIOSCIENCE REPORTS,BIOSCIENCE REPORTS,3,,Q1
BioScience Trends,BIOSCIENCE TRENDS,3,,Q1
Bioscope-South Asian Screen Studies,BIOSCOPE SOUTH ASIAN SCREEN STUDIES,4,,
Biosemiotics,BIOSEMIOTICS,3,,Q1
BIOSENSORS & BIOELECTRONICS,BIOSENSORS AND BIOELECTRONICS,1,Yes,Q1
Biosensors-Basel,BIOSENSORS BASEL,3,,Q1
BioSocieties,BIOSOCIETIES,4,,Q3
BIOSTATISTICS,BIOSTATISTICS,3,,Q1
Biosurface and Biotribology,BIOSURFACE AND BIOTRIBOLOGY,4,,Q3
BIOSYSTEMS,BIOSYSTEMS,4,,Q2
Biosystems Diversity,BIOSYSTEMS DIVERSITY,4,,Q4
BIOSYSTEMS ENGINEERING,BIOSYSTEMS ENGINEERING,2,Yes,Q1
BIOTA NEOTROPICA,BIOTA NEOTROPICA,4,,Q3
BioTech,BIOTECH,4,,Q2
BIOTECHNIC & HISTOCHEMISTRY,BIOTECHNIC AND HISTOCHEMISTRY,4,,Q4
BIOTECHNIQUES,BIOTECHNIQUES,4,,Q3
BIOTECHNOLOGIE AGRONOMIE SOCIETE ET ENVIRONNEMENT,BIOTECHNOLOGIE AGRONOMIE SOCIETE ET ENVIRONNEMENT,4,,Q4
BIOTECHNOLOGY ADVANCES,BIOTECHNOLOGY ADVANCES,1,Yes,Q1
BIOTECHNOLOGY AND APPLIED BIOCHEMISTRY,BIOTECHNOLOGY AND APPLIED BIOCHEMISTRY,4,,Q3
BIOTECHNOLOGY AND BIOENGINEERING,BIOTECHNOLOGY AND BIOENGINEERING,3,,Q2
BIOTECHNOLOGY AND BIOPROCESS ENGINEERING,BIOTECHNOLOGY AND BIOPROCESS ENGINEERING,4,,Q2
BIOTECHNOLOGY & BIOTECHNOLOGICAL EQUIPMENT,BIOTECHNOLOGY AND BIOTECHNOLOGICAL EQUIPMENT,4,,Q4
Biotechnology and Genetic Engineering Reviews,BIOTECHNOLOGY AND GENETIC ENGINEERING REVIEWS,3,,Q3
Biotechnology for Biofuels and Bioproducts,BIOTECHNOLOGY FOR BIOFUELS AND BIOPRODUCTS,2,,Q1
Biotechnology Journal,BIOTECHNOLOGY JOURNAL,3,,Q2
BIOTECHNOLOGY LAW REPORT,BIOTECHNOLOGY LAW REPORT,4,,Q4
BIOTECHNOLOGY LETTERS,BIOTECHNOLOGY LETTERS,4,,Q3
BIOTECHNOLOGY PROGRESS,BIOTECHNOLOGY PROGRESS,4,,Q3
Biotecnia,BIOTECNIA,4,,Q4
BIOTROPICA,BIOTROPICA,3,,Q3
BIPOLAR DISORDERS,BIPOLAR DISORDERS,2,,Q1
BIRD CONSERVATION INTERNATIONAL,BIRD CONSERVATION INTERNATIONAL,3,,Q1
BIRD STUDY,BIRD STUDY,4,,Q3
Birds,BIRDS,4,,Q1
Birth Defects Research,BIRTH DEFECTS RESEARCH,4,,Q3
BIRTH-ISSUES IN PERINATAL CARE,BIRTH ISSUES IN PERINATAL CARE,3,,Q1
BIT NUMERICAL MATHEMATICS,BIT NUMERICAL MATHEMATICS,3,,Q2
Bitacora Urbano Territorial,BITACORA URBANO TERRITORIAL,4,,Q4
Biuletyn Wydzialu Farmaceutycznego Warszawskiego Uniwersytetu Medycznego,BIULETYN WYDZIALU FARMACEUTYCZNEGO WARSZAWSKIEGO UNIWERSYTETU MEDYCZNEGO,4,,
Biznes Informatika-Business Informatics,BIZNES INFORMATIKA BUSINESS INFORMATICS,4,,Q4
BJA Education,BJA EDUCATION,4,,Q2
BJGP Open,BJGP OPEN,4,,Q3
BJOG-AN INTERNATIONAL JOURNAL OF OBSTETRICS AND GYNAECOLOGY,BJOG AN INTERNATIONAL JOURNAL OF OBSTETRICS AND GYNAECOLOGY,2,Yes,Q1
BJPsych Advances,BJPSYCH ADVANCES,4,,Q3
BJPsych Bulletin,BJPSYCH BULLETIN,4,,Q3
BJPsych International,BJPSYCH INTERNATIONAL,4,,Q3
BJPsych Open,BJPSYCH OPEN,3,,Q1
BJR Case Reports,BJR CASE REPORTS,4,,Q4
BJR Open,BJR OPEN,,,Q2
BJS-British Journal of Surgery,BJS BRITISH JOURNAL OF SURGERY,,,Q1
BJS Open,BJS OPEN,3,,Q1
BJU INTERNATIONAL,BJU INTERNATIONAL,2,,Q1
BJUI Compass,BJUI COMPASS,4,,Q3
Black Camera,BLACK CAMERA,4,,
BLACK SCHOLAR,BLACK SCHOLAR,4,,Q3
BLACK THEOLOGY,BLACK THEOLOGY,3,,
Bladder Cancer,BLADDER CANCER,4,,Q3
Blockchain-Research and Applications,BLOCKCHAIN RESEARCH AND APPLICATIONS,2,,Q1
BLOOD,BLOOD,1,Yes,Q1
Blood Advances,BLOOD ADVANCES,1,Yes,Q1
Blood and Lymphatic Cancer-Targets and Therapy,BLOOD AND LYMPHATIC CANCER TARGETS AND THERAPY,2,,Q1
Blood Cancer Discovery,BLOOD CANCER DISCOVERY,1,Yes,Q1
Blood Cancer Journal,BLOOD CANCER JOURNAL,1,Yes,Q1
BLOOD CELLS MOLECULES AND DISEASES,BLOOD CELLS MOLECULES AND DISEASES,4,,Q3
BLOOD COAGULATION & FIBRINOLYSIS,BLOOD COAGULATION AND FIBRINOLYSIS,4,,Q4
BLOOD PRESSURE,BLOOD PRESSURE,3,,Q2
BLOOD PRESSURE MONITORING,BLOOD PRESSURE MONITORING,4,,Q4
BLOOD PURIFICATION,BLOOD PURIFICATION,4,,Q3
Blood Research,BLOOD RESEARCH,4,,Q2
BLOOD REVIEWS,BLOOD REVIEWS,2,,Q1
Blood Science,BLOOD SCIENCE,4,,Q2
Blood Transfusion,BLOOD TRANSFUSION,3,,Q2
Blue-Green Systems,BLUE GREEN SYSTEMS,4,,Q3
BLUMEA,BLUMEA,4,,Q4
BMB Reports,BMB REPORTS,4,,Q2
BMC Anesthesiology,BMC ANESTHESIOLOGY,3,,Q2
BMC BIOINFORMATICS,BMC BIOINFORMATICS,4,,Q1
BMC BIOLOGY,BMC BIOLOGY,2,Yes,Q1
BMC BIOTECHNOLOGY,BMC BIOTECHNOLOGY,2,,Q2
BMC CANCER,BMC CANCER,3,,Q2
BMC Cardiovascular Disorders,BMC CARDIOVASCULAR DISORDERS,3,,Q2
BMC Chemistry,BMC CHEMISTRY,2,,Q2
BMC Complementary Medicine and Therapies,BMC COMPLEMENTARY MEDICINE AND THERAPIES,3,,Q1
BMC Ecology and Evolution,BMC ECOLOGY AND EVOLUTION,3,,Q2
BMC EMERGENCY MEDICINE,BMC EMERGENCY MEDICINE,3,,Q1
BMC Endocrine Disorders,BMC ENDOCRINE DISORDERS,3,,Q2
BMC GASTROENTEROLOGY,BMC GASTROENTEROLOGY,3,,Q2
BMC Genomic Data,BMC GENOMIC DATA,4,,Q2
BMC GENOMICS,BMC GENOMICS,2,,Q2
BMC Geriatrics,BMC GERIATRICS,2,,Q1
BMC HEALTH SERVICES RESEARCH,BMC HEALTH SERVICES RESEARCH,2,,Q2
BMC IMMUNOLOGY,BMC IMMUNOLOGY,4,,Q3
BMC INFECTIOUS DISEASES,BMC INFECTIOUS DISEASES,3,,Q2
BMC Medical Education,BMC MEDICAL EDUCATION,3,,Q1
BMC Medical Ethics,BMC MEDICAL ETHICS,1,Yes,Q1
BMC Medical Genomics,BMC MEDICAL GENOMICS,4,,Q3
BMC MEDICAL IMAGING,BMC MEDICAL IMAGING,3,,Q1
BMC Medical Informatics and Decision Making,BMC MEDICAL INFORMATICS AND DECISION MAKING,3,,Q2
BMC Medical Research Methodology,BMC MEDICAL RESEARCH METHODOLOGY,2,,Q1
BMC Medicine,BMC MEDICINE,1,Yes,Q1
BMC MICROBIOLOGY,BMC MICROBIOLOGY,2,,Q2
BMC Molecular and Cell Biology,BMC MOLECULAR AND CELL BIOLOGY,3,,Q3
BMC MUSCULOSKELETAL DISORDERS,BMC MUSCULOSKELETAL DISORDERS,3,,Q2
BMC Nephrology,BMC NEPHROLOGY,3,,Q2
BMC Neurology,BMC NEUROLOGY,3,,Q3
BMC NEUROSCIENCE,BMC NEUROSCIENCE,4,,Q3
BMC NURSING,BMC NURSING,2,,Q1
BMC Nutrition,BMC NUTRITION,3,,Q3
BMC Ophthalmology,BMC OPHTHALMOLOGY,3,,Q3
BMC Oral Health,BMC ORAL HEALTH,2,,Q1
BMC Palliative Care,BMC PALLIATIVE CARE,2,,Q1
BMC Pediatrics,BMC PEDIATRICS,3,,Q2
BMC Pharmacology & Toxicology,BMC PHARMACOLOGY AND TOXICOLOGY,3,,Q2
BMC PLANT BIOLOGY,BMC PLANT BIOLOGY,2,Yes,Q1
BMC Pregnancy and Childbirth,BMC PREGNANCY AND CHILDBIRTH,2,,Q1
BMC Primary Care,BMC PRIMARY CARE,3,,Q1
BMC Psychiatry,BMC PSYCHIATRY,2,,Q1
BMC Psychology,BMC PSYCHOLOGY,3,,Q1
BMC PUBLIC HEALTH,BMC PUBLIC HEALTH,2,,Q1
BMC Pulmonary Medicine,BMC PULMONARY MEDICINE,3,,Q2
BMC Research Notes,BMC RESEARCH NOTES,4,,Q2
BMC Rheumatology,BMC RHEUMATOLOGY,4,,Q2
BMC Sports Science Medicine and Rehabilitation,BMC SPORTS SCIENCE MEDICINE AND REHABILITATION,3,,Q1
BMC Surgery,BMC SURGERY,3,,Q2
BMC Urology,BMC UROLOGY,4,,Q3
BMC Veterinary Research,BMC VETERINARY RESEARCH,2,,Q1
BMC Womens Health,BMC WOMENS HEALTH,3,,Q1
BMC Zoology,BMC ZOOLOGY,3,,Q2
BME Frontiers,BME FRONTIERS,2,,Q1
BMEMat,BMEMAT,,,Q1
BMGN-The Low Countries Historical Review,BMGN LOW COUNTRIES HISTORICAL REVIEW,3,,Q3
BMJ-British Medical Journal,BMJ BRITISH MEDICAL JOURNAL,1,Yes,Q1
BMJ Case Reports,BMJ CASE REPORTS,4,,Q3
BMJ Evidence-Based Medicine,BMJ EVIDENCE BASED MEDICINE,2,,Q1
BMJ Global Health,BMJ GLOBAL HEALTH,1,Yes,Q1
BMJ Health & Care Informatics,BMJ HEALTH AND CARE INFORMATICS,3,,Q1
BMJ Innovations,BMJ INNOVATIONS,4,,Q3
BMJ Leader,BMJ LEADER,4,,Q4
BMJ Medicine,BMJ MEDICINE,1,Yes,Q1
BMJ Mental Health,BMJ MENTAL HEALTH,1,Yes,Q1
BMJ Military Health,BMJ MILITARY HEALTH,4,,Q2
BMJ Neurology Open,BMJ NEUROLOGY OPEN,3,,Q3
"BMJ Nutrition, Prevention & Health",BMJ NUTRITION PREVENTION AND HEALTH,4,,Q3
BMJ Open,BMJ OPEN,4,,Q2
BMJ Open Diabetes Research & Care,BMJ OPEN DIABETES RESEARCH AND CARE,2,,Q2
BMJ Open Gastroenterology,BMJ OPEN GASTROENTEROLOGY,3,,Q2
BMJ Open Ophthalmology,BMJ OPEN OPHTHALMOLOGY,4,,Q2
BMJ Open Quality,BMJ OPEN QUALITY,4,,Q2
BMJ Open Respiratory Research,BMJ OPEN RESPIRATORY RESEARCH,3,,Q2
BMJ Open Sport & Exercise Medicine,BMJ OPEN SPORT AND EXERCISE MEDICINE,3,,Q1
BMJ Paediatrics Open,BMJ PAEDIATRICS OPEN,4,,Q2
BMJ Quality & Safety,BMJ QUALITY AND SAFETY,1,Yes,Q1
BMJ Sexual & Reproductive Health,BMJ SEXUAL AND REPRODUCTIVE HEALTH,2,,Q1
BMJ Supportive & Palliative Care,BMJ SUPPORTIVE AND PALLIATIVE CARE,4,,Q3
BMJ Surgery Interventions & Health Technologies,BMJ SURGERY INTERVENTIONS AND HEALTH TECHNOLOGIES,4,,Q2
BMS-Bulletin of Sociological Methodology-Bulletin de Methodologie Sociologique,BMS BULLETIN OF SOCIOLOGICAL METHODOLOGY BULLETIN DE METHODOLOGIE SOCIOLOGIQUE,4,,Q3
Body & Society,BODY AND SOCIETY,4,,Q2
Body Image,BODY IMAGE,1,Yes,Q1
Body Movement and Dance in Psychotherapy,BODY MOVEMENT AND DANCE IN PSYCHOTHERAPY,4,,Q4
Bogoslovni Vestnik-Theological Quarterly-Ephemerides Theologicae,BOGOSLOVNI VESTNIK THEOLOGICAL QUARTERLY EPHEMERIDES THEOLOGICAE,2,,
Bogoslovska Smotra-Ephemerides Theologicae Zagrabienses,BOGOSLOVSKA SMOTRA EPHEMERIDES THEOLOGICAE ZAGRABIENSES,4,,
BOIS ET FORETS DES TROPIQUES,BOIS ET FORETS DES TROPIQUES,4,,Q4
Boletim de Ciencias Geodesicas,BOLETIM DE CIENCIAS GEODESICAS,4,,Q4
Boletim de Estudos Classicos,BOLETIM DE ESTUDOS CLASSICOS,4,,
BOLETIM DE INDUSTRIA ANIMAL,BOLETIM DE INDUSTRIA ANIMAL,4,,Q4
Boletim do Arquivo da Universidade de Coimbra,BOLETIM DO ARQUIVO DA UNIVERSIDADE DE COIMBRA,4,,Q2
BOLETIM DO INSTITUTO DE PESCA,BOLETIM DO INSTITUTO DE PESCA,4,,Q4
Boletim Paranaense de Geociencias,BOLETIM PARANAENSE DE GEOCIENCIAS,4,,
Boletim Sociedade Paranaense de Matematica,BOLETIM SOCIEDADE PARANAENSE DE MATEMATICA,4,,Q4
Boletin Academico-Revista de Investigacion y Arquitectura Contemporanea,BOLETIN ACADEMICO REVISTA DE INVESTIGACION Y ARQUITECTURA CONTEMPORANEA,,,
Boletin Americanista,BOLETIN AMERICANISTA,4,,Q4
Boletin Antropologico,BOLETIN ANTROPOLOGICO,4,,Q4
Boletin de Arte,BOLETIN DE ARTE,4,,
Boletin de Arte-UMA,BOLETIN DE ARTE UMA,3,,
Boletin de Ciencias de la Tierra,BOLETIN DE CIENCIAS DE LA TIERRA,4,,Q4
Boletin de Geologia,BOLETIN DE GEOLOGIA,4,,Q4
Boletin de la Asociacion de Geografos Espanoles,BOLETIN DE LA ASOCIACION DE GEOGRAFOS ESPANOLES,4,,Q3
Boletin de la Asociacion Internacional de Derecho Cooperativo-International Association of Cooperative Law Journal,BOLETIN DE LA ASOCIACION INTERNACIONAL DE DERECHO COOPERATIVO INTERNATIONAL ASSOCIATION OF COOPERATIVE LAW JOURNAL,4,,Q3
BOLETIN DE LA REAL ACADEMIA ESPANOLA,BOLETIN DE LA REAL ACADEMIA ESPANOLA,4,,
Boletin de la Sociedad Argentina de Botanica,BOLETIN DE LA SOCIEDAD ARGENTINA DE BOTANICA,4,,Q4
BOLETIN DE LA SOCIEDAD ESPANOLA DE CERAMICA Y VIDRIO,BOLETIN DE LA SOCIEDAD ESPANOLA DE CERAMICA Y VIDRIO,3,,Q2
Boletin de la Sociedad Geologica Mexicana,BOLETIN DE LA SOCIEDAD GEOLOGICA MEXICANA,4,,Q4
BOLETIN DE LA SOCIEDAD MATEMATICA MEXICANA,BOLETIN DE LA SOCIEDAD MATEMATICA MEXICANA,4,,Q2
Boletin de Literatura Oral,BOLETIN DE LITERATURA ORAL,3,,
Boletin de Pediatria,BOLETIN DE PEDIATRIA,4,,Q4
Boletin del Archivo General de la Nacion,BOLETIN DEL ARCHIVO GENERAL DE LA NACION,4,,Q3
Boletin del grupo espanol del carbon,BOLETIN DEL GRUPO ESPANOL DEL CARBON,4,,Q4
Boletin del Museo Chileno de Arte Precolombino,BOLETIN DEL MUSEO CHILENO DE ARTE PRECOLOMBINO,2,,
Boletin Geografico,BOLETIN GEOGRAFICO,4,,Q4
BOLETIN GEOLOGICO Y MINERO,BOLETIN GEOLOGICO Y MINERO,4,,Q4
Boletin Goiano de Geografia,BOLETIN GOIANO DE GEOGRAFIA,4,,Q4
Boletin Latinoamericano y del Caribe de Plantas Medicinales y Aromaticas,BOLETIN LATINOAMERICANO Y DEL CARIBE DE PLANTAS MEDICINALES Y AROMATICAS,4,,Q4
Boletin Medico del Hospital Infantil de Mexico,BOLETIN MEDICO DEL HOSPITAL INFANTIL DE MEXICO,4,,Q4
BOLLETTINO DELLA SOCIETA PALEONTOLOGICA ITALIANA,BOLLETTINO DELLA SOCIETA PALEONTOLOGICA ITALIANA,3,,Q3
BOLLETTINO DELLA UNIONE MATEMATICA ITALIANA,BOLLETTINO DELLA UNIONE MATEMATICA ITALIANA,4,,Q2
Bollettino di Storia delle Scienze Matematiche,BOLLETTINO DI STORIA DELLE SCIENZE MATEMATICHE,4,,Q4
Bollettino Filosofico,BOLLETTINO FILOSOFICO,4,,
BONE,BONE,2,,Q2
Bone & Joint Journal,BONE AND JOINT JOURNAL,1,Yes,Q1
Bone & Joint Open,BONE AND JOINT OPEN,2,,Q1
Bone & Joint Research,BONE AND JOINT RESEARCH,1,Yes,Q1
BONE MARROW TRANSPLANTATION,BONE MARROW TRANSPLANTATION,2,,Q1
Bone Reports,BONE REPORTS,4,,Q3
Bone Research,BONE RESEARCH,1,Yes,Q1
BOOK COLLECTOR,BOOK COLLECTOR,4,,
Book History,BOOK HISTORY,4,,Q2
Bookbird-A Journal of International Childrens Literature,BOOKBIRD A JOURNAL OF INTERNATIONAL CHILDRENS LITERATURE,4,,
Borderline Personality Disorder and Emotion Dysregulation,BORDERLINE PERSONALITY DISORDER AND EMOTION DYSREGULATION,2,,Q2
Bordon-Revista de Pedagogia,BORDON REVISTA DE PEDAGOGIA,4,,Q2
BOREAL ENVIRONMENT RESEARCH,BOREAL ENVIRONMENT RESEARCH,4,,Q4
BOREAS,BOREAS,3,,Q2
Borsa Istanbul Review,BORSA ISTANBUL REVIEW,2,,Q1
Bosniaca-Journal of the National and University Library of Bosnia and Herzegovina,BOSNIACA JOURNAL OF NATIONAL AND UNIVERSITY LIBRARY OF BOSNIA AND HERZEGOVINA,4,,Q4
Bosnian Journal of Basic Medical Sciences,BOSNIAN JOURNAL OF BASIC MEDICAL SCIENCES,,,Q2
BOSQUE,BOSQUE,4,,Q4
BOSTON UNIVERSITY LAW REVIEW,BOSTON UNIVERSITY LAW REVIEW,3,,Q1
BOTANICA MARINA,BOTANICA MARINA,4,,Q3
Botanica Serbica,BOTANICA SERBICA,4,,Q3
BOTANICAL JOURNAL OF THE LINNEAN SOCIETY,BOTANICAL JOURNAL OF LINNEAN SOCIETY,2,,Q2
BOTANICAL REVIEW,BOTANICAL REVIEW,2,,Q2
Botanical Sciences,BOTANICAL SCIENCES,4,,Q4
Botanical Studies,BOTANICAL STUDIES,2,,Q2
Botany,BOTANY,4,,Q3
Botany Letters,BOTANY LETTERS,4,,Q3
BOTHALIA,BOTHALIA,4,,Q4
Bottom Line,BOTTOM LINE,1,Yes,Q1
BOUNDARY 2-AN INTERNATIONAL JOURNAL OF LITERATURE AND CULTURE,BOUNDARY 2 AN INTERNATIONAL JOURNAL OF LITERATURE AND CULTURE,4,,Q2
BOUNDARY-LAYER METEOROLOGY,BOUNDARY LAYER METEOROLOGY,4,,Q3
Boundary Value Problems,BOUNDARY VALUE PROBLEMS,4,,Q1
Boyhood Studies-An Interdisciplinary Journal,BOYHOOD STUDIES AN INTERDISCIPLINARY JOURNAL,4,,Q4
BRAC-Barcelona Research Art Creation,BRAC BARCELONA RESEARCH ART CREATION,4,,
Brachytherapy,BRACHYTHERAPY,4,,Q3
Bradleya,BRADLEYA,4,,Q4
BRAGANTIA,BRAGANTIA,4,,Q2
BRAIN,BRAIN,1,Yes,Q1
Brain and Behavior,BRAIN AND BEHAVIOR,3,,Q2
BRAIN AND COGNITION,BRAIN AND COGNITION,3,,Q4
BRAIN & DEVELOPMENT,BRAIN AND DEVELOPMENT,4,,Q3
BRAIN AND LANGUAGE,BRAIN AND LANGUAGE,3,,Q1
Brain and Spine,BRAIN AND SPINE,4,,Q2
BRAIN BEHAVIOR AND EVOLUTION,BRAIN BEHAVIOR AND EVOLUTION,4,,Q1
BRAIN BEHAVIOR AND IMMUNITY,BRAIN BEHAVIOR AND IMMUNITY,1,Yes,Q1
Brain Behavior & Immunity-Health,BRAIN BEHAVIOR AND IMMUNITY HEALTH,3,,Q1
BRAIN-Broad Research in Artificial Intelligence and Neuroscience,BRAIN BROAD RESEARCH IN ARTIFICIAL INTELLIGENCE AND NEUROSCIENCE,4,,Q4
Brain Circulation,BRAIN CIRCULATION,4,,Q1
Brain Communications,BRAIN COMMUNICATIONS,2,,Q1
Brain-Computer Interfaces,BRAIN COMPUTER INTERFACES,4,,Q3
Brain Connectivity,BRAIN CONNECTIVITY,4,,Q3
Brain Hemorrhages,BRAIN HEMORRHAGES,4,,Q4
Brain Imaging and Behavior,BRAIN IMAGING AND BEHAVIOR,4,,Q3
Brain Impairment,BRAIN IMPAIRMENT,4,,Q3
Brain Informatics,BRAIN INFORMATICS,,,Q1
BRAIN INJURY,BRAIN INJURY,4,,Q2
BRAIN PATHOLOGY,BRAIN PATHOLOGY,2,,Q1
BRAIN RESEARCH,BRAIN RESEARCH,4,,Q3
BRAIN RESEARCH BULLETIN,BRAIN RESEARCH BULLETIN,3,,Q2
Brain Sciences,BRAIN SCIENCES,3,,Q3
Brain Stimulation,BRAIN STIMULATION,1,Yes,Q1
Brain Structure & Function,BRAIN STRUCTURE AND FUNCTION,3,,Q1
BRAIN TOPOGRAPHY,BRAIN TOPOGRAPHY,3,,Q2
Brain Tumor Pathology,BRAIN TUMOR PATHOLOGY,3,,Q2
Bratislava Law Review,BRATISLAVA LAW REVIEW,4,,Q3
Bratislava Medical Journal,BRATISLAVA MEDICAL JOURNAL,,,Q2
Bratislava Medical Journal-Bratislavske Lekarske Listy,BRATISLAVA MEDICAL JOURNAL BRATISLAVSKE LEKARSKE LISTY,4,,
Brazilian Administration Review,BRAZILIAN ADMINISTRATION REVIEW,,,
BRAZILIAN ARCHIVES OF BIOLOGY AND TECHNOLOGY,BRAZILIAN ARCHIVES OF BIOLOGY AND TECHNOLOGY,4,,Q3
Brazilian Journal of Analytical Chemistry,BRAZILIAN JOURNAL OF ANALYTICAL CHEMISTRY,4,,Q4
Brazilian Journal of Anesthesiology,BRAZILIAN JOURNAL OF ANESTHESIOLOGY,4,,Q2
Brazilian Journal of Botany,BRAZILIAN JOURNAL OF BOTANY,4,,Q3
Brazilian Journal of Cardiovascular Surgery,BRAZILIAN JOURNAL OF CARDIOVASCULAR SURGERY,4,,Q3
BRAZILIAN JOURNAL OF CHEMICAL ENGINEERING,BRAZILIAN JOURNAL OF CHEMICAL ENGINEERING,4,,Q3
Brazilian Journal of Geology,BRAZILIAN JOURNAL OF GEOLOGY,4,,Q4
Brazilian Journal of Hygiene and Animal Sanity,BRAZILIAN JOURNAL OF HYGIENE AND ANIMAL SANITY,4,,Q4
Brazilian Journal of Infectious Diseases,BRAZILIAN JOURNAL OF INFECTIOUS DISEASES,4,,Q2
BRAZILIAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH,BRAZILIAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH,4,,Q3
BRAZILIAN JOURNAL OF MICROBIOLOGY,BRAZILIAN JOURNAL OF MICROBIOLOGY,4,,Q4
Brazilian Journal of Operations & Production Management,BRAZILIAN JOURNAL OF OPERATIONS AND PRODUCTION MANAGEMENT,4,,Q4
Brazilian Journal of Otorhinolaryngology,BRAZILIAN JOURNAL OF OTORHINOLARYNGOLOGY,4,,Q2
Brazilian Journal of Pharmaceutical Sciences,BRAZILIAN JOURNAL OF PHARMACEUTICAL SCIENCES,4,,Q4
Brazilian Journal of Physical Therapy,BRAZILIAN JOURNAL OF PHYSICAL THERAPY,3,,Q1
BRAZILIAN JOURNAL OF PHYSICS,BRAZILIAN JOURNAL OF PHYSICS,4,,Q3
Brazilian Journal of Poultry Science,BRAZILIAN JOURNAL OF POULTRY SCIENCE,4,,Q3
Brazilian Journal of Probability and Statistics,BRAZILIAN JOURNAL OF PROBABILITY AND STATISTICS,4,,Q4
Brazilian Journal of Psychiatry,BRAZILIAN JOURNAL OF PSYCHIATRY,3,,Q2
Brazilian Journalism Research,BRAZILIAN JOURNALISM RESEARCH,4,,Q3
