Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
CARDIOLOGY IN THE YOUNG,CARDIOLOGY IN YOUNG,4,,Q4
Cardiology Journal,CARDIOLOGY JOURNAL,3,,Q3
Cardiology Research,CARDIOLOGY RESEARCH,4,,Q3
Cardiology Research and Practice,CARDIOLOGY RESEARCH AND PRACTICE,4,,Q3
CardioRenal Medicine,CARDIORENAL MEDICINE,3,,Q2
Cardiothoracic Surgeon,CARDIOTHORACIC SURGEON,4,,Q4
CARDIOVASCULAR AND INTERVENTIONAL RADIOLOGY,CARDIOVASCULAR AND INTERVENTIONAL RADIOLOGY,3,,Q2
Cardiovascular Diabetology,CARDIOVASCULAR DIABETOLOGY,1,Yes,Q1
Cardiovascular Diagnosis and Therapy,CARDIOVASCULAR DIAGNOSIS AND THERAPY,4,,Q3
Cardiovascular Digital Health Journal,CARDIOVASCULAR DIGITAL HEALTH JOURNAL,4,,Q2
CARDIOVASCULAR DRUGS AND THERAPY,CARDIOVASCULAR DRUGS AND THERAPY,3,,Q2
Cardiovascular Endocrinology & Metabolism,CARDIOVASCULAR ENDOCRINOLOGY AND METABOLISM,4,,Q4
Cardiovascular Engineering and Technology,CARDIOVASCULAR ENGINEERING AND TECHNOLOGY,4,,Q3
Cardiovascular Innovations and Applications,CARDIOVASCULAR INNOVATIONS AND APPLICATIONS,4,,Q3
Cardiovascular Intervention and Therapeutics,CARDIOVASCULAR INTERVENTION AND THERAPEUTICS,3,,Q1
Cardiovascular Journal of Africa,CARDIOVASCULAR JOURNAL OF AFRICA,4,,Q4
CARDIOVASCULAR PATHOLOGY,CARDIOVASCULAR PATHOLOGY,4,,Q3
CARDIOVASCULAR RESEARCH,CARDIOVASCULAR RESEARCH,1,Yes,Q1
Cardiovascular Revascularization Medicine,CARDIOVASCULAR REVASCULARIZATION MEDICINE,4,,Q3
Cardiovascular Therapeutics,CARDIOVASCULAR THERAPEUTICS,3,,Q2
Cardiovascular Toxicology,CARDIOVASCULAR TOXICOLOGY,4,,Q1
Cardiovascular Ultrasound,CARDIOVASCULAR ULTRASOUND,3,,Q3
Career Development and Transition for Exceptional Individuals,CAREER DEVELOPMENT AND TRANSITION FOR EXCEPTIONAL INDIVIDUALS,3,,Q2
Career Development International,CAREER DEVELOPMENT INTERNATIONAL,3,,Q1
CAREER DEVELOPMENT QUARTERLY,CAREER DEVELOPMENT QUARTERLY,3,,Q2
CARIBBEAN JOURNAL OF SCIENCE,CARIBBEAN JOURNAL OF SCIENCE,4,,Q4
CARIES RESEARCH,CARIES RESEARCH,2,,Q2
CARNETS DE GEOLOGIE,CARNETS DE GEOLOGIE,4,,
Carpathian Journal of Earth and Environmental Sciences,CARPATHIAN JOURNAL OF EARTH AND ENVIRONMENTAL SCIENCES,4,,Q4
Carpathian Journal of Food Science and Technology,CARPATHIAN JOURNAL OF FOOD SCIENCE AND TECHNOLOGY,4,,Q4
Carpathian Journal of Mathematics,CARPATHIAN JOURNAL OF MATHEMATICS,3,,Q1
Carpathian Mathematical Publications,CARPATHIAN MATHEMATICAL PUBLICATIONS,4,,Q2
Cartagine-Studi e Ricerche,CARTAGINE STUDI E RICERCHE,4,,
Cartaphilus,CARTAPHILUS,4,,
Carte Romanze,CARTE ROMANZE,4,,
Cartilage,CARTILAGE,4,,Q2
CARTOGRAPHIC JOURNAL,CARTOGRAPHIC JOURNAL,4,,Q3
Cartographica,CARTOGRAPHICA,4,,Q3
Cartography and Geographic Information Science,CARTOGRAPHY AND GEOGRAPHIC INFORMATION SCIENCE,2,,Q1
Case Reports in Cardiology,CASE REPORTS IN CARDIOLOGY,4,,Q4
Case Reports in Dentistry,CASE REPORTS IN DENTISTRY,4,,Q4
Case Reports in Dermatology,CASE REPORTS IN DERMATOLOGY,4,,Q4
Case Reports in Endocrinology,CASE REPORTS IN ENDOCRINOLOGY,4,,Q4
Case Reports in Gastroenterology,CASE REPORTS IN GASTROENTEROLOGY,4,,Q4
Case Reports in Gastrointestinal Medicine,CASE REPORTS IN GASTROINTESTINAL MEDICINE,4,,Q4
Case Reports in Hematology,CASE REPORTS IN HEMATOLOGY,4,,Q4
Case Reports in Immunology,CASE REPORTS IN IMMUNOLOGY,4,,Q4
Case Reports in Infectious Diseases,CASE REPORTS IN INFECTIOUS DISEASES,4,,Q4
Case Reports in Medicine,CASE REPORTS IN MEDICINE,4,,Q3
Case Reports in Nephrology and Dialysis,CASE REPORTS IN NEPHROLOGY AND DIALYSIS,4,,Q4
Case Reports in Neurological Medicine,CASE REPORTS IN NEUROLOGICAL MEDICINE,4,,Q4
Case Reports in Neurology,CASE REPORTS IN NEUROLOGY,4,,Q4
Case Reports in Obstetrics and Gynecology,CASE REPORTS IN OBSTETRICS AND GYNECOLOGY,4,,Q4
Case Reports in Oncological Medicine,CASE REPORTS IN ONCOLOGICAL MEDICINE,4,,Q4
Case Reports in Oncology,CASE REPORTS IN ONCOLOGY,4,,Q4
Case Reports in Ophthalmological Medicine,CASE REPORTS IN OPHTHALMOLOGICAL MEDICINE,4,,Q4
Case Reports in Ophthalmology,CASE REPORTS IN OPHTHALMOLOGY,4,,Q4
Case Reports in Orthopedics,CASE REPORTS IN ORTHOPEDICS,4,,Q4
Case Reports in Otolaryngology,CASE REPORTS IN OTOLARYNGOLOGY,4,,Q4
Case Reports in Pathology,CASE REPORTS IN PATHOLOGY,4,,Q4
Case Reports in Pediatrics,CASE REPORTS IN PEDIATRICS,4,,Q4
Case Reports in Perinatal Medicine,CASE REPORTS IN PERINATAL MEDICINE,4,,Q4
Case Reports in Plastic Surgery and Hand Surgery,CASE REPORTS IN PLASTIC SURGERY AND HAND SURGERY,4,,Q4
Case Reports in Surgery,CASE REPORTS IN SURGERY,4,,Q4
Case Reports in Womens Health,CASE REPORTS IN WOMENS HEALTH,4,,Q4
Case Studies in Construction Materials,CASE STUDIES IN CONSTRUCTION MATERIALS,2,,Q1
Case Studies in the Environment,CASE STUDIES IN ENVIRONMENT,4,,Q3
Case Studies in Sport and Exercise Psychology,CASE STUDIES IN SPORT AND EXERCISE PSYCHOLOGY,,,Q3
Case Studies in Thermal Engineering,CASE STUDIES IN THERMAL ENGINEERING,2,,Q1
Case Studies on Transport Policy,CASE STUDIES ON TRANSPORT POLICY,3,,Q2
Casopis za Ekonomiju i Trzisne Komunikacije,CASOPIS ZA EKONOMIJU I TRZISNE KOMUNIKACIJE,4,,Q4
Casopis za Suvremenu Povijest,CASOPIS ZA SUVREMENU POVIJEST,4,,Q3
Caspian Journal of Internal Medicine,CASPIAN JOURNAL OF INTERNAL MEDICINE,4,,Q3
CASTANEA,CASTANEA,4,,Q4
Castilla-Estudios de Literatura,CASTILLA ESTUDIOS DE LITERATURA,3,,
Catalan Journal of Communication & Cultural Studies,CATALAN JOURNAL OF COMMUNICATION AND CULTURAL STUDIES,4,,Q4
Catalan Journal of Linguistics,CATALAN JOURNAL OF LINGUISTICS,2,,
Cataloging & Classification Quarterly,CATALOGING AND CLASSIFICATION QUARTERLY,4,,Q3
CATALYSIS COMMUNICATIONS,CATALYSIS COMMUNICATIONS,3,,Q2
Catalysis in Industry,CATALYSIS IN INDUSTRY,4,,Q4
CATALYSIS LETTERS,CATALYSIS LETTERS,4,,Q3
CATALYSIS REVIEWS-SCIENCE AND ENGINEERING,CATALYSIS REVIEWS SCIENCE AND ENGINEERING,2,,Q1
Catalysis Science & Technology,CATALYSIS SCIENCE AND TECHNOLOGY,3,,Q2
CATALYSIS SURVEYS FROM ASIA,CATALYSIS SURVEYS FROM ASIA,4,,Q3
CATALYSIS TODAY,CATALYSIS TODAY,2,,Q1
Catalysts,CATALYSTS,3,,Q2
Catedral Tomada-Revista de Critica Literaria Latinoamericana-Journal of Latin American Literary Criticism,CATEDRAL TOMADA REVISTA DE CRITICA LITERARIA LATINOAMERICANA JOURNAL OF LATIN AMERICAN LITERARY CRITICISM,3,,
Categories and General Algebraic Structures with Applications,CATEGORIES AND GENERAL ALGEBRAIC STRUCTURES WITH APPLICATIONS,3,,
CATENA,CATENA,1,Yes,Q1
CATHETERIZATION AND CARDIOVASCULAR INTERVENTIONS,CATHETERIZATION AND CARDIOVASCULAR INTERVENTIONS,3,,Q3
CATHOLIC BIBLICAL QUARTERLY,CATHOLIC BIBLICAL QUARTERLY,3,,
CATHOLIC HISTORICAL REVIEW,CATHOLIC HISTORICAL REVIEW,3,,Q3
Catholic Social Science Review,CATHOLIC SOCIAL SCIENCE REVIEW,4,,
CATHOLIC UNIVERSITY LAW REVIEW,CATHOLIC UNIVERSITY LAW REVIEW,4,,Q3
Catrina-The International Journal of Environmental Sciences,CATRINA INTERNATIONAL JOURNAL OF ENVIRONMENTAL SCIENCES,4,,Q4
CATTLE PRACTICE,CATTLE PRACTICE,4,,Q4
Caucasus Survey,CAUCASUS SURVEY,4,,Q3
Cauce-Revista Internacional de Filologia Comunicacion y sus Didacticas,CAUCE REVISTA INTERNACIONAL DE FILOLOGIA COMUNICACION Y SUS DIDACTICAS,4,,
Cauriensia-Revista Anual de Ciencias Eclesiasticas,CAURIENSIA REVISTA ANUAL DE CIENCIAS ECLESIASTICAS,4,,
CBE-Life Sciences Education,CBE LIFE SCIENCES EDUCATION,2,Yes,Q1
CCF Transactions on High Performance Computing,CCF TRANSACTIONS ON HIGH PERFORMANCE COMPUTING,4,,Q2
CCF Transactions on Pervasive Computing and Interaction,CCF TRANSACTIONS ON PERVASIVE COMPUTING AND INTERACTION,4,,Q3
CCS Chemistry,CCS CHEMISTRY,1,Yes,Q1
CEA CRITIC,CEA CRITIC,4,,
CEAS Space Journal,CEAS SPACE JOURNAL,4,,Q2
Cedille-Revista de Estudios Franceses,CEDILLE REVISTA DE ESTUDIOS FRANCESES,4,,
Celebrity Studies,CELEBRITY STUDIES,4,,Q2
CELEHIS-Revista del Centro de Letras Hispanoamericanas,CELEHIS REVISTA DEL CENTRO DE LETRAS HISPANOAMERICANAS,4,,
CELESTIAL MECHANICS & DYNAMICAL ASTRONOMY,CELESTIAL MECHANICS AND DYNAMICAL ASTRONOMY,3,,Q3
Celestinesca,CELESTINESCA,2,,
CELL,CELL,1,Yes,Q1
Cell Adhesion & Migration,CELL ADHESION AND MIGRATION,3,,Q3
Cell and Bioscience,CELL AND BIOSCIENCE,2,Yes,Q1
CELL AND TISSUE BANKING,CELL AND TISSUE BANKING,4,,Q3
CELL AND TISSUE RESEARCH,CELL AND TISSUE RESEARCH,3,,Q3
CELL BIOCHEMISTRY AND BIOPHYSICS,CELL BIOCHEMISTRY AND BIOPHYSICS,4,,Q3
CELL BIOCHEMISTRY AND FUNCTION,CELL BIOCHEMISTRY AND FUNCTION,4,,Q3
CELL BIOLOGY AND TOXICOLOGY,CELL BIOLOGY AND TOXICOLOGY,3,,Q1
CELL BIOLOGY INTERNATIONAL,CELL BIOLOGY INTERNATIONAL,3,,Q3
CELL CALCIUM,CELL CALCIUM,2,,Q1
Cell Chemical Biology,CELL CHEMICAL BIOLOGY,1,Yes,Q1
Cell Communication and Signaling,CELL COMMUNICATION AND SIGNALING,2,Yes,Q1
CELL CYCLE,CELL CYCLE,3,,Q3
CELL DEATH AND DIFFERENTIATION,CELL DEATH AND DIFFERENTIATION,1,Yes,Q1
Cell Death & Disease,CELL DEATH AND DISEASE,1,Yes,Q1
Cell Death Discovery,CELL DEATH DISCOVERY,2,Yes,Q1
Cell Discovery,CELL DISCOVERY,1,Yes,Q1
Cell Division,CELL DIVISION,3,,Q4
Cell Genomics,CELL GENOMICS,1,Yes,Q1
Cell Host & Microbe,CELL HOST AND MICROBE,1,Yes,Q1
Cell Journal,CELL JOURNAL,4,,Q4
Cell Metabolism,CELL METABOLISM,1,Yes,Q1
CELL PROLIFERATION,CELL PROLIFERATION,1,Yes,Q2
Cell Regeneration,CELL REGENERATION,3,,Q2
Cell Reports,CELL REPORTS,1,Yes,Q1
Cell Reports Medicine,CELL REPORTS MEDICINE,1,Yes,Q1
Cell Reports Methods,CELL REPORTS METHODS,3,,Q1
Cell Reports Physical Science,CELL REPORTS PHYSICAL SCIENCE,2,,Q1
CELL RESEARCH,CELL RESEARCH,1,Yes,Q1
Cell Stem Cell,CELL STEM CELL,1,Yes,Q1
Cell Stress,CELL STRESS,4,,Q3
CELL STRESS & CHAPERONES,CELL STRESS AND CHAPERONES,3,,Q3
CELL STRUCTURE AND FUNCTION,CELL STRUCTURE AND FUNCTION,4,,Q4
Cell Surface,CELL SURFACE,,,Q1
Cell Systems,CELL SYSTEMS,1,Yes,Q1
CELL TRANSPLANTATION,CELL TRANSPLANTATION,4,,Q2
Cells,CELLS,2,,Q2
Cells & Development,CELLS AND DEVELOPMENT,4,,Q3
CELLS TISSUES ORGANS,CELLS TISSUES ORGANS,4,,Q2
Cellular and Molecular Bioengineering,CELLULAR AND MOLECULAR BIOENGINEERING,4,,Q1
CELLULAR & MOLECULAR BIOLOGY LETTERS,CELLULAR AND MOLECULAR BIOLOGY LETTERS,1,Yes,Q1
Cellular and Molecular Gastroenterology and Hepatology,CELLULAR AND MOLECULAR GASTROENTEROLOGY AND HEPATOLOGY,1,Yes,Q1
Cellular & Molecular Immunology,CELLULAR AND MOLECULAR IMMUNOLOGY,1,Yes,Q1
CELLULAR AND MOLECULAR LIFE SCIENCES,CELLULAR AND MOLECULAR LIFE SCIENCES,2,Yes,Q1
CELLULAR AND MOLECULAR NEUROBIOLOGY,CELLULAR AND MOLECULAR NEUROBIOLOGY,4,,Q1
CELLULAR IMMUNOLOGY,CELLULAR IMMUNOLOGY,3,,Q3
CELLULAR MICROBIOLOGY,CELLULAR MICROBIOLOGY,4,,Q4
CELLULAR ONCOLOGY,CELLULAR ONCOLOGY,2,,Q1
CELLULAR PHYSIOLOGY AND BIOCHEMISTRY,CELLULAR PHYSIOLOGY AND BIOCHEMISTRY,4,,Q3
CELLULAR POLYMERS,CELLULAR POLYMERS,4,,Q3
Cellular Reprogramming,CELLULAR REPROGRAMMING,4,,Q3
CELLULAR SIGNALLING,CELLULAR SIGNALLING,2,,Q2
CELLULOSE,CELLULOSE,3,,Q1
CELLULOSE CHEMISTRY AND TECHNOLOGY,CELLULOSE CHEMISTRY AND TECHNOLOGY,4,,Q3
CEMENT & CONCRETE COMPOSITES,CEMENT AND CONCRETE COMPOSITES,1,Yes,Q1
CEMENT AND CONCRETE RESEARCH,CEMENT AND CONCRETE RESEARCH,1,Yes,Q1
Cement Wapno Beton,CEMENT WAPNO BETON,4,,Q4
CEN Case Reports,CEN CASE REPORTS,4,,Q4
CENTAURUS,CENTAURUS,3,,Q2
Central and Eastern European Migration Review,CENTRAL AND EASTERN EUROPEAN MIGRATION REVIEW,4,,Q3
Central Asian Survey,CENTRAL ASIAN SURVEY,3,,Q1
CENTRAL ASIATIC JOURNAL,CENTRAL ASIATIC JOURNAL,4,,
Central Bank Review,CENTRAL BANK REVIEW,3,,Q3
Central Europe,CENTRAL EUROPE,4,,Q3
Central European Business Review,CENTRAL EUROPEAN BUSINESS REVIEW,4,,Q4
Central European Forestry Journal,CENTRAL EUROPEAN FORESTRY JOURNAL,4,,Q3
CENTRAL EUROPEAN HISTORY,CENTRAL EUROPEAN HISTORY,3,,Q2
Central European Journal of Communication,CENTRAL EUROPEAN JOURNAL OF COMMUNICATION,4,,Q3
Central European Journal of Economic Modelling and Econometrics,CENTRAL EUROPEAN JOURNAL OF ECONOMIC MODELLING AND ECONOMETRICS,4,,Q4
Central European Journal of Energetic Materials,CENTRAL EUROPEAN JOURNAL OF ENERGETIC MATERIALS,4,,Q4
Central European Journal of Immunology,CENTRAL EUROPEAN JOURNAL OF IMMUNOLOGY,4,,Q4
Central European Journal of Operations Research,CENTRAL EUROPEAN JOURNAL OF OPERATIONS RESEARCH,4,,Q2
Central European Journal of Public Health,CENTRAL EUROPEAN JOURNAL OF PUBLIC HEALTH,4,,Q4
Central European Journal of Urology,CENTRAL EUROPEAN JOURNAL OF UROLOGY,4,,Q3
Central European Management Journal,CENTRAL EUROPEAN MANAGEMENT JOURNAL,4,,Q2
Central European Public Administration Review,CENTRAL EUROPEAN PUBLIC ADMINISTRATION REVIEW,4,,Q3
Cepal Review,CEPAL REVIEW,4,,Q4
CEPHALALGIA,CEPHALALGIA,2,,Q1
CERAMICS-ART AND PERCEPTION,CERAMICS ART AND PERCEPTION,4,,
Ceramics International,CERAMICS INTERNATIONAL,2,,Q1
CERAMICS-SILIKATY,CERAMICS SILIKATY,4,,Q4
Ceramics-Switzerland,CERAMICS SWITZERLAND,4,,Q2
Cercles-Revista d Historia Cultural,CERCLES REVISTA D HISTORIA CULTURAL,4,,Q3
CEREAL CHEMISTRY,CEREAL CHEMISTRY,4,,Q2
CEREAL RESEARCH COMMUNICATIONS,CEREAL RESEARCH COMMUNICATIONS,4,,Q2
CEREBELLUM,CEREBELLUM,3,,Q3
Cerebral Circulation-Cognition and Behavior,CEREBRAL CIRCULATION COGNITION AND BEHAVIOR,4,,Q2
CEREBRAL CORTEX,CEREBRAL CORTEX,3,,Q2
CEREBROVASCULAR DISEASES,CEREBROVASCULAR DISEASES,4,,Q3
Cerebrovascular Diseases Extra,CEREBROVASCULAR DISEASES EXTRA,4,,Q3
Cerne,CERNE,4,,Q3
CES Transactions on Electrical Machines and Systems,CES TRANSACTIONS ON ELECTRICAL MACHINES AND SYSTEMS,4,,Q2
CESifo Economic Studies,CESIFO ECONOMIC STUDIES,4,,Q3
CESKA A SLOVENSKA NEUROLOGIE A NEUROCHIRURGIE,CESKA A SLOVENSKA NEUROLOGIE A NEUROCHIRURGIE,4,,Q4
Ceska Gynekologie-Czech Gynaecology,CESKA GYNEKOLOGIE CZECH GYNAECOLOGY,4,,Q4
CESKA LITERATURA,CESKA LITERATURA,4,,
CESKOSLOVENSKA PSYCHOLOGIE,CESKOSLOVENSKA PSYCHOLOGIE,4,,Q4
CEYLON MEDICAL JOURNAL,CEYLON MEDICAL JOURNAL,4,,Q4
Chalcogenide Letters,CHALCOGENIDE LETTERS,4,,Q4
Challenges in Sustainability,CHALLENGES IN SUSTAINABILITY,4,,Q4
Champ Penal-Penal Field,CHAMP PENAL PENAL FIELD,4,,Q3
Change Over Time-An International Journal of Conservation and the Built Environment,CHANGE OVER TIME AN INTERNATIONAL JOURNAL OF CONSERVATION AND BUILT ENVIRONMENT,3,,
Changing English-Studies in Culture and Education,CHANGING ENGLISH STUDIES IN CULTURE AND EDUCATION,4,,Q3
Changing Societies & Personalities,CHANGING SOCIETIES AND PERSONALITIES,4,,Q4
Channels,CHANNELS,3,,Q2
CHAOS,CHAOS,3,,Q1
CHAOS SOLITONS & FRACTALS,CHAOS SOLITONS AND FRACTALS,1,Yes,Q1
CHASQUI-REVISTA DE LITERATURA LATINOAMERICANA,CHASQUI REVISTA DE LITERATURA LATINOAMERICANA,4,,
Chasqui-Revista Latinoamericana de Comunicacion,CHASQUI REVISTA LATINOAMERICANA DE COMUNICACION,4,,Q4
CHAUCER REVIEW,CHAUCER REVIEW,2,,
Check List,CHECK LIST,4,,Q4
CHELONIAN CONSERVATION AND BIOLOGY,CHELONIAN CONSERVATION AND BIOLOGY,4,,Q3
Chem,CHEM,1,Yes,Q1
Chem-Bio Informatics Journal,CHEM BIO INFORMATICS JOURNAL,4,,Q4
Chem Catalysis,CHEM CATALYSIS,1,Yes,Q1
CHEMBIOCHEM,CHEMBIOCHEM,4,,Q3
ChemBioEng Reviews,CHEMBIOENG REVIEWS,2,,Q1
ChemCatChem,CHEMCATCHEM,3,,Q2
ChemElectroChem,CHEMELECTROCHEM,4,,Q2
ChemEngineering,CHEMENGINEERING,4,,Q2
CHEMICAL AND BIOCHEMICAL ENGINEERING QUARTERLY,CHEMICAL AND BIOCHEMICAL ENGINEERING QUARTERLY,4,,Q4
Chemical and Biological Technologies in Agriculture,CHEMICAL AND BIOLOGICAL TECHNOLOGIES IN AGRICULTURE,2,,Q1
Chemical & Biomedical Imaging,CHEMICAL AND BIOMEDICAL IMAGING,,,Q1
CHEMICAL AND PETROLEUM ENGINEERING,CHEMICAL AND PETROLEUM ENGINEERING,4,,Q4
CHEMICAL & PHARMACEUTICAL BULLETIN,CHEMICAL AND PHARMACEUTICAL BULLETIN,4,,Q3
Chemical and Process Engineering-New Frontiers,CHEMICAL AND PROCESS ENGINEERING NEW FRONTIERS,4,,Q4
Chemical Biology & Drug Design,CHEMICAL BIOLOGY AND DRUG DESIGN,4,,Q2
Chemical Biology Letters,CHEMICAL BIOLOGY LETTERS,4,,Q1
Chemical Bulletin of Kazakh National University,CHEMICAL BULLETIN OF KAZAKH NATIONAL UNIVERSITY,4,,Q4
CHEMICAL COMMUNICATIONS,CHEMICAL COMMUNICATIONS,2,,Q2
Chemical Data Collections,CHEMICAL DATA COLLECTIONS,,,Q2
Chemical Engineering and Processing-Process Intensification,CHEMICAL ENGINEERING AND PROCESSING PROCESS INTENSIFICATION,3,,Q2
CHEMICAL ENGINEERING & TECHNOLOGY,CHEMICAL ENGINEERING AND TECHNOLOGY,4,,Q3
CHEMICAL ENGINEERING COMMUNICATIONS,CHEMICAL ENGINEERING COMMUNICATIONS,4,,Q3
Chemical Engineering Journal,CHEMICAL ENGINEERING JOURNAL,1,Yes,Q1
Chemical Engineering Journal Advances,CHEMICAL ENGINEERING JOURNAL ADVANCES,3,,Q1
CHEMICAL ENGINEERING RESEARCH & DESIGN,CHEMICAL ENGINEERING RESEARCH AND DESIGN,3,,Q2
CHEMICAL ENGINEERING SCIENCE,CHEMICAL ENGINEERING SCIENCE,2,,Q2
CHEMICAL GEOLOGY,CHEMICAL GEOLOGY,2,,Q1
Chemical Industry & Chemical Engineering Quarterly,CHEMICAL INDUSTRY AND CHEMICAL ENGINEERING QUARTERLY,4,,Q4
CHEMICAL JOURNAL OF CHINESE UNIVERSITIES-CHINESE,CHEMICAL JOURNAL OF CHINESE UNIVERSITIES CHINESE,3,,Q4
Chemical Methodologies,CHEMICAL METHODOLOGIES,3,,
CHEMICAL PAPERS,CHEMICAL PAPERS,4,,Q3
CHEMICAL PHYSICS,CHEMICAL PHYSICS,3,,Q2
Chemical Physics Impact,CHEMICAL PHYSICS IMPACT,3,,Q2
CHEMICAL PHYSICS LETTERS,CHEMICAL PHYSICS LETTERS,3,,Q2
Chemical Physics Reviews,CHEMICAL PHYSICS REVIEWS,3,,Q1
Chemical Product and Process Modeling,CHEMICAL PRODUCT AND PROCESS MODELING,4,,Q4
CHEMICAL RECORD,CHEMICAL RECORD,2,,Q1
CHEMICAL RESEARCH IN CHINESE UNIVERSITIES,CHEMICAL RESEARCH IN CHINESE UNIVERSITIES,3,,Q2
CHEMICAL RESEARCH IN TOXICOLOGY,CHEMICAL RESEARCH IN TOXICOLOGY,3,,Q2
CHEMICAL REVIEWS,CHEMICAL REVIEWS,1,Yes,Q1
Chemical Science,CHEMICAL SCIENCE,1,Yes,Q1
CHEMICAL SENSES,CHEMICAL SENSES,4,,Q3
CHEMICAL SOCIETY REVIEWS,CHEMICAL SOCIETY REVIEWS,1,Yes,Q1
CHEMICKE LISTY,CHEMICKE LISTY,4,,Q4
CHEMICO-BIOLOGICAL INTERACTIONS,CHEMICO BIOLOGICAL INTERACTIONS,2,,Q1
CHEMIE IN UNSERER ZEIT,CHEMIE IN UNSERER ZEIT,4,,Q4
CHEMIE INGENIEUR TECHNIK,CHEMIE INGENIEUR TECHNIK,4,,Q3
Chemija,CHEMIJA,4,,Q4
CHEMISTRY-A EUROPEAN JOURNAL,CHEMISTRY A EUROPEAN JOURNAL,3,,Q2
Chemistry Africa-A Journal of the Tunisian Chemical Society,CHEMISTRY AFRICA A JOURNAL OF TUNISIAN CHEMICAL SOCIETY,4,,Q3
Chemistry-An Asian Journal,CHEMISTRY AN ASIAN JOURNAL,3,,Q2
CHEMISTRY & BIODIVERSITY,CHEMISTRY AND BIODIVERSITY,3,,Q3
Chemistry & Chemical Technology,CHEMISTRY AND CHEMICAL TECHNOLOGY,4,,Q4
CHEMISTRY AND ECOLOGY,CHEMISTRY AND ECOLOGY,4,,Q3
CHEMISTRY & INDUSTRY,CHEMISTRY AND INDUSTRY,4,,Q4
CHEMISTRY AND PHYSICS OF LIPIDS,CHEMISTRY AND PHYSICS OF LIPIDS,3,,Q2
CHEMISTRY AND TECHNOLOGY OF FUELS AND OILS,CHEMISTRY AND TECHNOLOGY OF FUELS AND OILS,4,,Q3
Chemistry-Didactics-Ecology-Metrology,CHEMISTRY DIDACTICS ECOLOGY METROLOGY,4,,Q3
Chemistry Education Research and Practice,CHEMISTRY EDUCATION RESEARCH AND PRACTICE,2,,Q1
Chemistry for Sustainable Development,CHEMISTRY FOR SUSTAINABLE DEVELOPMENT,4,,Q4
Chemistry Journal of Moldova,CHEMISTRY JOURNAL OF MOLDOVA,4,,Q4
CHEMISTRY LETTERS,CHEMISTRY LETTERS,4,,Q4
ChemistryMethods,CHEMISTRY METHODS,3,,Q2
Chemistry of Heterocyclic Compounds,CHEMISTRY OF HETEROCYCLIC COMPOUNDS,4,,Q4
CHEMISTRY OF MATERIALS,CHEMISTRY OF MATERIALS,2,,Q1
CHEMISTRY OF NATURAL COMPOUNDS,CHEMISTRY OF NATURAL COMPOUNDS,4,,Q4
Chemistry-Switzerland,CHEMISTRY SWITZERLAND,3,,Q3
Chemistry Teacher International,CHEMISTRY TEACHER INTERNATIONAL,4,,Q2
ChemistryOpen,CHEMISTRYOPEN,4,,Q2
ChemistrySelect,CHEMISTRYSELECT,4,,Q3
ChemKon,CHEMKON,4,,Q4
ChemMedChem,CHEMMEDCHEM,4,,Q2
ChemNanoMat,CHEMNANOMAT,4,,Q2
CHEMOECOLOGY,CHEMOECOLOGY,4,,Q3
CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS,CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS,2,,Q1
Chemosensors,CHEMOSENSORS,3,,Q2
CHEMOTHERAPY,CHEMOTHERAPY,4,,Q3
ChemPhotoChem,CHEMPHOTOCHEM,4,,Q3
CHEMPHYSCHEM,CHEMPHYSCHEM,3,,Q3
ChemPlusChem,CHEMPLUSCHEM,4,,Q2
ChemSusChem,CHEMSUSCHEM,2,,Q1
ChemSystemsChem,CHEMSYSTEMSCHEM,3,,Q2
ChemTexts,CHEMTEXTS,3,,Q1
CHEST,CHEST,1,Yes,Q1
Chiang Mai Journal of Science,CHIANG MAI JOURNAL OF SCIENCE,4,,Q3
CHICAGO REVIEW,CHICAGO REVIEW,4,,
CHILD ABUSE & NEGLECT,CHILD ABUSE AND NEGLECT,2,Yes,Q1
Child Abuse Review,CHILD ABUSE REVIEW,4,,Q2
Child and Adolescent Mental Health,CHILD AND ADOLESCENT MENTAL HEALTH,3,,Q1
CHILD AND ADOLESCENT PSYCHIATRIC CLINICS OF NORTH AMERICA,CHILD AND ADOLESCENT PSYCHIATRIC CLINICS OF NORTH AMERICA,4,,Q3
Child and Adolescent Psychiatry and Mental Health,CHILD AND ADOLESCENT PSYCHIATRY AND MENTAL HEALTH,2,,Q1
Child and Adolescent Social Work Journal,CHILD AND ADOLESCENT SOCIAL WORK JOURNAL,4,,Q1
CHILD & FAMILY BEHAVIOR THERAPY,CHILD AND FAMILY BEHAVIOR THERAPY,4,,Q3
Child & Family Social Work,CHILD AND FAMILY SOCIAL WORK,3,,Q2
CHILD & YOUTH CARE FORUM,CHILD AND YOUTH CARE FORUM,4,,Q4
Child & Youth Services,CHILD AND YOUTH SERVICES,4,,Q3
CHILD CARE HEALTH AND DEVELOPMENT,CHILD CARE HEALTH AND DEVELOPMENT,3,,Q2
Child Care in Practice,CHILD CARE IN PRACTICE,4,,Q2
CHILD DEVELOPMENT,CHILD DEVELOPMENT,1,Yes,Q1
