Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
JOURNAL OF COMMUNICATIONS AND NETWORKS,JOURNAL OF COMMUNICATIONS AND NETWORKS,4,,Q2
Journal of Communications Software and Systems,JOURNAL OF COMMUNICATIONS SOFTWARE AND SYSTEMS,4,,Q4
JOURNAL OF COMMUNICATIONS TECHNOLOGY AND ELECTRONICS,JOURNAL OF COMMUNICATIONS TECHNOLOGY AND ELECTRONICS,4,,Q4
JOURNAL OF COMMUNITY & APPLIED SOCIAL PSYCHOLOGY,JOURNAL OF COMMUNITY AND APPLIED SOCIAL PSYCHOLOGY,3,,Q3
Journal of Community Genetics,JOURNAL OF COMMUNITY GENETICS,4,,Q3
JOURNAL OF COMMUNITY HEALTH,JOURNAL OF COMMUNITY HEALTH,3,,Q2
Journal of Community Health Nursing,JOURNAL OF COMMUNITY HEALTH NURSING,4,,Q4
Journal of Community Hospital Internal Medicine Perspectives,JOURNAL OF COMMUNITY HOSPITAL INTERNAL MEDICINE PERSPECTIVES,4,,Q3
Journal of Community Practice,JOURNAL OF COMMUNITY PRACTICE,3,,Q2
JOURNAL OF COMMUNITY PSYCHOLOGY,JOURNAL OF COMMUNITY PSYCHOLOGY,3,,Q1
Journal of Commutative Algebra,JOURNAL OF COMMUTATIVE ALGEBRA,4,,Q3
JOURNAL OF COMPARATIVE ECONOMICS,JOURNAL OF COMPARATIVE ECONOMICS,2,,Q1
Journal of Comparative Effectiveness Research,JOURNAL OF COMPARATIVE EFFECTIVENESS RESEARCH,4,,Q2
JOURNAL OF COMPARATIVE FAMILY STUDIES,JOURNAL OF COMPARATIVE FAMILY STUDIES,4,,Q4
Journal of Comparative Germanic Linguistics,JOURNAL OF COMPARATIVE GERMANIC LINGUISTICS,2,,Q4
JOURNAL OF COMPARATIVE NEUROLOGY,JOURNAL OF COMPARATIVE NEUROLOGY,3,,Q1
JOURNAL OF COMPARATIVE PATHOLOGY,JOURNAL OF COMPARATIVE PATHOLOGY,4,,Q3
JOURNAL OF COMPARATIVE PHYSIOLOGY A-NEUROETHOLOGY SENSORY NEURAL AND BEHAVIORAL PHYSIOLOGY,JOURNAL OF COMPARATIVE PHYSIOLOGY A NEUROETHOLOGY SENSORY NEURAL AND BEHAVIORAL PHYSIOLOGY,4,,Q1
Journal of Comparative Physiology B-Biochemical Systems and Environmental Physiology,JOURNAL OF COMPARATIVE PHYSIOLOGY B BIOCHEMICAL SYSTEMS AND ENVIRONMENTAL PHYSIOLOGY,3,,Q2
Journal of Comparative Policy Analysis,JOURNAL OF COMPARATIVE POLICY ANALYSIS,3,,Q3
Journal of Comparative Politics,JOURNAL OF COMPARATIVE POLITICS,3,,Q3
JOURNAL OF COMPARATIVE PSYCHOLOGY,JOURNAL OF COMPARATIVE PSYCHOLOGY,4,,Q3
Journal of Competition Law & Economics,JOURNAL OF COMPETITION LAW AND ECONOMICS,3,,Q2
Journal of Competitiveness,JOURNAL OF COMPETITIVENESS,2,,Q1
Journal of Complex Networks,JOURNAL OF COMPLEX NETWORKS,4,,Q3
JOURNAL OF COMPLEXITY,JOURNAL OF COMPLEXITY,2,,Q1
JOURNAL OF COMPOSITE MATERIALS,JOURNAL OF COMPOSITE MATERIALS,4,,Q3
JOURNAL OF COMPOSITES FOR CONSTRUCTION,JOURNAL OF COMPOSITES FOR CONSTRUCTION,3,,Q1
Journal of Composites Science,JOURNAL OF COMPOSITES SCIENCE,4,,Q2
JOURNAL OF COMPUTATIONAL AND APPLIED MATHEMATICS,JOURNAL OF COMPUTATIONAL AND APPLIED MATHEMATICS,2,,Q1
JOURNAL OF COMPUTATIONAL AND GRAPHICAL STATISTICS,JOURNAL OF COMPUTATIONAL AND GRAPHICAL STATISTICS,3,,Q1
Journal of Computational and Nonlinear Dynamics,JOURNAL OF COMPUTATIONAL AND NONLINEAR DYNAMICS,4,,Q2
Journal of Computational and Theoretical Transport,JOURNAL OF COMPUTATIONAL AND THEORETICAL TRANSPORT,4,,Q2
Journal of Computational Applied Mechanics,JOURNAL OF COMPUTATIONAL APPLIED MECHANICS,4,,Q3
JOURNAL OF COMPUTATIONAL BIOLOGY,JOURNAL OF COMPUTATIONAL BIOLOGY,4,,Q2
Journal of Computational Biophysics and Chemistry,JOURNAL OF COMPUTATIONAL BIOPHYSICS AND CHEMISTRY,4,,Q3
JOURNAL OF COMPUTATIONAL CHEMISTRY,JOURNAL OF COMPUTATIONAL CHEMISTRY,3,,Q2
Journal of Computational Design and Engineering,JOURNAL OF COMPUTATIONAL DESIGN AND ENGINEERING,2,,Q1
Journal of Computational Dynamics,JOURNAL OF COMPUTATIONAL DYNAMICS,4,,Q2
Journal of Computational Electronics,JOURNAL OF COMPUTATIONAL ELECTRONICS,4,,Q2
Journal of Computational Finance,JOURNAL OF COMPUTATIONAL FINANCE,4,,Q4
Journal of Computational Geometry,JOURNAL OF COMPUTATIONAL GEOMETRY,4,,Q3
JOURNAL OF COMPUTATIONAL MATHEMATICS,JOURNAL OF COMPUTATIONAL MATHEMATICS,4,,Q2
Journal of Computational Methods in Sciences and Engineering,JOURNAL OF COMPUTATIONAL METHODS IN SCIENCES AND ENGINEERING,4,,Q4
JOURNAL OF COMPUTATIONAL NEUROSCIENCE,JOURNAL OF COMPUTATIONAL NEUROSCIENCE,4,,Q3
JOURNAL OF COMPUTATIONAL PHYSICS,JOURNAL OF COMPUTATIONAL PHYSICS,2,Yes,Q1
Journal of Computational Science,JOURNAL OF COMPUTATIONAL SCIENCE,3,,Q1
Journal of Computational Social Science,JOURNAL OF COMPUTATIONAL SOCIAL SCIENCE,3,,Q2
Journal of Computer Aided Chemistry,JOURNAL OF COMPUTER AIDED CHEMISTRY,,,Q4
JOURNAL OF COMPUTER-AIDED MOLECULAR DESIGN,JOURNAL OF COMPUTER AIDED MOLECULAR DESIGN,3,,Q2
JOURNAL OF COMPUTER AND SYSTEM SCIENCES,JOURNAL OF COMPUTER AND SYSTEM SCIENCES,3,,Q3
JOURNAL OF COMPUTER AND SYSTEMS SCIENCES INTERNATIONAL,JOURNAL OF COMPUTER AND SYSTEMS SCIENCES INTERNATIONAL,4,,Q4
JOURNAL OF COMPUTER ASSISTED LEARNING,JOURNAL OF COMPUTER ASSISTED LEARNING,1,Yes,Q1
JOURNAL OF COMPUTER ASSISTED TOMOGRAPHY,JOURNAL OF COMPUTER ASSISTED TOMOGRAPHY,4,,Q3
Journal of Computer Chemistry-Japan,JOURNAL OF COMPUTER CHEMISTRY JAPAN,4,,Q4
JOURNAL OF COMPUTER INFORMATION SYSTEMS,JOURNAL OF COMPUTER INFORMATION SYSTEMS,4,,Q2
Journal of Computer Languages,JOURNAL OF COMPUTER LANGUAGES,4,,Q3
Journal of Computer-Mediated Communication,JOURNAL OF COMPUTER MEDIATED COMMUNICATION,1,Yes,Q1
Journal of Computer Networks and Communications,JOURNAL OF COMPUTER NETWORKS AND COMMUNICATIONS,4,,Q3
Journal of Computer Science & Technology,JOURNAL OF COMPUTER SCIENCE AND TECHNOLOGY,4,,Q3
Journal of Computer Security,JOURNAL OF COMPUTER SECURITY,4,,Q3
Journal of Computer Virology and Hacking Techniques,JOURNAL OF COMPUTER VIROLOGY AND HACKING TECHNIQUES,4,,Q3
Journal of Computers in Education,JOURNAL OF COMPUTERS IN EDUCATION,2,,Q1
JOURNAL OF COMPUTING AND INFORMATION SCIENCE IN ENGINEERING,JOURNAL OF COMPUTING AND INFORMATION SCIENCE IN ENGINEERING,3,,Q2
JOURNAL OF COMPUTING IN CIVIL ENGINEERING,JOURNAL OF COMPUTING IN CIVIL ENGINEERING,2,,Q1
Journal of Computing in Higher Education,JOURNAL OF COMPUTING IN HIGHER EDUCATION,3,,Q1
JOURNAL OF CONCHOLOGY,JOURNAL OF CONCHOLOGY,4,,Q4
Journal of Condensed Matter Nuclear Science,JOURNAL OF CONDENSED MATTER NUCLEAR SCIENCE,4,,Q4
JOURNAL OF CONFLICT & SECURITY LAW,JOURNAL OF CONFLICT AND SECURITY LAW,3,,Q2
Journal of Conflict Archaeology,JOURNAL OF CONFLICT ARCHAEOLOGY,3,,
JOURNAL OF CONFLICT RESOLUTION,JOURNAL OF CONFLICT RESOLUTION,1,Yes,Q2
Journal of Confucian Philosophy and Culture,JOURNAL OF CONFUCIAN PHILOSOPHY AND CULTURE,,,
JOURNAL OF CONSCIOUSNESS STUDIES,JOURNAL OF CONSCIOUSNESS STUDIES,4,,Q2
Journal of Conservation and Museum Studies,JOURNAL OF CONSERVATION AND MUSEUM STUDIES,2,,
JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT,JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT,2,,Q1
Journal of Construction in Developing Countries,JOURNAL OF CONSTRUCTION IN DEVELOPING COUNTRIES,4,,Q4
Journal of Constructional Steel Research,JOURNAL OF CONSTRUCTIONAL STEEL RESEARCH,2,,Q1
JOURNAL OF CONSTRUCTIVIST PSYCHOLOGY,JOURNAL OF CONSTRUCTIVIST PSYCHOLOGY,4,,Q4
JOURNAL OF CONSULTING AND CLINICAL PSYCHOLOGY,JOURNAL OF CONSULTING AND CLINICAL PSYCHOLOGY,1,Yes,Q1
JOURNAL OF CONSUMER AFFAIRS,JOURNAL OF CONSUMER AFFAIRS,3,,Q1
Journal of Consumer Behaviour,JOURNAL OF CONSUMER BEHAVIOUR,3,,Q1
Journal of Consumer Culture,JOURNAL OF CONSUMER CULTURE,3,,Q1
JOURNAL OF CONSUMER HEALTH ON THE INTERNET,JOURNAL OF CONSUMER HEALTH ON INTERNET,4,,Q4
JOURNAL OF CONSUMER MARKETING,JOURNAL OF CONSUMER MARKETING,4,,Q2
JOURNAL OF CONSUMER POLICY,JOURNAL OF CONSUMER POLICY,4,,Q3
Journal of Consumer Protection and Food Safety,JOURNAL OF CONSUMER PROTECTION AND FOOD SAFETY,4,,Q3
JOURNAL OF CONSUMER PSYCHOLOGY,JOURNAL OF CONSUMER PSYCHOLOGY,3,,Q1
JOURNAL OF CONSUMER RESEARCH,JOURNAL OF CONSUMER RESEARCH,2,Yes,Q1
Journal of Consumer Sciences,JOURNAL OF CONSUMER SCIENCES,,,Q1
JOURNAL OF CONTAMINANT HYDROLOGY,JOURNAL OF CONTAMINANT HYDROLOGY,3,,Q1
Journal of Contemporary Accounting & Economics,JOURNAL OF CONTEMPORARY ACCOUNTING AND ECONOMICS,3,,Q1
Journal of Contemporary African Studies,JOURNAL OF CONTEMPORARY AFRICAN STUDIES,4,,Q2
Journal of Contemporary Archaeology,JOURNAL OF CONTEMPORARY ARCHAEOLOGY,3,,
JOURNAL OF CONTEMPORARY ASIA,JOURNAL OF CONTEMPORARY ASIA,2,,Q1
Journal of Contemporary Brachytherapy,JOURNAL OF CONTEMPORARY BRACHYTHERAPY,4,,Q4
Journal of Contemporary China,JOURNAL OF CONTEMPORARY CHINA,2,,Q1
Journal of Contemporary Chinese Art,JOURNAL OF CONTEMPORARY CHINESE ART,3,,
Journal of Contemporary Criminal Justice,JOURNAL OF CONTEMPORARY CRIMINAL JUSTICE,4,,Q3
Journal of Contemporary Drama in English,JOURNAL OF CONTEMPORARY DRAMA IN ENGLISH,3,,
Journal of Contemporary East Asia Studies,JOURNAL OF CONTEMPORARY EAST ASIA STUDIES,2,,Q1
JOURNAL OF CONTEMPORARY ETHNOGRAPHY,JOURNAL OF CONTEMPORARY ETHNOGRAPHY,3,,Q3
Journal of Contemporary European Research,JOURNAL OF CONTEMPORARY EUROPEAN RESEARCH,3,,Q2
Journal of Contemporary European Studies,JOURNAL OF CONTEMPORARY EUROPEAN STUDIES,3,,Q1
JOURNAL OF CONTEMPORARY HISTORY,JOURNAL OF CONTEMPORARY HISTORY,2,,Q1
Journal of Contemporary Mathematical Analysis-Armenian Academy of Sciences,JOURNAL OF CONTEMPORARY MATHEMATICAL ANALYSIS ARMENIAN ACADEMY OF SCIENCES,4,,Q4
Journal of Contemporary Medical Sciences,JOURNAL OF CONTEMPORARY MEDICAL SCIENCES,4,,Q3
Journal of Contemporary Painting,JOURNAL OF CONTEMPORARY PAINTING,4,,
Journal of Contemporary Physics-Armenian Academy of Sciences,JOURNAL OF CONTEMPORARY PHYSICS ARMENIAN ACADEMY OF SCIENCES,4,,Q4
JOURNAL OF CONTEMPORARY PSYCHOTHERAPY,JOURNAL OF CONTEMPORARY PSYCHOTHERAPY,4,,Q3
Journal of Contemporary Religion,JOURNAL OF CONTEMPORARY RELIGION,2,,
Journal of Contemporary Water Research & Education,JOURNAL OF CONTEMPORARY WATER RESEARCH AND EDUCATION,4,,Q4
Journal of Contextual Behavioral Science,JOURNAL OF CONTEXTUAL BEHAVIORAL SCIENCE,2,,Q1
Journal of Contingencies and Crisis Management,JOURNAL OF CONTINGENCIES AND CRISIS MANAGEMENT,3,,Q3
JOURNAL OF CONTINUING EDUCATION IN THE HEALTH PROFESSIONS,JOURNAL OF CONTINUING EDUCATION IN HEALTH PROFESSIONS,4,,Q2
JOURNAL OF CONTINUING EDUCATION IN NURSING,JOURNAL OF CONTINUING EDUCATION IN NURSING,4,,Q3
Journal of Continuing Higher Education,JOURNAL OF CONTINUING HIGHER EDUCATION,4,,Q3
Journal of Control and Decision,JOURNAL OF CONTROL AND DECISION,4,,Q3
Journal of Control Automation and Electrical Systems,JOURNAL OF CONTROL AUTOMATION AND ELECTRICAL SYSTEMS,4,,Q3
Journal of Control Science and Engineering,JOURNAL OF CONTROL SCIENCE AND ENGINEERING,4,,Q4
JOURNAL OF CONTROLLED RELEASE,JOURNAL OF CONTROLLED RELEASE,1,Yes,Q1
Journal of Convention & Event Tourism,JOURNAL OF CONVENTION AND EVENT TOURISM,4,,Q3
JOURNAL OF CONVEX ANALYSIS,JOURNAL OF CONVEX ANALYSIS,4,,Q2
JOURNAL OF COORDINATION CHEMISTRY,JOURNAL OF COORDINATION CHEMISTRY,4,,Q3
JOURNAL OF THE COPYRIGHT SOCIETY OF THE USA,JOURNAL OF COPYRIGHT SOCIETY OF USA,4,,
Journal of Corporate Accounting and Finance,JOURNAL OF CORPORATE ACCOUNTING AND FINANCE,4,,Q3
JOURNAL OF CORPORATE FINANCE,JOURNAL OF CORPORATE FINANCE,1,Yes,Q1
Journal of Corporate Law Studies,JOURNAL OF CORPORATE LAW STUDIES,3,,Q1
Journal of Corporate Real Estate,JOURNAL OF CORPORATE REAL ESTATE,4,,Q4
Journal of Correctional Health Care,JOURNAL OF CORRECTIONAL HEALTH CARE,4,,Q4
Journal of Cosmetic and Laser Therapy,JOURNAL OF COSMETIC AND LASER THERAPY,4,,Q3
Journal of Cosmetic Dermatology,JOURNAL OF COSMETIC DERMATOLOGY,4,,Q2
JOURNAL OF COSMETIC SCIENCE,JOURNAL OF COSMETIC SCIENCE,4,,Q4
Journal of Cosmology and Astroparticle Physics,JOURNAL OF COSMOLOGY AND ASTROPARTICLE PHYSICS,2,,Q1
Journal of Cotton Research,JOURNAL OF COTTON RESEARCH,4,,Q2
Journal of Cotton Science,JOURNAL OF COTTON SCIENCE,4,,Q4
JOURNAL OF COUNSELING AND DEVELOPMENT,JOURNAL OF COUNSELING AND DEVELOPMENT,3,,Q2
JOURNAL OF COUNSELING PSYCHOLOGY,JOURNAL OF COUNSELING PSYCHOLOGY,1,Yes,Q1
Journal of Couple & Relationship Therapy-Innovations in Clinical and Educational Interventions,JOURNAL OF COUPLE AND RELATIONSHIP THERAPY INNOVATIONS IN CLINICAL AND EDUCATIONAL INTERVENTIONS,4,,Q4
JOURNAL OF CRANIO-MAXILLOFACIAL SURGERY,JOURNAL OF CRANIO MAXILLOFACIAL SURGERY,2,,Q2
JOURNAL OF CRANIOFACIAL SURGERY,JOURNAL OF CRANIOFACIAL SURGERY,4,,Q3
Journal of Craniovertebral Junction and Spine,JOURNAL OF CRANIOVERTEBRAL JUNCTION AND SPINE,4,,Q3
Journal of Creating Value,JOURNAL OF CREATING VALUE,4,,Q3
JOURNAL OF CREATIVE BEHAVIOR,JOURNAL OF CREATIVE BEHAVIOR,2,,Q2
Journal of Creative Communications,JOURNAL OF CREATIVE COMMUNICATIONS,3,,Q3
Journal of Creativity in Mental Health,JOURNAL OF CREATIVITY IN MENTAL HEALTH,4,,Q4
Journal of Credit Risk,JOURNAL OF CREDIT RISK,4,,Q4
JOURNAL OF CRIME & JUSTICE,JOURNAL OF CRIME AND JUSTICE,3,,Q2
JOURNAL OF CRIMINAL JUSTICE,JOURNAL OF CRIMINAL JUSTICE,2,,Q1
JOURNAL OF CRIMINAL JUSTICE EDUCATION,JOURNAL OF CRIMINAL JUSTICE EDUCATION,4,,Q3
Journal of Criminal Law,JOURNAL OF CRIMINAL LAW,4,,Q2
JOURNAL OF CRIMINAL LAW & CRIMINOLOGY,JOURNAL OF CRIMINAL LAW AND CRIMINOLOGY,3,,Q1
Journal of Criminal Psychology,JOURNAL OF CRIMINAL PSYCHOLOGY,2,,Q2
Journal of Criminological Research Policy and Practice,JOURNAL OF CRIMINOLOGICAL RESEARCH POLICY AND PRACTICE,4,,Q4
Journal of Criminology,JOURNAL OF CRIMINOLOGY,3,,Q2
Journal of Critical & Intensive Care,JOURNAL OF CRITICAL AND INTENSIVE CARE,4,,Q4
JOURNAL OF CRITICAL CARE,JOURNAL OF CRITICAL CARE,3,,Q2
Journal of Critical Care Medicine,JOURNAL OF CRITICAL CARE MEDICINE,4,,Q3
Journal of Critical Realism,JOURNAL OF CRITICAL REALISM,2,,Q1
Journal of Crohns & Colitis,JOURNAL OF CROHNS AND COLITIS,2,Yes,Q1
Journal of Crop Health,JOURNAL OF CROP HEALTH,,,
Journal of Crop Improvement,JOURNAL OF CROP IMPROVEMENT,4,,Q3
Journal of Crop Science and Biotechnology,JOURNAL OF CROP SCIENCE AND BIOTECHNOLOGY,,,Q3
Journal of Cross-Cultural Gerontology,JOURNAL OF CROSS CULTURAL GERONTOLOGY,4,,Q4
JOURNAL OF CROSS-CULTURAL PSYCHOLOGY,JOURNAL OF CROSS CULTURAL PSYCHOLOGY,2,,Q2
JOURNAL OF CRUSTACEAN BIOLOGY,JOURNAL OF CRUSTACEAN BIOLOGY,4,,Q2
Journal of Cryptographic Engineering,JOURNAL OF CRYPTOGRAPHIC ENGINEERING,4,,Q3
JOURNAL OF CRYPTOLOGY,JOURNAL OF CRYPTOLOGY,3,,Q1
JOURNAL OF CRYSTAL GROWTH,JOURNAL OF CRYSTAL GROWTH,4,,Q2
Journal of Culinary Science & Technology,JOURNAL OF CULINARY SCIENCE AND TECHNOLOGY,4,,Q4
Journal of Cultural Cognitive Science,JOURNAL OF CULTURAL COGNITIVE SCIENCE,4,,Q3
Journal of Cultural Economics,JOURNAL OF CULTURAL ECONOMICS,3,,Q2
Journal of Cultural Economy,JOURNAL OF CULTURAL ECONOMY,3,,Q1
Journal of Cultural Geography,JOURNAL OF CULTURAL GEOGRAPHY,4,,Q3
JOURNAL OF CULTURAL HERITAGE,JOURNAL OF CULTURAL HERITAGE,2,,Q1
Journal of Cultural Heritage Management and Sustainable Development,JOURNAL OF CULTURAL HERITAGE MANAGEMENT AND SUSTAINABLE DEVELOPMENT,4,,Q4
Journal of Curatorial Studies,JOURNAL OF CURATORIAL STUDIES,4,,
Journal of Current Issues and Research In Advertising,JOURNAL OF CURRENT ISSUES AND RESEARCH IN ADVERTISING,3,,Q1
Journal of Current Ophthalmology,JOURNAL OF CURRENT OPHTHALMOLOGY,4,,Q4
Journal of Current Southeast Asian Affairs,JOURNAL OF CURRENT SOUTHEAST ASIAN AFFAIRS,2,,Q1
JOURNAL OF CURRICULUM STUDIES,JOURNAL OF CURRICULUM STUDIES,2,,Q2
Journal of Cutaneous Immunology and Allergy,JOURNAL OF CUTANEOUS IMMUNOLOGY AND ALLERGY,4,,Q4
JOURNAL OF CUTANEOUS MEDICINE AND SURGERY,JOURNAL OF CUTANEOUS MEDICINE AND SURGERY,4,,Q1
JOURNAL OF CUTANEOUS PATHOLOGY,JOURNAL OF CUTANEOUS PATHOLOGY,4,,Q3
Journal of Cybersecurity,JOURNAL OF CYBERSECURITY,3,,Q1
Journal of Cystic Fibrosis,JOURNAL OF CYSTIC FIBROSIS,2,,Q1
Journal of Cytology,JOURNAL OF CYTOLOGY,4,,Q4
JOURNAL OF DAIRY RESEARCH,JOURNAL OF DAIRY RESEARCH,3,,Q3
JOURNAL OF DAIRY SCIENCE,JOURNAL OF DAIRY SCIENCE,1,Yes,Q1
Journal of Dance & Somatic Practices,JOURNAL OF DANCE AND SOMATIC PRACTICES,4,,
Journal of Dance Medicine & Science,JOURNAL OF DANCE MEDICINE AND SCIENCE,4,,Q3
Journal of Data and Information Science,JOURNAL OF DATA AND INFORMATION SCIENCE,2,,Q2
JOURNAL OF DATABASE MANAGEMENT,JOURNAL OF DATABASE MANAGEMENT,4,,Q4
Journal of Deaf Studies and Deaf Education,JOURNAL OF DEAF STUDIES AND DEAF EDUCATION,4,,Q2
Journal of Decision Systems,JOURNAL OF DECISION SYSTEMS,4,,Q1
Journal of Defense Modeling and Simulation-Applications Methodology Technology-JDMS,JOURNAL OF DEFENSE MODELING AND SIMULATION APPLICATIONS METHODOLOGY TECHNOLOGY JDMS,4,,Q3
JOURNAL OF DEMOCRACY,JOURNAL OF DEMOCRACY,1,Yes,Q1
Journal of Demographic Economics,JOURNAL OF DEMOGRAPHIC ECONOMICS,4,,Q3
Journal of Dental Anesthesia and Pain Medicine,JOURNAL OF DENTAL ANESTHESIA AND PAIN MEDICINE,,,Q3
JOURNAL OF DENTAL EDUCATION,JOURNAL OF DENTAL EDUCATION,4,,Q3
JOURNAL OF DENTAL RESEARCH,JOURNAL OF DENTAL RESEARCH,1,Yes,Q1
Journal of Dental Sciences,JOURNAL OF DENTAL SCIENCES,3,,Q1
JOURNAL OF DENTISTRY,JOURNAL OF DENTISTRY,2,Yes,Q1
JOURNAL OF DENTISTRY FOR CHILDREN,JOURNAL OF DENTISTRY FOR CHILDREN,4,,Q4
Journal of Dentistry Indonesia,JOURNAL OF DENTISTRY INDONESIA,4,,Q4
Journal of Derivatives,JOURNAL OF DERIVATIVES,4,,Q4
JOURNAL OF DERMATOLOGICAL SCIENCE,JOURNAL OF DERMATOLOGICAL SCIENCE,3,,Q1
JOURNAL OF DERMATOLOGICAL TREATMENT,JOURNAL OF DERMATOLOGICAL TREATMENT,4,,Q1
JOURNAL OF DERMATOLOGY,JOURNAL OF DERMATOLOGY,4,,Q2
Journal of Dermatology & Dermatologic Surgery-JDDS,JOURNAL OF DERMATOLOGY AND DERMATOLOGIC SURGERY JDDS,4,,Q4
Journal of the Dermatology Nurses Association,JOURNAL OF DERMATOLOGY NURSES ASSOCIATION,4,,Q4
Journal of Design History,JOURNAL OF DESIGN HISTORY,2,,
Journal of Destination Marketing & Management,JOURNAL OF DESTINATION MARKETING AND MANAGEMENT,1,Yes,Q1
Journal of Developing Societies,JOURNAL OF DEVELOPING SOCIETIES,4,,Q4
JOURNAL OF DEVELOPMENT ECONOMICS,JOURNAL OF DEVELOPMENT ECONOMICS,1,Yes,Q1
Journal of Development Effectiveness,JOURNAL OF DEVELOPMENT EFFECTIVENESS,4,,Q4
JOURNAL OF DEVELOPMENT STUDIES,JOURNAL OF DEVELOPMENT STUDIES,3,,Q2
JOURNAL OF DEVELOPMENTAL AND BEHAVIORAL PEDIATRICS,JOURNAL OF DEVELOPMENTAL AND BEHAVIORAL PEDIATRICS,4,,Q2
Journal of Developmental and Life-Course Criminology,JOURNAL OF DEVELOPMENTAL AND LIFE COURSE CRIMINOLOGY,3,,Q2
JOURNAL OF DEVELOPMENTAL AND PHYSICAL DISABILITIES,JOURNAL OF DEVELOPMENTAL AND PHYSICAL DISABILITIES,4,,Q2
Journal of Developmental Biology,JOURNAL OF DEVELOPMENTAL BIOLOGY,4,,Q2
Journal of Developmental Entrepreneurship,JOURNAL OF DEVELOPMENTAL ENTREPRENEURSHIP,4,,Q4
Journal of Developmental Origins of Health and Disease,JOURNAL OF DEVELOPMENTAL ORIGINS OF HEALTH AND DISEASE,4,,Q3
JOURNAL OF DHARMA,JOURNAL OF DHARMA,4,,
Journal of Diabetes,JOURNAL OF DIABETES,3,,Q2
JOURNAL OF DIABETES AND ITS COMPLICATIONS,JOURNAL OF DIABETES AND ITS COMPLICATIONS,3,,Q2
Journal of Diabetes and Metabolic Disorders,JOURNAL OF DIABETES AND METABOLIC DISORDERS,4,,Q4
Journal of Diabetes Investigation,JOURNAL OF DIABETES INVESTIGATION,3,,Q2
Journal of Diabetes Research,JOURNAL OF DIABETES RESEARCH,3,,Q2
Journal of Diabetes Science and Technology,JOURNAL OF DIABETES SCIENCE AND TECHNOLOGY,3,,Q2
Journal of Diabetology,JOURNAL OF DIABETOLOGY,4,,Q4
JOURNAL OF DIAGNOSTIC MEDICAL SONOGRAPHY,JOURNAL OF DIAGNOSTIC MEDICAL SONOGRAPHY,4,,Q4
Journal of Dietary Supplements,JOURNAL OF DIETARY SUPPLEMENTS,4,,Q3
JOURNAL OF DIFFERENCE EQUATIONS AND APPLICATIONS,JOURNAL OF DIFFERENCE EQUATIONS AND APPLICATIONS,4,,Q2
Journal of Differential Equations,JOURNAL OF DIFFERENTIAL EQUATIONS,1,Yes,Q1
JOURNAL OF DIFFERENTIAL GEOMETRY,JOURNAL OF DIFFERENTIAL GEOMETRY,1,Yes,Q1
Journal of Digestive Diseases,JOURNAL OF DIGESTIVE DISEASES,4,,Q3
Journal of Digestive Endoscopy,JOURNAL OF DIGESTIVE ENDOSCOPY,4,,Q4
Journal of Digital Forensics Security and Law,JOURNAL OF DIGITAL FORENSICS SECURITY AND LAW,4,,
JOURNAL OF DIGITAL IMAGING,JOURNAL OF DIGITAL IMAGING,3,,Q1
Journal of Digital Media & Policy,JOURNAL OF DIGITAL MEDIA AND POLICY,3,,Q3
Journal of Disability Policy Studies,JOURNAL OF DISABILITY POLICY STUDIES,4,,Q3
Journal of Disaster Research,JOURNAL OF DISASTER RESEARCH,4,,Q4
JOURNAL OF DISCRETE MATHEMATICAL SCIENCES & CRYPTOGRAPHY,JOURNAL OF DISCRETE MATHEMATICAL SCIENCES AND CRYPTOGRAPHY,4,,Q2
JOURNAL OF DISPERSION SCIENCE AND TECHNOLOGY,JOURNAL OF DISPERSION SCIENCE AND TECHNOLOGY,4,,Q4
Journal of Distribution Science,JOURNAL OF DISTRIBUTION SCIENCE,,,Q4
Journal of Diversity in Higher Education,JOURNAL OF DIVERSITY IN HIGHER EDUCATION,3,,Q1
Journal of Doctoral Nursing Practice,JOURNAL OF DOCTORAL NURSING PRACTICE,4,,Q4
JOURNAL OF DOCUMENTATION,JOURNAL OF DOCUMENTATION,3,,Q2
JOURNAL OF DRUG DELIVERY SCIENCE AND TECHNOLOGY,JOURNAL OF DRUG DELIVERY SCIENCE AND TECHNOLOGY,3,,Q1
JOURNAL OF DRUG EDUCATION,JOURNAL OF DRUG EDUCATION,4,,Q4
JOURNAL OF DRUG ISSUES,JOURNAL OF DRUG ISSUES,4,,Q4
JOURNAL OF DRUG TARGETING,JOURNAL OF DRUG TARGETING,4,,Q1
Journal of Drugs in Dermatology,JOURNAL OF DRUGS IN DERMATOLOGY,4,,Q3
Journal of Dual Diagnosis,JOURNAL OF DUAL DIAGNOSIS,4,,Q2
Journal of Dynamic Behavior of Materials,JOURNAL OF DYNAMIC BEHAVIOR OF MATERIALS,4,,Q3
JOURNAL OF DYNAMIC SYSTEMS MEASUREMENT AND CONTROL-TRANSACTIONS OF THE ASME,JOURNAL OF DYNAMIC SYSTEMS MEASUREMENT AND CONTROL TRANSACTIONS OF ASME,4,,Q3
JOURNAL OF DYNAMICAL AND CONTROL SYSTEMS,JOURNAL OF DYNAMICAL AND CONTROL SYSTEMS,4,,Q3
