Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
NEW ASTRONOMY REVIEWS,NEW ASTRONOMY REVIEWS,2,,Q1
New Bioethics-A Multidisciplinary Journal of Biotechnology and the Body,NEW BIOETHICS A MULTIDISCIPLINARY JOURNAL OF BIOTECHNOLOGY AND BODY,3,,Q2
New Biotechnology,NEW BIOTECHNOLOGY,2,,Q1
New Blackfriars,NEW BLACKFRIARS,4,,
NEW CARBON MATERIALS,NEW CARBON MATERIALS,3,,Q1
New Contree,NEW CONTREE,4,,Q3
New Directions for Child and Adolescent Development,NEW DIRECTIONS FOR CHILD AND ADOLESCENT DEVELOPMENT,3,,Q1
NEW ENGLAND JOURNAL OF MEDICINE,NEW ENGLAND JOURNAL OF MEDICINE,1,Yes,Q1
NEW ENGLAND QUARTERLY-A HISTORICAL REVIEW OF NEW ENGLAND LIFE AND LETTERS,NEW ENGLAND QUARTERLY A HISTORICAL REVIEW OF NEW ENGLAND LIFE AND LETTERS,4,,Q3
NEW ENGLAND REVIEW-MIDDLEBURY SERIES,NEW ENGLAND REVIEW MIDDLEBURY SERIES,4,,
NEW FORESTS,NEW FORESTS,3,,Q2
NEW GENERATION COMPUTING,NEW GENERATION COMPUTING,4,,Q2
NEW GENETICS AND SOCIETY,NEW GENETICS AND SOCIETY,4,,Q1
NEW GERMAN CRITIQUE,NEW GERMAN CRITIQUE,2,,
New Global Studies,NEW GLOBAL STUDIES,3,,Q1
New Horizons in Adult Education and Human Resource Development,NEW HORIZONS IN ADULT EDUCATION AND HUMAN RESOURCE DEVELOPMENT,4,,Q3
NEW IDEAS IN PSYCHOLOGY,NEW IDEAS IN PSYCHOLOGY,3,,Q1
NEW JOURNAL OF CHEMISTRY,NEW JOURNAL OF CHEMISTRY,3,,Q3
New Journal of European Criminal Law,NEW JOURNAL OF EUROPEAN CRIMINAL LAW,3,,Q2
NEW JOURNAL OF PHYSICS,NEW JOURNAL OF PHYSICS,3,,Q2
NEW LEFT REVIEW,NEW LEFT REVIEW,2,,Q1
NEW LITERARY HISTORY,NEW LITERARY HISTORY,2,,
New Materials Compounds and Applications,NEW MATERIALS COMPOUNDS AND APPLICATIONS,4,,Q4
New Mathematics and Natural Computation,NEW MATHEMATICS AND NATURAL COMPUTATION,4,,Q3
NEW MEDIA & SOCIETY,NEW MEDIA AND SOCIETY,1,Yes,Q1
New Medit,NEW MEDIT,4,,Q2
NEW MEXICO HISTORICAL REVIEW,NEW MEXICO HISTORICAL REVIEW,4,,Q4
New Microbes and New Infections,NEW MICROBES AND NEW INFECTIONS,4,,Q1
New Microbiologica,NEW MICROBIOLOGICA,4,,Q4
NEW ORLEANS REVIEW,NEW ORLEANS REVIEW,,,
New Perspectives,NEW PERSPECTIVES,3,,Q3
New Perspectives on Turkey,NEW PERSPECTIVES ON TURKEY,3,,Q1
NEW PHYTOLOGIST,NEW PHYTOLOGIST,1,Yes,Q1
NEW POLITICAL ECONOMY,NEW POLITICAL ECONOMY,1,Yes,Q1
New Political Science,NEW POLITICAL SCIENCE,4,,Q4
New Proposals-Journal of Marxism and Interdisciplinary Inquiry,NEW PROPOSALS JOURNAL OF MARXISM AND INTERDISCIPLINARY INQUIRY,4,,Q4
New Review of Academic Librarianship,NEW REVIEW OF ACADEMIC LIBRARIANSHIP,4,,Q2
New Review of Film and Television Studies,NEW REVIEW OF FILM AND TELEVISION STUDIES,2,,
New Review of Hypermedia and Multimedia,NEW REVIEW OF HYPERMEDIA AND MULTIMEDIA,3,,Q4
New Solutions-A Journal of Environmental and Occupational Health Policy,NEW SOLUTIONS A JOURNAL OF ENVIRONMENTAL AND OCCUPATIONAL HEALTH POLICY,4,,Q4
New Space-The Journal of Space Entrepreneurship and Innovation,NEW SPACE JOURNAL OF SPACE ENTREPRENEURSHIP AND INNOVATION,4,,Q3
NEW TECHNOLOGY WORK AND EMPLOYMENT,NEW TECHNOLOGY WORK AND EMPLOYMENT,2,,Q1
NEW TESTAMENT STUDIES,NEW TESTAMENT STUDIES,2,,
NEW THEATRE QUARTERLY,NEW THEATRE QUARTERLY,2,,
New Writing-The International Journal for the Practice and Theory of Creative Writing,NEW WRITING INTERNATIONAL JOURNAL FOR PRACTICE AND THEORY OF CREATIVE WRITING,4,,
NEW YORK HISTORY,NEW YORK HISTORY,4,,Q3
New York Journal of Mathematics,NEW YORK JOURNAL OF MATHEMATICS,4,,Q4
NEW YORK UNIVERSITY LAW REVIEW,NEW YORK UNIVERSITY LAW REVIEW,2,,Q1
New Zealand Economic Papers,NEW ZEALAND ECONOMIC PAPERS,4,,Q3
NEW ZEALAND ENTOMOLOGIST,NEW ZEALAND ENTOMOLOGIST,4,,Q4
New Zealand Geographer,NEW ZEALAND GEOGRAPHER,4,,Q2
NEW ZEALAND JOURNAL OF AGRICULTURAL RESEARCH,NEW ZEALAND JOURNAL OF AGRICULTURAL RESEARCH,4,,Q2
NEW ZEALAND JOURNAL OF BOTANY,NEW ZEALAND JOURNAL OF BOTANY,4,,Q3
NEW ZEALAND JOURNAL OF CROP AND HORTICULTURAL SCIENCE,NEW ZEALAND JOURNAL OF CROP AND HORTICULTURAL SCIENCE,4,,Q3
NEW ZEALAND JOURNAL OF ECOLOGY,NEW ZEALAND JOURNAL OF ECOLOGY,4,,Q3
NEW ZEALAND JOURNAL OF EDUCATIONAL STUDIES,NEW ZEALAND JOURNAL OF EDUCATIONAL STUDIES,4,,Q2
NEW ZEALAND JOURNAL OF FORESTRY SCIENCE,NEW ZEALAND JOURNAL OF FORESTRY SCIENCE,3,,Q3
NEW ZEALAND JOURNAL OF GEOLOGY AND GEOPHYSICS,NEW ZEALAND JOURNAL OF GEOLOGY AND GEOPHYSICS,4,,Q1
NEW ZEALAND JOURNAL OF HISTORY,NEW ZEALAND JOURNAL OF HISTORY,4,,Q4
NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH,NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH,4,,Q2
NEW ZEALAND JOURNAL OF PSYCHOLOGY,NEW ZEALAND JOURNAL OF PSYCHOLOGY,4,,Q4
NEW ZEALAND JOURNAL OF ZOOLOGY,NEW ZEALAND JOURNAL OF ZOOLOGY,4,,Q3
NEW ZEALAND MEDICAL JOURNAL,NEW ZEALAND MEDICAL JOURNAL,4,,Q2
NEW ZEALAND VETERINARY JOURNAL,NEW ZEALAND VETERINARY JOURNAL,4,,Q3
Newman Studies Journal,NEWMAN STUDIES JOURNAL,4,,
NEWSLETTERS ON STRATIGRAPHY,NEWSLETTERS ON STRATIGRAPHY,3,,Q1
Nexo Revista Cientifica,NEXO REVISTA CIENTIFICA,4,,Q4
Nexus Network Journal,NEXUS NETWORK JOURNAL,3,,Q2
NFS Journal,NFS JOURNAL,3,,Q2
NICOTINE & TOBACCO RESEARCH,NICOTINE AND TOBACCO RESEARCH,3,,Q2
Nietzsche-Studien,NIETZSCHE STUDIEN,,,
Nigerian Journal of Basic and Clinical Sciences,NIGERIAN JOURNAL OF BASIC AND CLINICAL SCIENCES,4,,Q4
Nigerian Journal of Clinical Practice,NIGERIAN JOURNAL OF CLINICAL PRACTICE,4,,Q3
Nigerian Postgraduate Medical Journal,NIGERIAN POSTGRADUATE MEDICAL JOURNAL,4,,Q3
NIHON REOROJI GAKKAISHI,NIHON REOROJI GAKKAISHI,4,,Q3
Nineteenth-Century Art Worldwide,NINETEENTH CENTURY ART WORLDWIDE,4,,
Nineteenth-Century Contexts-An Interdisciplinary Journal,NINETEENTH CENTURY CONTEXTS AN INTERDISCIPLINARY JOURNAL,3,,
NINETEENTH-CENTURY FRENCH STUDIES,NINETEENTH CENTURY FRENCH STUDIES,4,,
NINETEENTH-CENTURY LITERATURE,NINETEENTH CENTURY LITERATURE,3,,
NINETEENTH CENTURY MUSIC,NINETEENTH CENTURY MUSIC,2,,
Nineteenth-Century Music Review,NINETEENTH CENTURY MUSIC REVIEW,3,,
NIPPON SUISAN GAKKAISHI,NIPPON SUISAN GAKKAISHI,4,,Q4
NISPAcee Journal of Public Administration and Policy,NISPACEE JOURNAL OF PUBLIC ADMINISTRATION AND POLICY,4,,Q3
NITRIC OXIDE-BIOLOGY AND CHEMISTRY,NITRIC OXIDE BIOLOGY AND CHEMISTRY,3,,Q2
Nitrogen,NITROGEN,4,,Q3
NJ-Drama Australia Journal,NJ DRAMA AUSTRALIA JOURNAL,3,,
NJAS-Impact in Agricultural and Life Sciences,NJAS IMPACT IN AGRICULTURAL AND LIFE SCIENCES,3,,Q2
Nka-Journal of Contemporary African Art,NKA JOURNAL OF CONTEMPORARY AFRICAN ART,4,,
NMIMS Management Review,NMIMS MANAGEMENT REVIEW,4,,Q4
NMR IN BIOMEDICINE,NMR IN BIOMEDICINE,4,,Q1
Nobel Medicus,NOBEL MEDICUS,4,,Q4
NODEA-NONLINEAR DIFFERENTIAL EQUATIONS AND APPLICATIONS,NODEA NONLINEAR DIFFERENTIAL EQUATIONS AND APPLICATIONS,4,,Q2
Nodo,NODO,4,,Q4
Noema-Rivista Online di Filosofia,NOEMA RIVISTA ONLINE DI FILOSOFIA,4,,
Noesis-Revista de Ciencias Sociales y Humanidades,NOESIS REVISTA DE CIENCIAS SOCIALES Y HUMANIDADES,4,,Q4
Noise & Health,NOISE AND HEALTH,4,,Q3
NOISE CONTROL ENGINEERING JOURNAL,NOISE CONTROL ENGINEERING JOURNAL,4,,Q4
Noise Mapping,NOISE MAPPING,4,,Q2
NOMADIC PEOPLES,NOMADIC PEOPLES,4,,Q3
Non-Coding RNA,NON CODING RNA,3,,Q2
Non-coding RNA Research,NON CODING RNA RESEARCH,2,,Q1
Nondestructive Testing and Evaluation,NONDESTRUCTIVE TESTING AND EVALUATION,2,,Q1
Nonlinear Analysis-Hybrid Systems,NONLINEAR ANALYSIS HYBRID SYSTEMS,3,,Q1
Nonlinear Analysis-Modelling and Control,NONLINEAR ANALYSIS MODELLING AND CONTROL,3,,Q1
NONLINEAR ANALYSIS-REAL WORLD APPLICATIONS,NONLINEAR ANALYSIS REAL WORLD APPLICATIONS,3,,Q1
NONLINEAR ANALYSIS-THEORY METHODS & APPLICATIONS,NONLINEAR ANALYSIS THEORY METHODS AND APPLICATIONS,3,,Q1
NONLINEAR DYNAMICS,NONLINEAR DYNAMICS,2,,Q1
Nonlinear Dynamics Psychology and Life Sciences,NONLINEAR DYNAMICS PSYCHOLOGY AND LIFE SCIENCES,4,,Q4
Nonlinear Engineering - Modeling and Application,NONLINEAR ENGINEERING MODELING AND APPLICATION,4,,Q3
Nonlinear Optics Quantum Optics-Concepts in Modern Optics,NONLINEAR OPTICS QUANTUM OPTICS CONCEPTS IN MODERN OPTICS,4,,Q4
Nonlinear Phenomena in Complex Systems,NONLINEAR PHENOMENA IN COMPLEX SYSTEMS,4,,Q4
NONLINEAR PROCESSES IN GEOPHYSICS,NONLINEAR PROCESSES IN GEOPHYSICS,4,,Q2
NONLINEARITY,NONLINEARITY,2,,Q2
NONPROFIT AND VOLUNTARY SECTOR QUARTERLY,NONPROFIT AND VOLUNTARY SECTOR QUARTERLY,2,,Q1
Nonprofit Management & Leadership,NONPROFIT MANAGEMENT AND LEADERSHIP,2,,Q3
Nonprofit Policy Forum,NONPROFIT POLICY FORUM,3,,Q3
NORA-Nordic Journal of Feminist and Gender Research,NORA NORDIC JOURNAL OF FEMINIST AND GENDER RESEARCH,4,,Q3
Nordeuropa Forum-Zeitschrift fur Kulturstudien,NORDEUROPA FORUM ZEITSCHRIFT FUR KULTURSTUDIEN,4,,
Nordic Concrete Research,NORDIC CONCRETE RESEARCH,4,,Q4
Nordic Journal of African Studies,NORDIC JOURNAL OF AFRICAN STUDIES,,,Q4
NORDIC JOURNAL OF BOTANY,NORDIC JOURNAL OF BOTANY,4,,Q3
Nordic Journal of Digital Literacy,NORDIC JOURNAL OF DIGITAL LITERACY,4,,Q2
Nordic Journal of Human Rights,NORDIC JOURNAL OF HUMAN RIGHTS,4,,Q3
Nordic Journal of Linguistics,NORDIC JOURNAL OF LINGUISTICS,4,,Q3
Nordic Journal of Migration Research,NORDIC JOURNAL OF MIGRATION RESEARCH,4,,Q3
Nordic Journal of Music Therapy,NORDIC JOURNAL OF MUSIC THERAPY,4,,Q3
NORDIC JOURNAL OF PSYCHIATRY,NORDIC JOURNAL OF PSYCHIATRY,4,,Q3
Nordic Journal of Religion and Society,NORDIC JOURNAL OF RELIGION AND SOCIETY,4,,
Nordic Journal of Working Life Studies,NORDIC JOURNAL OF WORKING LIFE STUDIES,4,,Q3
Nordic Psychology,NORDIC PSYCHOLOGY,4,,Q3
NORDIC PULP & PAPER RESEARCH JOURNAL,NORDIC PULP AND PAPER RESEARCH JOURNAL,4,,Q2
Nordic Social Work Research,NORDIC SOCIAL WORK RESEARCH,4,,Q2
Nordic Studies on Alcohol and Drugs,NORDIC STUDIES ON ALCOHOL AND DRUGS,4,,Q3
Nordic Theatre Studies,NORDIC THEATRE STUDIES,4,,
Nordicom Review,NORDICOM REVIEW,2,,Q2
Nordisk Judaistik-Scandinavian Jewish Studies,NORDISK JUDAISTIK SCANDINAVIAN JEWISH STUDIES,4,,
Nordisk Sygeplejeforskning-Nordic Nursing Research,NORDISK SYGEPLEJEFORSKNING NORDIC NURSING RESEARCH,4,,Q4
NORMA,NORMA,2,,Q2
Noropsikiyatri Arsivi-Archives of Neuropsychiatry,NOROPSIKIYATRI ARSIVI ARCHIVES OF NEUROPSYCHIATRY,4,,Q4
Norsk Geografisk Tidsskrift-Norwegian Journal of Geography,NORSK GEOGRAFISK TIDSSKRIFT NORWEGIAN JOURNAL OF GEOGRAPHY,4,,Q2
North American Actuarial Journal,NORTH AMERICAN ACTUARIAL JOURNAL,4,,Q3
NORTH AMERICAN ARCHAEOLOGIST,NORTH AMERICAN ARCHAEOLOGIST,4,,
NORTH AMERICAN JOURNAL OF AQUACULTURE,NORTH AMERICAN JOURNAL OF AQUACULTURE,4,,Q3
North American Journal of Economics and Finance,NORTH AMERICAN JOURNAL OF ECONOMICS AND FINANCE,3,,Q1
NORTH AMERICAN JOURNAL OF FISHERIES MANAGEMENT,NORTH AMERICAN JOURNAL OF FISHERIES MANAGEMENT,4,,Q3
NORTH AMERICAN REVIEW,NORTH AMERICAN REVIEW,4,,
North American Spine Society Journal,NORTH AMERICAN SPINE SOCIETY JOURNAL,,,Q2
North-Western Journal of Zoology,NORTH WESTERN JOURNAL OF ZOOLOGY,4,,Q4
NORTHEASTERN NATURALIST,NORTHEASTERN NATURALIST,4,,Q4
Northern Clinics of Istanbul,NORTHERN CLINICS OF ISTANBUL,4,,Q3
NORTHERN HISTORY,NORTHERN HISTORY,3,,Q2
Northern Review,NORTHERN REVIEW,4,,Q2
Northern Scotland,NORTHERN SCOTLAND,4,,Q3
NORTHWEST SCIENCE,NORTHWEST SCIENCE,4,,Q4
Northwestern Journal of International Law & Business,NORTHWESTERN JOURNAL OF INTERNATIONAL LAW AND BUSINESS,4,,Q3
NORTHWESTERN UNIVERSITY LAW REVIEW,NORTHWESTERN UNIVERSITY LAW REVIEW,2,,Q1
Norwegian Archaeological Review,NORWEGIAN ARCHAEOLOGICAL REVIEW,2,,
NORWEGIAN JOURNAL OF GEOLOGY,NORWEGIAN JOURNAL OF GEOLOGY,4,,Q4
NOTA LEPIDOPTEROLOGICA,NOTA LEPIDOPTEROLOGICA,4,,Q4
Notarzt,NOTARZT,4,,Q4
Note di Matematica,NOTE DI MATEMATICA,4,,Q4
NOTES,NOTES,2,,
NOTES AND QUERIES,NOTES AND QUERIES,4,,
Notes and Records-The Royal Society Journal of the History of Science,NOTES AND RECORDS ROYAL SOCIETY JOURNAL OF HISTORY OF SCIENCE,3,,Q2
Notes on Number Theory and Discrete Mathematics,NOTES ON NUMBER THEORY AND DISCRETE MATHEMATICS,4,,Q3
Notfall & Rettungsmedizin,NOTFALL AND RETTUNGSMEDIZIN,4,,Q3
NOTORNIS,NOTORNIS,4,,Q4
Notre Dame Journal of Formal Logic,NOTRE DAME JOURNAL OF FORMAL LOGIC,3,,Q3
NOTRE DAME LAW REVIEW,NOTRE DAME LAW REVIEW,3,,Q1
NOTTINGHAM FRENCH STUDIES,NOTTINGHAM FRENCH STUDIES,4,,
Notulae Botanicae Horti Agrobotanici Cluj-Napoca,NOTULAE BOTANICAE HORTI AGROBOTANICI CLUJ NAPOCA,4,,Q3
NOUS,NOUS,1,Yes,
Nouvelle Revue du Travail,NOUVELLE REVUE DU TRAVAIL,4,,Q4
NOUVELLE REVUE FRANCAISE,NOUVELLE REVUE FRANCAISE,4,,
Nova et Vetera-English Edition,NOVA ET VETERA ENGLISH EDITION,4,,
NOVA HEDWIGIA,NOVA HEDWIGIA,4,,Q3
Nova Prisutnost,NOVA PRISUTNOST,4,,
Nova Religio-Journal of Alternative and Emergent Religions,NOVA RELIGIO JOURNAL OF ALTERNATIVE AND EMERGENT RELIGIONS,3,,
Novedades en Poblacion,NOVEDADES EN POBLACION,4,,Q4
Noveishaya Istoriya Rossii-Modern History of Russia,NOVEISHAYA ISTORIYA ROSSII MODERN HISTORY OF RUSSIA,4,,Q2
NOVEL-A FORUM ON FICTION,NOVEL A FORUM ON FICTION,3,,
NOVITATES CARIBAEA,NOVITATES CARIBAEA,4,,Q4
Novoe Literaturnoe Obozrenie,NOVOE LITERATURNOE OBOZRENIE,4,,
NOVON,NOVON,4,,Q4
Novos Cadernos NAEA,NOVOS CADERNOS NAEA,4,,Q4
Novum Jus,NOVUM JUS,4,,Q1
NOVUM TESTAMENTUM,NOVUM TESTAMENTUM,2,,
Novye Issledovaniya Tuvy-New Research of Tuva,NOVYE ISSLEDOVANIYA TUVY NEW RESEARCH OF TUVA,2,Yes,Q2
Novyi Filologicheskii Vestnik-New Philological Bulletin,NOVYI FILOLOGICHESKII VESTNIK NEW PHILOLOGICAL BULLETIN,3,,
Novyi Istoricheskii Vestnik-The New Historical Bulletin,NOVYI ISTORICHESKII VESTNIK NEW HISTORICAL BULLETIN,4,,Q3
NOVYI MIR,NOVYI MIR,4,,
NOWELE-North-Western European Language Evolution,NOWELE NORTH WESTERN EUROPEAN LANGUAGE EVOLUTION,4,,
NPG Asia Materials,NPG ASIA MATERIALS,2,,Q1
npj 2D Materials and Applications,NPJ 2D MATERIALS AND APPLICATIONS,2,,Q1
npj Aging,NPJ AGING,2,,Q1
npj Biofilms and Microbiomes,NPJ BIOFILMS AND MICROBIOMES,1,Yes,Q1
npj Breast Cancer,NPJ BREAST CANCER,2,Yes,Q1
npj Clean Water,NPJ CLEAN WATER,2,,Q1
npj Climate and Atmospheric Science,NPJ CLIMATE AND ATMOSPHERIC SCIENCE,1,Yes,Q1
npj Computational Materials,NPJ COMPUTATIONAL MATERIALS,1,Yes,Q1
npj Digital Medicine,NPJ DIGITAL MEDICINE,1,Yes,Q1
npj Flexible Electronics,NPJ FLEXIBLE ELECTRONICS,1,Yes,Q1
npj Genomic Medicine,NPJ GENOMIC MEDICINE,2,,Q1
npj Materials Degradation,NPJ MATERIALS DEGRADATION,2,,Q1
NPJ Microgravity,NPJ MICROGRAVITY,2,,Q1
npj Parkinsons Disease,NPJ PARKINSONS DISEASE,1,Yes,Q1
npj Precision Oncology,NPJ PRECISION ONCOLOGY,1,Yes,Q1
npj Primary Care Respiratory Medicine,NPJ PRIMARY CARE RESPIRATORY MEDICINE,2,,Q1
npj Quantum Information,NPJ QUANTUM INFORMATION,1,Yes,Q1
npj Quantum Materials,NPJ QUANTUM MATERIALS,1,Yes,Q1
npj Regenerative Medicine,NPJ REGENERATIVE MEDICINE,1,Yes,Q1
npj Science of Food,NPJ SCIENCE OF FOOD,1,Yes,Q1
npj Science of Learning,NPJ SCIENCE OF LEARNING,2,,Q1
npj Systems Biology and Applications,NPJ SYSTEMS BIOLOGY AND APPLICATIONS,2,,Q1
npj Urban Sustainability,NPJ URBAN SUSTAINABILITY,1,Yes,Q1
npj Vaccines,NPJ VACCINES,2,Yes,Q1
NTM,NTM,4,,Q2
NTU Management Review,NTU MANAGEMENT REVIEW,4,,Q4
NTUT Journal of Intellectual Property Law and Management,NTUT JOURNAL OF INTELLECTUAL PROPERTY LAW AND MANAGEMENT,4,,Q4
Nuances-Estudos sobre Educacao,NUANCES ESTUDOS SOBRE EDUCACAO,4,,Q4
NUCLEAR DATA SHEETS,NUCLEAR DATA SHEETS,2,,Q2
NUCLEAR ENGINEERING AND DESIGN,NUCLEAR ENGINEERING AND DESIGN,3,,Q2
Nuclear Engineering and Technology,NUCLEAR ENGINEERING AND TECHNOLOGY,3,,Q1
NUCLEAR FUSION,NUCLEAR FUSION,1,Yes,Q1
NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,NUCLEAR INSTRUMENTS AND METHODS IN PHYSICS RESEARCH SECTION A ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,3,,Q3
NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION B-BEAM INTERACTIONS WITH MATERIALS AND ATOMS,NUCLEAR INSTRUMENTS AND METHODS IN PHYSICS RESEARCH SECTION B BEAM INTERACTIONS WITH MATERIALS AND ATOMS,3,,Q3
Nuclear Materials and Energy,NUCLEAR MATERIALS AND ENERGY,2,,Q1
NUCLEAR MEDICINE AND BIOLOGY,NUCLEAR MEDICINE AND BIOLOGY,4,,Q2
Nuclear Medicine and Molecular Imaging,NUCLEAR MEDICINE AND MOLECULAR IMAGING,4,,Q2
NUCLEAR MEDICINE COMMUNICATIONS,NUCLEAR MEDICINE COMMUNICATIONS,4,,Q3
NUCLEAR MEDICINE REVIEW,NUCLEAR MEDICINE REVIEW,4,,Q4
NUCLEAR PHYSICS A,NUCLEAR PHYSICS A,4,,Q2
Nuclear Physics and Atomic Energy,NUCLEAR PHYSICS AND ATOMIC ENERGY,4,,Q4
NUCLEAR PHYSICS B,NUCLEAR PHYSICS B,3,,Q2
NUCLEAR SCIENCE AND ENGINEERING,NUCLEAR SCIENCE AND ENGINEERING,4,,Q3
Nuclear Science and Techniques,NUCLEAR SCIENCE AND TECHNIQUES,1,Yes,Q1
NUCLEAR TECHNOLOGY,NUCLEAR TECHNOLOGY,4,,Q2
Nuclear Technology & Radiation Protection,NUCLEAR TECHNOLOGY AND RADIATION PROTECTION,4,,Q4
Nucleic Acid Therapeutics,NUCLEIC ACID THERAPEUTICS,2,,Q1
NUCLEIC ACIDS RESEARCH,NUCLEIC ACIDS RESEARCH,2,Yes,Q1
NUCLEOSIDES NUCLEOTIDES & NUCLEIC ACIDS,NUCLEOSIDES NUCLEOTIDES AND NUCLEIC ACIDS,4,,Q4
Nucleus,NUCLEUS,4,,Q2
NUCLEUS-INDIA,NUCLEUS INDIA,4,,Q3
Nueva Revista Filologia Hispanica,NUEVA REVISTA FILOLOGIA HISPANICA,3,,
Nuevo Pensamiento-Revista de Filosofia,NUEVO PENSAMIENTO REVISTA DE FILOSOFIA,4,,
NUKLEARMEDIZIN-NUCLEAR MEDICINE,NUKLEARMEDIZIN NUCLEAR MEDICINE,4,,Q4
NUKLEONIKA,NUKLEONIKA,4,,Q4
NUMEN-INTERNATIONAL REVIEW FOR THE HISTORY OF RELIGIONS,NUMEN INTERNATIONAL REVIEW FOR HISTORY OF RELIGIONS,2,,Q2
Numen-Revista de Estudos e Pesquisa da Religiao,NUMEN REVISTA DE ESTUDOS E PESQUISA DA RELIGIAO,4,,
Numerical Algebra Control and Optimization,NUMERICAL ALGEBRA CONTROL AND OPTIMIZATION,4,,Q2
NUMERICAL ALGORITHMS,NUMERICAL ALGORITHMS,3,,Q1
Numerical Analysis and Applications,NUMERICAL ANALYSIS AND APPLICATIONS,4,,Q4
NUMERICAL FUNCTIONAL ANALYSIS AND OPTIMIZATION,NUMERICAL FUNCTIONAL ANALYSIS AND OPTIMIZATION,3,,Q2
NUMERICAL HEAT TRANSFER PART A-APPLICATIONS,NUMERICAL HEAT TRANSFER PART A APPLICATIONS,3,,Q2
NUMERICAL HEAT TRANSFER PART B-FUNDAMENTALS,NUMERICAL HEAT TRANSFER PART B FUNDAMENTALS,4,,Q1
NUMERICAL LINEAR ALGEBRA WITH APPLICATIONS,NUMERICAL LINEAR ALGEBRA WITH APPLICATIONS,3,,Q1
Numerical Mathematics-Theory Methods and Applications,NUMERICAL MATHEMATICS THEORY METHODS AND APPLICATIONS,4,,Q1
NUMERICAL METHODS FOR PARTIAL DIFFERENTIAL EQUATIONS,NUMERICAL METHODS FOR PARTIAL DIFFERENTIAL EQUATIONS,4,,Q2
NUMERISCHE MATHEMATIK,NUMERISCHE MATHEMATIK,1,Yes,Q1
Nuncius-Journal of the History of Science,NUNCIUS JOURNAL OF HISTORY OF SCIENCE,2,,Q3
NUOVA RIVISTA STORICA,NUOVA RIVISTA STORICA,4,,Q3
Nuovo Cimento C-Colloquia and Communications in Physics,NUOVO CIMENTO C COLLOQUIA AND COMMUNICATIONS IN PHYSICS,4,,Q4
Nurse Education in Practice,NURSE EDUCATION IN PRACTICE,2,,Q1
NURSE EDUCATION TODAY,NURSE EDUCATION TODAY,2,,Q1
Nurse Educator,NURSE EDUCATOR,3,,Q1
Nurse Leader,NURSE LEADER,4,,Q3
NURSE PRACTITIONER,NURSE PRACTITIONER,4,,Q4
Nurse Researcher,NURSE RESEARCHER,4,,Q3
Nursing & Health Sciences,NURSING AND HEALTH SCIENCES,3,,Q2
Nursing and Midwifery Studies,NURSING AND MIDWIFERY STUDIES,4,,Q4
NURSING CLINICS OF NORTH AMERICA,NURSING CLINICS OF NORTH AMERICA,4,,Q2
NURSING ECONOMICS,NURSING ECONOMICS,4,,Q3
Nursing Education Perspectives,NURSING EDUCATION PERSPECTIVES,4,,Q2
NURSING ETHICS,NURSING ETHICS,1,Yes,Q1
Nursing for Womens Health,NURSING FOR WOMENS HEALTH,,,Q3
NURSING FORUM,NURSING FORUM,3,,Q2
NURSING HISTORY REVIEW,NURSING HISTORY REVIEW,4,,Q3
Nursing in Critical Care,NURSING IN CRITICAL CARE,4,,Q1
Nursing Inquiry,NURSING INQUIRY,3,,Q1
Nursing Open,NURSING OPEN,4,,Q1
NURSING OUTLOOK,NURSING OUTLOOK,2,,Q1
Nursing Philosophy,NURSING PHILOSOPHY,3,,Q1
Nursing Practice Today,NURSING PRACTICE TODAY,4,,Q3
Nursing Reports,NURSING REPORTS,3,,Q2
NURSING RESEARCH,NURSING RESEARCH,3,,Q2
Nursing Research and Practice,NURSING RESEARCH AND PRACTICE,3,,Q1
Nursing-Research and Reviews,NURSING RESEARCH AND REVIEWS,4,,Q3
NURSING SCIENCE QUARTERLY,NURSING SCIENCE QUARTERLY,4,,Q3
Nusantara Bioscience,NUSANTARA BIOSCIENCE,4,,Q4
Nutricion Clinica y Dietetica Hospitalaria,NUTRICION CLINICA Y DIETETICA HOSPITALARIA,4,,Q4
Nutricion Hospitalaria,NUTRICION HOSPITALARIA,4,,Q4
NUTRIENT CYCLING IN AGROECOSYSTEMS,NUTRIENT CYCLING IN AGROECOSYSTEMS,3,,Q3
Nutrients,NUTRIENTS,2,,Q1
Nutrire,NUTRIRE,,,Q4
NUTRITION,NUTRITION,3,,Q2
NUTRITION AND CANCER-AN INTERNATIONAL JOURNAL,NUTRITION AND CANCER AN INTERNATIONAL JOURNAL,4,,Q3
Nutrition & Diabetes,NUTRITION AND DIABETES,2,,Q1
Nutrition and Dietary Supplements,NUTRITION AND DIETARY SUPPLEMENTS,4,,Q3
Nutrition & Dietetics,NUTRITION AND DIETETICS,3,,Q2
Nutrition & Food Science,NUTRITION AND FOOD SCIENCE,4,,Q3
NUTRITION AND HEALTH,NUTRITION AND HEALTH,4,,Q4
