Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA,ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA,2,,Q1
ACTA OCEANOLOGICA SINICA,ACTA OCEANOLOGICA SINICA,2,,Q3
ACTA ODONTOLOGICA SCANDINAVICA,ACTA ODONTOLOGICA SCANDINAVICA,4,,Q2
ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY,ACTA OECOLOGICA INTERNATIONAL JOURNAL OF ECOLOGY,4,,Q3
ACTA OECONOMICA,ACTA OECONOMICA,4,,Q3
Acta of Bioengineering and Biomechanics,ACTA OF BIOENGINEERING AND BIOMECHANICS,4,,Q4
ACTA ONCOLOGICA,ACTA ONCOLOGICA,3,,Q3
ACTA OPHTHALMOLOGICA,ACTA OPHTHALMOLOGICA,3,,Q1
ACTA OPTICA SINICA,ACTA OPTICA SINICA,2,,Q3
Acta Orientalia Academiae Scientiarum Hungaricae,ACTA ORIENTALIA ACADEMIAE SCIENTIARUM HUNGARICAE,3,,Q2
ACTA ORNITHOLOGICA,ACTA ORNITHOLOGICA,4,,Q2
Acta Orthopaedica,ACTA ORTHOPAEDICA,2,,Q2
Acta Orthopaedica Belgica,ACTA ORTHOPAEDICA BELGICA,4,,Q4
Acta Orthopaedica et Traumatologica Turcica,ACTA ORTHOPAEDICA ET TRAUMATOLOGICA TURCICA,4,,Q3
Acta Ortopedica Brasileira,ACTA ORTOPEDICA BRASILEIRA,4,,Q4
ACTA OTO-LARYNGOLOGICA,ACTA OTO LARYNGOLOGICA,4,,Q3
Acta Oto-Laryngologica Case Reports,ACTA OTO LARYNGOLOGICA CASE REPORTS,4,,Q4
Acta Otorhinolaryngologica Italica,ACTA OTORHINOLARYNGOLOGICA ITALICA,3,,Q2
Acta Otorrinolaringologica Espanola,ACTA OTORRINOLARINGOLOGICA ESPANOLA,4,,Q3
ACTA PAEDIATRICA,ACTA PAEDIATRICA,4,,Q2
ACTA PALAEONTOLOGICA POLONICA,ACTA PALAEONTOLOGICA POLONICA,3,,Q1
ACTA PARASITOLOGICA,ACTA PARASITOLOGICA,3,,Q2
Acta Paulista de Enfermagem,ACTA PAULISTA DE ENFERMAGEM,4,,Q3
Acta Pediatrica de Mexico,ACTA PEDIATRICA DE MEXICO,4,,Q4
ACTA PETROLOGICA SINICA,ACTA PETROLOGICA SINICA,2,,Q1
ACTA PHARMACEUTICA,ACTA PHARMACEUTICA,4,,Q4
Acta Pharmaceutica Sinica B,ACTA PHARMACEUTICA SINICA B,1,Yes,Q1
ACTA PHARMACOLOGICA SINICA,ACTA PHARMACOLOGICA SINICA,2,,Q1
Acta Philosophica,ACTA PHILOSOPHICA,4,,
Acta Phlebologica,ACTA PHLEBOLOGICA,4,,Q4
Acta Photonica Sinica,ACTA PHOTONICA SINICA,3,,Q4
ACTA PHYSICA POLONICA A,ACTA PHYSICA POLONICA A,4,,Q4
ACTA PHYSICA POLONICA B,ACTA PHYSICA POLONICA B,4,,Q3
ACTA PHYSICA SINICA,ACTA PHYSICA SINICA,3,,Q3
ACTA PHYSICO-CHIMICA SINICA,ACTA PHYSICO CHIMICA SINICA,2,,Q1
ACTA PHYSIOLOGIAE PLANTARUM,ACTA PHYSIOLOGIAE PLANTARUM,4,,Q2
Acta Physiologica,ACTA PHYSIOLOGICA,1,Yes,Q1
Acta Phytotaxonomica et Geobotanica,ACTA PHYTOTAXONOMICA ET GEOBOTANICA,4,,Q4
Acta Poetica,ACTA POETICA,3,,
Acta Politica,ACTA POLITICA,3,,Q2
ACTA POLONIAE HISTORICA,ACTA POLONIAE HISTORICA,4,,Q4
ACTA POLONIAE PHARMACEUTICA,ACTA POLONIAE PHARMACEUTICA,4,,Q4
ACTA POLYMERICA SINICA,ACTA POLYMERICA SINICA,2,,Q4
Acta Polytechnica,ACTA POLYTECHNICA,4,,Q4
Acta Polytechnica Hungarica,ACTA POLYTECHNICA HUNGARICA,4,,Q2
ACTA PROTOZOOLOGICA,ACTA PROTOZOOLOGICA,4,,Q4
ACTA PSIQUIATRICA Y PSICOLOGICA DE AMERICA LATINA,ACTA PSIQUIATRICA Y PSICOLOGICA DE AMERICA LATINA,4,,Q4
ACTA PSYCHIATRICA SCANDINAVICA,ACTA PSYCHIATRICA SCANDINAVICA,2,,Q1
ACTA PSYCHOLOGICA,ACTA PSYCHOLOGICA,3,,Q2
Acta Psychologica Sinica,ACTA PSYCHOLOGICA SINICA,2,,Q3
ACTA RADIOLOGICA,ACTA RADIOLOGICA,4,,Q4
Acta Radiologica Open,ACTA RADIOLOGICA OPEN,4,,Q4
Acta Scientiae Veterinariae,ACTA SCIENTIAE VETERINARIAE,4,,Q4
ACTA SCIENTIARUM-AGRONOMY,ACTA SCIENTIARUM AGRONOMY,4,,Q3
ACTA SCIENTIARUM-HEALTH SCIENCES,ACTA SCIENTIARUM HEALTH SCIENCES,4,,Q4
ACTA SCIENTIARUM MATHEMATICARUM,ACTA SCIENTIARUM MATHEMATICARUM,4,,Q3
Acta Scientiarum Polonorum-Formatio Circumiectus,ACTA SCIENTIARUM POLONORUM FORMATIO CIRCUMIECTUS,4,,Q3
Acta Scientiarum Polonorum-Hortorum Cultus,ACTA SCIENTIARUM POLONORUM HORTORUM CULTUS,4,,Q4
Acta Scientiarum Polonorum-Technologia Alimentaria,ACTA SCIENTIARUM POLONORUM TECHNOLOGIA ALIMENTARIA,4,,Q4
ACTA SCIENTIARUM-TECHNOLOGY,ACTA SCIENTIARUM TECHNOLOGY,4,,Q3
Acta Silvae et Ligni,ACTA SILVAE ET LIGNI,4,,Q4
ACTA SOCIETATIS BOTANICORUM POLONIAE,ACTA SOCIETATIS BOTANICORUM POLONIAE,4,,Q4
ACTA SOCIOLOGICA,ACTA SOCIOLOGICA,3,,Q2
Acta Stomatologica Croatica,ACTA STOMATOLOGICA CROATICA,4,,Q3
Acta Structilia,ACTA STRUCTILIA,4,,Q4
Acta Technica Napocensis Series-Applied Mathematics Mechanics and Engineering,ACTA TECHNICA NAPOCENSIS SERIES APPLIED MATHEMATICS MECHANICS AND ENGINEERING,4,,Q4
Acta Technologica Agriculturae,ACTA TECHNOLOGICA AGRICULTURAE,4,,Q3
Acta Theologica,ACTA THEOLOGICA,4,,
ACTA TROPICA,ACTA TROPICA,3,,Q1
Acta Turistica,ACTA TURISTICA,4,,Q4
Acta Universitatis Carolinae Theologica,ACTA UNIVERSITATIS CAROLINAE THEOLOGICA,3,,
Acta Universitatis Lodziensis-Folia Archaeologica,ACTA UNIVERSITATIS LODZIENSIS FOLIA ARCHAEOLOGICA,,,
Acta Universitatis Lodziensis Folia Litteraria Polonica,ACTA UNIVERSITATIS LODZIENSIS FOLIA LITTERARIA POLONICA,,,
Acta Universitatis Lodziensis Folia Litteraria Romanica,ACTA UNIVERSITATIS LODZIENSIS FOLIA LITTERARIA ROMANICA,4,,
Acta Universitatis Sapientiae-Film and Media Studies,ACTA UNIVERSITATIS SAPIENTIAE FILM AND MEDIA STUDIES,3,,
Acta Universitatis Sapientiae Informatica,ACTA UNIVERSITATIS SAPIENTIAE INFORMATICA,4,,Q4
Acta Universitatis Sapientiae-Mathematica,ACTA UNIVERSITATIS SAPIENTIAE MATHEMATICA,4,,Q3
ACTA VETERINARIA-BEOGRAD,ACTA VETERINARIA BEOGRAD,4,,Q3
ACTA VETERINARIA BRNO,ACTA VETERINARIA BRNO,4,,Q3
Acta Veterinaria Eurasia,ACTA VETERINARIA EURASIA,4,,Q4
ACTA VETERINARIA HUNGARICA,ACTA VETERINARIA HUNGARICA,4,,Q3
ACTA VETERINARIA SCANDINAVICA,ACTA VETERINARIA SCANDINAVICA,2,,Q2
ACTA VIROLOGICA,ACTA VIROLOGICA,4,,Q4
ACTA ZOOLOGICA,ACTA ZOOLOGICA,4,,Q2
ACTA ZOOLOGICA ACADEMIAE SCIENTIARUM HUNGARICAE,ACTA ZOOLOGICA ACADEMIAE SCIENTIARUM HUNGARICAE,4,,Q3
ACTA ZOOLOGICA BULGARICA,ACTA ZOOLOGICA BULGARICA,4,,Q4
Actas Dermo-Sifiliograficas,ACTAS DERMO SIFILIOGRAFICAS,4,,Q2
ACTAS ESPANOLAS DE PSIQUIATRIA,ACTAS ESPANOLAS DE PSIQUIATRIA,4,,Q3
Actas Urologicas Espanolas,ACTAS UROLOGICAS ESPANOLAS,4,,Q3
ACTES DE LA RECHERCHE EN SCIENCES SOCIALES,ACTES DE LA RECHERCHE EN SCIENCES SOCIALES,4,,Q4
Action Learning,ACTION LEARNING,4,,Q2
Action Research,ACTION RESEARCH,4,,Q1
Active and Passive Electronic Components,ACTIVE AND PASSIVE ELECTRONIC COMPONENTS,,,Q4
Active Learning in Higher Education,ACTIVE LEARNING IN HIGHER EDUCATION,1,Yes,Q1
Activitas Nervosa Superior Rediviva,ACTIVITAS NERVOSA SUPERIOR REDIVIVA,4,,Q4
Activites-Revue Electronique,ACTIVITES REVUE ELECTRONIQUE,4,,Q4
Activities Adaptation & Aging,ACTIVITIES ADAPTATION AND AGING,4,,Q2
Actualidad Contable Faces,ACTUALIDAD CONTABLE FACES,4,,Q4
Actualidad Juridica Ambiental,ACTUALIDAD JURIDICA AMBIENTAL,4,,
Actualidades en Psicologia,ACTUALIDADES EN PSICOLOGIA,4,,Q4
Actualidades Pedagogicas,ACTUALIDADES PEDAGOGICAS,4,,Q4
Actualites Pharmaceutiques,ACTUALITES PHARMACEUTIQUES,4,,Q4
Actualizaciones en Osteologia,ACTUALIZACIONES EN OSTEOLOGIA,4,,Q4
Actuators,ACTUATORS,3,,Q2
ACUPUNCTURE & ELECTRO-THERAPEUTICS RESEARCH,ACUPUNCTURE AND ELECTRO THERAPEUTICS RESEARCH,4,,Q4
Acupuncture and Herbal Medicine,ACUPUNCTURE AND HERBAL MEDICINE,4,,Q1
Acupuncture in Medicine,ACUPUNCTURE IN MEDICINE,4,,Q2
Acute and Critical Care,ACUTE AND CRITICAL CARE,4,,Q3
Acute Medicine & Surgery,ACUTE MEDICINE AND SURGERY,4,,Q2
Ad Hoc & Sensor Wireless Networks,AD HOC AND SENSOR WIRELESS NETWORKS,4,,Q4
Ad Hoc Networks,AD HOC NETWORKS,3,,Q1
AD-minister,AD MINISTER,4,,Q4
Adalya,ADALYA,4,,
ADANSONIA,ADANSONIA,4,,Q4
Adaptation-The Journal of Literature on Screen Studies,ADAPTATION JOURNAL OF LITERATURE ON SCREEN STUDIES,3,,
ADAPTED PHYSICAL ACTIVITY QUARTERLY,ADAPTED PHYSICAL ACTIVITY QUARTERLY,4,,Q2
ADAPTIVE BEHAVIOR,ADAPTIVE BEHAVIOR,4,,Q2
Adaptive Human Behavior and Physiology,ADAPTIVE HUMAN BEHAVIOR AND PHYSIOLOGY,4,,Q3
ADCAIJ-Advances in Distributed Computing and Artificial Intelligence Journal,ADCAIJ ADVANCES IN DISTRIBUTED COMPUTING AND ARTIFICIAL INTELLIGENCE JOURNAL,4,,Q3
AdComunica-Revista Cientifica de Estrategias Tendencias e Innovacion en Communicacion,ADCOMUNICA REVISTA CIENTIFICA DE ESTRATEGIAS TENDENCIAS E INNOVACION EN COMMUNICACION,4,,Q3
Addicta-The Turkish Journal on Addictions,ADDICTA TURKISH JOURNAL ON ADDICTIONS,4,,Q4
ADDICTION,ADDICTION,2,Yes,Q1
ADDICTION BIOLOGY,ADDICTION BIOLOGY,3,,Q2
Addiction Neuroscience,ADDICTION NEUROSCIENCE,,,Q3
ADDICTION RESEARCH & THEORY,ADDICTION RESEARCH AND THEORY,4,,Q2
Addiction Science & Clinical Practice,ADDICTION SCIENCE AND CLINICAL PRACTICE,2,,Q1
ADDICTIVE BEHAVIORS,ADDICTIVE BEHAVIORS,2,,Q1
Addictive Behaviors Reports,ADDICTIVE BEHAVIORS REPORTS,,,Q2
Additive Manufacturing,ADDITIVE MANUFACTURING,1,Yes,Q1
Additive Manufacturing Letters,ADDITIVE MANUFACTURING LETTERS,3,,Q2
Adelaide Law Review,ADELAIDE LAW REVIEW,4,,Q3
Adeptus,ADEPTUS,4,,
Adicciones,ADICCIONES,4,,Q3
Adipocyte,ADIPOCYTE,3,,Q2
ADMET and DMPK,ADMET AND DMPK,4,,Q1
Administracao-Ensino e Pesquisa,ADMINISTRACAO ENSINO E PESQUISA,4,,Q4
Administracao Publica e Gestao Social,ADMINISTRACAO PUBLICA E GESTAO SOCIAL,4,,Q4
Administration,ADMINISTRATION,4,,Q4
Administration and Policy in Mental Health and Mental Health Services Research,ADMINISTRATION AND POLICY IN MENTAL HEALTH AND MENTAL HEALTH SERVICES RESEARCH,3,,Q2
ADMINISTRATION & SOCIETY,ADMINISTRATION AND SOCIETY,3,,Q2
ADMINISTRATIVE SCIENCE QUARTERLY,ADMINISTRATIVE SCIENCE QUARTERLY,1,Yes,Q1
Administrative Sciences,ADMINISTRATIVE SCIENCES,3,,Q2
Adolescent Health Medicine and Therapeutics,ADOLESCENT HEALTH MEDICINE AND THERAPEUTICS,4,,Q1
Adolescent Psychiatry,ADOLESCENT PSYCHIATRY,4,,Q4
Adolescent Research Review,ADOLESCENT RESEARCH REVIEW,2,,Q1
Adolescents,ADOLESCENTS,,,Q4
Adoption and Fostering,ADOPTION AND FOSTERING,4,,Q3
Adoption Quarterly,ADOPTION QUARTERLY,4,,Q4
ADSORPTION-JOURNAL OF THE INTERNATIONAL ADSORPTION SOCIETY,ADSORPTION JOURNAL OF INTERNATIONAL ADSORPTION SOCIETY,4,,Q2
ADSORPTION SCIENCE & TECHNOLOGY,ADSORPTION SCIENCE AND TECHNOLOGY,4,,Q2
ADULT EDUCATION QUARTERLY,ADULT EDUCATION QUARTERLY,4,,Q2
Adult Learning,ADULT LEARNING,4,,Q2
Advanced Biology,ADVANCED BIOLOGY,4,,Q3
Advanced Biomedical Engineering,ADVANCED BIOMEDICAL ENGINEERING,4,,Q4
Advanced Biomedical Research,ADVANCED BIOMEDICAL RESEARCH,4,,Q4
ADVANCED COMPOSITE MATERIALS,ADVANCED COMPOSITE MATERIALS,4,,Q3
Advanced Composites and Hybrid Materials,ADVANCED COMPOSITES AND HYBRID MATERIALS,1,Yes,Q1
ADVANCED DRUG DELIVERY REVIEWS,ADVANCED DRUG DELIVERY REVIEWS,1,Yes,Q1
Advanced Education,ADVANCED EDUCATION,4,,Q3
Advanced Electromagnetics,ADVANCED ELECTROMAGNETICS,4,,Q4
Advanced Electronic Materials,ADVANCED ELECTRONIC MATERIALS,3,,Q1
Advanced Emergency Nursing Journal,ADVANCED EMERGENCY NURSING JOURNAL,4,,Q3
Advanced Energy and Sustainability Research,ADVANCED ENERGY AND SUSTAINABILITY RESEARCH,4,,Q2
Advanced Energy Materials,ADVANCED ENERGY MATERIALS,1,Yes,Q1
ADVANCED ENGINEERING INFORMATICS,ADVANCED ENGINEERING INFORMATICS,1,Yes,Q1
ADVANCED ENGINEERING MATERIALS,ADVANCED ENGINEERING MATERIALS,3,,Q2
Advanced Fiber Materials,ADVANCED FIBER MATERIALS,1,Yes,Q1
ADVANCED FUNCTIONAL MATERIALS,ADVANCED FUNCTIONAL MATERIALS,1,Yes,Q1
Advanced Healthcare Materials,ADVANCED HEALTHCARE MATERIALS,2,Yes,Q1
Advanced Industrial and Engineering Polymer Research,ADVANCED INDUSTRIAL AND ENGINEERING POLYMER RESEARCH,1,Yes,Q1
Advanced Intelligent Systems,ADVANCED INTELLIGENT SYSTEMS,3,,Q1
Advanced Manufacturing-Polymer & Composites Science,ADVANCED MANUFACTURING POLYMER AND COMPOSITES SCIENCE,4,,Q3
ADVANCED MATERIALS,ADVANCED MATERIALS,1,Yes,Q1
ADVANCED MATERIALS & PROCESSES,ADVANCED MATERIALS AND PROCESSES,4,,Q4
Advanced Materials Interfaces,ADVANCED MATERIALS INTERFACES,3,,Q2
Advanced Materials Technologies,ADVANCED MATERIALS TECHNOLOGIES,3,,Q2
Advanced Membranes,ADVANCED MEMBRANES,,,Q1
Advanced Modeling and Simulation in Engineering Sciences,ADVANCED MODELING AND SIMULATION IN ENGINEERING SCIENCES,3,,Q2
Advanced NanoBiomed Research,ADVANCED NANOBIOMED RESEARCH,4,,Q2
ADVANCED NONLINEAR STUDIES,ADVANCED NONLINEAR STUDIES,1,Yes,Q1
Advanced Optical Materials,ADVANCED OPTICAL MATERIALS,2,,Q1
Advanced Optical Technologies,ADVANCED OPTICAL TECHNOLOGIES,4,,Q2
Advanced Pharmaceutical Bulletin,ADVANCED PHARMACEUTICAL BULLETIN,4,,Q1
Advanced Photonics,ADVANCED PHOTONICS,1,Yes,Q1
Advanced Photonics Nexus,ADVANCED PHOTONICS NEXUS,,,Q1
Advanced Photonics Research,ADVANCED PHOTONICS RESEARCH,3,,Q2
Advanced Physics Research,ADVANCED PHYSICS RESEARCH,,,Q2
Advanced Powder Materials,ADVANCED POWDER MATERIALS,1,Yes,Q1
ADVANCED POWDER TECHNOLOGY,ADVANCED POWDER TECHNOLOGY,3,,Q2
Advanced Quantum Technologies,ADVANCED QUANTUM TECHNOLOGIES,2,,Q1
ADVANCED ROBOTICS,ADVANCED ROBOTICS,4,,Q3
Advanced Science,ADVANCED SCIENCE,1,Yes,Q1
Advanced Sensor and Energy Materials,ADVANCED SENSOR AND ENERGY MATERIALS,4,,Q1
Advanced Sensor Research,ADVANCED SENSOR RESEARCH,,,Q2
Advanced Steel Construction,ADVANCED STEEL CONSTRUCTION,4,,Q3
Advanced Studies-Euro-Tbilisi Mathematical Journal,ADVANCED STUDIES EURO TBILISI MATHEMATICAL JOURNAL,4,,Q4
Advanced Sustainable Systems,ADVANCED SUSTAINABLE SYSTEMS,3,,Q2
ADVANCED SYNTHESIS & CATALYSIS,ADVANCED SYNTHESIS AND CATALYSIS,2,,Q1
Advanced Theory and Simulations,ADVANCED THEORY AND SIMULATIONS,3,,Q2
Advanced Therapeutics,ADVANCED THERAPEUTICS,4,,Q3
Advancements in Life Sciences,ADVANCEMENTS IN LIFE SCIENCES,4,,Q3
Advancements of Microbiology,ADVANCEMENTS OF MICROBIOLOGY,4,,Q4
Advances and Applications in Discrete Mathematics,ADVANCES AND APPLICATIONS IN DISCRETE MATHEMATICS,4,,
Advances and Applications in Statistics,ADVANCES AND APPLICATIONS IN STATISTICS,4,,Q4
Advances in Accounting,ADVANCES IN ACCOUNTING,4,,Q3
Advances in Aerodynamics,ADVANCES IN AERODYNAMICS,2,,Q2
Advances in Agriculture,ADVANCES IN AGRICULTURE,4,,Q2
Advances in Aircraft and Spacecraft Science,ADVANCES IN AIRCRAFT AND SPACECRAFT SCIENCE,4,,Q4
ADVANCES IN ANATOMIC PATHOLOGY,ADVANCES IN ANATOMIC PATHOLOGY,2,,Q2
Advances in Applied Ceramics,ADVANCES IN APPLIED CERAMICS,4,,Q3
Advances in Applied Clifford Algebras,ADVANCES IN APPLIED CLIFFORD ALGEBRAS,4,,Q2
Advances in Applied Energy,ADVANCES IN APPLIED ENERGY,1,Yes,Q1
ADVANCES IN APPLIED MATHEMATICS,ADVANCES IN APPLIED MATHEMATICS,3,,Q2
Advances in Applied Mathematics and Mechanics,ADVANCES IN APPLIED MATHEMATICS AND MECHANICS,4,,Q2
ADVANCES IN APPLIED PROBABILITY,ADVANCES IN APPLIED PROBABILITY,3,,Q2
Advances in Archaeological Practice,ADVANCES IN ARCHAEOLOGICAL PRACTICE,1,Yes,
Advances in Artificial Intelligence and Machine Learning,ADVANCES IN ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,,,Q4
Advances in Astronomy,ADVANCES IN ASTRONOMY,3,,Q3
Advances in Astronomy and Space Physics,ADVANCES IN ASTRONOMY AND SPACE PHYSICS,4,,
ADVANCES IN ATMOSPHERIC SCIENCES,ADVANCES IN ATMOSPHERIC SCIENCES,1,Yes,Q1
Advances in Autism,ADVANCES IN AUTISM,4,,Q4
Advances in Bamboo Science,ADVANCES IN BAMBOO SCIENCE,,,Q1
Advances in Biological Regulation,ADVANCES IN BIOLOGICAL REGULATION,,,Q3
Advances in Bridge Engineering,ADVANCES IN BRIDGE ENGINEERING,,,Q2
Advances in Building Energy Research,ADVANCES IN BUILDING ENERGY RESEARCH,4,,Q2
Advances in Calculus of Variations,ADVANCES IN CALCULUS OF VARIATIONS,3,,Q1
Advances in Cancer Biology-Metastasis,ADVANCES IN CANCER BIOLOGY METASTASIS,4,,Q2
ADVANCES IN CEMENT RESEARCH,ADVANCES IN CEMENT RESEARCH,4,,Q3
ADVANCES IN CHRONIC KIDNEY DISEASE,ADVANCES IN CHRONIC KIDNEY DISEASE,,,Q2
Advances in Civil and Architectural Engineering,ADVANCES IN CIVIL AND ARCHITECTURAL ENGINEERING,4,,Q4
Advances in Civil Engineering,ADVANCES IN CIVIL ENGINEERING,4,,Q3
Advances in Civil Engineering Materials,ADVANCES IN CIVIL ENGINEERING MATERIALS,4,,Q4
Advances in Climate Change Research,ADVANCES IN CLIMATE CHANGE RESEARCH,1,Yes,Q1
Advances in Clinical and Experimental Medicine,ADVANCES IN CLINICAL AND EXPERIMENTAL MEDICINE,4,,Q3
Advances in Cognitive Psychology,ADVANCES IN COGNITIVE PSYCHOLOGY,4,,Q4
ADVANCES IN COLLOID AND INTERFACE SCIENCE,ADVANCES IN COLLOID AND INTERFACE SCIENCE,1,Yes,Q1
ADVANCES IN COMPLEX SYSTEMS,ADVANCES IN COMPLEX SYSTEMS,4,,Q3
"Advances in Computational Design, An International Journal",ADVANCES IN COMPUTATIONAL DESIGN AN INTERNATIONAL JOURNAL,4,,Q4
ADVANCES IN COMPUTATIONAL MATHEMATICS,ADVANCES IN COMPUTATIONAL MATHEMATICS,3,,Q1
Advances in Concrete Construction,ADVANCES IN CONCRETE CONSTRUCTION,4,,Q3
Advances in Condensed Matter Physics,ADVANCES IN CONDENSED MATTER PHYSICS,4,,Q3
Advances in Continuous and Discrete Models,ADVANCES IN CONTINUOUS AND DISCRETE MODELS,2,,Q1
Advances in Data Analysis and Classification,ADVANCES IN DATA ANALYSIS AND CLASSIFICATION,4,,Q2
Advances in Data Science and Adaptive Analysis,ADVANCES IN DATA SCIENCE AND ADAPTIVE ANALYSIS,4,,Q4
Advances in Developing Human Resources,ADVANCES IN DEVELOPING HUMAN RESOURCES,3,,Q2
Advances in Differential Equations,ADVANCES IN DIFFERENTIAL EQUATIONS,2,,Q1
Advances in Differential Equations and Control Processes,ADVANCES IN DIFFERENTIAL EQUATIONS AND CONTROL PROCESSES,4,,Q4
Advances in Digestive Medicine,ADVANCES IN DIGESTIVE MEDICINE,4,,Q4
Advances in Dual Diagnosis,ADVANCES IN DUAL DIAGNOSIS,4,,Q4
Advances in Electrical and Computer Engineering,ADVANCES IN ELECTRICAL AND COMPUTER ENGINEERING,4,,Q4
Advances in Electrical and Electronic Engineering,ADVANCES IN ELECTRICAL AND ELECTRONIC ENGINEERING,4,,Q4
Advances in Energy Research,ADVANCES IN ENERGY RESEARCH,4,,Q4
ADVANCES IN ENGINEERING SOFTWARE,ADVANCES IN ENGINEERING SOFTWARE,3,,Q1
Advances in Environmental Research-An International Journal,ADVANCES IN ENVIRONMENTAL RESEARCH AN INTERNATIONAL JOURNAL,4,,Q4
Advances in Fuzzy Systems,ADVANCES IN FUZZY SYSTEMS,4,,Q2
Advances in Geo-Energy Research,ADVANCES IN GEO ENERGY RESEARCH,1,Yes,Q1
Advances in Geodesy and Geoinformation,ADVANCES IN GEODESY AND GEOINFORMATION,4,,Q4
ADVANCES IN GEOMETRY,ADVANCES IN GEOMETRY,4,,Q3
Advances in Gerontology,ADVANCES IN GERONTOLOGY,4,,Q4
Advances in Group Theory and Applications,ADVANCES IN GROUP THEORY AND APPLICATIONS,4,,Q4
ADVANCES IN HEALTH SCIENCES EDUCATION,ADVANCES IN HEALTH SCIENCES EDUCATION,2,Yes,Q1
Advances in High Energy Physics,ADVANCES IN HIGH ENERGY PHYSICS,4,,Q4
Advances in Hospitality and Tourism Research-AHTR,ADVANCES IN HOSPITALITY AND TOURISM RESEARCH AHTR,4,,Q4
Advances in Human Biology,ADVANCES IN HUMAN BIOLOGY,4,,Q4
Advances in Human-Computer Interaction,ADVANCES IN HUMAN COMPUTER INTERACTION,4,,Q3
Advances in Industrial and Manufacturing Engineering,ADVANCES IN INDUSTRIAL AND MANUFACTURING ENGINEERING,3,,Q1
Advances in Integrative Medicine,ADVANCES IN INTEGRATIVE MEDICINE,4,,Q3
Advances in Kidney Disease and Health,ADVANCES IN KIDNEY DISEASE AND HEALTH,4,,Q2
Advances in Laboratory Medicine-Avances en Medicina de Laboratorio,ADVANCES IN LABORATORY MEDICINE AVANCES EN MEDICINA DE LABORATORIO,4,,Q4
Advances in Life Course Research,ADVANCES IN LIFE COURSE RESEARCH,2,,Q1
Advances in Manufacturing,ADVANCES IN MANUFACTURING,3,,Q2
Advances in Materials and Processing Technologies,ADVANCES IN MATERIALS AND PROCESSING TECHNOLOGIES,4,,Q3
Advances in Materials Research-An International Journal,ADVANCES IN MATERIALS RESEARCH AN INTERNATIONAL JOURNAL,4,,Q3
Advances in Materials Science,ADVANCES IN MATERIALS SCIENCE,4,,Q4
Advances in Mathematical Physics,ADVANCES IN MATHEMATICAL PHYSICS,4,,Q3
ADVANCES IN MATHEMATICS,ADVANCES IN MATHEMATICS,1,Yes,Q1
Advances in Mathematics of Communications,ADVANCES IN MATHEMATICS OF COMMUNICATIONS,4,,Q3
Advances in Mechanical Engineering,ADVANCES IN MECHANICAL ENGINEERING,4,,Q3
Advances in Medical Education and Practice,ADVANCES IN MEDICAL EDUCATION AND PRACTICE,4,,Q2
Advances in Medical Sciences,ADVANCES IN MEDICAL SCIENCES,4,,Q3
Advances in Mental Health,ADVANCES IN MENTAL HEALTH,4,,Q3
Advances in Mental Health and Intellectual Disabilities,ADVANCES IN MENTAL HEALTH AND INTELLECTUAL DISABILITIES,4,,Q4
Advances in Meteorology,ADVANCES IN METEOROLOGY,4,,Q3
Advances in Methods and Practices in Psychological Science,ADVANCES IN METHODS AND PRACTICES IN PSYCHOLOGICAL SCIENCE,1,Yes,Q1
Advances in Multimedia,ADVANCES IN MULTIMEDIA,4,,Q4
Advances in Nano Research,ADVANCES IN NANO RESEARCH,4,,Q3
Advances in Natural Sciences-Nanoscience and Nanotechnology,ADVANCES IN NATURAL SCIENCES NANOSCIENCE AND NANOTECHNOLOGY,4,,Q3
Advances in Neonatal Care,ADVANCES IN NEONATAL CARE,4,,Q2
Advances in Neurodevelopmental Disorders,ADVANCES IN NEURODEVELOPMENTAL DISORDERS,4,,Q2
Advances in Nonlinear Analysis,ADVANCES IN NONLINEAR ANALYSIS,1,Yes,Q1
ADVANCES IN NURSING SCIENCE,ADVANCES IN NURSING SCIENCE,4,,Q2
Advances in Nutrition,ADVANCES IN NUTRITION,2,Yes,Q1
Advances in Operator Theory,ADVANCES IN OPERATOR THEORY,4,,Q2
Advances in Ophthalmology Practice and Research,ADVANCES IN OPHTHALMOLOGY PRACTICE AND RESEARCH,,,Q1
Advances in Optics and Photonics,ADVANCES IN OPTICS AND PHOTONICS,1,Yes,Q1
Advances in Orthopedics,ADVANCES IN ORTHOPEDICS,4,,Q3
Advances in Pharmacological and Pharmaceutical Sciences,ADVANCES IN PHARMACOLOGICAL AND PHARMACEUTICAL SCIENCES,4,,Q2
Advances in Pharmacology and Pharmacy,ADVANCES IN PHARMACOLOGY AND PHARMACY,4,,Q4
ADVANCES IN PHYSICS,ADVANCES IN PHYSICS,1,Yes,Q1
Advances in Physics-X,ADVANCES IN PHYSICS X,2,,Q1
ADVANCES IN PHYSIOLOGY EDUCATION,ADVANCES IN PHYSIOLOGY EDUCATION,4,,Q2
