Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
Eighteenth-Century Fiction,EIGHTEENTH CENTURY FICTION,2,,
EIGHTEENTH-CENTURY LIFE,EIGHTEENTH CENTURY LIFE,4,,
Eighteenth-Century Music,EIGHTEENTH CENTURY MUSIC,3,,
EIGHTEENTH-CENTURY STUDIES,EIGHTEENTH CENTURY STUDIES,3,,
EIGHTEENTH CENTURY-THEORY AND INTERPRETATION,EIGHTEENTH CENTURY THEORY AND INTERPRETATION,,,
Eikasia-Revista de Filosofia,EIKASIA REVISTA DE FILOSOFIA,4,,
Eikasmos-Quaderni Bolognesi di Filologia Classica,EIKASMOS QUADERNI BOLOGNESI DI FILOLOGIA CLASSICA,4,,
Eikon Imago,EIKON IMAGO,2,,
Einstein-Sao Paulo,EINSTEIN SAO PAULO,4,,Q3
EIRE-IRELAND,EIRE IRELAND,4,,
Eirene-Studia Graeca et Latina,EIRENE STUDIA GRAECA ET LATINA,4,,
Eixo e a Roda-Revista de Literatura Brasileira,EIXO E A RODA REVISTA DE LITERATURA BRASILEIRA,4,,
eJHaem,EJHAEM,,,Q4
EJNMMI Physics,EJNMMI PHYSICS,2,,Q1
EJNMMI Radiopharmacy and Chemistry,EJNMMI RADIOPHARMACY AND CHEMISTRY,3,,Q1
EJNMMI Reports,EJNMMI REPORTS,,,
EJNMMI Research,EJNMMI RESEARCH,3,,Q2
EJournal of Tax Research,EJOURNAL OF TAX RESEARCH,4,,Q3
EJSO,EJSO,2,,Q1
EJVES Vascular Forum,EJVES VASCULAR FORUM,4,,Q2
Ekoist-Journal of Econometrics and Statistics,EKOIST JOURNAL OF ECONOMETRICS AND STATISTICS,,,Q4
Ekonomi Politika & Finans Arastirmalari Dergisi,EKONOMI POLITIKA AND FINANS ARASTIRMALARI DERGISI,,,Q4
Ekonomia i Prawo-Economics and Law,EKONOMIA I PRAWO ECONOMICS AND LAW,4,,Q4
Ekonomia i Srodowisko-Economics and Environment,EKONOMIA I SRODOWISKO ECONOMICS AND ENVIRONMENT,4,,
Ekonomicheskaya politika,EKONOMICHESKAYA POLITIKA,4,,Q4
EKONOMICKY CASOPIS,EKONOMICKY CASOPIS,4,,Q4
Ekonomika i Matematiceskie Metody-Economics and Mathematical Methods,EKONOMIKA I MATEMATICESKIE METODY ECONOMICS AND MATHEMATICAL METHODS,4,,Q4
Ekonomika Poljoprivreda-Economics of Agriculture,EKONOMIKA POLJOPRIVREDA ECONOMICS OF AGRICULTURE,4,,Q4
Ekonomista,EKONOMISTA,4,,Q4
Ekonomska Misao i Praksa-Economic Thought and Practice,EKONOMSKA MISAO I PRAKSA ECONOMIC THOUGHT AND PRACTICE,4,,Q4
Ekonomski Pregled,EKONOMSKI PREGLED,4,,Q4
Ekonomski Vjesnik,EKONOMSKI VJESNIK,4,,Q4
Ekphrasis-Images Cinema Theory Media,EKPHRASIS IMAGES CINEMA THEORY MEDIA,3,,
Eksperimentalnaya Psikhologiya,EKSPERIMENTALNAYA PSIKHOLOGIYA,4,,Q4
Eksploatacja i Niezawodnosc-Maintenance and Reliability,EKSPLOATACJA I NIEZAWODNOSC MAINTENANCE AND RELIABILITY,3,,Q1
Eksplorium-Buletin Pusat Teknologi Bahan Galian Nuklir,EKSPLORIUM BULETIN PUSAT TEKNOLOGI BAHAN GALIAN NUKLIR,4,,Q4
Elastomers and Composites,ELASTOMERS AND COMPOSITES,4,,Q4
Election Law Journal,ELECTION LAW JOURNAL,3,,Q1
ELECTORAL STUDIES,ELECTORAL STUDIES,2,,Q1
ELECTRIC POWER COMPONENTS AND SYSTEMS,ELECTRIC POWER COMPONENTS AND SYSTEMS,4,,Q3
ELECTRIC POWER SYSTEMS RESEARCH,ELECTRIC POWER SYSTEMS RESEARCH,3,,Q2
Electrica,ELECTRICA,4,,Q4
Electrical Control and Communication Engineering,ELECTRICAL CONTROL AND COMMUNICATION ENGINEERING,4,,Q4
ELECTRICAL ENGINEERING,ELECTRICAL ENGINEERING,4,,Q3
Electrical Engineering & Electromechanics,ELECTRICAL ENGINEERING AND ELECTROMECHANICS,4,,Q3
ELECTRICAL ENGINEERING IN JAPAN,ELECTRICAL ENGINEERING IN JAPAN,4,,Q4
Electricity,ELECTRICITY,,,Q3
ELECTRICITY JOURNAL,ELECTRICITY JOURNAL,,,Q4
ELECTROANALYSIS,ELECTROANALYSIS,4,,Q3
Electrocatalysis,ELECTROCATALYSIS,4,,Q3
Electrochemical Energy Reviews,ELECTROCHEMICAL ENERGY REVIEWS,1,Yes,Q1
Electrochemical Science Advances,ELECTROCHEMICAL SCIENCE ADVANCES,4,,Q2
Electrochemical Society Interface,ELECTROCHEMICAL SOCIETY INTERFACE,4,,Q4
ELECTROCHEMISTRY,ELECTROCHEMISTRY,4,,Q4
ELECTROCHEMISTRY COMMUNICATIONS,ELECTROCHEMISTRY COMMUNICATIONS,3,,Q2
ELECTROCHIMICA ACTA,ELECTROCHIMICA ACTA,2,,Q1
ELECTROMAGNETIC BIOLOGY AND MEDICINE,ELECTROMAGNETIC BIOLOGY AND MEDICINE,4,,Q3
ELECTROMAGNETICS,ELECTROMAGNETICS,4,,Q4
Electronic Commerce Research,ELECTRONIC COMMERCE RESEARCH,4,,Q2
Electronic Commerce Research and Applications,ELECTRONIC COMMERCE RESEARCH AND APPLICATIONS,3,,Q1
ELECTRONIC COMMUNICATIONS IN PROBABILITY,ELECTRONIC COMMUNICATIONS IN PROBABILITY,4,,Q4
Electronic Government- an International Journal,ELECTRONIC GOVERNMENT AN INTERNATIONAL JOURNAL,,,Q3
Electronic Journal of Applied Statistical Analysis,ELECTRONIC JOURNAL OF APPLIED STATISTICAL ANALYSIS,4,,Q3
ELECTRONIC JOURNAL OF BIOTECHNOLOGY,ELECTRONIC JOURNAL OF BIOTECHNOLOGY,4,,Q3
ELECTRONIC JOURNAL OF COMBINATORICS,ELECTRONIC JOURNAL OF COMBINATORICS,3,,Q2
Electronic Journal of Differential Equations,ELECTRONIC JOURNAL OF DIFFERENTIAL EQUATIONS,4,,Q2
Electronic Journal of e-Learning,ELECTRONIC JOURNAL OF E LEARNING,4,,Q1
Electronic Journal of General Medicine,ELECTRONIC JOURNAL OF GENERAL MEDICINE,4,,Q3
Electronic Journal of Graph Theory and Applications,ELECTRONIC JOURNAL OF GRAPH THEORY AND APPLICATIONS,4,,Q3
Electronic Journal of Information Systems in Developing Countries,ELECTRONIC JOURNAL OF INFORMATION SYSTEMS IN DEVELOPING COUNTRIES,4,,Q2
Electronic Journal of Linear Algebra,ELECTRONIC JOURNAL OF LINEAR ALGEBRA,4,,Q2
ELECTRONIC JOURNAL OF PROBABILITY,ELECTRONIC JOURNAL OF PROBABILITY,2,,Q3
Electronic Journal of Qualitative Theory of Differential Equations,ELECTRONIC JOURNAL OF QUALITATIVE THEORY OF DIFFERENTIAL EQUATIONS,4,,Q2
Electronic Journal of Research in Educational Psychology,ELECTRONIC JOURNAL OF RESEARCH IN EDUCATIONAL PSYCHOLOGY,4,,Q4
Electronic Journal of Statistics,ELECTRONIC JOURNAL OF STATISTICS,4,,Q2
Electronic Journal of Structural Engineering,ELECTRONIC JOURNAL OF STRUCTURAL ENGINEERING,4,,Q4
ELECTRONIC LIBRARY,ELECTRONIC LIBRARY,4,,Q2
Electronic Markets,ELECTRONIC MARKETS,3,,Q1
Electronic Materials Letters,ELECTRONIC MATERIALS LETTERS,4,,Q3
Electronic News,ELECTRONIC NEWS,4,,Q2
Electronic Research Archive,ELECTRONIC RESEARCH ARCHIVE,4,,Q1
Electronic Structure,ELECTRONIC STRUCTURE,3,,Q3
ELECTRONIC TRANSACTIONS ON NUMERICAL ANALYSIS,ELECTRONIC TRANSACTIONS ON NUMERICAL ANALYSIS,4,,Q2
Electronics,ELECTRONICS,4,,Q2
Electronics and Communications in Japan,ELECTRONICS AND COMMUNICATIONS IN JAPAN,4,,Q4
ELECTRONICS LETTERS,ELECTRONICS LETTERS,4,,Q4
ELECTROPHORESIS,ELECTROPHORESIS,3,,Q3
Elektronika Ir Elektrotechnika,ELEKTRONIKA IR ELEKTROTECHNIKA,4,,Q4
Elektrotechnik und Informationstechnik,ELEKTROTECHNIK UND INFORMATIONSTECHNIK,4,,Q4
Elektrotehniski Vestnik,ELEKTROTEHNISKI VESTNIK,4,,Q4
Elementa-Science of the Anthropocene,ELEMENTA SCIENCE OF ANTHROPOCENE,3,,Q1
ELEMENTARY SCHOOL JOURNAL,ELEMENTARY SCHOOL JOURNAL,4,,Q2
Elemente der Mathematik,ELEMENTE DER MATHEMATIK,4,,Q4
Elements,ELEMENTS,4,,Q2
Eleuthera,ELEUTHERA,4,,Q4
ELH,ELH,3,,
ELIA-Estudios de Linguistica Inglesa Aplicada,ELIA ESTUDIOS DE LINGUISTICA INGLESA APLICADA,4,,Q3
eLife,ELIFE,1,Yes,
eLight,ELIGHT,1,Yes,Q1
Elos-Revista de Literatura Infantil e Xuvenil,ELOS REVISTA DE LITERATURA INFANTIL E XUVENIL,4,,
ELT Journal,ELT JOURNAL,2,,Q1
Em Questao,EM QUESTAO,4,,Q4
Emakeele Seltsi Aastaraamat-The Yearbook of the Estonian Mother Tongue Society,EMAKEELE SELTSI AASTARAAMAT YEARBOOK OF ESTONIAN MOTHER TONGUE SOCIETY,4,,Q4
EMBO JOURNAL,EMBO JOURNAL,1,Yes,Q1
EMBO Molecular Medicine,EMBO MOLECULAR MEDICINE,1,Yes,Q1
EMBO REPORTS,EMBO REPORTS,1,Yes,Q1
Emergencias,EMERGENCIAS,2,,Q1
Emergency Care Journal,EMERGENCY CARE JOURNAL,4,,Q4
Emergency Medicine Australasia,EMERGENCY MEDICINE AUSTRALASIA,4,,Q3
EMERGENCY MEDICINE CLINICS OF NORTH AMERICA,EMERGENCY MEDICINE CLINICS OF NORTH AMERICA,4,,Q3
Emergency Medicine International,EMERGENCY MEDICINE INTERNATIONAL,4,,Q3
EMERGENCY MEDICINE JOURNAL,EMERGENCY MEDICINE JOURNAL,3,,Q1
Emergency Radiology,EMERGENCY RADIOLOGY,4,,Q3
Emergent Materials,EMERGENT MATERIALS,4,,Q2
Emerging Adulthood,EMERGING ADULTHOOD,3,,Q2
Emerging Contaminants,EMERGING CONTAMINANTS,2,,Q1
EMERGING INFECTIOUS DISEASES,EMERGING INFECTIOUS DISEASES,2,Yes,Q1
EMERGING MARKETS FINANCE AND TRADE,EMERGING MARKETS FINANCE AND TRADE,3,,Q1
Emerging Markets Review,EMERGING MARKETS REVIEW,2,Yes,Q1
Emerging Materials Research,EMERGING MATERIALS RESEARCH,4,,Q4
Emerging Microbes & Infections,EMERGING MICROBES AND INFECTIONS,1,Yes,Q1
Emerging Themes in Epidemiology,EMERGING THEMES IN EPIDEMIOLOGY,3,,Q1
Emerging Topics in Life Sciences,EMERGING TOPICS IN LIFE SCIENCES,3,,Q1
Emerita,EMERITA,3,,
Emily Dickinson Journal,EMILY DICKINSON JOURNAL,3,,
Eminak,EMINAK,4,,Q2
Emirates Journal of Food and Agriculture,EMIRATES JOURNAL OF FOOD AND AGRICULTURE,4,,Q4
Emission Control Science and Technology,EMISSION CONTROL SCIENCE AND TECHNOLOGY,4,,Q3
EMITTER-International Journal of Engineering Technology,EMITTER INTERNATIONAL JOURNAL OF ENGINEERING TECHNOLOGY,4,,Q4
EMOTION,EMOTION,2,Yes,Q1
Emotion Review,EMOTION REVIEW,3,,Q1
Emotion Space and Society,EMOTION SPACE AND SOCIETY,2,,Q2
EMOTIONAL AND BEHAVIOURAL DIFFICULTIES,EMOTIONAL AND BEHAVIOURAL DIFFICULTIES,4,,Q4
Emotions and Society,EMOTIONS AND SOCIETY,3,,Q2
Emotions-History Culture Society,EMOTIONS HISTORY CULTURE SOCIETY,3,,
Empedocles-European Journal for the Philosophy of Communication,EMPEDOCLES EUROPEAN JOURNAL FOR PHILOSOPHY OF COMMUNICATION,4,,
Empiria,EMPIRIA,4,,Q3
Empirica,EMPIRICA,3,,Q2
Empirical Economics,EMPIRICAL ECONOMICS,4,,Q2
Empirical Musicology Review,EMPIRICAL MUSICOLOGY REVIEW,2,Yes,
Empirical Research in Vocational Education and Training,EMPIRICAL RESEARCH IN VOCATIONAL EDUCATION AND TRAINING,3,,Q1
EMPIRICAL SOFTWARE ENGINEERING,EMPIRICAL SOFTWARE ENGINEERING,2,,Q1
Empirical Studies of the Arts,EMPIRICAL STUDIES OF ARTS,3,,Q3
EMPLOYEE RELATIONS,EMPLOYEE RELATIONS,4,,Q1
Employee Responsibilities and Rights Journal,EMPLOYEE RESPONSIBILITIES AND RIGHTS JOURNAL,4,,Q2
EMS Surveys in Mathematical Sciences,EMS SURVEYS IN MATHEMATICAL SCIENCES,3,,Q1
Emu-Austral Ornithology,EMU AUSTRAL ORNITHOLOGY,4,,Q3
En Blanco-Revista de Arquitectura,EN BLANCO REVISTA DE ARQUITECTURA,4,,
ENCEPHALE-REVUE DE PSYCHIATRIE CLINIQUE BIOLOGIQUE ET THERAPEUTIQUE,ENCEPHALE REVUE DE PSYCHIATRIE CLINIQUE BIOLOGIQUE ET THERAPEUTIQUE,4,,Q4
Encontros Bibli-Revista Eletronica de Biblioteconomia e Ciencia da Informacao,ENCONTROS BIBLI REVISTA ELETRONICA DE BIBLIOTECONOMIA E CIENCIA DA INFORMACAO,4,,Q3
Encounters in Theory and History of Education,ENCOUNTERS IN THEORY AND HISTORY OF EDUCATION,4,,Q4
Encrucijada Americana,ENCRUCIJADA AMERICANA,4,,Q4
Encrucijadas-Revista Critica de Ciencias Sociales,ENCRUCIJADAS REVISTA CRITICA DE CIENCIAS SOCIALES,4,,Q3
Encuentro-Revista de Investigacion e Innovacion en la Clase de Idiomas,ENCUENTRO REVISTA DE INVESTIGACION E INNOVACION EN LA CLASE DE IDIOMAS,4,,Q2
Endangered Species Research,ENDANGERED SPECIES RESEARCH,3,,Q1
ENDEAVOUR,ENDEAVOUR,4,,Q2
ENDOCRINE,ENDOCRINE,3,,Q3
Endocrine Connections,ENDOCRINE CONNECTIONS,3,,Q3
ENDOCRINE JOURNAL,ENDOCRINE JOURNAL,4,,Q3
Endocrine Metabolic & Immune Disorders-Drug Targets,ENDOCRINE METABOLIC AND IMMUNE DISORDERS DRUG TARGETS,4,,Q3
ENDOCRINE PATHOLOGY,ENDOCRINE PATHOLOGY,1,Yes,Q1
Endocrine Practice,ENDOCRINE PRACTICE,3,,Q1
ENDOCRINE-RELATED CANCER,ENDOCRINE RELATED CANCER,2,,Q1
ENDOCRINE RESEARCH,ENDOCRINE RESEARCH,4,,Q4
ENDOCRINE REVIEWS,ENDOCRINE REVIEWS,1,Yes,Q1
Endocrinologia Diabetes y Nutricion,ENDOCRINOLOGIA DIABETES Y NUTRICION,4,,Q3
ENDOCRINOLOGY,ENDOCRINOLOGY,3,,Q2
Endocrinology and Metabolism,ENDOCRINOLOGY AND METABOLISM,2,,Q2
ENDOCRINOLOGY AND METABOLISM CLINICS OF NORTH AMERICA,ENDOCRINOLOGY AND METABOLISM CLINICS OF NORTH AMERICA,2,,Q2
Endocrinology Diabetes & Metabolism,ENDOCRINOLOGY DIABETES AND METABOLISM,4,,Q3
Endocrinology Diabetes and Metabolism Case Reports,ENDOCRINOLOGY DIABETES AND METABOLISM CASE REPORTS,4,,Q4
Endocrinology Research and Practice,ENDOCRINOLOGY RESEARCH AND PRACTICE,4,,Q4
Endokrynologia Polska,ENDOKRYNOLOGIA POLSKA,4,,Q3
Endoscopic Ultrasound,ENDOSCOPIC ULTRASOUND,1,Yes,Q1
ENDOSCOPY,ENDOSCOPY,1,Yes,Q1
Endoscopy International Open,ENDOSCOPY INTERNATIONAL OPEN,3,,Q2
Endoxa-Series Filosoficas,ENDOXA SERIES FILOSOFICAS,4,,
Energetic Materials Frontiers,ENERGETIC MATERIALS FRONTIERS,2,,Q2
Energies,ENERGIES,4,,Q3
Energy,ENERGY,1,Yes,Q1
Energy Advances,ENERGY ADVANCES,4,,Q2
Energy and AI,ENERGY AND AI,2,,Q1
ENERGY AND BUILDINGS,ENERGY AND BUILDINGS,2,Yes,Q1
Energy and Climate Change,ENERGY AND CLIMATE CHANGE,3,,Q2
Energy & Environment,ENERGY AND ENVIRONMENT,4,,Q1
Energy & Environmental Materials,ENERGY AND ENVIRONMENTAL MATERIALS,1,Yes,Q1
Energy & Environmental Science,ENERGY AND ENVIRONMENTAL SCIENCE,1,Yes,Q1
ENERGY & FUELS,ENERGY AND FUELS,3,,Q1
ENERGY CONVERSION AND MANAGEMENT,ENERGY CONVERSION AND MANAGEMENT,1,Yes,Q1
Energy Conversion and Management-X,ENERGY CONVERSION AND MANAGEMENT X,2,,Q1
Energy Ecology and Environment,ENERGY ECOLOGY AND ENVIRONMENT,3,,Q2
Energy Economics,ENERGY ECONOMICS,1,Yes,Q1
Energy Efficiency,ENERGY EFFICIENCY,4,,Q2
ENERGY EXPLORATION & EXPLOITATION,ENERGY EXPLORATION AND EXPLOITATION,4,,Q4
Energy for Sustainable Development,ENERGY FOR SUSTAINABLE DEVELOPMENT,3,,Q2
Energy Geoscience,ENERGY GEOSCIENCE,4,,Q2
ENERGY JOURNAL,ENERGY JOURNAL,4,,Q2
Energy Material Advances,ENERGY MATERIAL ADVANCES,1,Yes,Q1
Energy Materials,ENERGY MATERIALS,2,,Q1
Energy Nexus,ENERGY NEXUS,2,,Q1
Energy Policy,ENERGY POLICY,2,Yes,Q1
Energy Reports,ENERGY REPORTS,3,,Q2
Energy Research & Social Science,ENERGY RESEARCH AND SOCIAL SCIENCE,2,,Q1
Energy Science & Engineering,ENERGY SCIENCE AND ENGINEERING,4,,Q3
Energy Sources Part A-Recovery Utilization and Environmental Effects,ENERGY SOURCES PART A RECOVERY UTILIZATION AND ENVIRONMENTAL EFFECTS,4,,Q3
Energy Sources Part B-Economics Planning and Policy,ENERGY SOURCES PART B ECONOMICS PLANNING AND POLICY,4,,Q4
Energy Storage,ENERGY STORAGE,4,,Q3
Energy Storage Materials,ENERGY STORAGE MATERIALS,1,Yes,Q1
Energy Strategy Reviews,ENERGY STRATEGY REVIEWS,2,,Q1
Energy Sustainability and Society,ENERGY SUSTAINABILITY AND SOCIETY,2,,Q2
Energy Systems-Optimization Modeling Simulation and Economic Aspects,ENERGY SYSTEMS OPTIMIZATION MODELING SIMULATION AND ECONOMIC ASPECTS,4,,Q4
Energy Technology,ENERGY TECHNOLOGY,4,,Q3
EnergyChem,ENERGYCHEM,1,Yes,Q1
eNeuro,ENEURO,3,,Q3
Eneurobiologia,ENEUROBIOLOGIA,4,,Q4
Enfance,ENFANCE,4,,Q4
ENFERMEDADES INFECCIOSAS Y MICROBIOLOGIA CLINICA,ENFERMEDADES INFECCIOSAS Y MICROBIOLOGIA CLINICA,4,,Q2
Enfermeria Clinica,ENFERMERIA CLINICA,4,,Q3
Enfermeria Intensiva,ENFERMERIA INTENSIVA,4,,Q3
Enfoque UTE,ENFOQUE UTE,4,,Q4
Eng,ENG,,,Q2
Engaging Science Technology and Society,ENGAGING SCIENCE TECHNOLOGY AND SOCIETY,4,,Q3
Engenharia Agricola,ENGENHARIA AGRICOLA,4,,Q4
Engenharia Sanitaria e Ambiental,ENGENHARIA SANITARIA E AMBIENTAL,4,,Q4
Engineer-Journal of the Institution of Engineers Sri Lanka,ENGINEER JOURNAL OF INSTITUTION OF ENGINEERS SRI LANKA,4,,Q4
Engineered Science,ENGINEERED SCIENCE,1,Yes,
Engineering,ENGINEERING,2,,Q1
ENGINEERING ANALYSIS WITH BOUNDARY ELEMENTS,ENGINEERING ANALYSIS WITH BOUNDARY ELEMENTS,2,,Q1
ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,1,Yes,Q1
Engineering Applications of Computational Fluid Mechanics,ENGINEERING APPLICATIONS OF COMPUTATIONAL FLUID MECHANICS,1,Yes,Q1
ENGINEERING COMPUTATIONS,ENGINEERING COMPUTATIONS,4,,Q2
Engineering Construction and Architectural Management,ENGINEERING CONSTRUCTION AND ARCHITECTURAL MANAGEMENT,2,,Q1
ENGINEERING ECONOMIST,ENGINEERING ECONOMIST,4,,Q4
Engineering Failure Analysis,ENGINEERING FAILURE ANALYSIS,2,,Q1
ENGINEERING FRACTURE MECHANICS,ENGINEERING FRACTURE MECHANICS,2,,Q1
ENGINEERING GEOLOGY,ENGINEERING GEOLOGY,1,Yes,Q1
ENGINEERING IN LIFE SCIENCES,ENGINEERING IN LIFE SCIENCES,3,,Q2
ENGINEERING JOURNAL-AMERICAN INSTITUTE OF STEEL CONSTRUCTION,ENGINEERING JOURNAL AMERICAN INSTITUTE OF STEEL CONSTRUCTION,4,,Q4
Engineering Journal-Thailand,ENGINEERING JOURNAL THAILAND,4,,Q3
Engineering Letters,ENGINEERING LETTERS,4,,Q3
Engineering Management Journal,ENGINEERING MANAGEMENT JOURNAL,4,,Q3
ENGINEERING OPTIMIZATION,ENGINEERING OPTIMIZATION,4,,Q2
Engineering Reports,ENGINEERING REPORTS,4,,Q2
Engineering Research Express,ENGINEERING RESEARCH EXPRESS,4,,Q2
Engineering Review,ENGINEERING REVIEW,4,,Q3
Engineering Science and Technology-An International Journal-JESTECH,ENGINEERING SCIENCE AND TECHNOLOGY AN INTERNATIONAL JOURNAL JESTECH,2,,Q1
ENGINEERING STRUCTURES,ENGINEERING STRUCTURES,1,Yes,Q1
Engineering Studies,ENGINEERING STUDIES,3,,Q1
Engineering Technologies and Systems,ENGINEERING TECHNOLOGIES AND SYSTEMS,4,,Q4
Engineering Transactions,ENGINEERING TRANSACTIONS,,,Q4
ENGINEERING WITH COMPUTERS,ENGINEERING WITH COMPUTERS,2,Yes,Q1
ENGLISH,ENGLISH,3,,
English Academy Review-Southern African Journal of English Studies,ENGLISH ACADEMY REVIEW SOUTHERN AFRICAN JOURNAL OF ENGLISH STUDIES,3,,
ENGLISH FOR SPECIFIC PURPOSES,ENGLISH FOR SPECIFIC PURPOSES,1,Yes,Q1
ENGLISH HISTORICAL REVIEW,ENGLISH HISTORICAL REVIEW,2,,Q1
ENGLISH IN AFRICA,ENGLISH IN AFRICA,3,,
English in Australia,ENGLISH IN AUSTRALIA,4,,Q4
English in Education,ENGLISH IN EDUCATION,4,,Q3
English Language & Linguistics,ENGLISH LANGUAGE AND LINGUISTICS,2,,Q2
ENGLISH LANGUAGE NOTES,ENGLISH LANGUAGE NOTES,4,,
ENGLISH LITERARY RENAISSANCE,ENGLISH LITERARY RENAISSANCE,2,,
ENGLISH STUDIES,ENGLISH STUDIES,3,,
English Studies at NBU,ENGLISH STUDIES AT NBU,4,,
ENGLISH STUDIES IN AFRICA,ENGLISH STUDIES IN AFRICA,3,,
English Teaching and Learning,ENGLISH TEACHING AND LEARNING,3,,Q2
English Teaching-Practice and Critique,ENGLISH TEACHING PRACTICE AND CRITIQUE,4,,Q2
English Text Construction,ENGLISH TEXT CONSTRUCTION,4,,
English Today,ENGLISH TODAY,2,,Q2
English World-Wide,ENGLISH WORLD WIDE,2,,Q2
Enrahonar-Quaderns de Filosofia,ENRAHONAR QUADERNS DE FILOSOFIA,4,,
Ensayos-Revista de la Facultad de Educacion de Albacete,ENSAYOS REVISTA DE LA FACULTAD DE EDUCACION DE ALBACETE,4,,Q3
Enseignement Mathematique,ENSEIGNEMENT MATHEMATIQUE,4,,Q3
Ensenanza de Las Ciencias,ENSENANZA DE LAS CIENCIAS,4,,Q3
ENT-EAR NOSE & THROAT JOURNAL,ENT EAR NOSE AND THROAT JOURNAL,4,,Q4
ENT Updates,ENT UPDATES,4,,Q4
ENTERPRISE & SOCIETY,ENTERPRISE AND SOCIETY,3,,Q1
Enterprise Information Systems,ENTERPRISE INFORMATION SYSTEMS,3,,Q2
Enterprise Modelling and Information Systems Architectures-An International Journal,ENTERPRISE MODELLING AND INFORMATION SYSTEMS ARCHITECTURES AN INTERNATIONAL JOURNAL,3,,Q2
Entertainment Computing,ENTERTAINMENT COMPUTING,3,,Q2
Enthymema-International Journal of Literary Criticism Literary Theory and Philosophy of Literature,ENTHYMEMA INTERNATIONAL JOURNAL OF LITERARY CRITICISM LITERARY THEORY AND PHILOSOPHY OF LITERATURE,4,,
ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA,ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA,3,,Q2
ENTOMOLOGIA GENERALIS,ENTOMOLOGIA GENERALIS,1,Yes,Q1
Entomologica Americana,ENTOMOLOGICA AMERICANA,4,,Q4
ENTOMOLOGICAL NEWS,ENTOMOLOGICAL NEWS,4,,Q4
ENTOMOLOGICAL RESEARCH,ENTOMOLOGICAL RESEARCH,4,,Q2
ENTOMOLOGICAL SCIENCE,ENTOMOLOGICAL SCIENCE,4,,Q3
Entorno Geografico,ENTORNO GEOGRAFICO,4,,Q4
ENTRE CIENCIA E INGENIERIA,ENTRE CIENCIA E INGENIERIA,4,,Q4
Entrepalavras,ENTREPALAVRAS,4,,
Entrepreneurial Business and Economics Review,ENTREPRENEURIAL BUSINESS AND ECONOMICS REVIEW,3,,Q1
ENTREPRENEURSHIP AND REGIONAL DEVELOPMENT,ENTREPRENEURSHIP AND REGIONAL DEVELOPMENT,2,,Q1
Entrepreneurship and Sustainability Issues,ENTREPRENEURSHIP AND SUSTAINABILITY ISSUES,4,,Q3
Entrepreneurship Research Journal,ENTREPRENEURSHIP RESEARCH JOURNAL,4,,Q3
ENTREPRENEURSHIP THEORY AND PRACTICE,ENTREPRENEURSHIP THEORY AND PRACTICE,2,,Q1
Entropy,ENTROPY,3,,Q2
Enunciacion,ENUNCIACION,4,,Q4
ENVIRONMENT,ENVIRONMENT,4,,Q2
ENVIRONMENT AND BEHAVIOR,ENVIRONMENT AND BEHAVIOR,2,,Q1
ENVIRONMENT AND DEVELOPMENT ECONOMICS,ENVIRONMENT AND DEVELOPMENT ECONOMICS,4,,Q2
Environment & Health,ENVIRONMENT AND HEALTH,,,Q1
ENVIRONMENT AND HISTORY,ENVIRONMENT AND HISTORY,3,,Q1
Environment and Planning A-Economy and Space,ENVIRONMENT AND PLANNING A ECONOMY AND SPACE,1,Yes,Q1
Environment and Planning B-Urban Analytics and City Science,ENVIRONMENT AND PLANNING B URBAN ANALYTICS AND CITY SCIENCE,3,,Q1
Environment and Planning C-Politics and Space,ENVIRONMENT AND PLANNING C POLITICS AND SPACE,2,,Q2
ENVIRONMENT AND PLANNING D-SOCIETY & SPACE,ENVIRONMENT AND PLANNING D SOCIETY AND SPACE,1,Yes,Q1
Environment and Planning E-Nature and Space,ENVIRONMENT AND PLANNING E NATURE AND SPACE,2,,Q1
Environment and Society-Advances in Research,ENVIRONMENT AND SOCIETY ADVANCES IN RESEARCH,2,,Q2
ENVIRONMENT AND URBANIZATION,ENVIRONMENT AND URBANIZATION,3,,Q2
Environment and Urbanization ASIA,ENVIRONMENT AND URBANIZATION ASIA,4,,Q4
ENVIRONMENT DEVELOPMENT AND SUSTAINABILITY,ENVIRONMENT DEVELOPMENT AND SUSTAINABILITY,3,,Q2
ENVIRONMENT INTERNATIONAL,ENVIRONMENT INTERNATIONAL,1,Yes,Q1
Environment Protection Engineering,ENVIRONMENT PROTECTION ENGINEERING,4,,Q4
Environmental and Climate Technologies,ENVIRONMENTAL AND CLIMATE TECHNOLOGIES,4,,Q4
ENVIRONMENTAL AND ECOLOGICAL STATISTICS,ENVIRONMENTAL AND ECOLOGICAL STATISTICS,4,,Q1
ENVIRONMENTAL & ENGINEERING GEOSCIENCE,ENVIRONMENTAL AND ENGINEERING GEOSCIENCE,4,,Q4
ENVIRONMENTAL AND EXPERIMENTAL BOTANY,ENVIRONMENTAL AND EXPERIMENTAL BOTANY,2,,Q1
