Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
NOTES AND RECORDS ROYAL SOCIETY JOURNAL OF HISTORY OF SCIENCE,3,,Q2
NOTES ON NUMBER THEORY AND DISCRETE MATHEMATICS,4,,Q3
NOTFALL AND RETTUNGSMEDIZIN,4,,Q3
NOTORNIS,4,,Q4
NOTRE DAME JOURNAL OF FORMAL LOGIC,3,,Q3
NOTRE DAME LAW REVIEW,3,,Q1
NOTTINGHAM FRENCH STUDIES,4,,
NOTULAE BOTANICAE HORTI AGROBOTANICI CLUJ NAPOCA,4,,Q3
NOUS,1,Yes,
NOUVELLE REVUE DU TRAVAIL,4,,Q4
NOUVELLE REVUE FRANCAISE,4,,
NOVA ET VETERA ENGLISH EDITION,4,,
NOVA HEDWIGIA,4,,Q3
NOVA PRISUTNOST,4,,
NOVA RELIGIO JOURNAL OF ALTERNATIVE AND EMERGENT RELIGIONS,3,,
NOVEDADES EN POBLACION,4,,Q4
NOVEISHAYA ISTORIYA ROSSII MODERN HISTORY OF RUSSIA,4,,Q2
NOVEL A FORUM ON FICTION,3,,
NOVITATES CARIBAEA,4,,Q4
NOVOE LITERATURNOE OBOZRENIE,4,,
NOVON,4,,Q4
NOVOS CADERNOS NAEA,4,,Q4
NOVUM JUS,4,,Q1
NOVUM TESTAMENTUM,2,,
NOVYE ISSLEDOVANIYA TUVY NEW RESEARCH OF TUVA,2,Yes,Q2
NOVYI FILOLOGICHESKII VESTNIK NEW PHILOLOGICAL BULLETIN,3,,
NOVYI ISTORICHESKII VESTNIK NEW HISTORICAL BULLETIN,4,,Q3
NOVYI MIR,4,,
NOWELE NORTH WESTERN EUROPEAN LANGUAGE EVOLUTION,4,,
NPG ASIA MATERIALS,2,,Q1
NPJ 2D MATERIALS AND APPLICATIONS,2,,Q1
NPJ AGING,2,,Q1
NPJ BIOFILMS AND MICROBIOMES,1,Yes,Q1
NPJ BREAST CANCER,2,Yes,Q1
NPJ CLEAN WATER,2,,Q1
NPJ CLIMATE AND ATMOSPHERIC SCIENCE,1,Yes,Q1
NPJ COMPUTATIONAL MATERIALS,1,Yes,Q1
NPJ DIGITAL MEDICINE,1,Yes,Q1
NPJ FLEXIBLE ELECTRONICS,1,Yes,Q1
NPJ GENOMIC MEDICINE,2,,Q1
NPJ MATERIALS DEGRADATION,2,,Q1
NPJ MICROGRAVITY,2,,Q1
NPJ PARKINSONS DISEASE,1,Yes,Q1
NPJ PRECISION ONCOLOGY,1,Yes,Q1
NPJ PRIMARY CARE RESPIRATORY MEDICINE,2,,Q1
NPJ QUANTUM INFORMATION,1,Yes,Q1
NPJ QUANTUM MATERIALS,1,Yes,Q1
NPJ REGENERATIVE MEDICINE,1,Yes,Q1
NPJ SCIENCE OF FOOD,1,Yes,Q1
NPJ SCIENCE OF LEARNING,2,,Q1
NPJ SYSTEMS BIOLOGY AND APPLICATIONS,2,,Q1
NPJ URBAN SUSTAINABILITY,1,Yes,Q1
NPJ VACCINES,2,Yes,Q1
NTM,4,,Q2
NTU MANAGEMENT REVIEW,4,,Q4
NTUT JOURNAL OF INTELLECTUAL PROPERTY LAW AND MANAGEMENT,4,,Q4
NUANCES ESTUDOS SOBRE EDUCACAO,4,,Q4
NUCLEAR DATA SHEETS,2,,Q2
NUCLEAR ENGINEERING AND DESIGN,3,,Q2
NUCLEAR ENGINEERING AND TECHNOLOGY,3,,Q1
NUCLEAR FUSION,1,Yes,Q1
NUCLEAR INSTRUMENTS AND METHODS IN PHYSICS RESEARCH SECTION A ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,3,,Q3
NUCLEAR INSTRUMENTS AND METHODS IN PHYSICS RESEARCH SECTION B BEAM INTERACTIONS WITH MATERIALS AND ATOMS,3,,Q3
NUCLEAR MATERIALS AND ENERGY,2,,Q1
NUCLEAR MEDICINE AND BIOLOGY,4,,Q2
NUCLEAR MEDICINE AND MOLECULAR IMAGING,4,,Q2
NUCLEAR MEDICINE COMMUNICATIONS,4,,Q3
NUCLEAR MEDICINE REVIEW,4,,Q4
NUCLEAR PHYSICS A,4,,Q2
NUCLEAR PHYSICS AND ATOMIC ENERGY,4,,Q4
NUCLEAR PHYSICS B,3,,Q2
NUCLEAR SCIENCE AND ENGINEERING,4,,Q3
NUCLEAR SCIENCE AND TECHNIQUES,1,Yes,Q1
NUCLEAR TECHNOLOGY,4,,Q2
NUCLEAR TECHNOLOGY AND RADIATION PROTECTION,4,,Q4
NUCLEIC ACID THERAPEUTICS,2,,Q1
NUCLEIC ACIDS RESEARCH,2,Yes,Q1
NUCLEOSIDES NUCLEOTIDES AND NUCLEIC ACIDS,4,,Q4
NUCLEUS,4,,Q2
NUCLEUS INDIA,4,,Q3
NUEVA REVISTA FILOLOGIA HISPANICA,3,,
NUEVO PENSAMIENTO REVISTA DE FILOSOFIA,4,,
NUKLEARMEDIZIN NUCLEAR MEDICINE,4,,Q4
NUKLEONIKA,4,,Q4
NUMEN INTERNATIONAL REVIEW FOR HISTORY OF RELIGIONS,2,,Q2
NUMEN REVISTA DE ESTUDOS E PESQUISA DA RELIGIAO,4,,
NUMERICAL ALGEBRA CONTROL AND OPTIMIZATION,4,,Q2
NUMERICAL ALGORITHMS,3,,Q1
NUMERICAL ANALYSIS AND APPLICATIONS,4,,Q4
NUMERICAL FUNCTIONAL ANALYSIS AND OPTIMIZATION,3,,Q2
NUMERICAL HEAT TRANSFER PART A APPLICATIONS,3,,Q2
NUMERICAL HEAT TRANSFER PART B FUNDAMENTALS,4,,Q1
NUMERICAL LINEAR ALGEBRA WITH APPLICATIONS,3,,Q1
NUMERICAL MATHEMATICS THEORY METHODS AND APPLICATIONS,4,,Q1
NUMERICAL METHODS FOR PARTIAL DIFFERENTIAL EQUATIONS,4,,Q2
NUMERISCHE MATHEMATIK,1,Yes,Q1
NUNCIUS JOURNAL OF HISTORY OF SCIENCE,2,,Q3
NUOVA RIVISTA STORICA,4,,Q3
NUOVO CIMENTO C COLLOQUIA AND COMMUNICATIONS IN PHYSICS,4,,Q4
NURSE EDUCATION IN PRACTICE,2,,Q1
NURSE EDUCATION TODAY,2,,Q1
NURSE EDUCATOR,3,,Q1
NURSE LEADER,4,,Q3
NURSE PRACTITIONER,4,,Q4
NURSE RESEARCHER,4,,Q3
NURSING AND HEALTH SCIENCES,3,,Q2
NURSING AND MIDWIFERY STUDIES,4,,Q4
NURSING CLINICS OF NORTH AMERICA,4,,Q2
NURSING ECONOMICS,4,,Q3
NURSING EDUCATION PERSPECTIVES,4,,Q2
NURSING ETHICS,1,Yes,Q1
NURSING FOR WOMENS HEALTH,,,Q3
NURSING FORUM,3,,Q2
NURSING HISTORY REVIEW,4,,Q3
NURSING IN CRITICAL CARE,4,,Q1
NURSING INQUIRY,3,,Q1
NURSING OPEN,4,,Q1
NURSING OUTLOOK,2,,Q1
NURSING PHILOSOPHY,3,,Q1
NURSING PRACTICE TODAY,4,,Q3
NURSING REPORTS,3,,Q2
NURSING RESEARCH,3,,Q2
NURSING RESEARCH AND PRACTICE,3,,Q1
NURSING RESEARCH AND REVIEWS,4,,Q3
NURSING SCIENCE QUARTERLY,4,,Q3
NUSANTARA BIOSCIENCE,4,,Q4
NUTRICION CLINICA Y DIETETICA HOSPITALARIA,4,,Q4
NUTRICION HOSPITALARIA,4,,Q4
NUTRIENT CYCLING IN AGROECOSYSTEMS,3,,Q3
NUTRIENTS,2,,Q1
NUTRIRE,,,Q4
NUTRITION,3,,Q2
NUTRITION AND CANCER AN INTERNATIONAL JOURNAL,4,,Q3
NUTRITION AND DIABETES,2,,Q1
NUTRITION AND DIETARY SUPPLEMENTS,4,,Q3
NUTRITION AND DIETETICS,3,,Q2
NUTRITION AND FOOD SCIENCE,4,,Q3
NUTRITION AND HEALTH,4,,Q4
NUTRITION AND METABOLIC INSIGHTS,4,,Q3
NUTRITION AND METABOLISM,2,,Q2
NUTRITION BULLETIN,4,,Q2
NUTRITION CLINIQUE ET METABOLISME,4,,Q4
NUTRITION IN CLINICAL PRACTICE,4,,Q3
NUTRITION JOURNAL,2,,Q2
NUTRITION METABOLISM AND CARDIOVASCULAR DISEASES,3,,Q1
NUTRITION RESEARCH,4,,Q2
NUTRITION RESEARCH AND PRACTICE,4,,Q4
NUTRITION RESEARCH REVIEWS,2,,Q1
NUTRITION REVIEWS,2,Yes,Q1
NUTRITIONAL NEUROSCIENCE,3,,Q2
NWIG NEW WEST INDIAN GUIDE NIEUWE WEST INDISCHE GIDS,4,,Q3
