Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
FRONTIERS OF HISTORY IN CHINA,4,,Q3
FRONTIERS OF LAW IN CHINA,4,,Q4
FRONTIERS OF LITERARY STUDIES IN CHINA,4,,
FRONTIERS OF MATERIALS SCIENCE,4,,Q3
FRONTIERS OF MATHEMATICS,4,,Q4
FRONTIERS OF PHILOSOPHY IN CHINA,4,,
FRONTLINE GASTROENTEROLOGY,4,,Q2
FRUHE BILDUNG,4,,Q4
FRUITS,4,,Q4
FUEL CELLS,4,,Q3
FUELS,4,,Q3
FUENTES EL REVENTON ENERGETICO,4,,Q4
FUKUSHIMA JOURNAL OF MEDICAL SCIENCE,4,,Q3
FULLERENES NANOTUBES AND CARBON NANOSTRUCTURES,4,,Q3
FUNCTIONAL ANALYSIS AND ITS APPLICATIONS,4,,Q2
FUNCTIONAL COMPOSITES AND STRUCTURES,4,,Q2
FUNCTIONAL DIAMOND,4,,Q2
FUNCTIONAL FOODS IN HEALTH AND DISEASE,4,,Q4
FUNCTIONAL MATERIALS,4,,Q4
FUNCTIONAL MATERIALS LETTERS,4,,Q4
FUNCTIONAL PLANT BIOLOGY,4,,Q2
FUNCTIONES ET APPROXIMATIO COMMENTARII MATHEMATICI,4,,Q3
FUNDAMENTA INFORMATICAE,4,,Q4
FUNDAMENTA MATHEMATICAE,4,,Q3
FUNDAMENTAL AND APPLIED LIMNOLOGY,4,,Q4
FUNDAMENTAL AND CLINICAL PHARMACOLOGY,4,,Q3
FUNKCIALAJ EKVACIOJ SERIO INTERNACIA,4,,
FUSION SCIENCE AND TECHNOLOGY,4,,Q3
FUTURE BUSINESS JOURNAL,4,,Q3
FUTURE CARDIOLOGY,4,,Q4
FUTURE INTERNET,4,,Q2
FUTURE JOURNAL OF PHARMACEUTICAL SCIENCES,4,,Q2
FUTURE MEDICINAL CHEMISTRY,4,,Q2
FUTURE MICROBIOLOGY,4,,Q3
FUTURE NEUROLOGY,4,,Q4
FUTURE OF FOOD JOURNAL ON FOOD AGRICULTURE AND SOCIETY,4,,
FUTURE ONCOLOGY,4,,Q3
FUTURE SCIENCE OA,4,,Q3
FUTURE VIROLOGY,4,,Q4
FUTURO DEL PASADO REVISTA ELECTRONICA DE HISTORIA,4,,Q3
FWU JOURNAL OF SOCIAL SCIENCES,4,,Q2
F AND S REPORTS,,,Q2
F AND S SCIENCE,,,Q3
FACE,,,Q4
FARMING SYSTEM,,,Q1
FEMINIST ANTHROPOLOGY,,,Q1
FEMS MICROBES,,,Q2
FIDDLEHEAD,,,
FIREPHYSCHEM,,,Q2
FIRST PEOPLES CHILD AND FAMILY REVIEW,,,Q4
FIXED POINT THEORY AND ALGORITHMS FOR SCIENCES AND ENGINEERING,,,Q3
FOOD BIOENGINEERING,,,Q3
FORESTRY RESEARCH,,,Q1
FOUNDATIONS AND TRENDS IN ELECTRONIC DESIGN AUTOMATION,,,Q3
FOUNDATIONS AND TRENDS IN NETWORKING,,,Q4
FRENCH JOURNAL OF UROLOGY,,,
FRONTIERS IN ANALYTICAL SCIENCE,,,Q3
FRONTIERS IN CLINICAL DIABETES AND HEALTHCARE,,,Q3
FRONTIERS IN ENVIRONMENTAL CHEMISTRY,,,Q3
FRONTIERS IN NETWORK PHYSIOLOGY,,,Q2
FRONTIERS IN NUCLEAR MEDICINE,,,Q3
FRONTIERS IN OPHTHALMOLOGY,,,Q4
FRONTIERS IN RADIOLOGY,,,Q2
FRONTIERS IN RESEARCH METRICS AND ANALYTICS,,,Q2
FRONTIERS IN SPACE TECHNOLOGIES,,,Q3
FRONTIERS IN SUSTAINABILITY,,,Q3
FRONTIERS IN SYSTEMS BIOLOGY,,,Q2
FRONTIERS IN UROLOGY,,,Q3
FRONTIERS OF BIOGEOGRAPHY,,,Q2
FRONTIERS OF MATHEMATICS IN CHINA,,,Q4
FRONTIERS OF ORAL AND MAXILLOFACIAL MEDICINE,,,Q4
FRUIT RESEARCH,,,Q1
FUTURE PHARMACOLOGY,,,Q2
FUTURE TRANSPORTATION,,,Q3
