Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
INTERNATIONAL JOURNAL OF ORAL AND MAXILLOFACIAL SURGERY,3,,Q1
INTERNATIONAL JOURNAL OF PAVEMENT ENGINEERING,3,,Q1
INTERNATIONAL JOURNAL OF PHYSICAL DISTRIBUTION AND LOGISTICS MANAGEMENT,3,,Q1
INTERNATIONAL JOURNAL OF PRECISION ENGINEERING AND MANUFACTURING,3,,Q1
INTERNATIONAL JOURNAL OF PRECISION ENGINEERING AND MANUFACTURING GREEN TECHNOLOGY,3,,Q1
INTERNATIONAL JOURNAL OF PRIMATOLOGY,3,,Q1
INTERNATIONAL JOURNAL OF PSYCHOANALYSIS,3,,Q1
INTERNATIONAL JOURNAL OF QUALITATIVE STUDIES ON HEALTH AND WELL BEING,3,,Q1
INTERNATIONAL JOURNAL OF REFUGEE LAW,3,,Q1
INTERNATIONAL JOURNAL OF RETAIL AND DISTRIBUTION MANAGEMENT,3,,Q1
INTERNATIONAL JOURNAL OF SCIENCE AND MATHEMATICS EDUCATION,3,,Q1
INTERNATIONAL JOURNAL OF SCIENCE EDUCATION,3,,Q1
INTERNATIONAL JOURNAL OF SEXUAL HEALTH,3,,Q1
INTERNATIONAL JOURNAL OF SMART AND NANO MATERIALS,3,,Q1
INTERNATIONAL JOURNAL OF SOCIAL RESEARCH METHODOLOGY,3,,Q1
INTERNATIONAL JOURNAL OF SUSTAINABLE DEVELOPMENT AND WORLD ECOLOGY,3,,Q1
INTERNATIONAL JOURNAL OF TOURISM RESEARCH,3,,Q1
INTERNATIONAL JOURNAL OF URBAN SCIENCES,3,,Q1
INTERNATIONAL JOURNAL OF WILDLAND FIRE,3,,Q1
INTERNATIONAL JOURNAL OF WOMENS HEALTH,3,,Q1
INTERNATIONAL LABOR AND WORKING CLASS HISTORY,3,,Q1
INTERNATIONAL LABOUR REVIEW,3,,Q1
INTERNATIONAL REVIEW FOR SOCIOLOGY OF SPORT,3,,Q1
INTERNATIONAL SPORTS LAW JOURNAL,3,,Q1
INTERNATIONAL WOUND JOURNAL,3,,Q1
INTERNET POLICY REVIEW,3,,Q1
INTERVENTIONS INTERNATIONAL JOURNAL OF POSTCOLONIAL STUDIES,3,,Q1
INVERSE PROBLEMS,3,,Q1
IRISH HISTORICAL STUDIES,3,,Q1
ITALIAN JOURNAL OF ANIMAL SCIENCE,3,,Q1
ITALIAN JOURNAL OF PEDIATRICS,3,,Q1
IUCRJ,3,,Q1
ICHNOS AN INTERNATIONAL JOURNAL FOR PLANT AND ANIMAL TRACES,4,,Q1
IEEE CONSUMER ELECTRONICS MAGAZINE,4,,Q1
IEEE INTELLIGENT SYSTEMS,4,,Q1
IENERGY,4,,Q1
IET NANOBIOTECHNOLOGY,4,,Q1
IIC INTERNATIONAL REVIEW OF INTELLECTUAL PROPERTY AND COMPETITION LAW,4,,Q1
IMMUNOTHERAPY ADVANCES,4,,Q1
INDIAN JOURNAL OF DERMATOLOGY VENEREOLOGY AND LEPROLOGY,4,,Q1
INDIAN JOURNAL OF MEDICAL RESEARCH,4,,Q1
INDUSTRIAL LAW JOURNAL,4,,Q1
INFORMATICS IN EDUCATION,4,,Q1
INFORMATION AND COMMUNICATIONS TECHNOLOGY LAW,4,,Q1
INFORMATION AND CULTURE,4,,Q1
INFORMATION TECHNOLOGY AND MANAGEMENT,4,,Q1
INNOEDUCA INTERNATIONAL JOURNAL OF TECHNOLOGY AND EDUCATIONAL INNOVATION,4,,Q1
INNOVATIONS IN EDUCATION AND TEACHING INTERNATIONAL,4,,Q1
INSIGHT ON AFRICA,4,,Q1
INTEGRATED ENVIRONMENTAL ASSESSMENT AND MANAGEMENT,4,,Q1
INTELLECTUAL AND DEVELOPMENTAL DISABILITIES,4,,Q1
INTELLIGENT MEDICINE,4,,Q1
INTERNATIONAL GEOLOGY REVIEW,4,,Q1
INTERNATIONAL JOURNAL OF CLINICAL PRACTICE,4,,Q1
INTERNATIONAL JOURNAL OF DERMATOLOGY,4,,Q1
INTERNATIONAL JOURNAL OF DYNAMICS AND CONTROL,4,,Q1
INTERNATIONAL JOURNAL OF EMERGING MARKETS,4,,Q1
INTERNATIONAL JOURNAL OF ENERGY RESEARCH,4,,Q1
INTERNATIONAL JOURNAL OF ETHICS AND SYSTEMS,4,,Q1
INTERNATIONAL JOURNAL OF GROUP THEORY,4,,Q1
INTERNATIONAL JOURNAL OF HISTORY OF SPORT,4,,Q1
INTERNATIONAL JOURNAL OF LANGUAGE AND COMMUNICATION DISORDERS,4,,Q1
INTERNATIONAL JOURNAL OF LAW AND INFORMATION TECHNOLOGY,4,,Q1
INTERNATIONAL JOURNAL OF LAW AND MANAGEMENT,4,,Q1
INTERNATIONAL JOURNAL OF LAW AND PSYCHIATRY,4,,Q1
INTERNATIONAL JOURNAL OF LAW CRIME AND JUSTICE,4,,Q1
INTERNATIONAL JOURNAL OF LAW IN CONTEXT,4,,Q1
INTERNATIONAL JOURNAL OF LOGISTICS RESEARCH AND APPLICATIONS,4,,Q1
INTERNATIONAL JOURNAL OF MARINE AND COASTAL LAW,4,,Q1
INTERNATIONAL JOURNAL OF MATHEMATICS AND MATHEMATICAL SCIENCES,4,,Q1
INTERNATIONAL JOURNAL OF MOBILE LEARNING AND ORGANISATION,4,,Q1
INTERNATIONAL JOURNAL OF MODERN PHYSICS B,4,,Q1
INTERNATIONAL JOURNAL OF OPTIMIZATION AND CONTROL THEORIES AND APPLICATIONS IJOCTA,4,,Q1
INTERNATIONAL JOURNAL OF POPULATION DATA SCIENCE IJPDS,4,,Q1
INTERNATIONAL JOURNAL OF RADIATION BIOLOGY,4,,Q1
INTERNATIONAL JOURNAL OF RESEARCH AND METHOD IN EDUCATION,4,,Q1
INTERNATIONAL JOURNAL OF ROBUST AND NONLINEAR CONTROL,4,,Q1
INTERNATIONAL JOURNAL OF SERIOUS GAMES,4,,Q1
INTERNATIONAL JOURNAL OF SPEECH LANGUAGE PATHOLOGY,4,,Q1
INTERNATIONAL JOURNAL OF STRUCTURAL INTEGRITY,4,,Q1
INTERNATIONAL JOURNAL OF SYSTEMS SCIENCE,4,,Q1
INTERNATIONAL JOURNAL OF TECHNOLOGY AND DESIGN EDUCATION,4,,Q1
INTERNATIONAL JOURNAL OF TECHNOLOGY ASSESSMENT IN HEALTH CARE,4,,Q1
INTERNATIONAL JOURNAL OF TRYPTOPHAN RESEARCH,4,,Q1
INTERNATIONAL PUBLIC HISTORY,4,,Q1
INTERNATIONAL PUBLIC MANAGEMENT JOURNAL,4,,Q1
INTERNATIONAL RESEARCH IN GEOGRAPHICAL AND ENVIRONMENTAL EDUCATION,4,,Q1
INTERNATIONAL STATISTICAL REVIEW,4,,Q1
IRANIAN JOURNAL OF FUZZY SYSTEMS,4,,Q1
ISRAEL LAW REVIEW,4,,Q1
IEEE TRANSACTIONS ON MICROWAVE THEORY AND TECHNIQUES,1,Yes,Q2
INFECTIOUS DISEASE MODELLING,1,Yes,Q2
INTERNATIONAL JOURNAL OF HERITAGE STUDIES,1,Yes,Q2
INTERNATIONAL JOURNAL OF URBAN AND REGIONAL RESEARCH,1,Yes,Q2
INTERPRETER AND TRANSLATOR TRAINER,1,Yes,Q2
INTERPRETING,1,Yes,Q2
IACR TRANSACTIONS ON SYMMETRIC CRYPTOLOGY,2,,Q2
IATSS RESEARCH,2,,Q2
IEEE CIRCUITS AND SYSTEMS MAGAZINE,2,,Q2
IEEE ELECTRON DEVICE LETTERS,2,,Q2
IEEE INDUSTRIAL ELECTRONICS MAGAZINE,2,,Q2
IEEE JOURNAL ON EMERGING AND SELECTED TOPICS IN CIRCUITS AND SYSTEMS,2,,Q2
IEEE MICROWAVE AND WIRELESS TECHNOLOGY LETTERS,2,,Q2
IEEE OPEN JOURNAL OF INDUSTRIAL ELECTRONICS SOCIETY,2,,Q2
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,2,,Q2
IEEE TRANSACTIONS ON COMPUTERS,2,,Q2
IEEE TRANSACTIONS ON CONTROL SYSTEMS TECHNOLOGY,2,,Q2
IEEE TRANSACTIONS ON DIELECTRICS AND ELECTRICAL INSULATION,2,,Q2
IEEE TRANSACTIONS ON HUMAN MACHINE SYSTEMS,2,,Q2
IEEE TRANSACTIONS ON NUCLEAR SCIENCE,2,,Q2
IEEE TRANSACTIONS ON POWER DELIVERY,2,,Q2
IEEE TRANSACTIONS ON PROFESSIONAL COMMUNICATION,2,,Q2
IEEE TRANSACTIONS ON VERY LARGE SCALE INTEGRATION VLSI SYSTEMS,2,,Q2
IMF ECONOMIC REVIEW,2,,Q2
IMMUNOTARGETS AND THERAPY,2,,Q2
INFRARED PHYSICS AND TECHNOLOGY,2,,Q2
INSECT SYSTEMATICS AND EVOLUTION,2,,Q2
INTERNATIONAL DAIRY JOURNAL,2,,Q2
INTERNATIONAL ENTREPRENEURSHIP AND MANAGEMENT JOURNAL,2,,Q2
INTERNATIONAL HISTORY REVIEW,2,,Q2
INTERNATIONAL INTERACTIONS,2,,Q2
INTERNATIONAL JOURNAL OF ART THERAPY,2,,Q2
INTERNATIONAL JOURNAL OF BILINGUALISM,2,,Q2
INTERNATIONAL JOURNAL OF CARDIOLOGY,2,,Q2
INTERNATIONAL JOURNAL OF COMMUNICATION,2,,Q2
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,2,,Q2
INTERNATIONAL JOURNAL OF CORPUS LINGUISTICS,2,,Q2
INTERNATIONAL JOURNAL OF CULTURAL PROPERTY,2,,Q2
INTERNATIONAL JOURNAL OF FOOD SCIENCES AND NUTRITION,2,,Q2
INTERNATIONAL JOURNAL OF FOREST ENGINEERING,2,,Q2
INTERNATIONAL JOURNAL OF GASTRONOMY AND FOOD SCIENCE,2,,Q2
INTERNATIONAL JOURNAL OF INDUSTRIAL ERGONOMICS,2,,Q2
INTERNATIONAL JOURNAL OF LEAN SIX SIGMA,2,,Q2
INTERNATIONAL JOURNAL OF LEXICOGRAPHY,2,,Q2
INTERNATIONAL JOURNAL OF MEDICAL MICROBIOLOGY,2,,Q2
INTERNATIONAL JOURNAL OF OBESITY,2,,Q2
INTERNATIONAL JOURNAL OF OPTOMECHATRONICS,2,,Q2
INTERNATIONAL JOURNAL OF PSYCHOLOGY,2,,Q2
INTERNATIONAL JOURNAL OF RAIL TRANSPORTATION,2,,Q2
INTERNATIONAL JOURNAL OF ROBOTICS RESEARCH,2,,Q2
INTERNATIONAL JOURNAL OF SEDIMENT RESEARCH,2,,Q2
INTERNATIONAL JOURNAL OF SOCIAL ROBOTICS,2,,Q2
INTERNATIONAL JOURNAL OF SOCIOLOGY OF LANGUAGE,2,,Q2
INTERNATIONAL JOURNAL OF SPORT COMMUNICATION,2,,Q2
INTERNATIONAL JOURNAL OF STRATEGIC COMMUNICATION,2,,Q2
INTERNATIONAL JOURNAL OF SYSTEMS SCIENCE OPERATIONS AND LOGISTICS,2,,Q2
INTERNATIONAL MATHEMATICS RESEARCH NOTICES,2,,Q2
INTERNATIONAL PEACEKEEPING,2,,Q2
INTERNATIONAL POLITICAL SCIENCE REVIEW,2,,Q2
INTERNATIONAL RELATIONS,2,,Q2
INTERNATIONAL RELATIONS OF ASIA PACIFIC,2,,Q2
INTERNATIONAL SPECTATOR,2,,Q2
INTERNATIONAL STUDIES PERSPECTIVES,2,,Q2
INTERNATIONAL THEORY,2,,Q2
IRBM,2,,Q2
ISIS,2,Yes,Q2
ITL INTERNATIONAL JOURNAL OF APPLIED LINGUISTICS,2,,Q2
IBERICA,3,,Q2
ICARUS,3,,Q2
ICHTHYOLOGY AND HERPETOLOGY,3,,Q2
ICT EXPRESS,3,,Q2
IEEE ANNALS OF HISTORY OF COMPUTING,3,,Q2
IEEE COMMUNICATIONS LETTERS,3,,Q2
IEEE JOURNAL OF ELECTROMAGNETICS RF AND MICROWAVES IN MEDICINE AND BIOLOGY,3,,Q2
IEEE JOURNAL OF TRANSLATIONAL ENGINEERING IN HEALTH AND MEDICINE,3,,Q2
IEEE MICRO,3,,Q2
IEEE MICROWAVE MAGAZINE,3,,Q2
IEEE OPEN ACCESS JOURNAL OF POWER AND ENERGY,3,,Q2
IEEE OPEN JOURNAL OF ANTENNAS AND PROPAGATION,3,,Q2
IEEE OPEN JOURNAL OF INDUSTRY APPLICATIONS,3,,Q2
IEEE OPEN JOURNAL OF POWER ELECTRONICS,3,,Q2
IEEE OPEN JOURNAL OF SIGNAL PROCESSING,3,,Q2
IEEE PHOTONICS TECHNOLOGY LETTERS,3,,Q2
IEEE SIGNAL PROCESSING LETTERS,3,,Q2
IEEE TRANSACTIONS ON COMPONENTS PACKAGING AND MANUFACTURING TECHNOLOGY,3,,Q2
IEEE TRANSACTIONS ON COMPUTER AIDED DESIGN OF INTEGRATED CIRCUITS AND SYSTEMS,3,,Q2
IEEE TRANSACTIONS ON ELECTROMAGNETIC COMPATIBILITY,3,,Q2
IEEE TRANSACTIONS ON ELECTRON DEVICES,3,,Q2
IEEE TRANSACTIONS ON GAMES,3,,Q2
IEEE TRANSACTIONS ON HAPTICS,3,,Q2
IEEE TRANSACTIONS ON MEDICAL ROBOTICS AND BIONICS,3,,Q2
IET INTELLIGENT TRANSPORT SYSTEMS,3,,Q2
IISE TRANSACTIONS,3,,Q2
IJC HEART AND VASCULATURE,3,,Q2
IN SILICO PLANTS,3,,Q2
IN VITRO CELLULAR AND DEVELOPMENTAL BIOLOGY PLANT,3,,Q2
INDIAN ECONOMIC AND SOCIAL HISTORY REVIEW,3,,Q2
INDIAN JOURNAL OF ANAESTHESIA,3,,Q2
INDOOR AND BUILT ENVIRONMENT,3,,Q2
INDUSTRIAL AND CORPORATE CHANGE,3,,Q2
INDUSTRIAL AND ENGINEERING CHEMISTRY RESEARCH,3,,Q2
INDUSTRIAL MANAGEMENT AND DATA SYSTEMS,3,,Q2
INDUSTRIAL RELATIONS,3,,Q2
INDUSTRIAL RELATIONS JOURNAL,3,,Q2
INFANCY,3,,Q2
INFECTION,3,,Q2
INFECTION AND DRUG RESISTANCE,3,,Q2
INFECTION AND IMMUNITY,3,,Q2
INFECTIOUS AGENTS AND CANCER,3,,Q2
INFORMATION SYSTEMS,3,,Q2
INFORMS JOURNAL ON COMPUTING,3,,Q2
INFRASTRUCTURES,3,,Q2
INJURY EPIDEMIOLOGY,3,,Q2
INJURY INTERNATIONAL JOURNAL OF CARE OF INJURED,3,,Q2
INORGANICA CHIMICA ACTA,3,,Q2
INORGANICS,3,,Q2
INSECTES SOCIAUX,3,,Q2
INTEGRAL EQUATIONS AND OPERATOR THEORY,3,,Q2
INTEGRATION VLSI JOURNAL,3,,Q2
INTEGRATIVE MEDICINE RESEARCH,3,,Q2
INTENSIVE CARE MEDICINE EXPERIMENTAL,3,,Q2
INTEREST GROUPS AND ADVOCACY,3,,Q2
INTERFACES AND FREE BOUNDARIES,3,,Q2
INTERNATIONAL ARCHIVES OF OCCUPATIONAL AND ENVIRONMENTAL HEALTH,3,,Q2
INTERNATIONAL BIODETERIORATION AND BIODEGRADATION,3,,Q2
INTERNATIONAL COMMUNICATION GAZETTE,3,,Q2
INTERNATIONAL JOURNAL FOR CRIME JUSTICE AND SOCIAL DEMOCRACY,3,,Q2
INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN FLUIDS,3,,Q2
INTERNATIONAL JOURNAL FOR PARASITOLOGY PARASITES AND WILDLIFE,3,,Q2
INTERNATIONAL JOURNAL OF ADHESION AND ADHESIVES,3,,Q2
INTERNATIONAL JOURNAL OF ADOLESCENCE AND YOUTH,3,,Q2
INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY,3,,Q2
INTERNATIONAL JOURNAL OF AFRICAN HISTORICAL STUDIES,3,,Q2
INTERNATIONAL JOURNAL OF AGRICULTURAL AND BIOLOGICAL ENGINEERING,3,,Q2
INTERNATIONAL JOURNAL OF APPLIED MECHANICS,3,,Q2
INTERNATIONAL JOURNAL OF APPROXIMATE REASONING,3,,Q2
INTERNATIONAL JOURNAL OF ARCHITECTURAL HERITAGE,3,,Q2
INTERNATIONAL JOURNAL OF BEHAVIORAL DEVELOPMENT,3,,Q2
INTERNATIONAL JOURNAL OF BIOMETEOROLOGY,3,,Q2
INTERNATIONAL JOURNAL OF CHRONIC OBSTRUCTIVE PULMONARY DISEASE,3,,Q2
INTERNATIONAL JOURNAL OF CLIMATE CHANGE STRATEGIES AND MANAGEMENT,3,,Q2
INTERNATIONAL JOURNAL OF CLINICAL ONCOLOGY,3,,Q2
INTERNATIONAL JOURNAL OF CLINICAL PHARMACY,3,,Q2
INTERNATIONAL JOURNAL OF COLORECTAL DISEASE,3,,Q2
INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,3,,Q2
INTERNATIONAL JOURNAL OF CONCRETE STRUCTURES AND MATERIALS,3,,Q2
INTERNATIONAL JOURNAL OF CONSTRUCTION MANAGEMENT,3,,Q2
INTERNATIONAL JOURNAL OF DATA SCIENCE AND ANALYTICS,3,,Q2
INTERNATIONAL JOURNAL OF ECONOMIC SCIENCES,3,,Q2
INTERNATIONAL JOURNAL OF ENGINEERING AND GEOSCIENCES,3,,Q2
INTERNATIONAL JOURNAL OF ENTREPRENEURIAL BEHAVIOR AND RESEARCH,3,,Q2
INTERNATIONAL JOURNAL OF EVENT AND FESTIVAL MANAGEMENT,3,,Q2
INTERNATIONAL JOURNAL OF FINANCE AND ECONOMICS,3,,Q2
INTERNATIONAL JOURNAL OF FINANCIAL STUDIES,3,,Q2
INTERNATIONAL JOURNAL OF FOOD PROPERTIES,3,,Q2
INTERNATIONAL JOURNAL OF FOOD SCIENCE,3,,Q2
INTERNATIONAL JOURNAL OF FRACTURE,3,,Q2
INTERNATIONAL JOURNAL OF FRUIT SCIENCE,3,,Q2
INTERNATIONAL JOURNAL OF GEOMECHANICS,3,,Q2
INTERNATIONAL JOURNAL OF GREENHOUSE GAS CONTROL,3,,Q2
INTERNATIONAL JOURNAL OF HEAT AND FLUID FLOW,3,,Q2
INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,3,,Q2
INTERNATIONAL JOURNAL OF HOUSING POLICY,3,,Q2
INTERNATIONAL JOURNAL OF HYPERTHERMIA,3,,Q2
INTERNATIONAL JOURNAL OF IMPOTENCE RESEARCH,3,,Q2
INTERNATIONAL JOURNAL OF INSTRUCTION,3,,Q2
INTERNATIONAL JOURNAL OF INTEGRATED CARE,3,,Q2
INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS,3,,Q2
INTERNATIONAL JOURNAL OF ISLAMIC AND MIDDLE EASTERN FINANCE AND MANAGEMENT,3,,Q2
INTERNATIONAL JOURNAL OF LEGAL MEDICINE,3,,Q2
INTERNATIONAL JOURNAL OF MATERIAL FORMING,3,,Q2
INTERNATIONAL JOURNAL OF MEDICAL ROBOTICS AND COMPUTER ASSISTED SURGERY,3,,Q2
INTERNATIONAL JOURNAL OF METALCASTING,3,,Q2
INTERNATIONAL JOURNAL OF METHODS IN PSYCHIATRIC RESEARCH,3,,Q2
INTERNATIONAL JOURNAL OF MICROBIOLOGY,3,,Q2
INTERNATIONAL JOURNAL OF MINING RECLAMATION AND ENVIRONMENT,3,,Q2
INTERNATIONAL JOURNAL OF NON LINEAR MECHANICS,3,,Q2
INTERNATIONAL JOURNAL OF OBSTETRIC ANESTHESIA,3,,Q2
INTERNATIONAL JOURNAL OF ORAL IMPLANTOLOGY,3,,Q2
INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY,3,,Q2
INTERNATIONAL JOURNAL OF PAEDIATRIC DENTISTRY,3,,Q2
INTERNATIONAL JOURNAL OF PAVEMENT RESEARCH AND TECHNOLOGY,3,,Q2
INTERNATIONAL JOURNAL OF PLANT PRODUCTION,3,,Q2
INTERNATIONAL JOURNAL OF POLYMER SCIENCE,3,,Q2
INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY,3,,Q2
INTERNATIONAL JOURNAL OF PUBLIC HEALTH,3,,Q2
INTERNATIONAL JOURNAL OF PUBLIC OPINION RESEARCH,3,,Q2
INTERNATIONAL JOURNAL OF PUBLIC SECTOR MANAGEMENT,3,,Q2
INTERNATIONAL JOURNAL OF QUALITY AND SERVICE SCIENCES,3,,Q2
INTERNATIONAL JOURNAL OF QUANTUM CHEMISTRY,3,,Q2
INTERNATIONAL JOURNAL OF SOCIAL DETERMINANTS OF HEALTH AND HEALTH SERVICES,3,,Q2
INTERNATIONAL JOURNAL OF SOCIAL ECONOMICS,3,,Q2
INTERNATIONAL JOURNAL OF SOCIAL PSYCHIATRY,3,,Q2
INTERNATIONAL JOURNAL OF SPORT AND EXERCISE PSYCHOLOGY,3,,Q2
INTERNATIONAL JOURNAL OF SPORT NUTRITION AND EXERCISE METABOLISM,3,,Q2
INTERNATIONAL JOURNAL OF SPORT POLICY AND POLITICS,3,,Q2
INTERNATIONAL JOURNAL OF SPORTS MARKETING AND SPONSORSHIP,3,,Q2
INTERNATIONAL JOURNAL OF STRESS MANAGEMENT,3,,Q2
INTERNATIONAL JOURNAL OF STRUCTURAL STABILITY AND DYNAMICS,3,,Q2
INTERNATIONAL JOURNAL OF SUSTAINABLE TRANSPORTATION,3,,Q2
INTERNATIONAL JOURNAL OF THERMOPHYSICS,3,,Q2
INTERNATIONAL JOURNAL OF TOURISM CITIES,3,,Q2
INTERNATIONAL JOURNAL OF TUBERCULOSIS AND LUNG DISEASE,3,,Q2
INTERNATIONAL JOURNAL OF WORKPLACE HEALTH MANAGEMENT,3,,Q2
INTERNATIONAL MARKETING REVIEW,3,,Q2
INTERNATIONAL MIGRATION,3,,Q2
INTERNATIONAL ORTHODONTICS,3,,Q2
INTERNATIONAL ORTHOPAEDICS,3,,Q2
INTERNATIONAL REGIONAL SCIENCE REVIEW,3,,Q2
INTERNATIONAL REVIEW OF ADMINISTRATIVE SCIENCES,3,,Q2
INTERNATIONAL REVIEW OF EDUCATION,3,,Q2
INTERNATIONAL REVIEW OF PSYCHIATRY,3,,Q2
INTERNATIONAL REVIEW OF RESEARCH IN OPEN AND DISTRIBUTED LEARNING,3,,Q2
INTERNATIONAL REVIEW OF VICTIMOLOGY,3,,Q2
INTERNATIONAL REVIEWS IN PHYSICAL CHEMISTRY,3,,Q2
INTERNATIONAL SMALL BUSINESS JOURNAL RESEARCHING ENTREPRENEURSHIP,3,,Q2
INTERNATIONAL STUDIES IN PHILOSOPHY OF SCIENCE,3,,Q2
INTERNATIONAL STUDIES IN SOCIOLOGY OF EDUCATION,3,,Q2
INTERNATIONAL UROGYNECOLOGY JOURNAL,3,,Q2
INTERVENTIONAL CARDIOLOGY REVIEWS RESEARCH RESOURCES,3,,Q2
INTESTINAL RESEARCH,3,,Q2
INVESTIGATIONAL NEW DRUGS,3,,Q2
INVESTIGATIVE AND CLINICAL UROLOGY,3,,Q2
IRANIAN STUDIES,3,,Q2
IRISH EDUCATIONAL STUDIES,3,,Q2
ISPRS INTERNATIONAL JOURNAL OF GEO INFORMATION,3,,Q2
ISRAEL JOURNAL OF HEALTH POLICY RESEARCH,3,,Q2
ISRAEL JOURNAL OF MATHEMATICS,3,,Q2
ITALIAN JOURNAL OF AGRONOMY,3,,Q2
ITALIAN JOURNAL OF FOOD SCIENCE,3,,Q2
ITALIAN POLITICAL SCIENCE REVIEW RIVISTA ITALIANA DI SCIENZA POLITICA,3,,Q2
IUBMB LIFE,3,,Q2
IBRO NEUROSCIENCE REPORTS,4,,Q2
ICL JOURNAL VIENNA JOURNAL ON INTERNATIONAL CONSTITUTIONAL LAW,4,,Q2
ICSID REVIEW FOREIGN INVESTMENT LAW JOURNAL,4,,Q2
IDS BULLETIN INSTITUTE OF DEVELOPMENT STUDIES,4,,Q2
IEEE ACCESS,4,,Q2
IEEE ELECTRIFICATION MAGAZINE,4,,Q2
IEEE JOURNAL OF RADIO FREQUENCY IDENTIFICATION,4,,Q2
IEEE JOURNAL ON EXPLORATORY SOLID STATE COMPUTATIONAL DEVICES AND CIRCUITS,4,,Q2
IEEE MULTIMEDIA,4,,Q2
IEEE SECURITY AND PRIVACY,4,,Q2
IEEE SOFTWARE,4,,Q2
IEEE TRANSACTIONS ON EDUCATION,4,,Q2
IEEE TRANSACTIONS ON NANOTECHNOLOGY,4,,Q2
IET CONTROL THEORY AND APPLICATIONS,4,,Q2
IET GENERATION TRANSMISSION AND DISTRIBUTION,4,,Q2
IET INFORMATION SECURITY,4,,Q2
IET NANODIELECTRICS,4,,Q2
IET QUANTUM COMMUNICATION,4,,Q2
IET RENEWABLE POWER GENERATION,4,,Q2
IET SMART GRID,4,,Q2
IFLA JOURNAL INTERNATIONAL FEDERATION OF LIBRARY ASSOCIATIONS,4,,Q2
IFOREST BIOGEOSCIENCES AND FORESTRY,4,,Q2
IJISPM INTERNATIONAL JOURNAL OF INFORMATION SYSTEMS AND PROJECT MANAGEMENT,4,,Q2
ILLES I IMPERIS,4,,Q2
ILLINOIS JOURNAL OF MATHEMATICS,4,,Q2
IMA JOURNAL OF APPLIED MATHEMATICS,4,,Q2
IMAGING SCIENCE IN DENTISTRY,4,,Q2
IMAGO TEMPORIS MEDIUM AEVUM,4,,Q2
IMMIGRANTS AND MINORITIES,4,,Q2
IMMUNE NETWORK,4,,Q2
IMMUNOGENETICS,4,,Q2
IMMUNOLOGIC RESEARCH,4,,Q2
IMMUNOLOGICAL MEDICINE,4,,Q2
IMMUNOPHARMACOLOGY AND IMMUNOTOXICOLOGY,4,,Q2
IMPROVING SCHOOLS,4,,Q2
INDAGATIONES MATHEMATICAE NEW SERIES,4,,Q2
INDIA REVIEW,4,,Q2
INDIAN JOURNAL OF HISTORY OF SCIENCE,4,,Q2
INDIAN JOURNAL OF PEDIATRICS,4,,Q2
INDIAN JOURNAL OF PSYCHOLOGICAL MEDICINE,4,,Q2
INDUSTRIAL ARCHAEOLOGY REVIEW,4,,Q2
INDUSTRY AND HIGHER EDUCATION,4,,Q2
INFANT AND CHILD DEVELOPMENT,4,,Q2
INFECTION AND CHEMOTHERAPY,4,,Q2
INFECTION CONTROL AND HOSPITAL EPIDEMIOLOGY,4,,Q2
INFECTION GENETICS AND EVOLUTION,4,,Q2
INFECTIOUS MEDICINE,4,,Q2
INFORMATICS FOR HEALTH AND SOCIAL CARE,4,,Q2
INFORMATION,4,,Q2
INFORMATION AND INFERENCE A JOURNAL OF IMA,4,,Q2
INFORMATION AND LEARNING SCIENCES,4,,Q2
INFORMATION DEVELOPMENT,4,,Q2
INFORMATION DISCOVERY AND DELIVERY,4,,Q2
INFORMATION POLITY,4,,Q2
INFORMATION SYSTEMS AND E BUSINESS MANAGEMENT,4,,Q2
INFORMATION SYSTEMS MANAGEMENT,4,,Q2
INFORMATION TECHNOLOGY AND LIBRARIES,4,,Q2
INNATE IMMUNITY,4,,Q2
INNOVATION AND DEVELOPMENT,4,,Q2
INNOVATION AND MANAGEMENT REVIEW,4,,Q2
INNOVATIONS TECHNOLOGY AND TECHNIQUES IN CARDIOTHORACIC AND VASCULAR SURGERY,4,,Q2
INNOVATIVE INFRASTRUCTURE SOLUTIONS,4,,Q2
INQUIRY JOURNAL OF HEALTH CARE ORGANIZATION PROVISION AND FINANCING,4,,Q2
INSIGHTS UKSG JOURNAL,4,,Q2
INSOLVENCY LAW JOURNAL,4,,Q2
INTEGRAL TRANSFORMS AND SPECIAL FUNCTIONS,4,,Q2
INTEGRATED BLOOD PRESSURE CONTROL,4,,Q2
INTEGRATIVE CANCER THERAPIES,4,,Q2
INTELLIGENT SERVICE ROBOTICS,4,,Q2
INTERACTION STUDIES,4,,Q2
INTERDISCIPLINARIA ARCHAEOLOGICA NATURAL SCIENCES IN ARCHAEOLOGY,4,,Q2
