Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
REVIEWS IN ENVIRONMENTAL SCIENCE AND BIO TECHNOLOGY,2,,Q1
REVIEWS IN FISH BIOLOGY AND FISHERIES,1,Yes,Q1
REVIEWS IN FISHERIES SCIENCE AND AQUACULTURE,1,Yes,Q1
REVIEWS IN INORGANIC CHEMISTRY,3,,Q2
REVIEWS IN MATHEMATICAL PHYSICS,3,,Q3
REVIEWS IN MEDICAL VIROLOGY,2,,Q1
REVIEWS IN NEUROSCIENCES,3,,Q1
REVIEWS OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY,3,,Q1
REVIEWS OF GEOPHYSICS,1,Yes,Q1
REVIEWS OF MODERN PHYSICS,1,Yes,Q1
REVIEWS OF MODERN PLASMA PHYSICS,,,Q1
REVIEWS ON ADVANCED MATERIALS SCIENCE,3,,Q2
REVIEWS ON ENVIRONMENTAL HEALTH,4,,Q1
REVIEWS ON RECENT CLINICAL TRIALS,4,,Q4
REVIJA ZA KRIMINALISTIKO IN KRIMINOLOGIJO,4,,Q4
REVIJA ZA SOCIJALNU POLITIKU,4,,Q4
REVISTA 180,4,,
REVISTA ACADEMICA DA FACULDADE DE DIREITO DO RECIFE,4,,Q4
REVISTA ACTA GEOGRAFICA,4,,Q4
REVISTA ADMINISTRACAO EM DIALOGO,4,,Q4
REVISTA AGROGEOAMBIENTAL,4,,Q4
REVISTA AMBIENTE CONTABIL,4,,Q4
REVISTA ANDINA DE ESTUDIOS POLITICOS,4,,Q4
REVISTA ARGENTINA DE CIENCIAS DEL COMPORTAMIENTO,4,,Q4
REVISTA ARGENTINA DE HISTORIOGRAFIA LINGUISTICA,4,,
REVISTA ARGENTINA DE MICROBIOLOGIA,4,,Q3
REVISTA ARTEMIS,4,,Q4
REVISTA ARVORE,4,,Q3
REVISTA BIBLICA,4,,
REVISTA BIO CIENCIAS,4,,Q4
REVISTA BOLIVIANA DE DERECHO,4,,Q4
REVISTA BRASILEIRA DE CIENCIA DO SOLO,4,,Q3
REVISTA BRASILEIRA DE CIENCIAS AGRARIAS AGRARIA,4,,Q4
REVISTA BRASILEIRA DE CIENCIAS AMBIENTAIS,4,,Q4
REVISTA BRASILEIRA DE COMPUTACAO APLICADA,4,,Q4
REVISTA BRASILEIRA DE DIREITO,4,,Q3
REVISTA BRASILEIRA DE DIREITO PROCESSUAL PENAL,4,,Q3
REVISTA BRASILEIRA DE EDUCACAO DO CAMPO BRAZILIAN JOURNAL OF RURAL EDUCATION,4,,Q4
REVISTA BRASILEIRA DE ENFERMAGEM,4,,Q3
REVISTA BRASILEIRA DE ENGENHARIA AGRICOLA E AMBIENTAL,4,,Q3
REVISTA BRASILEIRA DE ENTOMOLOGIA,4,,Q2
REVISTA BRASILEIRA DE EPIDEMIOLOGIA,,,Q3
REVISTA BRASILEIRA DE ESTUDOS POLITICOS,4,,Q4
REVISTA BRASILEIRA DE FARMACOGNOSIA BRAZILIAN JOURNAL OF PHARMACOGNOSY,4,,Q4
REVISTA BRASILEIRA DE FRUTICULTURA,4,,Q4
REVISTA BRASILEIRA DE FUTSAL E FUTEBOL,4,,Q4
REVISTA BRASILEIRA DE GEOMORFOLOGIA,4,,Q4
REVISTA BRASILEIRA DE GINECOLOGIA E OBSTETRICIA,4,,Q3
REVISTA BRASILEIRA DE HISTORIA,4,,Q2
REVISTA BRASILEIRA DE HISTORIA AND CIENCIAS SOCIAIS,4,,Q4
REVISTA BRASILEIRA DE INOVACAO,4,,Q4
REVISTA BRASILEIRA DE MARKETING,4,,Q4
REVISTA BRASILEIRA DE PALEONTOLOGIA,4,,Q4
REVISTA BRASILEIRA DE PARASITOLOGIA VETERINARIA,3,,Q3
REVISTA BRASILEIRA DE PESQUISA EM TURISMO,4,,Q4
REVISTA BRASILEIRA DE POLITICA INTERNACIONAL,4,,Q3
REVISTA BRASILEIRA DE ZOOTECNIA BRAZILIAN JOURNAL OF ANIMAL SCIENCE,4,,Q3
REVISTA CAATINGA,4,,Q3
REVISTA CATALANA DE DRET PUBLIC,4,,Q3
REVISTA CES DERECHO,4,,Q4
REVISTA CES PSICOLOGIA,4,,Q4
REVISTA CHAPINGO SERIE CIENCIAS FORESTALES Y DEL AMBIENTE,4,,Q4
REVISTA CHILENA DE DERECHO,4,,Q3
REVISTA CHILENA DE DERECHO Y TECNOLOGIA,4,,Q3
REVISTA CHILENA DE ENTOMOLOGIA,,,Q4
REVISTA CHILENA DE ESTUDIOS MEDIEVALES,4,,
REVISTA CHILENA DE HISTORIA NATURAL,4,,Q3
REVISTA CHILENA DE INFECTOLOGIA,4,,Q4
REVISTA CHILENA DE LITERATURA,4,,
REVISTA CHILENA DE NEUROPSICOLOGIA,,,Q4
REVISTA CHILENA DE NUTRICION,4,,Q4
REVISTA CICAG,4,,Q4
REVISTA CIDOB D AFERS INTERNATIONALS,4,,Q3
REVISTA CIENCIA AGRONOMICA,4,,Q3
REVISTA CIENCIAS ADMINISTRATIVAS,4,,Q4
REVISTA CIENCIAS PEDAGOGICAS E INNOVACION,4,,Q4
REVISTA CIENCIAS SOCIALES Y EDUCACION,4,,Q4
REVISTA CIENTIFICA,4,,Q4
REVISTA CIENTIFICA DA FACULDADE DE EDUCACAO E MEIO AMBIENTE,4,,Q4
REVISTA CIENTIFICA FACULTAD DE CIENCIAS VETERINARIAS,4,,Q4
REVISTA CIENTIFICA GENERAL JOSE MARIA CORDOVA,,,Q3
REVISTA CIENTIFICA HERMES,4,,Q4
REVISTA CLINICA CONTEMPORANEA,4,,Q4
REVISTA CLINICA ESPANOLA,4,,Q2
REVISTA COLOMBIANA DE BIOETICA,4,,Q4
REVISTA COLOMBIANA DE CANCEROLOGIA,4,,Q4
REVISTA COLOMBIANA DE CIENCIAS PECUARIAS,4,,Q4
REVISTA COLOMBIANA DE CIENCIAS SOCIALES,4,,Q4
REVISTA COLOMBIANA DE ENTOMOLOGIA,4,,Q4
REVISTA COLOMBIANA DE FILOSOFIA DE LA CIENCIA,4,,Q4
REVISTA COLOMBIANA DE INVESTIGACIONES AGROINDUSTRIALES,4,,Q3
REVISTA COLOMBIANA DE QUIMICA,4,,Q4
REVISTA COLOMBIANA DE SOCIOLOGIA,4,,Q4
REVISTA COMPLUTENSE DE EDUCACION,4,,Q3
REVISTA COMPLUTENSE DE HISTORIA DE AMERICA,4,,Q2
REVISTA COMUNICACAO MIDIATICA,4,,Q4
REVISTA COMUNICACION,4,,Q4
REVISTA CONRADO,4,,Q4
REVISTA CONTABILIDADE E CONTROLADORIA RC C,4,,Q4
REVISTA CONTEMPORANEA DE EDUCACAO,4,,Q4
REVISTA COOPERATIVISMO Y DESARROLLO COODES,4,,Q4
REVISTA CORPOICA CIENCIA Y TECNOLOGIA AGROPECUARIA,4,,Q4
REVISTA COSTARRICENSE DE PSICOLOGIA,4,,Q4
REVISTA CRIMINALIDAD,4,,Q4
REVISTA CRITICA CULTURAL,4,,
REVISTA CRITICA DE CIENCIAS SOCIAIS,4,,Q3
REVISTA CS EN CIENCIAS SOCIALES,4,,Q4
REVISTA CUBANA DE CIENCIAS FORESTALES,4,,Q4
REVISTA CUBANA DE FISICA,4,,Q4
REVISTA CUBANA DE INGENIERIA,4,,
REVISTA CUBANA DE REUMATOLOGIA,4,,Q4
REVISTA CUIDARTE,4,,Q4
REVISTA DA ANPOLL,4,,
REVISTA DA ASSOCIACAO MEDICA BRASILEIRA,4,,Q2
REVISTA DA ESCOLA DE ENFERMAGEM DA USP,4,,Q3
REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL,4,,Q2
REVISTA DE ADMINISTRACAO PUBLICA,4,,Q4
REVISTA DE AGRICULTURA NEOTROPICAL,4,,Q4
REVISTA DE ANTROPOLOGIA SOCIAL,4,,Q4
REVISTA DE ARQUEOLOGIA HISTORICA ARGENTINA Y LATINOAMERICANA,4,,
REVISTA DE ARQUITECTURA BOGOTA,4,,
REVISTA DE ARTES MARCIALES ASIATICAS,4,,Q3
REVISTA DE BIOLOGIA MARINA Y OCEANOGRAFIA,4,,Q4
REVISTA DE BIOLOGIA TROPICAL,4,,Q4
REVISTA DE CANCIONEROS IMPRESOS Y MANUSCRITOS,2,,
REVISTA DE CIENCIA POLITICA,3,,Q2
REVISTA DE CIENCIAS AGRICOLAS,4,,Q4
REVISTA DE CIENCIAS HUMANAS DA UNIVERSIDADE DE TAUBATE,4,,Q4
REVISTA DE CIENCIAS SOCIALES COSTA RICA,4,,Q4
REVISTA DE COMUNICACION DE LA SEECI,4,,Q3
REVISTA DE COMUNICACION PERU,3,,Q2
REVISTA DE CONTABILIDAD SPANISH ACCOUNTING REVIEW,4,,Q3
REVISTA DE CULTURA TEOLOGICA,4,,
REVISTA DE DERECHO CIVIL,4,,Q3
REVISTA DE DERECHO COMUNITARIO EUROPEO,4,,Q2
REVISTA DE DERECHO POLITICO,4,,Q3
REVISTA DE DERECHO PRIVADO,4,,Q3
REVISTA DE DIREITO DA CIDADE CITY LAW,4,,Q4
REVISTA DE DIREITO SANITARIO JOURNAL OF HEALTH LAW,4,,Q4
REVISTA DE ECONOMIA MUNDIAL,4,,Q4
REVISTA DE EDUCACION,4,,Q2
REVISTA DE EDUCACION INCLUSIVA,4,,Q4
REVISTA DE EDUCACION Y DERECHO EDUCATIONAL AND LAW REVIEW,4,,Q3
REVISTA DE ENSINO DE BIOQUIMICA,4,,Q4
REVISTA DE EPIDEMIOLOGIA E CONTROLE DE INFECCAO,4,,Q4
REVISTA DE ESTUDIOS ANDALUCES,4,,Q2
REVISTA DE ESTUDIOS EMPRESARIALES SEGUNDA EPOCA,4,,Q4
REVISTA DE ESTUDIOS EN SEGURIDAD INTERNACIONAL RESI,4,,Q4
REVISTA DE ESTUDIOS HISPANICOS,4,,
REVISTA DE ESTUDIOS INTERNACIONALES MEDITERRANEOS,4,,Q4
REVISTA DE ESTUDIOS LATINOS,3,,
REVISTA DE ESTUDIOS POLITICOS,4,,Q3
REVISTA DE ESTUDIOS REGIONALES,4,,Q4
REVISTA DE ESTUDIOS SOCIALES,4,,Q2
REVISTA DE ESTUDOS CONSTITUCIONAIS HERMENEUTICA E TEORIA DO DIREITO RECHTD,4,,Q4
REVISTA DE ESTUDOS DA LINGUAGEM,4,,
REVISTA DE ETNOGRAFIE SI FOLCLOR JOURNAL OF ETHNOGRAPHY AND FOLKLORE,4,,
REVISTA DE FILOLOGIA ALEMANA,4,,
REVISTA DE FILOLOGIA DE LA UNIVERSIDAD DE LA LAGUNA,4,,
REVISTA DE FILOLOGIA ESPANOLA,3,,
REVISTA DE FILOSOFIA,4,,
REVISTA DE FILOSOFIA AURORA,4,,
REVISTA DE FILOSOFIA LA PLATA,4,,
REVISTA DE FILOSOFIA MADRID,4,,
REVISTA DE FILOSOFIA UIS,4,,
REVISTA DE GASTROENTEROLOGIA DE MEXICO,4,,Q3
REVISTA DE GEOGRAFIA NORTE GRANDE,4,,Q3
REVISTA DE GESTAO AMBIENTAL E SUSTENTABILIDADE GEAS,4,,Q4
REVISTA DE GESTAO E PROJETOS,4,,Q4
REVISTA DE GESTAO FINANCAS E CONTABILIDADE,4,,
REVISTA DE GESTION PUBLICA,4,,Q4
REVISTA DE HISPANISMO FILOSOFICO,4,,
REVISTA DE HISTORIA DA SOCIEDADE E DA CULTURA,4,,Q2
REVISTA DE HISTORIA DAS IDEIAS,4,,Q3
REVISTA DE HISTORIA DE LA PSICOLOGIA,4,,Q4
REVISTA DE HISTORIA ECONOMICA,2,,
REVISTA DE HISTORIA ECONOMICA JOURNAL OF IBERIAN AND LATIN AMERICAN ECONOMIC HISTORY,,,Q1
REVISTA DE HISTORIA INDUSTRIAL,4,,Q1
REVISTA DE HISTORIA MODERNA ANALES DE LA UNIVERSIDAD DE ALICANTE,4,,Q2
REVISTA DE HISTORIA SAO PAULO,4,,Q3
REVISTA DE HISTORIOGRAFIA,4,,Q1
REVISTA DE HUMANIDADES,4,,
REVISTA DE HUMANIDADES DE VALPARAISO RHV,,,Q4
REVISTA DE INDIAS,3,,Q1
REVISTA DE INVESTIGACION CLINICA CLINICAL AND TRANSLATIONAL INVESTIGATION,4,,Q2
REVISTA DE INVESTIGACION EN EDUCACION,4,,Q3
REVISTA DE INVESTIGACION EN LOGOPEDIA,4,,Q4
REVISTA DE INVESTIGACION LINGUISTICA,4,,Q4
REVISTA DE INVESTIGACION SOBRE FLAMENCO LA MADRUGA,4,,
REVISTA DE INVESTIGACIONES POLITICAS Y SOCIOLOGICAS,4,,Q4
REVISTA DE INVESTIGACIONES UNIVERSIDAD DEL QUINDIO,4,,Q4
REVISTA DE INVESTIGACIONES VETERINARIAS DEL PERU,4,,Q4
REVISTA DE INVESTIGACOES CONSTITUCIONAIS JOURNAL OF CONSTITUTIONAL RESEARCH,4,,Q2
REVISTA DE LA ACADEMIA COLOMBIANA DE CIENCIAS EXACTAS FISICAS Y NATURALES,,,Q4
REVISTA DE LA CONSTRUCCION,4,,Q3
REVISTA DE LA FACULTAD DE AGRONOMIA DE LA UNIVERSIDAD DEL ZULIA,4,,Q4
REVISTA DE LA FACULTAD DE CIENCIAS AGRARIAS,4,,Q2
REVISTA DE LA FACULTAD DE DERECHO,4,,Q3
REVISTA DE LA FEDERACION ARGENTINA DE CARDIOLOGIA,4,,Q4
REVISTA DE LA REAL ACADEMIA DE CIENCIAS EXACTAS FISICAS Y NATURALES SERIE A MATEMATICAS,2,,Q1
REVISTA DE LA SOCIEDAD ENTOMOLOGICA ARGENTINA,4,,Q4
REVISTA DE LA SOCIEDAD GEOLOGICA DE ESPANA,4,,Q4
REVISTA DE LA UNION MATEMATICA ARGENTINA,4,,Q3
REVISTA DE LETRAS,4,,
REVISTA DE LETRAS NORTE MENTOS,4,,
REVISTA DE LINGUISTICA Y LENGUAS APLICADAS,4,,
REVISTA DE LITERATURA,3,,
REVISTA DE LLENGUA I DRET JOURNAL OF LANGUAGE AND LAW,4,,Q3
REVISTA DE METALURGIA,4,,Q4
REVISTA DE MUSICOLOGIA,3,,
REVISTA DE NEFROLOGIA DIALISIS Y TRASPLANTE,4,,Q4
REVISTA DE NEUROLOGIA,4,,Q4
REVISTA DE NUTRICAO BRAZILIAN JOURNAL OF NUTRITION,4,,Q4
REVISTA DE OCCIDENTE,4,,
REVISTA DE OSTEOPOROSIS Y METABOLISMO MINERAL,4,,Q4
REVISTA DE PEDAGOGIA UNIVERSITARIA Y DIDACTICA DEL DERECHO,4,,Q4
REVISTA DE PESQUISA CUIDADO E FUNDAMENTAL ONLINE,4,,Q4
REVISTA DE PSICODIDACTICA,1,Yes,Q1
REVISTA DE PSICOLOGIA CLINICA CON NINOS Y ADOLESCENTES,4,,Q4
REVISTA DE PSICOLOGIA PUCP,4,,Q4
REVISTA DE PSICOTERAPIA,4,,Q4
REVISTA DE PSIQUIATRIA Y SALUD MENTAL,,,Q1
REVISTA DE SALUD AMBIENTAL,4,,Q4
REVISTA DE SALUD PUBLICA CORDOBA,4,,Q4
REVISTA DE SAUDE PUBLICA,4,,Q2
REVISTA DE SENOLOGIA Y PATOLOGIA MAMARIA,4,,Q4
REVISTA DE SOCIEDAD GADITANA DE HISTORIA NATURAL,4,,Q4
REVISTA DE TELEDETECCION,4,,Q4
REVISTA DE TRANSPORTE Y TERRITORIO,4,,Q4
REVISTA DE URBANISMO,4,,Q4
REVISTA DEL CLAD REFORMA Y DEMOCRACIA,4,,
REVISTA DEL CUERPO MEDICO DEL HOSPITAL NACIONAL ALMANZOR AGUINAGA ASENJO,4,,Q4
REVISTA DIGITAL DE DERECHO ADMINISTRATIVO,4,,Q3
REVISTA DIGITAL DE INVESTIGACION EN DOCENCIA UNIVERSITARIA RIDU,4,,Q3
REVISTA DIGITAL MUNDO ASIA PACIFICO,4,,Q4
REVISTA DIREITO AMBIENTAL E SOCIEDADE,,,Q4
REVISTA DIREITO GV,4,,Q3
REVISTA DO CURSO DE DIREITO DO UNIFOR,4,,Q4
REVISTA DO INSTITUTO DE MEDICINA TROPICAL DE SAO PAULO,4,,Q3
REVISTA DO SERVICO PUBLICO,4,,Q4
REVISTA E MERCATORIA,4,,Q4
REVISTA ECONOMIA,4,,Q4
REVISTA ECONOMIA Y SOCIEDAD,4,,Q4
REVISTA ECORFAN,4,,Q4
REVISTA EDAPECI EDUCACAO A DISTANCIA E PRATICAS EDUCATIVAS COMUNICACIONAIS E INTERCULTURAIS,4,,Q4
REVISTA EDUCACAO E LINGUAGENS,4,,Q4
REVISTA EDUCACION,4,,Q4
REVISTA EDUCACION EN INGENIERIA,4,,Q4
REVISTA EDUCAONLINE,4,,Q4
REVISTA ELECTRONICA CALIDAD EN LA EDUCACION SUPERIOR,4,,Q4
REVISTA ELECTRONICA COMPLUTENSE DE INVESTIGACION EN EDUCACION MUSICAL RECIEM,4,,Q3
REVISTA ELECTRONICA DE ESTUDIOS INTERNACIONALES,4,,
REVISTA ELECTRONICA DE FUENTES Y ARCHIVOS,4,,Q2
REVISTA ELECTRONICA DE INVESTIGACION EDUCATIVA,4,,Q3
REVISTA ELECTRONICA EDUCARE,4,,Q3
REVISTA ELECTRONICA INTERUNIVERSITARIA DE FORMACION DEL PROFESORADO,4,,Q3
REVISTA ELETRONICA DE ESTRATEGIA E NEGOCIOS REEN,4,,Q4
REVISTA ELETRONICA EM GESTAO EDUCACAO E TECNOLOGIA AMBIENTAL,4,,Q4
REVISTA ELETRONICA PESQUISEDUCA,4,,Q4
REVISTA ELETRONICA VENTILANDO ACERVOS,4,,
REVISTA ENIAC PESQUISA,4,,Q4
REVISTA ESPANOLA DE ANESTESIOLOGIA Y REANIMACION,4,,Q3
REVISTA ESPANOLA DE ANTROPOLOGIA AMERICANA,3,,Q4
REVISTA ESPANOLA DE CARDIOLOGIA,2,,Q1
REVISTA ESPANOLA DE CIENCIA POLITICA RECP,4,,Q3
REVISTA ESPANOLA DE COMUNICACION EN SALUD,4,,Q4
REVISTA ESPANOLA DE DERECHO CONSTITUCIONAL,4,,Q3
REVISTA ESPANOLA DE DISCAPACIDAD REDIS,4,,Q4
REVISTA ESPANOLA DE DOCUMENTACION CIENTIFICA,4,,Q3
REVISTA ESPANOLA DE EDUCACION COMPARADA,4,,Q3
REVISTA ESPANOLA DE ENFERMEDADES DIGESTIVAS,4,,Q1
REVISTA ESPANOLA DE ESTUDIOS AGROSOCIALES Y PESQUEROS REEAP,4,,Q4
REVISTA ESPANOLA DE INVESTIGACIONES SOCIOLOGICAS,4,,Q3
REVISTA ESPANOLA DE LINGUISTICA APLICADA,3,,Q4
REVISTA ESPANOLA DE MEDICINA NUCLEAR E IMAGEN MOLECULAR,4,,Q4
REVISTA ESPANOLA DE NUTRICION HUMANA Y DIETETICA,4,,Q4
REVISTA ESPANOLA DE ORIENTACION Y PSICOPEDAGOGIA,4,,Q4
REVISTA ESPANOLA DE PATOLOGIA,,,Q4
REVISTA ESPANOLA DE PEDAGOGIA,4,,Q3
REVISTA ESPANOLA DE QUIMIOTERAPIA,4,,Q3
REVISTA ESPANOLA DE SALUD PUBLICA,4,,Q4
REVISTA ESPANOLA DE SOCIOLOGIA,4,,Q3
REVISTA ESTUDIOS HEMISFERICOS Y POLARES,4,,Q4
REVISTA ESTUDIOS SOCIO JURIDICOS,4,,Q4
REVISTA ESTUDOS INSTITUCIONAIS JOURNAL OF INSTITUTIONAL STUDIES,4,,Q4
REVISTA ESTUDOS POLITICOS,4,,Q4
REVISTA EUREKA SOBRE ENSENANZA Y DIVULGACION DE LAS CIENCIAS,4,,Q3
REVISTA EVIDENCIACAO CONTABIL AND FINANCAS,4,,Q4
REVISTA FACULTAD DE INGENIERIA UNIVERSIDAD DE ANTIOQUIA,4,,Q4
REVISTA FACULTAD DE INGENIERIA UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA,4,,Q4
REVISTA FINANZAS Y POLITICA ECONOMICA,4,,Q4
REVISTA FITOTECNIA MEXICANA,4,,Q4
REVISTA FORESTAL MESOAMERICA KURU RFMK,4,,Q4
REVISTA FORMACAO ONLINE,4,,Q4
REVISTA FUENTES,4,,Q3
REVISTA GALEGA DE ECONOMIA,4,,Q3
REVISTA GENERAL DE DERECHO ADMINISTRATIVO,4,,Q3
REVISTA GENERAL DE DERECHO CANONICO Y DERECHO ECLESIASTICO DEL ESTADO,4,,Q3
REVISTA GENERAL DE DERECHO CONSTITUCIONAL,4,,Q3
REVISTA GENERAL DE DERECHO EUROPEO,4,,Q3
REVISTA GENERAL DE DERECHO PENAL,4,,Q4
REVISTA GENERAL DE DERECHO PROCESAL,4,,Q4
REVISTA GENERAL DE DERECHO PUBLICO COMPARADO,4,,Q4
REVISTA GENERAL DE DERECHO ROMANO,4,,Q4
REVISTA GENERAL DE INFORMACION Y DOCUMENTACION,4,,Q4
REVISTA GENERAL DEL DERECHO DEL TRABAJO Y DE LA SEGURIDAD SOCIAL,4,,Q4
REVISTA GEOARAGUAIA,4,,Q4
REVISTA GEOGRAFICA DE AMERICA CENTRAL,4,,Q4
REVISTA GEOGRAFICA VENEZOLANA,4,,Q4
REVISTA GESTAO AND TECNOLOGIA JOURNAL OF MANAGEMENT AND TECHNOLOGY,4,,Q4
REVISTA GESTAO ORGANIZACIONAL,4,,Q4
REVISTA GESTION DE LA EDUCACION,4,,Q4
REVISTA GESTION DE LAS PERSONAS Y TECNOLOGIA,4,,Q4
REVISTA GUILLERMO DE OCKHAM,,,
REVISTA HABITAT SUSTENTABLE,4,,Q4
REVISTA HISPANICA MODERNA,4,,
REVISTA HISPANOAMERICANA DE HERNIA,4,,Q4
REVISTA HISTORIA AUTONOMA,4,,Q2
REVISTA HISTORIA DEBATES E TENDENCIAS,4,,Q4
REVISTA HUMANIDADES,4,,
REVISTA IBERO AMERICANA DE CIENCIA DA INFORMACAO,4,,Q4
REVISTA IBERO AMERICANA DE ESTUDOS EM EDUCACAO,4,,Q4
REVISTA IBEROAMERICANA,4,,
REVISTA IBEROAMERICANA DE AUTOMATICA E INFORMATICA INDUSTRIAL,4,,Q4
REVISTA IBEROAMERICANA DE CIENCIAS DE LA ACTIVIDAD FISICA Y EL DEPORTE,4,,Q4
REVISTA IBEROAMERICANA DE DIAGNOSTICO Y EVALUACION E AVALIACAO PSICOLOGICA,4,,Q4
REVISTA IBEROAMERICANA DE EDUCACION,4,,Q4
REVISTA IBEROAMERICANA DE ESTUDIOS MUNICIPALES,4,,Q4
REVISTA IBEROAMERICANA DE MICOLOGIA,4,,Q4
REVISTA IBEROAMERICANA DE PSICOLOGIA DEL EJERCICIO Y EL DEPORTE,4,,Q4
REVISTA IBEROAMERICANA DE PSICOLOGIA Y SALUD,2,,Q1
REVISTA ICONO 14 REVISTA CIENTIFICA DE COMUNICACION Y TECNOLOGIAS,4,,Q2
REVISTA INGENIERIA DE CONSTRUCCION,4,,Q4
REVISTA INNOVACIENCIA,4,,Q4
REVISTA INTERNACIONAL DE ANDROLOGIA,4,,Q4
REVISTA INTERNACIONAL DE COMUNICACION Y DESARROLLO,4,,
REVISTA INTERNACIONAL DE CONTAMINACION AMBIENTAL,4,,Q4
REVISTA INTERNACIONAL DE EDUCACION MUSICAL,4,,
REVISTA INTERNACIONAL DE EDUCACION PARA LA JUSTICIA SOCIAL,4,,Q2
REVISTA INTERNACIONAL DE ESTUDIOS MIGRATORIOS,4,,Q4
REVISTA INTERNACIONAL DE METODOS NUMERICOS PARA CALCULO Y DISENO EN INGENIERIA,4,,Q4
REVISTA INTERNACIONAL DE ORGANIZACIONES,4,,Q4
REVISTA INTERNACIONAL DE PENSAMIENTO POLITICO,4,,Q4
REVISTA INTERNACIONAL DE RELACIONES PUBLICAS,4,,Q4
REVISTA INTERNACIONAL DE SOCIOLOGIA,4,,Q3
REVISTA INTERUNIVERSITARIA DE FORMACION DEL PROFESORADO RIFOP,4,,Q3
REVISTA INVESTIGACIONES ALTOANDINAS JOURNAL OF HIGH ANDEAN RESEARCH,4,,Q4
REVISTA INVI,4,,Q3
REVISTA ITECKNE,4,,
REVISTA JESUS HISTORICO E SUA RECEPCAO,4,,
REVISTA JURIDICA DE CASTILLA Y LEON,4,,Q4
REVISTA JURIDICA PORTUCALENSE,4,,Q3
REVISTA KANINA,4,,
REVISTA LA PROPIEDAD INMATERIAL,4,,Q4
REVISTA LATINA DE COMUNICACION SOCIAL,2,,Q1
REVISTA LATINO AMERICANA DE ENFERMAGEM,4,,Q3
REVISTA LATINOAMERICANA DE DERECHO SOCIAL,4,,Q3
REVISTA LATINOAMERICANA DE ESTUDIOS DE FAMILIA,4,,Q4
REVISTA LATINOAMERICANA DE ESTUDIOS SOBRE CUERPOS EMOCIONES Y SOCIEDAD,4,,Q4
REVISTA LATINOAMERICANA DE INVESTIGACION EN MATEMATICA EDUCATIVA RELIME,4,,Q4
REVISTA LATINOAMERICANA DE LA PAPA,4,,
REVISTA LATINOAMERICANA DE METODOLOGIA DE LA INVESTIGACION SOCIAL,4,,Q4
REVISTA LATINOAMERICANA DE METODOLOGIA DE LAS CIENCIAS SOCIALES,4,,Q3
REVISTA LATINOAMERICANA DE POBLACION,4,,Q4
REVISTA LATINOAMERICANA DE PSICOLOGIA,4,,Q3
REVISTA LATINOAMERICANA DE TECNOLOGIA EDUCATIVA RELATEC,4,,Q4
REVISTA LETRAS,4,,
REVISTA MAD REVISTA DEL MAGISTER EN ANALISIS SISTEMICO APLICADO A LA SOCIEDAD,4,,Q4
REVISTA MATEMATICA COMPLUTENSE,2,,Q1
REVISTA MATEMATICA IBEROAMERICANA,2,,Q2
REVISTA MEDIACAO,4,,Q4
REVISTA MEDICA CLINICA LAS CONDES,4,,Q3
REVISTA MEDICA DE CHILE,4,,Q4
REVISTA MEDICA DE ROSARIO,4,,Q4
REVISTA MEDICA DEL URUGUAY,4,,Q4
REVISTA MEDITERRANEA COMUNICACION JOURNAL OF COMMUNICATION,4,,Q2
REVISTA MEXICANA DE ANALISIS POLITICO Y ADMINISTRACION PUBLICA,4,,Q4
REVISTA MEXICANA DE ASTRONOMIA Y ASTROFISICA,4,,Q3
REVISTA MEXICANA DE BIODIVERSIDAD,4,,Q4
REVISTA MEXICANA DE CIENCIAS GEOLOGICAS,4,,Q4
REVISTA MEXICANA DE CIENCIAS PECUARIAS,4,,Q4
REVISTA MEXICANA DE CIENCIAS POLITICAS Y SOCIALES,4,,Q3
REVISTA MEXICANA DE FISICA,4,,Q3
REVISTA MEXICANA DE INGENIERIA QUIMICA,4,,Q3
REVISTA MEXICANA DE NEUROCIENCIA,4,,Q4
REVISTA MEXICANA DE PSICOLOGIA,4,,
REVISTA MUSICAL CHILENA,3,,
REVISTA MVZ CORDOBA,4,,Q4
REVISTA NOTAS HISTORICAS Y GEOGRAFICAS,4,,
REVISTA NUMISMATICA HECATE,4,,
REVISTA OLHRES,4,,Q4
REVISTA ON LINE DE POLITICA E GESTAO EDUCACIONAL,4,,Q4
REVISTA ORL,4,,Q4
REVISTA PANAMERICANA DE SALUD PUBLICA PAN AMERICAN JOURNAL OF PUBLIC HEALTH,4,,Q2
REVISTA PAULISTA DE PEDIATRIA,4,,Q2
REVISTA PEGADA,4,,Q4
REVISTA PENSAMIENTO AMERICANO,4,,Q4
REVISTA PERSEITAS,4,,
REVISTA PERSPECTIVA EMPRESARIAL,4,,Q4
REVISTA PERUANA DE BIOLOGIA,4,,Q4
REVISTA PERUANA DE GINECOLOGIA Y OBSTETRICIA,4,,Q4
REVISTA PERUANA DE INVESTIGACION EDUCATIVA,4,,Q4
REVISTA PERUANA DE MEDICINA EXPERIMENTAL Y SALUD PUBLICA,,,Q4
REVISTA PISTIS AND PRAXIS TEOLOGIA E PASTORAL,4,,
REVISTA PORTUGUESA DE CARDIOLOGIA,4,,Q3
