Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
JOURNAL OF MAGNETIC RESONANCE IMAGING,2,,Q1
JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,2,,Q1
JOURNAL OF MANAGEMENT SCIENCE AND ENGINEERING,2,,Q1
JOURNAL OF MARKETING RESEARCH,2,,Q1
JOURNAL OF MARRIAGE AND FAMILY,2,Yes,Q1
JOURNAL OF MATERIALS CHEMISTRY A,2,,Q1
JOURNAL OF MATERIALS RESEARCH AND TECHNOLOGY JMR AND T,2,,Q1
JOURNAL OF MATERIOMICS,2,,Q1
JOURNAL OF MECHANICS AND PHYSICS OF SOLIDS,2,,Q1
JOURNAL OF MEDICAL ENTOMOLOGY,2,,Q1
JOURNAL OF MEDICAL ETHICS,2,,Q1
JOURNAL OF MEDICAL INTERNET RESEARCH,2,Yes,Q1
JOURNAL OF MEMORY AND LANGUAGE,2,,Q1
JOURNAL OF METAMORPHIC GEOLOGY,2,,Q1
JOURNAL OF MINIMALLY INVASIVE GYNECOLOGY,2,,Q1
JOURNAL OF MODERN POWER SYSTEMS AND CLEAN ENERGY,2,,Q1
JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY,2,,Q1
JOURNAL OF MOLECULAR LIQUIDS,2,,Q1
JOURNAL OF NANOSTRUCTURE IN CHEMISTRY,2,,Q1
JOURNAL OF NATIONAL COMPREHENSIVE CANCER NETWORK,2,,Q1
JOURNAL OF NATURAL PRODUCTS,2,,Q1
JOURNAL OF NETWORK AND COMPUTER APPLICATIONS,2,,Q1
JOURNAL OF NEURODEVELOPMENTAL DISORDERS,2,,Q1
JOURNAL OF NEUROINTERVENTIONAL SURGERY,2,Yes,Q1
JOURNAL OF NEUROLOGY,2,,Q1
JOURNAL OF NEUROSURGERY,2,,Q1
JOURNAL OF NEUROSURGERY SPINE,2,,Q1
JOURNAL OF NEUROTRAUMA,2,,Q1
JOURNAL OF NON EQUILIBRIUM THERMODYNAMICS,2,,Q1
JOURNAL OF NONLINEAR AND VARIATIONAL ANALYSIS,2,,Q1
JOURNAL OF NONLINEAR SCIENCE,2,,Q1
JOURNAL OF NUCLEAR MATERIALS,2,,Q1
JOURNAL OF NURSING MANAGEMENT,2,,Q1
JOURNAL OF NUTRITIONAL BIOCHEMISTRY,2,,Q1
JOURNAL OF OPERATIONS MANAGEMENT,2,,Q1
JOURNAL OF OPTICAL COMMUNICATIONS AND NETWORKING,2,,Q1
JOURNAL OF ORAL MICROBIOLOGY,2,,Q1
JOURNAL OF ORAL REHABILITATION,2,,Q1
JOURNAL OF ORGANIC CHEMISTRY,2,,Q1
JOURNAL OF ORTHOPAEDIC AND SPORTS PHYSICAL THERAPY,2,,Q1
JOURNAL OF ORTHOPAEDICS AND TRAUMATOLOGY,2,,Q1
JOURNAL OF OVARIAN RESEARCH,2,,Q1
JOURNAL OF PAIN,2,,Q1
JOURNAL OF PAIN AND SYMPTOM MANAGEMENT,2,,Q1
JOURNAL OF PALAEOGEOGRAPHY ENGLISH,2,,Q1
JOURNAL OF PATHOLOGY,2,,Q1
JOURNAL OF PATHOLOGY CLINICAL RESEARCH,2,,Q1
JOURNAL OF PEDIATRIC SURGERY,2,,Q1
JOURNAL OF PEDIATRICS,2,Yes,Q1
JOURNAL OF PERIODONTOLOGY,2,Yes,Q1
JOURNAL OF PETROLOGY,2,,Q1
JOURNAL OF PHILOSOPHY OF HISTORY,2,,Q1
JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY B BIOLOGY,2,,Q1
JOURNAL OF PHYSICAL CHEMISTRY LETTERS,2,Yes,Q1
JOURNAL OF PHYSIOLOGY LONDON,2,,Q1
JOURNAL OF PIPELINE SCIENCE AND ENGINEERING,2,,Q1
JOURNAL OF PLANNING LITERATURE,2,,Q1
JOURNAL OF PLANT PHYSIOLOGY,2,,Q1
JOURNAL OF POLICY MODELING,2,,Q1
JOURNAL OF POPULATION ECONOMICS,2,,Q1
JOURNAL OF POSITIVE PSYCHOLOGY,2,,Q1
JOURNAL OF PRODUCT AND BRAND MANAGEMENT,2,,Q1
JOURNAL OF PROFESSIONAL NURSING,2,,Q1
JOURNAL OF PURCHASING AND SUPPLY MANAGEMENT,2,,Q1
JOURNAL OF QUALITY TECHNOLOGY,2,,Q1
JOURNAL OF QUANTITATIVE CRIMINOLOGY,2,,Q1
JOURNAL OF REFRACTIVE SURGERY,2,,Q1
JOURNAL OF REGIONAL SCIENCE,2,,Q1
JOURNAL OF RENAL NUTRITION,2,,Q1
JOURNAL OF RESEARCH IN INTERACTIVE MARKETING,2,,Q1
JOURNAL OF RESEARCH IN PERSONALITY,2,,Q1
JOURNAL OF RESEARCH ON ADOLESCENCE,2,Yes,Q1
JOURNAL OF RETAILING,2,,Q1
JOURNAL OF ROYAL SOCIETY INTERFACE,2,,Q1
JOURNAL OF ROYAL SOCIETY OF MEDICINE,2,,Q1
JOURNAL OF SAFETY RESEARCH,2,,Q1
JOURNAL OF SAFETY SCIENCE AND RESILIENCE,2,,Q1
JOURNAL OF SAUDI CHEMICAL SOCIETY,2,,Q1
JOURNAL OF SCIENCE ADVANCED MATERIALS AND DEVICES,2,,Q1
JOURNAL OF SCIENCE AND MEDICINE IN SPORT,2,,Q1
JOURNAL OF SCIENCE EDUCATION AND TECHNOLOGY,2,Yes,Q1
JOURNAL OF SCIENTIFIC COMPUTING,2,,Q1
JOURNAL OF SERVICE RESEARCH,2,,Q1
JOURNAL OF SEX RESEARCH,2,,Q1
JOURNAL OF SEXUAL MEDICINE,2,,Q1
JOURNAL OF SHOULDER AND ELBOW SURGERY,2,Yes,Q1
JOURNAL OF SMALL BUSINESS MANAGEMENT,2,,Q1
JOURNAL OF SOCIOLINGUISTICS,2,Yes,Q1
JOURNAL OF SOUND AND VIBRATION,2,,Q1
JOURNAL OF SPEECH LANGUAGE AND HEARING RESEARCH,2,,Q1
JOURNAL OF SPORT MANAGEMENT,2,,Q1
JOURNAL OF STATISTICAL SOFTWARE,2,,Q1
JOURNAL OF STORED PRODUCTS RESEARCH,2,,Q1
JOURNAL OF STRENGTH AND CONDITIONING RESEARCH,2,,Q1
JOURNAL OF STRUCTURAL BIOLOGY X,2,,Q1
JOURNAL OF SUPPLY CHAIN MANAGEMENT,2,,Q1
JOURNAL OF SUSTAINABLE TOURISM,2,,Q1
JOURNAL OF SYSTEMS AND SOFTWARE,2,,Q1
JOURNAL OF TAIWAN INSTITUTE OF CHEMICAL ENGINEERS,2,,Q1
JOURNAL OF THERMAL BIOLOGY,2,,Q1
JOURNAL OF THORACIC AND CARDIOVASCULAR SURGERY,2,Yes,Q1
JOURNAL OF TISSUE ENGINEERING,2,,Q1
JOURNAL OF TOPOLOGY,2,,Q1
JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH PART B CRITICAL REVIEWS,2,,Q1
JOURNAL OF TRAFFIC AND TRANSPORTATION ENGINEERING ENGLISH EDITION,2,,Q1
JOURNAL OF TRANSLATIONAL INTERNAL MEDICINE,2,,Q1
JOURNAL OF TRANSLATIONAL MEDICINE,2,Yes,Q1
JOURNAL OF TRAUMA AND ACUTE CARE SURGERY,2,,Q1
JOURNAL OF TRAVEL MEDICINE,2,,Q1
JOURNAL OF URBAN HEALTH BULLETIN OF NEW YORK ACADEMY OF MEDICINE,2,,Q1
JOURNAL OF URBAN MANAGEMENT,2,,Q1
JOURNAL OF UROLOGY,2,,Q1
JOURNAL OF VASCULAR SURGERY,2,Yes,Q1
JOURNAL OF VASCULAR SURGERY VENOUS AND LYMPHATIC DISORDERS,2,,Q1
JOURNAL OF VESTIBULAR RESEARCH EQUILIBRIUM AND ORIENTATION,2,,Q1
JOURNAL OF VETERINARY INTERNAL MEDICINE,2,Yes,Q1
JOURNAL OF WIND ENGINEERING AND INDUSTRIAL AERODYNAMICS,2,Yes,Q1
JOURNAL OF WORLD HISTORY,2,,Q1
JOURNAL OF YOUTH STUDIES,2,,Q1
JOURNAL OF ZHEJIANG UNIVERSITY SCIENCE A,2,,Q1
JOURNAL OF ZHEJIANG UNIVERSITY SCIENCE B,2,,Q1
JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH,2,,Q1
JOURNALISM,2,Yes,Q1
JOURNALS OF GERONTOLOGY SERIES A BIOLOGICAL SCIENCES AND MEDICAL SCIENCES,2,,Q1
JOURNALS OF GERONTOLOGY SERIES B PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES,2,Yes,Q1
JUSTICE QUARTERLY,2,Yes,Q1
JAMIA OPEN,3,,Q1
JAPANESE JOURNAL OF MATHEMATICS,3,,Q1
JASSS JOURNAL OF ARTIFICIAL SOCIETIES AND SOCIAL SIMULATION,3,,Q1
JMIR PUBLIC HEALTH AND SURVEILLANCE,3,,Q1
JOINT BONE SPINE,3,,Q1
JOR SPINE,3,,Q1
JORNAL DE PEDIATRIA,3,,Q1
JOURNAL OF ACCOUNTING IN EMERGING ECONOMIES,3,,Q1
JOURNAL OF ACOUSTICAL SOCIETY OF AMERICA,3,,Q1
JOURNAL OF ADHESIVE DENTISTRY,3,,Q1
JOURNAL OF ADVANCED JOINING PROCESSES,3,,Q1
JOURNAL OF ADVERTISING,3,,Q1
JOURNAL OF AGRICULTURAL AND ENVIRONMENTAL ETHICS,3,,Q1
JOURNAL OF AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS,3,,Q1
JOURNAL OF AMERICAN CERAMIC SOCIETY,3,,Q1
JOURNAL OF AMERICAN DENTAL ASSOCIATION,3,,Q1
JOURNAL OF AMERICAN SOCIETY FOR MASS SPECTROMETRY,3,,Q1
JOURNAL OF ANIMAL PHYSIOLOGY AND ANIMAL NUTRITION,3,,Q1
JOURNAL OF ANIMAL SCIENCE AND TECHNOLOGY,3,,Q1
JOURNAL OF ANTHROPOLOGICAL SCIENCES,3,,Q1
JOURNAL OF APPLIED ACCOUNTING RESEARCH,3,,Q1
JOURNAL OF APPLIED CRYSTALLOGRAPHY,3,,Q1
JOURNAL OF APPLIED ECONOMETRICS,3,,Q1
JOURNAL OF APPLIED ENTOMOLOGY,3,,Q1
JOURNAL OF APPLIED PHYCOLOGY,3,,Q1
JOURNAL OF ASIAN BUSINESS AND ECONOMIC STUDIES,3,,Q1
JOURNAL OF ASSISTED REPRODUCTION AND GENETICS,3,,Q1
JOURNAL OF ASSOCIATION FOR INFORMATION SCIENCE AND TECHNOLOGY,3,,Q1
JOURNAL OF ASSOCIATION FOR INFORMATION SYSTEMS,3,,Q1
JOURNAL OF ASSOCIATION OF ENVIRONMENTAL AND RESOURCE ECONOMISTS,3,,Q1
JOURNAL OF ATHLETIC TRAINING,3,,Q1
JOURNAL OF AUSTRALIAN STUDIES,3,,Q1
JOURNAL OF AVIAN BIOLOGY,3,,Q1
JOURNAL OF BALKAN AND NEAR EASTERN STUDIES,3,,Q1
JOURNAL OF BEHAVIORAL AND EXPERIMENTAL FINANCE,3,,Q1
JOURNAL OF BEHAVIORAL MEDICINE,3,,Q1
JOURNAL OF BIONIC ENGINEERING,3,,Q1
JOURNAL OF BISEXUALITY,3,,Q1
JOURNAL OF CANNABIS RESEARCH,3,,Q1
JOURNAL OF CATARACT AND REFRACTIVE SURGERY,3,,Q1
JOURNAL OF CELLULAR PHYSIOLOGY,3,,Q1
JOURNAL OF CHEMICAL EDUCATION,3,,Q1
JOURNAL OF CHINESE GOVERNANCE,3,,Q1
JOURNAL OF CHINESE HISTORY,3,,Q1
JOURNAL OF CIVIL STRUCTURAL HEALTH MONITORING,3,,Q1
JOURNAL OF CLASSIFICATION,3,,Q1
JOURNAL OF CLINICAL AND TRANSLATIONAL HEPATOLOGY,3,,Q1
JOURNAL OF CLINICAL LIPIDOLOGY,3,,Q1
JOURNAL OF CLINICAL MEDICINE,3,,Q1
JOURNAL OF CLINICAL NURSING,3,,Q1
JOURNAL OF COGNITIVE NEUROSCIENCE,3,,Q1
JOURNAL OF COMBINATORIAL THEORY SERIES A,3,,Q1
JOURNAL OF COMMODITY MARKETS,3,,Q1
JOURNAL OF COMMUNICATION DISORDERS,3,,Q1
JOURNAL OF COMMUNITY PSYCHOLOGY,3,,Q1
JOURNAL OF COMPARATIVE NEUROLOGY,3,,Q1
JOURNAL OF COMPOSITES FOR CONSTRUCTION,3,,Q1
JOURNAL OF COMPUTATIONAL AND GRAPHICAL STATISTICS,3,,Q1
JOURNAL OF COMPUTATIONAL SCIENCE,3,,Q1
JOURNAL OF COMPUTING IN HIGHER EDUCATION,3,,Q1
JOURNAL OF CONSUMER AFFAIRS,3,,Q1
JOURNAL OF CONSUMER BEHAVIOUR,3,,Q1
JOURNAL OF CONSUMER CULTURE,3,,Q1
JOURNAL OF CONSUMER PSYCHOLOGY,3,,Q1
JOURNAL OF CONTAMINANT HYDROLOGY,3,,Q1
JOURNAL OF CONTEMPORARY ACCOUNTING AND ECONOMICS,3,,Q1
JOURNAL OF CONTEMPORARY EUROPEAN STUDIES,3,,Q1
JOURNAL OF CORPORATE LAW STUDIES,3,,Q1
JOURNAL OF CRIMINAL LAW AND CRIMINOLOGY,3,,Q1
JOURNAL OF CRYPTOLOGY,3,,Q1
JOURNAL OF CULTURAL ECONOMY,3,,Q1
JOURNAL OF CURRENT ISSUES AND RESEARCH IN ADVERTISING,3,,Q1
JOURNAL OF CYBERSECURITY,3,,Q1
JOURNAL OF DENTAL SCIENCES,3,,Q1
JOURNAL OF DERMATOLOGICAL SCIENCE,3,,Q1
JOURNAL OF DIGITAL IMAGING,3,,Q1
JOURNAL OF DIVERSITY IN HIGHER EDUCATION,3,,Q1
JOURNAL OF DRUG DELIVERY SCIENCE AND TECHNOLOGY,3,,Q1
JOURNAL OF EARLY ADOLESCENCE,3,,Q1
JOURNAL OF EAST ASIAN STUDIES,3,,Q1
JOURNAL OF ECONOMICS AND BUSINESS,3,,Q1
JOURNAL OF ELECTROANALYTICAL CHEMISTRY,3,,Q1
JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY,3,,Q1
JOURNAL OF EMPIRICAL LEGAL STUDIES,3,,Q1
JOURNAL OF ENTERPRISE INFORMATION MANAGEMENT,3,,Q1
JOURNAL OF ENVIRONMENTAL LAW,3,,Q1
JOURNAL OF ESTHETIC AND RESTORATIVE DENTISTRY,3,,Q1
JOURNAL OF EVIDENCE BASED DENTAL PRACTICE,3,,Q1
JOURNAL OF EVOLUTION EQUATIONS,3,,Q1
JOURNAL OF EXERCISE SCIENCE AND FITNESS,3,,Q1
JOURNAL OF EXPERIMENTAL ORTHOPAEDICS,3,,Q1
JOURNAL OF EXPOSURE SCIENCE AND ENVIRONMENTAL EPIDEMIOLOGY,3,,Q1
JOURNAL OF FAMILY AND ECONOMIC ISSUES,3,,Q1
JOURNAL OF FAMILY VIOLENCE,3,,Q1
JOURNAL OF FINANCIAL REGULATION,3,,Q1
JOURNAL OF FINANCIAL REPORTING AND ACCOUNTING,3,,Q1
JOURNAL OF FISH DISEASES,3,,Q1
JOURNAL OF FIXED POINT THEORY AND APPLICATIONS,3,,Q1
JOURNAL OF FORECASTING,3,,Q1
JOURNAL OF FORMOSAN MEDICAL ASSOCIATION,3,,Q1
JOURNAL OF FUNCTIONAL BIOMATERIALS,3,,Q1
JOURNAL OF FURTHER AND HIGHER EDUCATION,3,,Q1
JOURNAL OF GASTROINTESTINAL SURGERY,3,,Q1
JOURNAL OF GEOCHEMICAL EXPLORATION,3,,Q1
JOURNAL OF GEOMETRY AND PHYSICS,3,,Q1
JOURNAL OF GLOBAL ECONOMIC ANALYSIS,3,,Q1
JOURNAL OF GLOBAL FASHION MARKETING,3,,Q1
JOURNAL OF GLOBAL HEALTH,3,,Q1
JOURNAL OF GREAT LAKES RESEARCH,3,,Q1
JOURNAL OF GUIDANCE CONTROL AND DYNAMICS,3,,Q1
JOURNAL OF HAZARDOUS MATERIALS ADVANCES,3,,Q1
JOURNAL OF HAZARDOUS MATERIALS LETTERS,3,,Q1
JOURNAL OF HEAD TRAUMA REHABILITATION,3,,Q1
JOURNAL OF HEALTH COMMUNICATION,3,,Q1
JOURNAL OF HEPATO BILIARY PANCREATIC SCIENCES,3,,Q1
JOURNAL OF HIGH ENERGY ASTROPHYSICS,3,,Q1
JOURNAL OF HIGHER EDUCATION,3,,Q1
JOURNAL OF HISTORY OF INTERNATIONAL LAW,3,,Q1
JOURNAL OF HISTORY OF SEXUALITY,3,,Q1
JOURNAL OF HOMOSEXUALITY,3,,Q1
JOURNAL OF HOSPITAL INFECTION,3,,Q1
JOURNAL OF HOSPITALITY AND TOURISM INSIGHTS,3,,Q1
JOURNAL OF HOSPITALITY AND TOURISM RESEARCH,3,,Q1
JOURNAL OF HOSPITALITY AND TOURISM TECHNOLOGY,3,,Q1
JOURNAL OF HUMAN KINETICS,3,,Q1
JOURNAL OF HUMAN RIGHTS AND ENVIRONMENT,3,,Q1
JOURNAL OF HYPERTENSION,3,,Q1
JOURNAL OF INDUSTRIAL AND ENGINEERING CHEMISTRY,3,,Q1
JOURNAL OF INDUSTRIAL ECOLOGY,3,,Q1
JOURNAL OF INEQUALITIES AND APPLICATIONS,3,,Q1
JOURNAL OF INFECTION AND PUBLIC HEALTH,3,,Q1
JOURNAL OF INFORMATION TECHNOLOGY,3,,Q1
JOURNAL OF INFORMATION TECHNOLOGY IN CONSTRUCTION,3,,Q1
JOURNAL OF INORGANIC AND ORGANOMETALLIC POLYMERS AND MATERIALS,3,,Q1
JOURNAL OF INSECT SCIENCE,3,,Q1
JOURNAL OF INSECTS AS FOOD AND FEED,3,,Q1
JOURNAL OF INTEGRATED PEST MANAGEMENT,3,,Q1
JOURNAL OF INTELLECTUAL DISABILITY RESEARCH,3,,Q1
JOURNAL OF INTELLIGENCE,3,,Q1
JOURNAL OF INTERACTIVE MEDIA IN EDUCATION,3,,Q1
JOURNAL OF INTERNATIONAL ACCOUNTING AUDITING AND TAXATION,3,,Q1
JOURNAL OF INTERNATIONAL MONEY AND FINANCE,3,,Q1
JOURNAL OF INTERPERSONAL VIOLENCE,3,,Q1
JOURNAL OF INVESTIGATIONAL ALLERGOLOGY AND CLINICAL IMMUNOLOGY,3,,Q1
JOURNAL OF ISAKOS JOINT DISORDERS AND ORTHOPAEDIC SPORTS MEDICINE,3,,Q1
JOURNAL OF JAPANESE AND INTERNATIONAL ECONOMIES,3,,Q1
JOURNAL OF KING SAUD UNIVERSITY SCIENCE,3,,Q1
JOURNAL OF KOREAN STUDIES,3,,Q1
JOURNAL OF LAND USE SCIENCE,3,,Q1
JOURNAL OF LANGUAGE IDENTITY AND EDUCATION,3,,Q1
JOURNAL OF LAW AND COURTS,3,,Q1
JOURNAL OF LAW AND ECONOMICS,3,,Q1
JOURNAL OF LAW AND SOCIETY,3,,Q1
JOURNAL OF LAW ECONOMICS AND ORGANIZATION,3,,Q1
JOURNAL OF LEADERSHIP AND ORGANIZATIONAL STUDIES,3,,Q1
JOURNAL OF LEARNING ANALYTICS,3,,Q1
JOURNAL OF MAMMALIAN EVOLUTION,3,,Q1
JOURNAL OF MANAGEMENT EDUCATION,3,,Q1
JOURNAL OF MARINE ENGINEERING AND TECHNOLOGY,3,,Q1
JOURNAL OF MARINE SYSTEMS,3,,Q1
JOURNAL OF MARKETING EDUCATION,3,,Q1
JOURNAL OF MATERIALS CHEMISTRY C,3,,Q1
JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS,3,,Q1
JOURNAL OF MATHEMATICS AND COMPUTER SCIENCE JMCS,3,,Q1
JOURNAL OF MEDIA PSYCHOLOGY THEORIES METHODS AND APPLICATIONS,3,,Q1
JOURNAL OF MEDICAL ECONOMICS,3,,Q1
JOURNAL OF MEDICAL SYSTEMS,3,,Q1
JOURNAL OF MEDICAL VIROLOGY,3,,Q1
JOURNAL OF MENTAL HEALTH,3,,Q1
JOURNAL OF MINING INSTITUTE,3,,Q1
JOURNAL OF MODERN AFRICAN STUDIES,3,,Q1
JOURNAL OF MODERN EUROPEAN HISTORY,3,,Q1
JOURNAL OF MODERN ITALIAN STUDIES,3,,Q1
JOURNAL OF MOLECULAR DIAGNOSTICS,3,,Q1
JOURNAL OF MOLECULAR MEDICINE JMM,3,,Q1
JOURNAL OF MULTICULTURAL DISCOURSES,3,,Q1
JOURNAL OF NATIONAL CANCER CENTER,3,,Q1
JOURNAL OF NATURAL FIBERS,3,,Q1
JOURNAL OF NEURAL TRANSMISSION,3,,Q1
JOURNAL OF NEUROENDOCRINOLOGY,3,,Q1
JOURNAL OF NEURORADIOLOGY,3,,Q1
JOURNAL OF NEUROSURGICAL ANESTHESIOLOGY,3,,Q1
JOURNAL OF NON CRYSTALLINE SOLIDS,3,,Q1
JOURNAL OF NORTH AFRICAN STUDIES,3,,Q1
JOURNAL OF NUMERICAL MATHEMATICS,3,,Q1
JOURNAL OF NURSING RESEARCH,3,,Q1
JOURNAL OF NURSING SCHOLARSHIP,3,,Q1
JOURNAL OF OCCUPATIONAL REHABILITATION,3,,Q1
JOURNAL OF OCCUPATIONAL SCIENCE,3,,Q1
JOURNAL OF ORGANIZATIONAL AND END USER COMPUTING,3,,Q1
JOURNAL OF ORNITHOLOGY,3,,Q1
JOURNAL OF ORTHOPAEDIC SURGERY AND RESEARCH,3,,Q1
JOURNAL OF OTOLARYNGOLOGY HEAD AND NECK SURGERY,3,,Q1
JOURNAL OF OUTDOOR RECREATION AND TOURISM RESEARCH PLANNING AND MANAGEMENT,3,,Q1
JOURNAL OF PACIFIC HISTORY,3,,Q1
JOURNAL OF PALESTINE STUDIES,3,,Q1
JOURNAL OF PARALLEL AND DISTRIBUTED COMPUTING,3,,Q1
JOURNAL OF PARKINSONS DISEASE,3,,Q1
JOURNAL OF PATIENT REPORTED OUTCOMES,3,,Q1
JOURNAL OF PEDIATRIC GASTROENTEROLOGY AND NUTRITION,3,,Q1
JOURNAL OF PEDIATRIC NURSING NURSING CARE OF CHILDREN AND FAMILIES,3,,Q1
JOURNAL OF PERINATOLOGY,3,,Q1
JOURNAL OF PERIODONTAL RESEARCH,3,,Q1
JOURNAL OF PHARMACEUTICAL INVESTIGATION,3,,Q1
JOURNAL OF PHYCOLOGY,3,,Q1
JOURNAL OF PHYSICAL OCEANOGRAPHY,3,,Q1
JOURNAL OF PHYSICS PHOTONICS,3,,Q1
JOURNAL OF PHYSIOLOGY AND BIOCHEMISTRY,3,,Q1
JOURNAL OF PLANT GROWTH REGULATION,3,,Q1
JOURNAL OF PLANT NUTRITION AND SOIL SCIENCE,3,,Q1
JOURNAL OF PLASTIC RECONSTRUCTIVE AND AESTHETIC SURGERY,3,,Q1
JOURNAL OF POLICY AND PRACTICE IN INTELLECTUAL DISABILITIES,3,,Q1
JOURNAL OF POLYMERS AND ENVIRONMENT,3,,Q1
JOURNAL OF POWER SOURCES,3,,Q1
JOURNAL OF PROSTHETIC DENTISTRY,3,,Q1
JOURNAL OF PROSTHODONTIC RESEARCH,3,,Q1
JOURNAL OF PROSTHODONTICS IMPLANT ESTHETIC AND RECONSTRUCTIVE DENTISTRY,3,,Q1
JOURNAL OF PSYCHIATRIC AND MENTAL HEALTH NURSING,3,,Q1
JOURNAL OF PSYCHOLOGY,3,,Q1
JOURNAL OF PSYCHOPHARMACOLOGY,3,,Q1
JOURNAL OF REPRODUCTION AND DEVELOPMENT,3,,Q1
JOURNAL OF RESEARCH ON TECHNOLOGY IN EDUCATION,3,,Q1
JOURNAL OF RISK FINANCE,3,,Q1
JOURNAL OF ROBOTIC SURGERY,3,,Q1
JOURNAL OF SCHOOL VIOLENCE,3,,Q1
JOURNAL OF SCIENCE OF FOOD AND AGRICULTURE,3,,Q1
JOURNAL OF SEA RESEARCH,3,,Q1
JOURNAL OF SEDIMENTARY RESEARCH,3,,Q1
JOURNAL OF SERVICE MANAGEMENT,3,,Q1
JOURNAL OF SEX AND MARITAL THERAPY,3,,Q1
JOURNAL OF SLEEP RESEARCH,3,,Q1
JOURNAL OF SOCIAL AND PERSONAL RELATIONSHIPS,3,,Q1
JOURNAL OF SOCIAL POLICY,3,,Q1
JOURNAL OF SOLID STATE CHEMISTRY,3,,Q1
JOURNAL OF SONG YUAN STUDIES,3,,Q1
JOURNAL OF SOUTHERN HEMISPHERE EARTH SYSTEMS SCIENCE,3,,Q1
JOURNAL OF STRUCTURAL ENGINEERING,3,,Q1
JOURNAL OF SUSTAINABLE CEMENT BASED MATERIALS,3,,Q1
JOURNAL OF SYSTEMATIC PALAEONTOLOGY,3,,Q1
JOURNAL OF SYSTEMS ARCHITECTURE,3,,Q1
JOURNAL OF TISSUE VIABILITY,3,,Q1
JOURNAL OF TOURISM AND SERVICES,3,,Q1
JOURNAL OF TOURISM FUTURES,3,,Q1
JOURNAL OF TRANSPORT AND HEALTH,3,,Q1
JOURNAL OF TRUST RESEARCH,3,,Q1
JOURNAL OF URBAN MOBILITY,3,,Q1
JOURNAL OF URBAN TECHNOLOGY,3,,Q1
JOURNAL OF VACATION MARKETING,3,,Q1
JOURNAL OF VEGETATION SCIENCE,3,,Q1
JOURNAL OF VICTORIAN CULTURE,3,,Q1
JOURNAL OF VINYL AND ADDITIVE TECHNOLOGY,3,,Q1
JOURNAL OF WATER PROCESS ENGINEERING,3,,Q1
JOURNAL OF WILDLIFE MANAGEMENT,3,,Q1
JOURNAL OF WOMENS HEALTH,3,,Q1
JOURNAL OF WOOD SCIENCE,3,,Q1
JOURNAL OF WORLD AQUACULTURE SOCIETY,3,,Q1
JOURNAL OF WORLD FEDERATION OF ORTHODONTISTS,3,,Q1
JOURNAL OF XENOBIOTICS,3,,Q1
JPAD JOURNAL OF PREVENTION OF ALZHEIMERS DISEASE,3,,Q1
JAPANESE JOURNAL OF RADIOLOGY,4,,Q1
JBI EVIDENCE SYNTHESIS,4,,Q1
JBJS OPEN ACCESS,4,,Q1
JBJS REVIEWS,4,,Q1
JOURNAL OF ACADEMIC ETHICS,4,,Q1
JOURNAL OF ADHESION SCIENCE AND TECHNOLOGY,4,,Q1
JOURNAL OF ADVANCED ACADEMICS,4,,Q1
JOURNAL OF ADVERTISING RESEARCH,4,,Q1
JOURNAL OF AGRICULTURAL EDUCATION AND EXTENSION,4,,Q1
JOURNAL OF AMERICAN ACADEMY OF PSYCHIATRY AND LAW,4,,Q1
JOURNAL OF AMERICAN BOARD OF FAMILY MEDICINE,4,,Q1
JOURNAL OF AMERICAN ETHNIC HISTORY,4,,Q1
JOURNAL OF ANALYSIS,4,,Q1
JOURNAL OF APPLIED MATHEMATICS AND COMPUTATIONAL MECHANICS,4,,Q1
JOURNAL OF ASIAN PUBLIC POLICY,4,,Q1
JOURNAL OF ASTRONOMICAL TELESCOPES INSTRUMENTS AND SYSTEMS,4,,Q1
JOURNAL OF BONE AND JOINT INFECTION,4,,Q1
JOURNAL OF BUSINESS ECONOMICS AND MANAGEMENT,4,,Q1
JOURNAL OF CARDIOVASCULAR NURSING,4,,Q1
JOURNAL OF CHEMOMETRICS,4,,Q1
JOURNAL OF CHILD AND ADOLESCENT TRAUMA,4,,Q1
JOURNAL OF CHILDREN AND MEDIA,4,,Q1
JOURNAL OF CHINESE ECONOMIC AND BUSINESS STUDIES,4,,Q1
JOURNAL OF CHINESE MEDICAL ASSOCIATION,4,,Q1
JOURNAL OF CLUSTER SCIENCE,4,,Q1
JOURNAL OF COMPARATIVE PHYSIOLOGY A NEUROETHOLOGY SENSORY NEURAL AND BEHAVIORAL PHYSIOLOGY,4,,Q1
JOURNAL OF CUTANEOUS MEDICINE AND SURGERY,4,,Q1
JOURNAL OF DECISION SYSTEMS,4,,Q1
JOURNAL OF DERMATOLOGICAL TREATMENT,4,,Q1
JOURNAL OF DRUG TARGETING,4,,Q1
