Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
ATMOSPHERIC RESEARCH,2,,Q2
ATOMIC SPECTROSCOPY,2,,Q2
ATTACHMENT AND HUMAN DEVELOPMENT,2,,Q2
AUGMENTATIVE AND ALTERNATIVE COMMUNICATION,2,,Q2
AUSTRALIAN ARCHAEOLOGY,2,,Q2
ACM TRANSACTIONS ON DATABASE SYSTEMS,2,,Q3
ACM TRANSACTIONS ON PROGRAMMING LANGUAGES AND SYSTEMS,2,,Q3
ACTA CHIMICA SINICA,2,,Q3
ACTA OCEANOLOGICA SINICA,2,,Q3
ACTA OPTICA SINICA,2,,Q3
ACTA PSYCHOLOGICA SINICA,2,,Q3
ANNALES DE L INSTITUT HENRI POINCARE D,2,,Q3
ANTHROPOLOGICAL FORUM,2,,Q3
ARCHAEOMETRY,2,,Q3
ACTA POLYMERICA SINICA,2,,Q4
AL MASAQ JOURNAL OF MEDIEVAL MEDITERRANEAN,2,,
AMERICAN JOURNAL OF ARCHAEOLOGY,2,Yes,
AMERICAN JOURNAL OF PHILOLOGY,2,,
AMERICAN LITERARY HISTORY,2,,
AMERICAN PHILOSOPHICAL QUARTERLY,2,,
ANALYSIS,2,Yes,
ANIMATION AN INTERDISCIPLINARY JOURNAL,2,Yes,
ANNUAL OF BRITISH SCHOOL AT ATHENS,2,,
APPLIED ORGANOMETALLIC CHEMISTRY,2,,
ARCHAEOLOGICAL DIALOGUES,2,,
ARCHAEOLOGICAL JOURNAL,2,,
ARCHIV FUR GESCHICHTE DER PHILOSOPHIE,2,,
ARCHIVES OF ASIAN ART,2,,
ARCHNET IJAR INTERNATIONAL JOURNAL OF ARCHITECTURAL RESEARCH,2,,
ARETHUSA,2,,
ART HISTORY,2,Yes,
ARTHURIANA,2,,
ARTIBUS ET HISTORIAE,2,,
ASIAN MUSIC,2,,
ASIAN THEATRE JOURNAL,2,,
AZANIA ARCHAEOLOGICAL RESEARCH IN AFRICA,2,,
AB IMPERIO STUDIES OF NEW IMPERIAL HISTORY AND NATIONALISM IN POST SOVIET SPACE,3,,Q1
ACADEMIC EMERGENCY MEDICINE,3,,Q1
ACADEMIC PEDIATRICS,3,,Q1
ACCOUNTING FORUM,3,,Q1
ACCOUNTING IN EUROPE,3,,Q1
ACM TRANSACTIONS ON COMPUTING EDUCATION,3,,Q1
ACM TRANSACTIONS ON INTELLIGENT SYSTEMS AND TECHNOLOGY,3,,Q1
ACM TRANSACTIONS ON INTERNET TECHNOLOGY,3,,Q1
ACM TRANSACTIONS ON KNOWLEDGE DISCOVERY FROM DATA,3,,Q1
ACM TRANSACTIONS ON MULTIMEDIA COMPUTING COMMUNICATIONS AND APPLICATIONS,3,,Q1
ACM TRANSACTIONS ON QUANTUM COMPUTING,3,,Q1
ACS ES AND T WATER,3,,Q1
ACTA DERMATO VENEREOLOGICA,3,,Q1
ACTA HISTORICA TALLINNENSIA,3,,Q1
ACTA MATHEMATICA SCIENTIA,3,,Q1
ACTA OPHTHALMOLOGICA,3,,Q1
ACTA PALAEONTOLOGICA POLONICA,3,,Q1
ACTA TROPICA,3,,Q1
AD HOC NETWORKS,3,,Q1
ADVANCED ELECTRONIC MATERIALS,3,,Q1
ADVANCED INTELLIGENT SYSTEMS,3,,Q1
ADVANCES IN CALCULUS OF VARIATIONS,3,,Q1
ADVANCES IN COMPUTATIONAL MATHEMATICS,3,,Q1
ADVANCES IN ENGINEERING SOFTWARE,3,,Q1
ADVANCES IN INDUSTRIAL AND MANUFACTURING ENGINEERING,3,,Q1
ADVANCES IN SIMULATION,3,,Q1
ADVANCES IN SPACE RESEARCH,3,,Q1
ADVANCES IN THERAPY,3,,Q1
ADVANCES IN WOUND CARE,3,,Q1
AESTHETIC PLASTIC SURGERY,3,,Q1
AESTHETIC SURGERY JOURNAL,3,,Q1
AFFILIA FEMINIST INQUIRY IN SOCIAL WORK,3,,Q1
AFRICAN DEVELOPMENT REVIEW REVUE AFRICAINE DE DEVELOPPEMENT,3,,Q1
AGING AND DISEASE,3,,Q1
AIAA JOURNAL,3,,Q1
AIMS MATHEMATICS,3,,Q1
AJIL UNBOUND,3,,Q1
ALZHEIMER S AND DEMENTIA DIAGNOSIS ASSESSMENT AND DISEASE MONITORING,3,,Q1
AMERICAN FAMILY PHYSICIAN,3,,Q1
AMERICAN INDIAN CULTURE AND RESEARCH JOURNAL,3,,Q1
AMERICAN JOURNAL OF CRIMINAL JUSTICE,3,,Q1
AMERICAN JOURNAL OF INDUSTRIAL MEDICINE,3,,Q1
AMERICAN JOURNAL OF MEDICAL GENETICS PART C SEMINARS IN MEDICAL GENETICS,3,,Q1
AMERICAN JOURNAL OF MEDICINE,3,,Q1
AMERICAN JOURNAL OF ORTHOPSYCHIATRY,3,,Q1
AMERICAN JOURNAL OF PHARMACEUTICAL EDUCATION,3,,Q1
AMERICAN JOURNAL OF PHYSIOLOGY CELL PHYSIOLOGY,3,,Q1
AMERICAN JOURNAL OF PHYSIOLOGY LUNG CELLULAR AND MOLECULAR PHYSIOLOGY,3,,Q1
AMERICAN JOURNAL OF PRIMATOLOGY,3,,Q1
AMERICAN JOURNAL OF RHINOLOGY AND ALLERGY,3,,Q1
AMERICAN JOURNAL OF SPEECH LANGUAGE PATHOLOGY,3,,Q1
AMERICAN JOURNAL OF SURGERY,3,,Q1
AMERICAN STATISTICIAN,3,,Q1
ANAIS BRASILEIROS DE DERMATOLOGIA,3,,Q1
ANALYSIS AND MATHEMATICAL PHYSICS,3,,Q1
ANALYTICAL SCIENCE ADVANCES,3,,Q1
ANDROLOGY,3,,Q1
ANIMAL BIOTELEMETRY,3,,Q1
ANIMAL CELLS AND SYSTEMS,3,,Q1
ANIMAL WELFARE,3,,Q1
ANNALES FENNICI MATHEMATICI,3,,Q1
ANNALS OF AMERICAN ACADEMY OF POLITICAL AND SOCIAL SCIENCE,3,,Q1
ANNALS OF BIOMEDICAL ENGINEERING,3,,Q1
ANNALS OF DYSLEXIA,3,,Q1
ANNALS OF FOREST SCIENCE,3,,Q1
ANNALS OF GIS,3,,Q1
ANNALS OF GLOBAL HEALTH,3,,Q1
ANNALS OF HEPATOLOGY,3,,Q1
ANNALS OF NUCLEAR ENERGY,3,,Q1
ANNALS OF PEDIATRIC ENDOCRINOLOGY AND METABOLISM,3,,Q1
ANNALS OF PUBLIC AND COOPERATIVE ECONOMICS,3,,Q1
ANNALS OF TOURISM RESEARCH EMPIRICAL INSIGHTS,3,,Q1
ANNUAL REVIEW OF RESOURCE ECONOMICS,3,,Q1
ANTHROPOLOGY TODAY,3,,Q1
ANTHROZOOS,3,,Q1
ANTIBIOTICS BASEL,3,,Q1
APIDOLOGIE,3,,Q1
APPLICABLE ANALYSIS AND DISCRETE MATHEMATICS,3,,Q1
APPLICATIONS IN ENERGY AND COMBUSTION SCIENCE,3,,Q1
APPLIED ECONOMIC ANALYSIS,3,,Q1
APPLIED ECONOMIC PERSPECTIVES AND POLICY,3,,Q1
APPLIED FOOD RESEARCH,3,,Q1
APPLIED GEOCHEMISTRY,3,,Q1
APPLIED HEALTH ECONOMICS AND HEALTH POLICY,3,,Q1
APPLIED MICROBIOLOGY AND BIOTECHNOLOGY,3,,Q1
APPLIED RESEARCH IN QUALITY OF LIFE,3,,Q1
APPLIED SURFACE SCIENCE ADVANCES,3,,Q1
APPLIED WATER SCIENCE,3,,Q1
AQUATIC TOXICOLOGY,3,,Q1
ARCHIVES OF DISEASE IN CHILDHOOD,3,,Q1
ARCHIVES OF OSTEOPOROSIS,3,,Q1
ARCHIVES OF PHYSIOTHERAPY,3,,Q1
ARCHIVOS DE BRONCONEUMOLOGIA,3,,Q1
ARTHROPLASTY,3,,Q1
ASIA PACIFIC EDUCATION REVIEW,3,,Q1
ASIA PACIFIC JOURNAL OF HUMAN RESOURCES,3,,Q1
ASIA PACIFIC JOURNAL OF MANAGEMENT,3,,Q1
ASIA PACIFIC JOURNAL OF MARKETING AND LOGISTICS,3,,Q1
ASIA PACIFIC LAW REVIEW,3,,Q1
ASIA PACIFIC VIEWPOINT,3,,Q1
ASIAN AFFAIRS,3,,Q1
ASIAN ECONOMIC POLICY REVIEW,3,,Q1
ASIAN JOURNAL OF BUSINESS ETHICS,3,,Q1
ASIAN JOURNAL OF PSYCHIATRY,3,,Q1
ASIAN JOURNAL OF SURGERY,3,,Q1
ASIAN PACIFIC JOURNAL OF SECOND AND FOREIGN LANGUAGE EDUCATION,3,,Q1
ASIAN STUDIES REVIEW,3,,Q1
ASIAN SURVEY,3,,Q1
ASTIN BULLETIN JOURNAL OF INTERNATIONAL ACTUARIAL ASSOCIATION,3,,Q1
ATLANTIC STUDIES GLOBAL CURRENTS,3,,Q1
AUSTRALASIAN JOURNAL OF EDUCATIONAL TECHNOLOGY,3,,Q1
AUSTRALIAN ACCOUNTING REVIEW,3,,Q1
AUSTRALIAN AND NEW ZEALAND JOURNAL OF PSYCHIATRY,3,,Q1
AUSTRALIAN CRITICAL CARE,3,,Q1
AUSTRALIAN EDUCATIONAL RESEARCHER,3,,Q1
AUSTRALIAN FEMINIST LAW JOURNAL,3,,Q1
AUSTRALIAN HISTORICAL STUDIES,3,,Q1
AVIAN PATHOLOGY,3,,Q1
AAPG BULLETIN,3,,Q2
AAPS JOURNAL,3,,Q2
ABDOMINAL RADIOLOGY,3,,Q2
ACCOUNTING EDUCATION,3,,Q2
ACCOUNTING HORIZONS,3,,Q2
ACM TRANSACTIONS ON ALGORITHMS,3,,Q2
ACM TRANSACTIONS ON ARCHITECTURE AND CODE OPTIMIZATION,3,,Q2
ACM TRANSACTIONS ON EMBEDDED COMPUTING SYSTEMS,3,,Q2
ACM TRANSACTIONS ON INTERNET OF THINGS,3,,Q2
ACM TRANSACTIONS ON PRIVACY AND SECURITY,3,,Q2
ACM TRANSACTIONS ON RECONFIGURABLE TECHNOLOGY AND SYSTEMS,3,,Q2
ACM TRANSACTIONS ON STORAGE,3,,Q2
ACR OPEN RHEUMATOLOGY,3,,Q2
ACS APPLIED BIO MATERIALS,3,,Q2
ACS APPLIED ELECTRONIC MATERIALS,3,,Q2
ACS APPLIED ENERGY MATERIALS,3,,Q2
ACS APPLIED NANO MATERIALS,3,,Q2
ACS BIOMATERIALS SCIENCE AND ENGINEERING,3,,Q2
ACS CHEMICAL NEUROSCIENCE,3,,Q2
ACS EARTH AND SPACE CHEMISTRY,3,,Q2
ACS ENGINEERING AU,3,,Q2
ACS ES AND T ENGINEERING,3,,Q2
ACS MATERIALS AU,3,,Q2
ACS MEDICINAL CHEMISTRY LETTERS,3,,Q2
ACS NANOSCIENCE AU,3,,Q2
ACS OMEGA,3,,Q2
ACS ORGANIC AND INORGANIC AU,3,,Q2
ACS PHARMACOLOGY AND TRANSLATIONAL SCIENCE,3,,Q2
ACS PHYSICAL CHEMISTRY AU,3,,Q2
ACTA MECHANICA,3,,Q2
ACTA NEUROCHIRURGICA,3,,Q2
ACTA NEUROLOGICA SCANDINAVICA,3,,Q2
ACTA ORIENTALIA ACADEMIAE SCIENTIARUM HUNGARICAE,3,,Q2
ACTA OTORHINOLARYNGOLOGICA ITALICA,3,,Q2
ACTA PARASITOLOGICA,3,,Q2
ACTA POLITICA,3,,Q2
ACTA PSYCHOLOGICA,3,,Q2
ACTA SOCIOLOGICA,3,,Q2
ACTUATORS,3,,Q2
ADDICTION BIOLOGY,3,,Q2
ADDITIVE MANUFACTURING LETTERS,3,,Q2
ADIPOCYTE,3,,Q2
ADMINISTRATION AND POLICY IN MENTAL HEALTH AND MENTAL HEALTH SERVICES RESEARCH,3,,Q2
ADMINISTRATION AND SOCIETY,3,,Q2
ADMINISTRATIVE SCIENCES,3,,Q2
ADVANCED ENGINEERING MATERIALS,3,,Q2
ADVANCED MATERIALS INTERFACES,3,,Q2
ADVANCED MATERIALS TECHNOLOGIES,3,,Q2
ADVANCED MODELING AND SIMULATION IN ENGINEERING SCIENCES,3,,Q2
ADVANCED PHOTONICS RESEARCH,3,,Q2
ADVANCED POWDER TECHNOLOGY,3,,Q2
ADVANCED SUSTAINABLE SYSTEMS,3,,Q2
ADVANCED THEORY AND SIMULATIONS,3,,Q2
ADVANCES IN APPLIED MATHEMATICS,3,,Q2
ADVANCES IN APPLIED PROBABILITY,3,,Q2
ADVANCES IN DEVELOPING HUMAN RESOURCES,3,,Q2
ADVANCES IN MANUFACTURING,3,,Q2
ADVANCES IN UROLOGY,3,,Q2
AEOLIAN RESEARCH,3,,Q2
AEQUATIONES MATHEMATICAE,3,,Q2
AEROSPACE,3,,Q2
AEU INTERNATIONAL JOURNAL OF ELECTRONICS AND COMMUNICATIONS,3,,Q2
AFRICAN JOURNALISM STUDIES,3,,Q2
AFRICAN STUDIES,3,,Q2
AFRICAN STUDIES REVIEW,3,,Q2
AGEING AND SOCIETY,3,,Q2
AGING AND MENTAL HEALTH,3,,Q2
AGING CLINICAL AND EXPERIMENTAL RESEARCH,3,,Q2
AGING MALE,3,,Q2
AGRIBUSINESS,3,,Q2
AGRICULTURAL AND FOREST ENTOMOLOGY,3,,Q2
AGRICULTURAL ECONOMICS ZEMEDELSKA EKONOMIKA,3,,Q2
AGRIENGINEERING,3,,Q2
AGROFORESTRY SYSTEMS,3,,Q2
AGRONOMY JOURNAL,3,,Q2
AI AND SOCIETY,3,,Q2
AI EDAM ARTIFICIAL INTELLIGENCE FOR ENGINEERING DESIGN ANALYSIS AND MANUFACTURING,3,,Q2
AICHE JOURNAL,3,,Q2
AIDS AND BEHAVIOR,3,,Q2
AIMS PUBLIC HEALTH,3,,Q2
AKCE INTERNATIONAL JOURNAL OF GRAPHS AND COMBINATORICS,3,,Q2
ALCOHOL CLINICAL AND EXPERIMENTAL RESEARCH,3,,Q2
ALEPH HISTORICAL STUDIES IN SCIENCE AND JUDAISM,3,,Q2
ALTERNATIVES,3,,Q2
AMERICAN BEHAVIORAL SCIENTIST,3,,Q2
AMERICAN JOURNAL OF CANCER RESEARCH,3,,Q2
AMERICAN JOURNAL OF CARDIOVASCULAR DRUGS,3,,Q2
AMERICAN JOURNAL OF COMPARATIVE LAW,3,,Q2
AMERICAN JOURNAL OF CRITICAL CARE,3,,Q2
AMERICAN JOURNAL OF DRUG AND ALCOHOL ABUSE,3,,Q2
AMERICAN JOURNAL OF EMERGENCY MEDICINE,3,,Q2
AMERICAN JOURNAL OF ENOLOGY AND VITICULTURE,3,,Q2
AMERICAN JOURNAL OF HYPERTENSION,3,,Q2
AMERICAN JOURNAL OF INFECTION CONTROL,3,,Q2
AMERICAN JOURNAL OF OTOLARYNGOLOGY,3,,Q2
AMERICAN JOURNAL OF PHYSIOLOGY GASTROINTESTINAL AND LIVER PHYSIOLOGY,3,,Q2
AMERICAN JOURNAL OF PSYCHOTHERAPY,3,,Q2
AMERICAN JOURNAL OF VETERINARY RESEARCH,3,,Q2
AMERICAN MINERALOGIST,3,,Q2
AMERICAN POLITICS RESEARCH,3,,Q2
AMERICAN REVIEW OF PUBLIC ADMINISTRATION,3,,Q2
ANALYST,3,,Q2
ANALYTICAL METHODS,3,,Q2
ANIMAL BIOTECHNOLOGY,3,,Q2
ANNALEN DER PHYSIK,3,,Q2
ANNALES DE DERMATOLOGIE ET DE VENEREOLOGIE,3,,Q2
ANNALES DE L INSTITUT FOURIER,3,,Q2
ANNALES DE L INSTITUT HENRI POINCARE PROBABILITES ET STATISTIQUES,3,,Q2
ANNALI DI MATEMATICA PURA ED APPLICATA,3,,Q2
ANNALS OF ANATOMY ANATOMISCHER ANZEIGER,3,,Q2
ANNALS OF APPLIED BIOLOGY,3,,Q2
ANNALS OF COLOPROCTOLOGY,3,,Q2
ANNALS OF EPIDEMIOLOGY,3,,Q2
ANNALS OF FUNCTIONAL ANALYSIS,3,,Q2
ANNALS OF GASTROENTEROLOGICAL SURGERY,3,,Q2
ANNALS OF GENERAL PSYCHIATRY,3,,Q2
ANNALS OF HEMATOLOGY,3,,Q2
ANNALS OF K THEORY,3,,Q2
ANNALS OF LEISURE RESEARCH,3,,Q2
ANNALS OF MICROBIOLOGY,3,,Q2
ANNALS OF PHYSICS,3,,Q2
ANNALS OF REGIONAL SCIENCE,3,,Q2
ANTHROPOCENE REVIEW,3,,Q2
ANTHROPOLOGY AND EDUCATION QUARTERLY,3,,Q2
ANTI CORROSION METHODS AND MATERIALS,3,,Q2
ANXIETY STRESS AND COPING,3,,Q2
AOB PLANTS,3,,Q2
APL BIOENGINEERING,3,,Q2
APL MATERIALS,3,,Q2
APPLICATION OF CLINICAL GENETICS,3,,Q2
APPLICATIONS IN PLANT SCIENCES,3,,Q2
APPLIED BIOCHEMISTRY AND BIOTECHNOLOGY,3,,Q2
APPLIED COMPUTING AND GEOSCIENCES,3,,Q2
APPLIED INTELLIGENCE,3,,Q2
APPLIED NURSING RESEARCH,3,,Q2
APPLIED ONTOLOGY,3,,Q2
APPLIED PSYCHOPHYSIOLOGY AND BIOFEEDBACK,3,,Q2
APPLIED RADIATION AND ISOTOPES,3,,Q2
APPLIED SPECTROSCOPY,3,,Q2
APPLIED VEGETATION SCIENCE,3,,Q2
APSIPA TRANSACTIONS ON SIGNAL AND INFORMATION PROCESSING,3,,Q2
AQUACULTURE INTERNATIONAL,3,,Q2
AQUATIC CONSERVATION MARINE AND FRESHWATER ECOSYSTEMS,3,,Q2
AQUATIC INVASIONS,3,,Q2
AQUATIC SCIENCES,3,,Q2
ARABICA,3,,Q2
ARCHITECTURAL ENGINEERING AND DESIGN MANAGEMENT,3,,Q2
ARCHIV DER PHARMAZIE,3,,Q2
ARCHIVAL SCIENCE,3,,Q2
ARCHIVE OF APPLIED MECHANICS,3,,Q2
ARCHIVES ANIMAL BREEDING,3,,Q2
ARCHIVES OF ANIMAL NUTRITION,3,,Q2
ARCHIVES OF BIOCHEMISTRY AND BIOPHYSICS,3,,Q2
ARCHIVES OF GERONTOLOGY AND GERIATRICS,3,,Q2
ARCHIVES OF ORTHOPAEDIC AND TRAUMA SURGERY,3,,Q2
ARCHIVES OF PATHOLOGY AND LABORATORY MEDICINE,3,,Q2
ARCHIVES OF SUICIDE RESEARCH,3,,Q2
ARCHIVES OF WOMENS MENTAL HEALTH,3,,Q2
ARDEOLA INTERNATIONAL JOURNAL OF ORNITHOLOGY,3,,Q2
AREA,3,,Q2
AREA DEVELOPMENT AND POLICY,3,,Q2
ARKIV FOR MATEMATIK,3,,Q2
ARMED FORCES AND SOCIETY,3,,Q2
ARRHYTHMIA AND ELECTROPHYSIOLOGY REVIEW,3,,Q2
ARTHROPOD PLANT INTERACTIONS,3,,Q2
ASAIO JOURNAL,3,,Q2
ASCE ASME JOURNAL OF RISK AND UNCERTAINTY IN ENGINEERING SYSTEMS PART A CIVIL ENGINEERING,3,,Q2
ASIA PACIFIC JOURNAL OF BUSINESS ADMINISTRATION,3,,Q2
ASIA PACIFIC JOURNAL OF INNOVATION AND ENTREPRENEURSHIP,3,,Q2
ASIA PACIFIC JOURNAL OF TOURISM RESEARCH,3,,Q2
ASIAN GEOGRAPHER,3,,Q2
ASIAN HERPETOLOGICAL RESEARCH,3,,Q2
ASIAN JOURNAL OF COMMUNICATION,3,,Q2
ASIAN JOURNAL OF CRIMINOLOGY,3,,Q2
ASIAN JOURNAL OF ORGANIC CHEMISTRY,3,,Q2
ASIAN JOURNAL OF SHIPPING AND LOGISTICS,3,,Q2
ASIAN JOURNAL OF UROLOGY,3,,Q2
ASIAN POPULATION STUDIES,3,,Q2
ASIAN SPINE JOURNAL,3,,Q2
ASTROPARTICLE PHYSICS,3,,Q2
ATMOSPHERIC ENVIRONMENT,3,,Q2
ATMOSPHERIC ENVIRONMENT X,3,,Q2
ATMOSPHERIC MEASUREMENT TECHNIQUES,3,,Q2
ATMOSPHERIC POLLUTION RESEARCH,3,,Q2
AUDIOLOGY RESEARCH,3,,Q2
AUDITING A JOURNAL OF PRACTICE AND THEORY,3,,Q2
AUSTRALASIAN EMERGENCY CARE,3,,Q2
AUSTRALASIAN JOURNAL OF WATER RESOURCES,3,,Q2
AUSTRALIAN AND NEW ZEALAND JOURNAL OF PUBLIC HEALTH,3,,Q2
AUSTRALIAN DENTAL JOURNAL,3,,Q2
AUSTRALIAN FEMINIST STUDIES,3,,Q2
AUSTRALIAN GEOGRAPHER,3,,Q2
AUSTRALIAN JOURNAL OF AGRICULTURAL AND RESOURCE ECONOMICS,3,,Q2
AUSTRALIAN JOURNAL OF GRAPE AND WINE RESEARCH,3,,Q2
AUSTRALIAN JOURNAL OF POLITICAL SCIENCE,3,,Q2
AUSTRALIAN JOURNAL OF PSYCHOLOGY,3,,Q2
AUSTRALIAN JOURNAL OF SOCIAL ISSUES,3,,Q2
AUSTRALIAN PSYCHOLOGIST,3,,Q2
AUSTRALIAN VETERINARY JOURNAL,3,,Q2
AUSTRIAN HISTORY YEARBOOK,3,,Q2
AUTOIMMUNITY,3,,Q2
AUTONOMIC NEUROSCIENCE BASIC AND CLINICAL,3,,Q2
AUTONOMOUS AGENTS AND MULTI AGENT SYSTEMS,3,,Q2
AUTONOMOUS ROBOTS,3,,Q2
AXIOMS,3,,Q2
ABORIGINAL HISTORY,3,,Q3
ACAROLOGIA,3,,Q3
ACM JOURNAL ON COMPUTING AND CULTURAL HERITAGE,3,,Q3
ACM TRANSACTIONS ON APPLIED PERCEPTION,3,,Q3
ACTA AGROBOTANICA,3,,Q3
ACTA CRYSTALLOGRAPHICA SECTION B STRUCTURAL SCIENCE CRYSTAL ENGINEERING AND MATERIALS,3,,Q3
ACTA DIABETOLOGICA,3,,Q3
ACTA ENTOMOLOGICA MUSEI NATIONALIS PRAGAE,3,,Q3
ACTA GEOCHIMICA,3,,Q3
ACTA ONCOLOGICA,3,,Q3
ACTA PHYSICA SINICA,3,,Q3
ADVANCES IN ASTRONOMY,3,,Q3
ADVANCES IN PRODUCTION ENGINEERING AND MANAGEMENT,3,,Q3
AFRICAN INVERTEBRATES,3,,Q3
AFRICAN SECURITY REVIEW,3,,Q3
ALGEBRA UNIVERSALIS,3,,Q3
ALGEBRAIC AND GEOMETRIC TOPOLOGY,3,,Q3
ALLERGY AND ASTHMA PROCEEDINGS,3,,Q3
ALTERNATIVE AN INTERNATIONAL JOURNAL OF INDIGENOUS PEOPLES,3,,Q3
AMERICAN INDIAN AND ALASKA NATIVE MENTAL HEALTH RESEARCH,3,,Q3
AMERICAN JOURNAL OF CARDIOLOGY,3,,Q3
AMERICAN JOURNAL OF CULTURAL SOCIOLOGY,3,,Q3
AMERICAN JOURNAL OF LEGAL HISTORY,3,,Q3
AMERICAN JOURNAL OF MEDICAL GENETICS PART A,3,,Q3
AMERICAN SOCIOLOGIST,3,,Q3
AMINO ACIDS,3,,Q3
ANAEROBE,3,,Q3
ANALYSIS AND GEOMETRY IN METRIC SPACES,3,,Q3
ANESTHESIOLOGY RESEARCH AND PRACTICE,3,,Q3
ANGIOLOGY,3,,Q3
ANIMAL SCIENCE JOURNAL,3,,Q3
ANNALES D ENDOCRINOLOGIE,3,,Q3
ANNALES GEOPHYSICAE,3,,Q3
ANNALES HENRI POINCARE,3,,Q3
ANNALES ZOOLOGICI,3,,Q3
ANNALS OF ACTUARIAL SCIENCE,3,,Q3
ANNALS OF COMBINATORICS,3,,Q3
ANNALS OF MISSOURI BOTANICAL GARDEN,3,,Q3
ANTI TRAFFICKING REVIEW,3,,Q3
APPLIED BIOLOGICAL CHEMISTRY,3,,Q3
APPLIED CATEGORICAL STRUCTURES,3,,Q3
APPLIED CLINICAL INFORMATICS,3,,Q3
APPLIED COGNITIVE PSYCHOLOGY,3,,Q3
APPLIED COMPOSITE MATERIALS,3,,Q3
APPLIED PHYSICS EXPRESS,3,,Q3
APPLIED RHEOLOGY,3,,Q3
ARCHAEOLOGICAL PROSPECTION,3,,Q3
ARCHIVES AND MANUSCRIPTS,3,,Q3
ARCHIVIO STORICO ITALIANO,3,,Q3
ARTS AND HEALTH,3,,Q3
ASIA EUROPE JOURNAL,3,,Q3
ASIA PACIFIC JOURNAL OF ANTHROPOLOGY,3,,Q3
ASIA PACIFIC TRANSLATION AND INTERCULTURAL STUDIES,3,,Q3
ASIAN AND PACIFIC MIGRATION JOURNAL,3,,Q3
ASIAN BIOETHICS REVIEW,3,,Q3
ASIAN ECONOMIC PAPERS,3,,Q3
ASIAN ETHNICITY,3,,Q3
ASIAN JOURNAL OF COMPARATIVE POLITICS,3,,Q3
ASIAN JOURNAL OF SOCIAL PSYCHOLOGY,3,,Q3
ASIAN MYRMECOLOGY,3,,Q3
ASIAN PERSPECTIVE,3,,Q3
ASIASCAPE DIGITAL ASIA,3,,Q3
ATOMS,3,,Q3
ATTENTION PERCEPTION AND PSYCHOPHYSICS,3,,Q3
AUSTRAL ENTOMOLOGY,3,,Q3
AUSTRALIAN JOURNAL OF ADMINISTRATIVE LAW,3,,Q3
AUSTRALIAN JOURNAL OF ANTHROPOLOGY,3,,Q3
AUSTRALIAN JOURNAL OF LINGUISTICS,3,,Q3
AUSTRALIAN JOURNALISM REVIEW,3,,Q3
AUSTRALIAN REVIEW OF APPLIED LINGUISTICS,3,,Q3
AUSTRALIAN SYSTEMATIC BOTANY,3,,Q3
AVS QUANTUM SCIENCE,3,,Q3
ACTA ARITHMETICA,3,,Q4
ACTA BIOTHEORETICA,3,,Q4
ACTA HISTOCHEMICA,3,,Q4
ACTA LINGUISTICA ACADEMICA,3,,Q4
ACTA PHOTONICA SINICA,3,,Q4
AFRICANA LINGUISTICA,3,,Q4
ALICANTE JOURNAL OF ENGLISH STUDIES REVISTA ALICANTINA DE ESTUDIOS INGLESES,3,,Q4
AMERICAN JEWISH HISTORY,3,,Q4
AMERICAN JOURNALISM,3,,Q4
ANNALES DE LA SOCIETE ENTOMOLOGIQUE DE FRANCE,3,,Q4
ANTONIE VAN LEEUWENHOEK INTERNATIONAL JOURNAL OF GENERAL AND MOLECULAR MICROBIOLOGY,3,,Q4
APPLICABLE ALGEBRA IN ENGINEERING COMMUNICATION AND COMPUTING,3,,Q4
APPLIED DEVELOPMENTAL SCIENCE,3,,Q4
ARGUMENT AND COMPUTATION,3,,Q4
ARGUMENTATION AND ADVOCACY,3,,Q4
ARID LAND RESEARCH AND MANAGEMENT,3,,Q4
ATLANTIS JOURNAL OF SPANISH ASSOCIATION OF ANGLO AMERICAN STUDIES,3,,Q4
AUSTRALASIAN JOURNAL OF LOGIC,3,,Q4
AVICENNA,3,,Q4
ACTA ANALYTICA INTERNATIONAL PERIODICAL FOR PHILOSOPHY IN ANALYTICAL TRADITION,3,,
ACTA ARCHAEOLOGICA,3,,
ACTA CLASSICA,3,,
ACTA MISSIOLOGICA,3,,
ACTA NEOPHILOLOGICA,3,,
ACTA POETICA,3,,
ACTA UNIVERSITATIS CAROLINAE THEOLOGICA,3,,
ACTA UNIVERSITATIS SAPIENTIAE FILM AND MEDIA STUDIES,3,,
ADAPTATION JOURNAL OF LITERATURE ON SCREEN STUDIES,3,,
AEVUM RASSEGNA DI SCIENZE STORICHE LINGUISTICHE E FILOLOGICHE,3,,
AFKAR JURNAL AKIDAH AND PEMIKIRAN ISLAM JOURNAL OF AQIDAH AND ISLAMIC THOUGHT,3,,
AFRICAN AMERICAN REVIEW,3,,
AFRICAN ARTS,3,,
AL JAMIAH JOURNAL OF ISLAMIC STUDIES,3,,
AMERICAN ART,3,,
AMERICAN LITERARY REALISM,3,,
AMERICAN LITERATURE,3,,
AMERICAN MUSIC,3,,
AMERICAN QUARTERLY,3,,
ANALES CERVANTINOS,3,,
ANALES DE HISTORIA DEL ARTE,3,,
ANALES DE LITERATURA ESPANOLA,3,,
ANALES DEL SEMINARIO DE HISTORIA DE LA FILOSOFIA,3,,
ANALYTIC PHILOSOPHY,3,,
ANCIENT CIVILIZATIONS FROM SCYTHIA TO SIBERIA,3,,
