Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
BIOFUELS BIOPRODUCTS AND BIOREFINING BIOFPR,4,,Q2
BIOFUELS UK,4,,Q3
BIOGRAPHY AN INTERDISCIPLINARY QUARTERLY,4,,
BIOIMPACTS,4,,Q3
BIOINFORMATICS ADVANCES,4,,Q2
BIOINFORMATICS AND BIOLOGY INSIGHTS,4,,Q3
BIOINORGANIC CHEMISTRY AND APPLICATIONS,4,,Q1
BIOINSPIRED BIOMIMETIC AND NANOBIOMATERIALS,4,,Q4
BIOINTERPHASES,4,,Q3
BIOLAW JOURNAL RIVISTA DI BIODIRITTO,4,,Q3
BIOLOGIA,4,,Q3
BIOLOGIA FUTURA,4,,Q3
BIOLOGIA PLANTARUM,4,,Q4
BIOLOGICAL AGRICULTURE AND HORTICULTURE,4,,Q2
BIOLOGICAL AND PHARMACEUTICAL BULLETIN,4,,Q3
BIOLOGICAL CHEMISTRY,4,,Q3
BIOLOGICAL CYBERNETICS,4,,Q3
BIOLOGICAL RESEARCH FOR NURSING,4,,Q2
BIOLOGICAL RHYTHM RESEARCH,4,,Q3
BIOLOGICALS,4,,Q4
BIOLOGICHESKIE MEMBRANY,4,,Q4
BIOLOGY AND ENVIRONMENT PROCEEDINGS OF ROYAL IRISH ACADEMY,4,,Q4
BIOLOGY BULLETIN,4,,Q4
BIOLOGY METHODS AND PROTOCOLS,4,,Q4
BIOLOGY OF CELL,4,,Q4
BIOLOGY OPEN,4,,Q2
BIOMARKERS,4,,Q3
BIOMARKERS IN MEDICINE,4,,Q3
BIOMASS CONVERSION AND BIOREFINERY,4,,Q2
BIOMED RESEARCH INTERNATIONAL,4,,Q3
BIOMEDICA,4,,Q4
BIOMEDICAL AND BIOTECHNOLOGY RESEARCH JOURNAL,4,,Q4
BIOMEDICAL AND ENVIRONMENTAL SCIENCES,4,,Q1
BIOMEDICAL CHROMATOGRAPHY,4,,Q3
BIOMEDICAL ENGINEERING APPLICATIONS BASIS COMMUNICATIONS,4,,Q4
BIOMEDICAL ENGINEERING BIOMEDIZINISCHE TECHNIK,4,,Q3
BIOMEDICAL ENGINEERING LETTERS,4,,Q3
BIOMEDICAL ENGINEERING MEDITSINSKAYA TEKNIKA,4,,
BIOMEDICAL ENGINEERING ONLINE,4,,Q2
BIOMEDICAL HUMAN KINETICS,4,,Q4
BIOMEDICAL MATERIALS,4,,Q2
BIOMEDICAL MICRODEVICES,4,,Q2
BIOMEDICAL PAPERS OLOMOUC,4,,Q4
BIOMEDICAL PHYSICS AND ENGINEERING EXPRESS,4,,Q3
BIOMEDICAL REPORTS,4,,Q3
BIOMEDICAL RESEARCH AND THERAPY,4,,Q4
BIOMEDICAL RESEARCH TOKYO,4,,Q4
BIOMEDICINE TAIWAN,4,,Q1
BIOMICROFLUIDICS,4,,Q2
BIOMIMETIC INTELLIGENCE AND ROBOTICS,4,,Q1
BIOMOLECULAR NMR ASSIGNMENTS,4,,Q4
BIOMOLECULES AND BIOMEDICINE,4,,Q3
BIOMOLECULES AND THERAPEUTICS,4,,Q2
BIONANOSCIENCE,4,,Q3
BIOORGANIC AND MEDICINAL CHEMISTRY LETTERS,4,,Q2
BIOPHARM INTERNATIONAL,4,,Q4
BIOPHARMACEUTICS AND DRUG DISPOSITION,4,,Q3
BIOPHYSICAL REPORTS,4,,Q2
BIOPHYSICAL REVIEWS,4,,Q1
BIOPHYSICS AND PHYSICOBIOLOGY,4,,Q4
BIOPHYSICS REVIEWS,4,,Q1
BIOPOLYMERS,4,,Q2
BIOPRESERVATION AND BIOBANKING,4,,Q3
BIOPSYCHOSOCIAL MEDICINE,4,,Q2
BIOREMEDIATION JOURNAL,4,,Q4
BIORESOURCES,4,,Q2
BIOSAFETY AND HEALTH,4,,Q2
BIOSCIENCE BIOTECHNOLOGY AND BIOCHEMISTRY,4,,Q3
BIOSCIENCE JOURNAL,4,,Q3
BIOSCIENCE OF MICROBIOTA FOOD AND HEALTH,4,,Q3
BIOSCOPE SOUTH ASIAN SCREEN STUDIES,4,,
BIOSOCIETIES,4,,Q3
BIOSURFACE AND BIOTRIBOLOGY,4,,Q3
BIOSYSTEMS,4,,Q2
BIOSYSTEMS DIVERSITY,4,,Q4
BIOTA NEOTROPICA,4,,Q3
BIOTECH,4,,Q2
BIOTECHNIC AND HISTOCHEMISTRY,4,,Q4
BIOTECHNIQUES,4,,Q3
BIOTECHNOLOGIE AGRONOMIE SOCIETE ET ENVIRONNEMENT,4,,Q4
BIOTECHNOLOGY AND APPLIED BIOCHEMISTRY,4,,Q3
BIOTECHNOLOGY AND BIOPROCESS ENGINEERING,4,,Q2
BIOTECHNOLOGY AND BIOTECHNOLOGICAL EQUIPMENT,4,,Q4
BIOTECHNOLOGY LAW REPORT,4,,Q4
BIOTECHNOLOGY LETTERS,4,,Q3
BIOTECHNOLOGY PROGRESS,4,,Q3
BIOTECNIA,4,,Q4
BIRD STUDY,4,,Q3
BIRDS,4,,Q1
BIRTH DEFECTS RESEARCH,4,,Q3
BITACORA URBANO TERRITORIAL,4,,Q4
BIULETYN WYDZIALU FARMACEUTYCZNEGO WARSZAWSKIEGO UNIWERSYTETU MEDYCZNEGO,4,,
BIZNES INFORMATIKA BUSINESS INFORMATICS,4,,Q4
BJA EDUCATION,4,,Q2
BJGP OPEN,4,,Q3
BJPSYCH ADVANCES,4,,Q3
BJPSYCH BULLETIN,4,,Q3
BJPSYCH INTERNATIONAL,4,,Q3
BJR CASE REPORTS,4,,Q4
BJUI COMPASS,4,,Q3
BLACK CAMERA,4,,
BLACK SCHOLAR,4,,Q3
BLADDER CANCER,4,,Q3
BLOOD CELLS MOLECULES AND DISEASES,4,,Q3
BLOOD COAGULATION AND FIBRINOLYSIS,4,,Q4
BLOOD PRESSURE MONITORING,4,,Q4
BLOOD PURIFICATION,4,,Q3
BLOOD RESEARCH,4,,Q2
BLOOD SCIENCE,4,,Q2
BLUE GREEN SYSTEMS,4,,Q3
BLUMEA,4,,Q4
BMB REPORTS,4,,Q2
BMC BIOINFORMATICS,4,,Q1
BMC GENOMIC DATA,4,,Q2
BMC IMMUNOLOGY,4,,Q3
BMC MEDICAL GENOMICS,4,,Q3
BMC NEUROSCIENCE,4,,Q3
BMC RESEARCH NOTES,4,,Q2
BMC RHEUMATOLOGY,4,,Q2
BMC UROLOGY,4,,Q3
BMJ CASE REPORTS,4,,Q3
BMJ INNOVATIONS,4,,Q3
BMJ LEADER,4,,Q4
BMJ MILITARY HEALTH,4,,Q2
BMJ NUTRITION PREVENTION AND HEALTH,4,,Q3
BMJ OPEN,4,,Q2
BMJ OPEN OPHTHALMOLOGY,4,,Q2
BMJ OPEN QUALITY,4,,Q2
BMJ PAEDIATRICS OPEN,4,,Q2
BMJ SUPPORTIVE AND PALLIATIVE CARE,4,,Q3
BMJ SURGERY INTERVENTIONS AND HEALTH TECHNOLOGIES,4,,Q2
BMS BULLETIN OF SOCIOLOGICAL METHODOLOGY BULLETIN DE METHODOLOGIE SOCIOLOGIQUE,4,,Q3
BODY AND SOCIETY,4,,Q2
BODY MOVEMENT AND DANCE IN PSYCHOTHERAPY,4,,Q4
BOGOSLOVSKA SMOTRA EPHEMERIDES THEOLOGICAE ZAGRABIENSES,4,,
BOIS ET FORETS DES TROPIQUES,4,,Q4
BOLETIM DE CIENCIAS GEODESICAS,4,,Q4
BOLETIM DE ESTUDOS CLASSICOS,4,,
BOLETIM DE INDUSTRIA ANIMAL,4,,Q4
BOLETIM DO ARQUIVO DA UNIVERSIDADE DE COIMBRA,4,,Q2
BOLETIM DO INSTITUTO DE PESCA,4,,Q4
BOLETIM PARANAENSE DE GEOCIENCIAS,4,,
BOLETIM SOCIEDADE PARANAENSE DE MATEMATICA,4,,Q4
BOLETIN AMERICANISTA,4,,Q4
BOLETIN ANTROPOLOGICO,4,,Q4
BOLETIN DE ARTE,4,,
BOLETIN DE CIENCIAS DE LA TIERRA,4,,Q4
BOLETIN DE GEOLOGIA,4,,Q4
BOLETIN DE LA ASOCIACION DE GEOGRAFOS ESPANOLES,4,,Q3
BOLETIN DE LA ASOCIACION INTERNACIONAL DE DERECHO COOPERATIVO INTERNATIONAL ASSOCIATION OF COOPERATIVE LAW JOURNAL,4,,Q3
BOLETIN DE LA REAL ACADEMIA ESPANOLA,4,,
BOLETIN DE LA SOCIEDAD ARGENTINA DE BOTANICA,4,,Q4
BOLETIN DE LA SOCIEDAD GEOLOGICA MEXICANA,4,,Q4
BOLETIN DE LA SOCIEDAD MATEMATICA MEXICANA,4,,Q2
BOLETIN DE PEDIATRIA,4,,Q4
BOLETIN DEL ARCHIVO GENERAL DE LA NACION,4,,Q3
BOLETIN DEL GRUPO ESPANOL DEL CARBON,4,,Q4
BOLETIN GEOGRAFICO,4,,Q4
BOLETIN GEOLOGICO Y MINERO,4,,Q4
BOLETIN GOIANO DE GEOGRAFIA,4,,Q4
BOLETIN LATINOAMERICANO Y DEL CARIBE DE PLANTAS MEDICINALES Y AROMATICAS,4,,Q4
BOLETIN MEDICO DEL HOSPITAL INFANTIL DE MEXICO,4,,Q4
BOLLETTINO DELLA UNIONE MATEMATICA ITALIANA,4,,Q2
BOLLETTINO DI STORIA DELLE SCIENZE MATEMATICHE,4,,Q4
BOLLETTINO FILOSOFICO,4,,
BONE REPORTS,4,,Q3
BOOK COLLECTOR,4,,
BOOK HISTORY,4,,Q2
BOOKBIRD A JOURNAL OF INTERNATIONAL CHILDRENS LITERATURE,4,,
BORDON REVISTA DE PEDAGOGIA,4,,Q2
BOREAL ENVIRONMENT RESEARCH,4,,Q4
BOSNIACA JOURNAL OF NATIONAL AND UNIVERSITY LIBRARY OF BOSNIA AND HERZEGOVINA,4,,Q4
BOSQUE,4,,Q4
BOTANICA MARINA,4,,Q3
BOTANICA SERBICA,4,,Q3
BOTANICAL SCIENCES,4,,Q4
BOTANY,4,,Q3
BOTANY LETTERS,4,,Q3
BOTHALIA,4,,Q4
BOUNDARY 2 AN INTERNATIONAL JOURNAL OF LITERATURE AND CULTURE,4,,Q2
BOUNDARY LAYER METEOROLOGY,4,,Q3
BOUNDARY VALUE PROBLEMS,4,,Q1
BOYHOOD STUDIES AN INTERDISCIPLINARY JOURNAL,4,,Q4
BRAC BARCELONA RESEARCH ART CREATION,4,,
BRACHYTHERAPY,4,,Q3
BRADLEYA,4,,Q4
BRAGANTIA,4,,Q2
BRAIN AND DEVELOPMENT,4,,Q3
BRAIN AND SPINE,4,,Q2
BRAIN BEHAVIOR AND EVOLUTION,4,,Q1
BRAIN BROAD RESEARCH IN ARTIFICIAL INTELLIGENCE AND NEUROSCIENCE,4,,Q4
BRAIN CIRCULATION,4,,Q1
BRAIN COMPUTER INTERFACES,4,,Q3
BRAIN CONNECTIVITY,4,,Q3
BRAIN HEMORRHAGES,4,,Q4
BRAIN IMAGING AND BEHAVIOR,4,,Q3
BRAIN IMPAIRMENT,4,,Q3
BRAIN INJURY,4,,Q2
BRAIN RESEARCH,4,,Q3
BRATISLAVA LAW REVIEW,4,,Q3
BRATISLAVA MEDICAL JOURNAL BRATISLAVSKE LEKARSKE LISTY,4,,
BRAZILIAN ARCHIVES OF BIOLOGY AND TECHNOLOGY,4,,Q3
BRAZILIAN JOURNAL OF ANALYTICAL CHEMISTRY,4,,Q4
BRAZILIAN JOURNAL OF ANESTHESIOLOGY,4,,Q2
BRAZILIAN JOURNAL OF BOTANY,4,,Q3
BRAZILIAN JOURNAL OF CARDIOVASCULAR SURGERY,4,,Q3
BRAZILIAN JOURNAL OF CHEMICAL ENGINEERING,4,,Q3
BRAZILIAN JOURNAL OF GEOLOGY,4,,Q4
BRAZILIAN JOURNAL OF HYGIENE AND ANIMAL SANITY,4,,Q4
BRAZILIAN JOURNAL OF INFECTIOUS DISEASES,4,,Q2
BRAZILIAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH,4,,Q3
BRAZILIAN JOURNAL OF MICROBIOLOGY,4,,Q4
BRAZILIAN JOURNAL OF OPERATIONS AND PRODUCTION MANAGEMENT,4,,Q4
BRAZILIAN JOURNAL OF OTORHINOLARYNGOLOGY,4,,Q2
BRAZILIAN JOURNAL OF PHARMACEUTICAL SCIENCES,4,,Q4
BRAZILIAN JOURNAL OF PHYSICS,4,,Q3
BRAZILIAN JOURNAL OF POULTRY SCIENCE,4,,Q3
BRAZILIAN JOURNAL OF PROBABILITY AND STATISTICS,4,,Q4
BRAZILIAN JOURNALISM RESEARCH,4,,Q3
BRAZILIAN NEUROSURGERY ARQUIVOS BRASILEIROS DE NEUROCIRURGIA,4,,Q4
BRAZILIAN ORAL RESEARCH,4,,Q3
BREAST CANCER BASIC AND CLINICAL RESEARCH,4,,Q3
BREAST CARE,4,,Q2
BREAST JOURNAL,4,,Q2
BREASTFEEDING MEDICINE,4,,Q2
BREATHE,4,,Q2
BREEDING SCIENCE,4,,Q2
BRESIL S,4,,Q4
BREWING SCIENCE,4,,Q4
BRICS LAW JOURNAL,4,,Q2
BRIDGE STRUCTURES,4,,Q4
BRIEFINGS IN FUNCTIONAL GENOMICS,4,,Q2
BRILLS ANNUAL OF AFROASIATIC LANGUAGES AND LINGUISTICS,4,,
BRITAIN AND WORLD,4,,Q3
BRITANNIA,4,,Q1
BRITISH AND AMERICAN STUDIES,4,,
BRITISH COLUMBIA MEDICAL JOURNAL,4,,Q3
BRITISH DENTAL JOURNAL,4,,Q2
BRITISH JOURNAL FOR HISTORY OF MATHEMATICS,4,,Q4
BRITISH JOURNAL OF AMERICAN LEGAL STUDIES,4,,Q3
BRITISH JOURNAL OF BIOMEDICAL SCIENCE,4,,Q1
BRITISH JOURNAL OF CANADIAN STUDIES,4,,
BRITISH JOURNAL OF DIABETES,4,,
BRITISH JOURNAL OF GUIDANCE AND COUNSELLING,4,,Q4
BRITISH JOURNAL OF HOSPITAL MEDICINE,4,,Q2
BRITISH JOURNAL OF INDUSTRIAL RELATIONS,4,,Q2
BRITISH JOURNAL OF LEARNING DISABILITIES,4,,Q3
BRITISH JOURNAL OF MATHEMATICAL AND STATISTICAL PSYCHOLOGY,4,,Q1
BRITISH JOURNAL OF MIDDLE EASTERN STUDIES,4,,Q1
BRITISH JOURNAL OF MUSIC EDUCATION,4,,Q3
BRITISH JOURNAL OF MUSIC THERAPY,4,,Q4
BRITISH JOURNAL OF NEUROSURGERY,4,,Q3
BRITISH JOURNAL OF OCCUPATIONAL THERAPY,4,,Q4
BRITISH JOURNAL OF PAIN,4,,Q4
BRITISH JOURNAL OF PSYCHOTHERAPY,4,,Q4
BRITISH JOURNAL OF RADIOLOGY,4,,Q1
BRITISH JOURNAL OF RELIGIOUS EDUCATION,4,,Q3
BRITISH JOURNAL OF SPECIAL EDUCATION,4,,Q2
BRITISH JOURNAL OF VISUAL IMPAIRMENT,4,,Q4
BRITISH JOURNALISM REVIEW,4,,Q4
BRITISH POLITICS,4,,Q2
BRITISH POULTRY SCIENCE,4,,Q2
BRITTONIA,4,,Q4
BROCK EDUCATION A JOURNAL OF EDUCATIONAL RESEARCH AND PRACTICE,4,,Q3
BROOKINGS PAPERS ON ECONOMIC ACTIVITY,4,,Q1
BRUMAL RESEARCH JOURNAL ON FANTASTIC,4,,
BRUNO PINI MATHEMATICAL ANALYSIS SEMINAR,4,,Q4
BRUSSELS STUDIES,4,,Q4
BRYOLOGIST,4,,Q3
BUDDHIST CHRISTIAN STUDIES,4,,
BUFFALO BULLETIN,4,,Q4
BUFFALO LAW REVIEW,4,,Q3
BUILDING ACOUSTICS,4,,Q2
BUILDING SERVICES ENGINEERING RESEARCH AND TECHNOLOGY,4,,Q3
BUILT ENVIRONMENT PROJECT AND ASSET MANAGEMENT,4,,Q2
BULGARIAN ASTRONOMICAL JOURNAL,4,,Q4
BULGARIAN HISTORICAL REVIEW REVUE BULGARE D HISTOIRE,4,,Q3
BULGARIAN JOURNAL OF AGRICULTURAL SCIENCE,4,,Q4
BULGARSKI EZIK I LITERATURA BULGARIAN LANGUAGE AND LITERATURE,4,,
BULGARSKO E SPISANIE ZA ARKHEOLOGIYA BULGARIAN E JOURNAL OF ARCHAEOLOGY,4,,
BULLETIN DE L ACADEMIE NATIONALE DE MEDECINE,4,,Q4
BULLETIN DE LA SOCIETE LINNEENNE DE LYON,4,,Q4
BULLETIN DE LA SOCIETE MATHEMATIQUE DE FRANCE,4,,Q3
BULLETIN DE LA SOCIETE PREHISTORIQUE FRANCAISE,4,,
BULLETIN DU CANCER,4,,Q4
BULLETIN HISPANIQUE,4,,
BULLETIN KNOB,4,,
BULLETIN MATHEMATIQUE DE LA SOCIETE DES SCIENCES MATHEMATIQUES DE ROUMANIE,4,,Q3
BULLETIN MONUMENTAL,4,,
BULLETIN OF AMERICAN SOCIETY OF PAPYROLOGISTS,4,,
BULLETIN OF ATOMIC SCIENTISTS,4,,Q1
BULLETIN OF AUSTRALIAN MATHEMATICAL SOCIETY,4,,Q3
BULLETIN OF BELGIAN MATHEMATICAL SOCIETY SIMON STEVIN,4,,Q3
BULLETIN OF CHEMICAL REACTION ENGINEERING AND CATALYSIS,4,,Q4
BULLETIN OF CHEMICAL SOCIETY OF ETHIOPIA,4,,Q3
BULLETIN OF CHEMICAL SOCIETY OF JAPAN,4,,Q2
BULLETIN OF COMPUTATIONAL APPLIED MATHEMATICS,4,,Q4
BULLETIN OF ECONOMIC RESEARCH,4,,Q3
BULLETIN OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY,4,,Q3
BULLETIN OF EUROPEAN ASSOCIATION FOR THEORETICAL COMPUTER SCIENCE,4,,Q4
BULLETIN OF EUROPEAN ASSOCIATION OF FISH PATHOLOGISTS,4,,Q3
BULLETIN OF EXPERIMENTAL BIOLOGY AND MEDICINE,4,,Q4
BULLETIN OF GEOGRAPHY PHYSICAL GEOGRAPHY SERIES,4,,Q4
BULLETIN OF GEOGRAPHY SOCIO ECONOMIC SERIES,4,,Q3
BULLETIN OF GEOLOGICAL SOCIETY OF DENMARK,4,,Q4
BULLETIN OF GEOLOGICAL SOCIETY OF FINLAND,4,,Q2
BULLETIN OF GEOPHYSICS AND OCEANOGRAPHY,4,,Q3
BULLETIN OF GEOSCIENCES,4,,Q2
BULLETIN OF GERMAN HISTORICAL INSTITUTE,4,,Q3
BULLETIN OF HISPANIC STUDIES,4,,
BULLETIN OF HOSPITAL FOR JOINT DISEASES,4,,Q4
BULLETIN OF INSTITUTE OF CLASSICAL STUDIES,4,,
BULLETIN OF INSTITUTE OF HISTORY AND PHILOLOGY ACADEMIA SINICA,4,,Q2
BULLETIN OF INSTITUTE OF MATHEMATICS ACADEMIA SINICA NEW SERIES,4,,Q4
BULLETIN OF IRANIAN MATHEMATICAL SOCIETY,4,,Q2
BULLETIN OF IRKUTSK STATE UNIVERSITY SERIES MATHEMATICS,4,,Q2
BULLETIN OF JOHN RYLANDS LIBRARY,4,,
BULLETIN OF KARAGANDA UNIVERSITY MATHEMATICS,4,,
BULLETIN OF KOREAN CHEMICAL SOCIETY,4,,Q3
BULLETIN OF KOREAN MATHEMATICAL SOCIETY,4,,Q3
BULLETIN OF LEBEDEV PHYSICS INSTITUTE,4,,Q4
BULLETIN OF MARINE SCIENCE,4,,Q3
BULLETIN OF MATERIALS SCIENCE,4,,Q3
BULLETIN OF MATHEMATICAL ANALYSIS AND APPLICATIONS,4,,Q3
BULLETIN OF MATHEMATICAL BIOLOGY,4,,Q2
BULLETIN OF MEDIEVAL CANON LAW NEW SERIES,4,,
BULLETIN OF MENNINGER CLINIC,4,,Q2
BULLETIN OF MINERAL RESEARCH AND EXPLORATION,4,,Q4
BULLETIN OF NEW ZEALAND SOCIETY FOR EARTHQUAKE ENGINEERING,4,,Q4
BULLETIN OF POLISH ACADEMY OF SCIENCES TECHNICAL SCIENCES,4,,Q3
BULLETIN OF RUSSIAN STATE MEDICAL UNIVERSITY,4,,Q3
BULLETIN OF SOUTH URAL STATE UNIVERSITY SERIES MATHEMATICAL MODELLING PROGRAMMING AND COMPUTER SOFTWARE,4,,Q4
BULLETIN OF TECHNICAL COMMITTEE ON LEARNING TECHNOLOGY,4,,Q4
BULLETIN OF TOKYO DENTAL COLLEGE,4,,Q4
BULLETIN OF TOMSK POLYTECHNIC UNIVERSITY GEO ASSETS ENGINEERING,4,,Q4
BULLETIN OF UNIVERSITY OF AGRICULTURAL SCIENCES AND VETERINARY MEDICINE CLUJ NAPOCA FOOD SCIENCE AND TECHNOLOGY,4,,Q4
BULLETIN OF UNIVERSITY OF KARAGANDA PHYSICS,4,,Q4
BUNDESGESUNDHEITSBLATT GESUNDHEITSFORSCHUNG GESUNDHEITSSCHUTZ,4,,Q3
BUNSEKI KAGAKU,4,,Q4
BUSINESS AND PROFESSIONAL ETHICS JOURNAL,4,,Q4
BUSINESS AND SOCIETY REVIEW,4,,Q3
BUSINESS MANAGEMENT AND ECONOMICS ENGINEERING,4,,Q2
BUSINESS SYSTEMS RESEARCH JOURNAL,4,,Q4
BYLYE GODY,4,,Q2
BYU STUDIES QUARTERLY,4,,
BYULLETEN SIBIRSKOY MEDITSINY,4,,Q4
BANDUNG,,,Q4
BANKS AND BANK SYSTEMS,,,Q3
BASILIADE REVISTA DE FILOSOFIA,,,
BBA ADVANCES,,,Q2
BIOACTIVE CARBOHYDRATES AND DIETARY FIBRE,,,Q2
BIOARCHAEOLOGY INTERNATIONAL,,,Q3
BIOCONTROL SCIENCE,,,Q4
BIODESIGN RESEARCH,,,Q1
BIOLINGUISTICS,,,
BIOMECHANICS,,,Q3
BIOMEDICAL ENGINEERING,,,Q4
BIOMEDICAL ENGINEERING AND COMPUTATIONAL BIOLOGY,,,Q2
BIOMEDICAL SPECTROSCOPY AND IMAGING,,,Q4
BIOMOLECULAR CONCEPTS,,,Q3
BIOPHYSICA,,,Q4
BIORESOURCE TECHNOLOGY REPORTS,,,Q1
BIORHEOLOGY,,,Q4
BJR OPEN,,,Q2
BJS BRITISH JOURNAL OF SURGERY,,,Q1
BMEMAT,,,Q1
BOLETIN ACADEMICO REVISTA DE INVESTIGACION Y ARQUITECTURA CONTEMPORANEA,,,
BOSNIAN JOURNAL OF BASIC MEDICAL SCIENCES,,,Q2
BRAIN INFORMATICS,,,Q1
BRATISLAVA MEDICAL JOURNAL,,,Q2
BRAZILIAN ADMINISTRATION REVIEW,,,
BRUNIANA AND CAMPANELLIANA,,,
BUDDHIST STUDIES REVIEW,,,
BUILDINGS AND CITIES,,,Q2
BULLETIN DU CENTRE DE RECHERCHE DU CHATEAU DE VERSAILLES,,,Q3
BULLETIN OF COMEDIANTES,,,
BULLETIN OF CONTEMPORARY HISPANIC STUDIES,,,
BULLETIN OF GLACIOLOGICAL RESEARCH,,,Q4
BULLETIN OF KARAGANDA UNIVERSITY MATHEMATICS SERIES,,,Q2
BULLETIN OF SCHOOL OF ORIENTAL AND AFRICAN STUDIES,,,
BULLETIN OF SECTION OF LOGIC,,,Q2
BULLETIN OF UNIVERSITY OF KARAGANDA CHEMISTRY,,,Q4
