Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
PSYCHE A JOURNAL OF ENTOMOLOGY,3,,Q3
PSYCHOLOGY IN SCHOOLS,3,,Q3
PSYCHOLOGY LEARNING AND TEACHING PLAT,3,,Q3
PSYCHOLOGY OF MUSIC,3,,Q3
PALAEONTOGRAPHICA ABTEILUNG A PALAOZOOLOGIE STRATIGRAPHIE,3,,Q4
PHILOSOPHY OF SOCIAL SCIENCES,3,,Q4
PHONOLOGY,3,,Q4
PROBUS,3,,Q4
PROGRESS IN BIOCHEMISTRY AND BIOPHYSICS,3,,Q4
PROGRESS IN DEVELOPMENT STUDIES,3,,Q4
PROTEOME SCIENCE,3,,Q4
PAPERS FROM INSTITUTE OF ARCHAEOLOGY,3,,
PAPERS OF BIBLIOGRAPHICAL SOCIETY OF AMERICA,3,,
PAPERS OF BRITISH SCHOOL AT ROME,3,,
PARAGRAPH,3,,
PARTIAL ANSWERS JOURNAL OF LITERATURE AND HISTORY OF IDEAS,3,,
PASAVENTO REVISTA DE ESTUDIOS HISPANICOS,3,,
PENTECOSTUDIES AN INTERDISCIPLINARY JOURNAL FOR RESEARCH ON PENTECOSTAL AND CHARISMATIC MOVEMENTS,3,,
PERINOLA REVISTA DE INVESTIGACION QUEVEDIANA,3,,
PERSPECTIVA TEOLOGICA,3,,
PERSPECTIVE ACTUALITE EN HISTOIRE DE L ART,3,,
PHILOLOGICAL QUARTERLY,3,,
PHILOLOGUS,3,,
PHILOSOPHIA,3,,
PHILOSOPHICAL FORUM,3,,
PHILOSOPHICAL INVESTIGATIONS,3,,
PHILOSOPHICAL ISSUES,3,,
PHILOSOPHICAL PAPERS,3,,
PHILOSOPHISCHES JAHRBUCH,3,,
PHILOSOPHY AND SOCIAL CRITICISM,3,,
PHILOSOPHY EAST AND WEST,3,,
POETICA ZEITSCHRIFT FUR SPRACH UND LITERATURWISSENSCHAFT,3,,
POLITICAL THEOLOGY,3,,
POST MEDIEVAL ARCHAEOLOGY,3,,
PRACTICAL THEOLOGY,3,,
PRIMERJALNA KNJIZEVNOST,3,,
PRINT QUARTERLY,3,,
PROCEEDINGS OF ROYAL IRISH ACADEMY SECTION C ARCHAEOLOGY CELTIC STUDIES HISTORY LINGUISTICS LITERATURE,3,,
PROOFTEXTS A JOURNAL OF JEWISH LITERARY HISTORY,3,,
PROSPETTIVA RIVISTA DI STORIA DELL ARTE ANTICA E MODERNA,3,,
PUBLIC ARCHAEOLOGY,3,,
PUBLICATIONS OF ENGLISH GOETHE SOCIETY,3,,
PACIFIC AFFAIRS,4,,Q1
PACIFIC ASIA JOURNAL OF ASSOCIATION FOR INFORMATION SYSTEMS,4,,Q1
PALAEONTOGRAPHICA ABTEILUNG B PALAEOPHYTOLOGIE PALAEOBOTANY PALAEOPHYTOLOGY,4,,Q1
PATHOGENS AND GLOBAL HEALTH,4,,Q1
PATHOLOGY INTERNATIONAL,4,,Q1
PERITONEAL DIALYSIS INTERNATIONAL,4,,Q1
PERSONAL RELATIONSHIPS,4,,Q1
PETROLEUM RESEARCH,4,,Q1
PHARMACEUTICAL MEDICINE,4,,Q1
PHILOSOPHY ETHICS AND HUMANITIES IN MEDICINE,4,,Q1
PHYSICS TODAY,4,,Q1
PLANT SIGNALING AND BEHAVIOR,4,,Q1
PLEURA AND PERITONEUM,4,,Q1
PM AND R,4,,Q1
POLAR JOURNAL,4,,Q1
POLYSACCHARIDES,4,,Q1
PORTA LINGUARUM,4,,Q1
POSTGRADUATE MEDICAL JOURNAL,4,,Q1
POSTGRADUATE MEDICINE,4,,Q1
PRAGMATIC AND OBSERVATIONAL RESEARCH,4,,Q1
PRECISION AND FUTURE MEDICINE,4,,Q1
PREGNANCY HYPERTENSION AN INTERNATIONAL JOURNAL OF WOMENS CARDIOVASCULAR HEALTH,4,,Q1
PREHOSPITAL AND DISASTER MEDICINE,4,,Q1
PRIMARY CARE,4,,Q1
PROBLEMY ANALIZA ISSUES OF ANALYSIS,4,,Q1
PROGRESS OF THEORETICAL AND EXPERIMENTAL PHYSICS,4,,Q1
PSYCHIATRY PSYCHOLOGY AND LAW,4,,Q1
PSYCHOANALYTIC PSYCHOTHERAPY,4,,Q1
PSYCHOLOGICAL INQUIRY,4,,Q1
PSYCHOLOGY CRIME AND LAW,4,,Q1
PUBLIC HEALTH RESEARCH AND PRACTICE,4,,Q1
PUBLIC HISTORIAN,4,,Q1
PUBLICATIONS OF ASTRONOMICAL SOCIETY OF AUSTRALIA,4,,Q1
PUBLICATIONS OF ASTRONOMICAL SOCIETY OF PACIFIC,4,,Q1
PULSE,4,,Q1
PACHYDERM,4,,Q2
PACIFIC ACCOUNTING REVIEW,4,,Q2
PACIFIC CONSERVATION BIOLOGY,4,,Q2
PADDY AND WATER ENVIRONMENT,4,,Q2
PAEDIATRICS AND CHILD HEALTH,4,,Q2
PAIN MANAGEMENT NURSING,4,,Q2
PAKISTAN JOURNAL OF MEDICAL SCIENCES,4,,Q2
PALAEONTOLOGIA ELECTRONICA,4,,Q2
PALAIOS,4,,Q2
PANTA REI DIGITAL JOURNAL OF HISTORY AND DIDACTICS OF HISTORY,4,,Q2
PARASITE IMMUNOLOGY,4,,Q2
PARLIAMENTARY HISTORY,4,,Q2
PASADO Y MEMORIA REVISTA DE HISTORIA CONTEMPORANEA,4,,Q2
PASSAGENS INTERNATIONAL REVIEW OF POLITICAL HISTORY AND LEGAL CULTURE,4,,Q2
PATHOGENS AND DISEASE,4,,Q2
PATHOLOGICA,4,,Q2
PATHOLOGY AND ONCOLOGY RESEARCH,4,,Q2
PATHOLOGY RESEARCH AND PRACTICE,4,,Q2
PATHOPHYSIOLOGY,4,,Q2
PEDAGOGIES,4,,Q2
PEDAGOGY IN HEALTH PROMOTION,4,,Q2
PEDIATRIC ANESTHESIA,4,,Q2
PEDIATRIC CLINICS OF NORTH AMERICA,4,,Q2
PEDIATRIC GASTROENTEROLOGY HEPATOLOGY AND NUTRITION,4,,Q2
PEDIATRIC HEALTH MEDICINE AND THERAPEUTICS,4,,Q2
PEDIATRIC INFECTIOUS DISEASE JOURNAL,4,,Q2
PEDIATRIC INVESTIGATION,4,,Q2
PEDIATRIC PHYSICAL THERAPY,4,,Q2
PEDIATRIC PULMONOLOGY,4,,Q2
PEDIATRICS IN REVIEW,4,,Q2
PEERJ COMPUTER SCIENCE,4,,Q2
PENNSYLVANIA HISTORY A JOURNAL OF MID ATLANTIC STUDIES,4,,Q2
PERFORMANCE MEASUREMENT AND METRICS,4,,Q2
PERSPECTIVES IN BIOLOGY AND MEDICINE,4,,Q2
PERSPECTIVES IN PSYCHIATRIC CARE,4,,Q2
PERSPECTIVES IN PUBLIC HEALTH,4,,Q2
PET CLINICS,4,,Q2
PETROLEUM SCIENCE AND TECHNOLOGY,4,,Q2
PFG JOURNAL OF PHOTOGRAMMETRY REMOTE SENSING AND GEOINFORMATION SCIENCE,4,,Q2
PFLUGERS ARCHIV EUROPEAN JOURNAL OF PHYSIOLOGY,4,,Q2
PHARMACEUTICAL STATISTICS,4,,Q2
PHARMACOECONOMICS OPEN,4,,Q2
PHARMACOLOGICAL REPORTS,4,,Q2
PHARMACOLOGY,4,,Q2
PHOTOBIOMODULATION PHOTOMEDICINE AND LASER SURGERY,4,,Q2
PHOTODERMATOLOGY PHOTOIMMUNOLOGY AND PHOTOMEDICINE,4,,Q2
PHYSICAL AND OCCUPATIONAL THERAPY IN PEDIATRICS,4,,Q2
PHYSICAL MEDICINE AND REHABILITATION CLINICS OF NORTH AMERICA,4,,Q2
PHYSICAL MESOMECHANICS,4,,Q2
PHYSICIAN AND SPORTSMEDICINE,4,,Q2
PHYSICS,4,,Q2
PHYSICS IN PERSPECTIVE,4,,Q2
PHYSIOLOGICAL GENOMICS,4,,Q2
PHYSIOLOGICAL MEASUREMENT,4,,Q2
PHYSIOLOGY INTERNATIONAL,4,,Q2
PHYSIOTHERAPY RESEARCH INTERNATIONAL,4,,Q2
PHYSIOTHERAPY THEORY AND PRACTICE,4,,Q2
PIXEL BIT REVISTA DE MEDIOS Y EDUCACION,4,,Q2
PLACE BRANDING AND PUBLIC DIPLOMACY,4,,Q2
PLANT BREEDING,4,,Q2
PLANT ECOLOGY,4,,Q2
PLANT REPRODUCTION,4,,Q2
PLANTA MEDICA,4,,Q2
PLASTIC AND RECONSTRUCTIVE SURGERY GLOBAL OPEN,4,,Q2
POLICING A JOURNAL OF POLICY AND PRACTICE,4,,Q2
POLICING AN INTERNATIONAL JOURNAL OF POLICE STRATEGIES AND MANAGEMENT,4,,Q2
POLICY DESIGN AND PRACTICE,4,,Q2
POLICY FUTURES IN EDUCATION,4,,Q2
POLISH MARITIME RESEARCH,4,,Q2
POLITICS AND POLICY,4,,Q2
POLYMER INTERNATIONAL,4,,Q2
POLYMER PLASTICS TECHNOLOGY AND MATERIALS,4,,Q2
POLYMERS AND POLYMER COMPOSITES,4,,Q2
POLYMERS FOR ADVANCED TECHNOLOGIES,4,,Q2
POPULATION,4,,Q2
PORTUGALIAE MATHEMATICA,4,,Q2
PORTUGUESE ECONOMIC JOURNAL,4,,Q2
POWDER METALLURGY,4,,Q2
PRAMANA JOURNAL OF PHYSICS,4,,Q2
PRECISION RADIATION ONCOLOGY,4,,Q2
PRIMARY CARE DIABETES,4,,Q2
PRIMATES,4,,Q2
PROCEEDINGS OF ACM ON COMPUTER GRAPHICS AND INTERACTIVE TECHNIQUES,4,,Q2
PROCEEDINGS OF ACM ON MEASUREMENT AND ANALYSIS OF COMPUTING SYSTEMS,4,,Q2
PROCEEDINGS OF GEOLOGISTS ASSOCIATION,4,,Q2
PROCEEDINGS OF INDIAN NATIONAL SCIENCE ACADEMY,4,,Q2
PROCEEDINGS OF INSTITUTE OF MATHEMATICS AND MECHANICS,4,,Q2
PROCEEDINGS OF INSTITUTION OF CIVIL ENGINEERS ENGINEERING SUSTAINABILITY,4,,Q2
PROCEEDINGS OF INSTITUTION OF CIVIL ENGINEERS MARITIME ENGINEERING,4,,Q2
PROCEEDINGS OF INSTITUTION OF MECHANICAL ENGINEERS PART E JOURNAL OF PROCESS MECHANICAL ENGINEERING,4,,Q2
PROCEEDINGS OF INSTITUTION OF MECHANICAL ENGINEERS PART F JOURNAL OF RAIL AND RAPID TRANSIT,4,,Q2
PROCEEDINGS OF INSTITUTION OF MECHANICAL ENGINEERS PART N JOURNAL OF NANOMATERIALS NANOENGINEERING AND NANOSYSTEMS,4,,Q2
PROCEEDINGS OF INSTITUTION OF MECHANICAL ENGINEERS PART O JOURNAL OF RISK AND RELIABILITY,4,,Q2
PROCESAMIENTO DEL LENGUAJE NATURAL,4,,Q2
PRODUCTION AND MANUFACTURING RESEARCH AN OPEN ACCESS JOURNAL,4,,Q2
PROFESSIONAL GEOGRAPHER,4,,Q2
PROGRESS IN REACTION KINETICS AND MECHANISM,4,,Q2
PROSTAGLANDINS LEUKOTRIENES AND ESSENTIAL FATTY ACIDS,4,,Q2
PROTEIN ENGINEERING DESIGN AND SELECTION,4,,Q2
PROTEINS STRUCTURE FUNCTION AND BIOINFORMATICS,4,,Q2
PS POLITICAL SCIENCE AND POLITICS,4,,Q2
PSICOLOGIA REFLEXAO E CRITICA,4,,Q2
PSYCHIATRIC CLINICS OF NORTH AMERICA,4,,Q2
PSYCHIATRIC QUARTERLY,4,,Q2
PSYCHIATRY INTERPERSONAL AND BIOLOGICAL PROCESSES,4,,Q2
PSYCHOANALYSIS AND HISTORY,4,,Q2
PSYCHOANALYSIS SELF AND CONTEXT,4,,Q2
PSYCHOANALYTIC INQUIRY,4,,Q2
PSYCHOANALYTIC PSYCHOLOGY,4,,Q2
PSYCHOANALYTIC STUDY OF CHILD,4,,Q2
PSYCHODYNAMIC PRACTICE,4,,Q2
PSYCHOLOGICAL REPORTS,4,,Q2
PSYCHOLOGISCHE RUNDSCHAU,4,,Q2
PSYCHOLOGY IN RUSSIA STATE OF ART,4,,Q2
PSYCHORADIOLOGY,4,,Q2
PUBLIC HEALTH ETHICS,4,,Q2
PUBLIC LIBRARY QUARTERLY,4,,Q2
PUBLIC MONEY AND MANAGEMENT,4,,Q2
PUBLIC PERFORMANCE AND MANAGEMENT REVIEW,4,,Q2
PUBLICATIONS,4,,Q2
PUBLICATIONS OF ASTRONOMICAL SOCIETY OF JAPAN,4,,Q2
PUBLISHING RESEARCH QUARTERLY,4,,Q2
PULMONARY CIRCULATION,4,,Q2
PULMONARY THERAPY,4,,Q2
PURE AND APPLIED GEOPHYSICS,4,,Q2
PURE AND APPLIED MATHEMATICS QUARTERLY,4,,Q2
