Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
CRISPR JOURNAL,4,,Q1
CRITICAL HISTORICAL STUDIES,4,,Q1
CULTURAL STUDIES OF SCIENCE EDUCATION,4,,Q1
CULTURE MEDICINE AND PSYCHIATRY,4,,Q1
CURRENT DEVELOPMENTAL DISORDERS REPORTS,4,,Q1
CURRENT HISTORY,4,,Q1
CURRENT OPINION IN PEDIATRICS,4,,Q1
CURRENT PEDIATRICS REPORTS,4,,Q1
CURRENT TREATMENT OPTIONS IN INFECTIOUS DISEASES,4,,Q1
CURRICULUM INQUIRY,4,,Q1
CARBON NEUTRALITY,,,Q1
CARBON NEUTRALIZATION,,,Q1
CELL SURFACE,,,Q1
CHEMICAL AND BIOMEDICAL IMAGING,,,Q1
CHINA EU LAW JOURNAL,,,Q1
CHIP,,,Q1
CLEANER MATERIALS,,,Q1
COLLAGEN AND LEATHER,,,Q1
CONSUMPTION AND SOCIETY,,,Q1
CROP AND ENVIRONMENT,,,Q1
CELL PROLIFERATION,1,Yes,Q2
CHINESE JOURNAL OF CHEMISTRY,1,Yes,Q2
COGNITIVE LINGUISTICS,1,Yes,Q2
CAMBRIDGE JOURNAL OF ECONOMICS,2,,Q2
CANADIAN SLAVONIC PAPERS,2,,Q2
CANCER RESEARCH AND TREATMENT,2,,Q2
CANCER SCIENCE,2,,Q2
CARIES RESEARCH,2,,Q2
CELLS,2,,Q2
CELLULAR SIGNALLING,2,,Q2
CHEMICAL COMMUNICATIONS,2,,Q2
CHEMICAL ENGINEERING SCIENCE,2,,Q2
CHINA OCEAN ENGINEERING,2,,Q2
CHINESE GEOGRAPHICAL SCIENCE,2,,Q2
CHINESE JOURNAL OF COMMUNICATION,2,,Q2
CHINESE JOURNAL OF INTERNATIONAL LAW,2,,Q2
CHINESE JOURNAL OF POLYMER SCIENCE,2,,Q2
CHINESE OPTICS LETTERS,2,,Q2
CHINESE PHYSICS C,2,,Q2
CHINESE SOCIOLOGICAL REVIEW,2,,Q2
CLIMATE DYNAMICS,2,,Q2
CLIMATE OF PAST,2,,Q2
CLINICAL AND TRANSLATIONAL ALLERGY,2,,Q2
CLINICAL INTERVENTIONS IN AGING,2,,Q2
COGNITION AND INSTRUCTION,2,,Q2
COGNITIVE SCIENCE,2,Yes,Q2
COLLOIDS AND SURFACES A PHYSICOCHEMICAL AND ENGINEERING ASPECTS,2,,Q2
COMBINATORICA,2,,Q2
COMMUNICATION AND PUBLIC,2,,Q2
COMMUNICATION AND SOCIETY SPAIN,2,,Q2
COMMUNICATION CULTURE AND CRITIQUE,2,,Q2
COMMUNICATION MONOGRAPHS,2,,Q2
COMMUNICATION REVIEW,2,,Q2
COMPARATIVE EUROPEAN POLITICS,2,,Q2
COMPUTER STANDARDS AND INTERFACES,2,,Q2
COMPUTERS AND CHEMICAL ENGINEERING,2,,Q2
CONTEMPORARY ITALIAN POLITICS,2,,Q2
CONTEMPORARY POLITICS,2,,Q2
CONTRACEPTION,2,,Q2
CONTRASTIVE PRAGMATICS,2,,Q2
COOPERATION AND CONFLICT,2,,Q2
CORPORATE GOVERNANCE INTERNATIONAL JOURNAL OF BUSINESS IN SOCIETY,2,,Q2
CORPUS PRAGMATICS,2,,Q2
CRIMINAL JUSTICE AND BEHAVIOR,2,,Q2
CRITICAL AFRICAN STUDIES,2,,Q2
CRITICAL DISCOURSE STUDIES,2,Yes,Q2
CRITICAL STUDIES IN MEDIA COMMUNICATION,2,,Q2
CROATIAN JOURNAL OF FOREST ENGINEERING,2,,Q2
CULTURAL SOCIOLOGY,2,,Q2
CURRENT ALLERGY AND ASTHMA REPORTS,2,,Q2
CURRENT OPINION IN CELL BIOLOGY,2,,Q2
CURRENT OPINION IN CRITICAL CARE,2,,Q2
CURRENT OPINION IN GENETICS AND DEVELOPMENT,2,,Q2
CURRENT OPINION IN OPHTHALMOLOGY,2,,Q2
CABI AGRICULTURE AND BIOSCIENCE,3,,Q2
CAHIERS DU MONDE RUSSE,3,,Q2
CALCIFIED TISSUE INTERNATIONAL,3,,Q2
CALPHAD COMPUTER COUPLING OF PHASE DIAGRAMS AND THERMOCHEMISTRY,3,,Q2
CAMBRIDGE JOURNAL OF ANTHROPOLOGY,3,,Q2
CAMBRIDGE JOURNAL OF EDUCATION,3,,Q2
CAMBRIDGE PRISMS GLOBAL MENTAL HEALTH,3,,Q2
CAMBRIDGE REVIEW OF INTERNATIONAL AFFAIRS,3,,Q2
CANADIAN GEOTECHNICAL JOURNAL,3,,Q2
CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,3,,Q2
CANADIAN JOURNAL OF FOREST RESEARCH,3,,Q2
CANADIAN JOURNAL OF PUBLIC HEALTH REVUE CANADIENNE DE SANTE PUBLIQUE,3,,Q2
CANADIAN JOURNAL OF SURGERY,3,,Q2
CANCER CAUSES AND CONTROL,3,,Q2
CANCER CYTOPATHOLOGY,3,,Q2
CANCER EPIDEMIOLOGY,3,,Q2
CANCER MEDICINE,3,,Q2
CANCERS,3,,Q2
CARBOHYDRATE RESEARCH,3,,Q2
CARCINOGENESIS,3,,Q2
CARDIO ONCOLOGY,3,,Q2
CARDIOLOGY AND THERAPY,3,,Q2
CARDIORENAL MEDICINE,3,,Q2
CARDIOVASCULAR AND INTERVENTIONAL RADIOLOGY,3,,Q2
CARDIOVASCULAR DRUGS AND THERAPY,3,,Q2
CARDIOVASCULAR THERAPEUTICS,3,,Q2
CAREER DEVELOPMENT AND TRANSITION FOR EXCEPTIONAL INDIVIDUALS,3,,Q2
CAREER DEVELOPMENT QUARTERLY,3,,Q2
CASE STUDIES ON TRANSPORT POLICY,3,,Q2
CATALYSIS COMMUNICATIONS,3,,Q2
CATALYSIS SCIENCE AND TECHNOLOGY,3,,Q2
CATALYSTS,3,,Q2
CELL REGENERATION,3,,Q2
CENTAURUS,3,,Q2
CENTRAL EUROPEAN HISTORY,3,,Q2
CEREBRAL CORTEX,3,,Q2
CHANNELS,3,,Q2
CHEMCATCHEM,3,,Q2
CHEMICAL ENGINEERING AND PROCESSING PROCESS INTENSIFICATION,3,,Q2
CHEMICAL ENGINEERING RESEARCH AND DESIGN,3,,Q2
CHEMICAL PHYSICS,3,,Q2
CHEMICAL PHYSICS IMPACT,3,,Q2
CHEMICAL PHYSICS LETTERS,3,,Q2
CHEMICAL RESEARCH IN CHINESE UNIVERSITIES,3,,Q2
CHEMICAL RESEARCH IN TOXICOLOGY,3,,Q2
CHEMISTRY A EUROPEAN JOURNAL,3,,Q2
CHEMISTRY AN ASIAN JOURNAL,3,,Q2
CHEMISTRY AND PHYSICS OF LIPIDS,3,,Q2
CHEMISTRY METHODS,3,,Q2
CHEMOSENSORS,3,,Q2
CHEMSYSTEMSCHEM,3,,Q2
CHILD AND FAMILY SOCIAL WORK,3,,Q2
CHILD CARE HEALTH AND DEVELOPMENT,3,,Q2
CHILD PSYCHIATRY AND HUMAN DEVELOPMENT,3,,Q2
CHILDHOOD A GLOBAL JOURNAL OF CHILD RESEARCH,3,,Q2
CHILDRENS GEOGRAPHIES,3,,Q2
CHINA ECONOMIC JOURNAL,3,,Q2
CHINA FOUNDRY,3,,Q2
CHINESE JOURNAL OF CHEMICAL ENGINEERING,3,,Q2
CHINESE JOURNAL OF ELECTRONICS,3,,Q2
CHINESE JOURNAL OF ORGANIC CHEMISTRY,3,,Q2
CHINESE JOURNAL OF SOCIOLOGY,3,,Q2
CHROMOSOME RESEARCH,3,,Q2
CHRONIC RESPIRATORY DISEASE,3,,Q2
CHURCH HISTORY,3,,Q2
CIRP ANNALS MANUFACTURING TECHNOLOGY,3,,Q2
CITIZENSHIP STUDIES,3,,Q2
CITY AND ENVIRONMENT INTERACTIONS,3,,Q2
CLASSROOM DISCOURSE,3,,Q2
CLINICA CHIMICA ACTA,3,,Q2
CLINICAL AND EXPERIMENTAL METASTASIS,3,,Q2
CLINICAL AND EXPERIMENTAL RHEUMATOLOGY,3,,Q2
CLINICAL AND TRANSLATIONAL GASTROENTEROLOGY,3,,Q2
CLINICAL AND TRANSLATIONAL IMMUNOLOGY,3,,Q2
CLINICAL AND TRANSLATIONAL RADIATION ONCOLOGY,3,,Q2
CLINICAL AUTONOMIC RESEARCH,3,,Q2
CLINICAL BIOCHEMISTRY,3,,Q2
CLINICAL CARDIOLOGY,3,,Q2
CLINICAL COLORECTAL CANCER,3,,Q2
CLINICAL DRUG INVESTIGATION,3,,Q2
CLINICAL GENITOURINARY CANCER,3,,Q2
CLINICAL GERONTOLOGIST,3,,Q2
CLINICAL IMMUNOLOGY,3,,Q2
CLINICAL JOURNAL OF SPORT MEDICINE,3,,Q2
CLINICAL LUNG CANCER,3,,Q2
CLINICAL MEDICINE INSIGHTS ENDOCRINOLOGY AND DIABETES,3,,Q2
CLINICAL NEUROPSYCHOLOGIST,3,,Q2
CLINICAL NEURORADIOLOGY,3,,Q2
CLINICAL ONCOLOGY,3,,Q2
CLINICAL PROTEOMICS,3,,Q2
CLINICAL PSYCHOLOGY AND PSYCHOTHERAPY,3,,Q2
CLINICAL RHEUMATOLOGY,3,,Q2
CLINICAL SOCIAL WORK JOURNAL,3,,Q2
CLINICAL TOXICOLOGY,3,,Q2
CLINICS IN GERIATRIC MEDICINE,3,,Q2
CLINICS IN ORTHOPEDIC SURGERY,3,,Q2
CLINICS IN PLASTIC SURGERY,3,,Q2
COATINGS,3,,Q2
COGNITION AND EMOTION,3,,Q2
COGNITION TECHNOLOGY AND WORK,3,,Q2
COGNITIVE AFFECTIVE AND BEHAVIORAL NEUROSCIENCE,3,,Q2
COGNITIVE SEMANTICS,3,,Q2
COGNITIVE THERAPY AND RESEARCH,3,,Q2
COLD WAR HISTORY,3,,Q2
COLLEGE AND RESEARCH LIBRARIES,3,,Q2
COLLOID AND INTERFACE SCIENCE COMMUNICATIONS,3,,Q2
COLONIAL LATIN AMERICAN REVIEW,3,,Q2
COLUMBIA JOURNAL OF TRANSNATIONAL LAW,3,,Q2
COMBINATORICS PROBABILITY AND COMPUTING,3,,Q2
COMMENTS ON INORGANIC CHEMISTRY,3,,Q2
COMMUNICATION REPORTS,3,,Q2
COMMUNICATION RESEARCH REPORTS,3,,Q2
COMMUNICATIONS IN MATHEMATICS AND STATISTICS,3,,Q2
COMMUNICATIONS IN THEORETICAL PHYSICS,3,,Q2
COMMUNIST AND POST COMMUNIST STUDIES,3,,Q2
COMMUNITY DENTISTRY AND ORAL EPIDEMIOLOGY,3,,Q2
COMPARATIVE ECONOMIC STUDIES,3,,Q2
COMPARATIVE IMMUNOLOGY MICROBIOLOGY AND INFECTIOUS DISEASES,3,,Q2
COMPARATIVE STUDIES OF SOUTH ASIA AFRICA AND MIDDLE EAST,3,,Q2
COMPARE A JOURNAL OF COMPARATIVE AND INTERNATIONAL EDUCATION,3,,Q2
COMPLEMENTARY THERAPIES IN CLINICAL PRACTICE,3,,Q2
COMPLEX AND INTELLIGENT SYSTEMS,3,,Q2
COMPOSITES PART C OPEN ACCESS,3,,Q2
COMPUTATIONAL AND STRUCTURAL BIOTECHNOLOGY JOURNAL,3,,Q2
COMPUTATIONAL MATERIALS SCIENCE,3,,Q2
COMPUTATIONAL STATISTICS AND DATA ANALYSIS,3,,Q2
COMPUTER AIDED DESIGN,3,,Q2
COMPUTER COMMUNICATIONS,3,,Q2
COMPUTER SPEECH AND LANGUAGE,3,,Q2
COMPUTER VISION AND IMAGE UNDERSTANDING,3,,Q2
COMPUTERS AND FLUIDS,3,,Q2
COMPUTERS AND GRAPHICS UK,3,,Q2
CONFLICT MANAGEMENT AND PEACE SCIENCE,3,,Q2
CONFLICT SECURITY AND DEVELOPMENT,3,,Q2
CONNECTION SCIENCE,3,,Q2
CONNECTIVE TISSUE RESEARCH,3,,Q2
CONSCIOUSNESS AND COGNITION,3,,Q2
CONSERVATION GENETICS,3,,Q2
CONSERVATION PHYSIOLOGY,3,,Q2
CONSERVATION SCIENCE AND PRACTICE,3,,Q2
CONSTITUTIONAL POLITICAL ECONOMY,3,,Q2
CONSTRUCTION INNOVATION ENGLAND,3,,Q2
CONTEMPORARY DRUG PROBLEMS,3,,Q2
CONTEMPORARY ECONOMIC POLICY,3,,Q2
CONTEMPORARY PHYSICS,3,,Q2
CONTEMPORARY SOUTHEAST ASIA,3,,Q2
CONTINENTAL SHELF RESEARCH,3,,Q2
CONTINUUM JOURNAL OF MEDIA AND CULTURAL STUDIES,3,,Q2
CONTRACEPTION AND REPRODUCTIVE MEDICINE,3,,Q2
CONTRIBUTIONS TO HISTORY OF CONCEPTS,3,,Q2
CORPORA,3,,Q2
CORPORATE COMMUNICATIONS,3,,Q2
COUNSELING PSYCHOLOGIST,3,,Q2
CPT PHARMACOMETRICS AND SYSTEMS PHARMACOLOGY,3,,Q2
CREATIVITY AND INNOVATION MANAGEMENT,3,,Q2
CRETACEOUS RESEARCH,3,,Q2
CRIME AND DELINQUENCY,3,,Q2
CRIMINAL LAW AND PHILOSOPHY,3,,Q2
CRITICAL AND RADICAL SOCIAL WORK,3,,Q2
CRITICAL CARE CLINICS,3,,Q2
CRITICAL PUBLIC HEALTH,3,,Q2
CRITICAL SOCIOLOGY,3,,Q2
CRITICAL STUDIES ON SECURITY,3,,Q2
CROP SCIENCE,3,,Q2
CROSS CULTURAL RESEARCH,3,,Q2
CRYOBIOLOGY,3,,Q2
CRYOGENICS,3,,Q2
CRYPTOGRAPHY AND COMMUNICATIONS DISCRETE STRUCTURES BOOLEAN FUNCTIONS AND SEQUENCES,3,,Q2
CRYSTALLOGRAPHY REVIEWS,3,,Q2
CRYSTENGCOMM,3,,Q2
CTS CLINICAL AND TRANSLATIONAL SCIENCE,3,,Q2
CUADERNOS DE HISTORIA CONTEMPORANEA,3,,Q2
CULTURAL GEOGRAPHIES,3,,Q2
CULTURAL STUDIES,3,,Q2
CULTURE AND HISTORY DIGITAL JOURNAL,3,,Q2
CULTURE HEALTH AND SEXUALITY,3,,Q2
CURRENT CARDIOLOGY REPORTS,3,,Q2
CURRENT DEVELOPMENTS IN NUTRITION,3,,Q2
CURRENT HEART FAILURE REPORTS,3,,Q2
CURRENT HEMATOLOGIC MALIGNANCY REPORTS,3,,Q2
CURRENT LEGAL PROBLEMS,3,,Q2
CURRENT ONCOLOGY,3,,Q2
CURRENT OPINION IN ALLERGY AND CLINICAL IMMUNOLOGY,3,,Q2
CURRENT OPINION IN ANESTHESIOLOGY,3,,Q2
CURRENT OPINION IN BIOMEDICAL ENGINEERING,3,,Q2
CURRENT OPINION IN CLINICAL NUTRITION AND METABOLIC CARE,3,,Q2
CURRENT OPINION IN OBSTETRICS AND GYNECOLOGY,3,,Q2
CURRENT OPINION IN OTOLARYNGOLOGY AND HEAD AND NECK SURGERY,3,,Q2
CURRENT OPINION IN PULMONARY MEDICINE,3,,Q2
CURRENT OPINION IN TOXICOLOGY,3,,Q2
CURRENT OPINION IN UROLOGY,3,,Q2
CURRENT PAIN AND HEADACHE REPORTS,3,,Q2
CURRENT PROBLEMS IN CARDIOLOGY,3,,Q2
CURRENT RESEARCH IN BIOTECHNOLOGY,3,,Q2
CURRENT RESEARCH IN ENVIRONMENTAL SUSTAINABILITY,3,,Q2
CURRENT SOCIOLOGY,3,,Q2
CURRENT TROPICAL MEDICINE REPORTS,3,,Q2
CURRENT UROLOGY REPORTS,3,,Q2
CYTOKINE,3,,Q2
CYTOTHERAPY,3,,Q2
CALIFORNIA HISTORY,4,,Q2
CAMBRIDGE INTERNATIONAL LAW JOURNAL,4,,Q2
CAMBRIDGE QUARTERLY OF HEALTHCARE ETHICS,4,,Q2
CANADIAN FOREIGN POLICY,4,,Q2
CANADIAN GEOGRAPHIES GEOGRAPHIES CANADIENNES,4,,Q2
CANADIAN JOURNAL OF AFRICAN STUDIES,4,,Q2
CANADIAN JOURNAL OF AGRICULTURAL ECONOMICS REVUE CANADIENNE D AGROECONOMIE,4,,Q2
CANADIAN JOURNAL OF BEHAVIOURAL SCIENCE REVUE CANADIENNE DES SCIENCES DU COMPORTEMENT,4,,Q2
CANADIAN JOURNAL OF EMERGENCY MEDICINE,4,,Q2
CANADIAN JOURNAL OF HISTORY ANNALES CANADIENNES D HISTOIRE,4,,Q2
CANADIAN JOURNAL OF INFECTIOUS DISEASES AND MEDICAL MICROBIOLOGY,4,,Q2
CANADIAN JOURNAL OF LAW AND JURISPRUDENCE,4,,Q2
CANADIAN JOURNAL OF MATHEMATICS JOURNAL CANADIEN DE MATHEMATIQUES,4,,Q2
CANADIAN JOURNAL OF OCCUPATIONAL THERAPY REVUE CANADIENNE D ERGOTHERAPIE,4,,Q2
CANADIAN PSYCHOLOGY PSYCHOLOGIE CANADIENNE,4,,Q2
CANCER BIOTHERAPY AND RADIOPHARMACEUTICALS,4,,Q2
CANCER GENOMICS AND PROTEOMICS,4,,Q2
CANCER INFORMATICS,4,,Q2
CANCER PATHOGENESIS AND THERAPY,4,,Q2
CANCER RESEARCH COMMUNICATIONS,4,,Q2
CANNABIS AND CANNABINOID RESEARCH,4,,Q2
CAPITAL MARKETS LAW JOURNAL,4,,Q2
CARBON MANAGEMENT,4,,Q2
CARBON TRENDS,4,,Q2
CARBONATES AND EVAPORITES,4,,Q2
CARDIOLOGY IN REVIEW,4,,Q2
CARDIOVASCULAR DIGITAL HEALTH JOURNAL,4,,Q2
CARPATHIAN MATHEMATICAL PUBLICATIONS,4,,Q2
CARTILAGE,4,,Q2
CCF TRANSACTIONS ON HIGH PERFORMANCE COMPUTING,4,,Q2
CEAS SPACE JOURNAL,4,,Q2
CELEBRITY STUDIES,4,,Q2
CELL TRANSPLANTATION,4,,Q2
CELLS TISSUES ORGANS,4,,Q2
CENTRAL EUROPEAN JOURNAL OF OPERATIONS RESEARCH,4,,Q2
CENTRAL EUROPEAN MANAGEMENT JOURNAL,4,,Q2
CERAMICS SWITZERLAND,4,,Q2
CEREAL CHEMISTRY,4,,Q2
CEREAL RESEARCH COMMUNICATIONS,4,,Q2
CEREBRAL CIRCULATION COGNITION AND BEHAVIOR,4,,Q2
CES TRANSACTIONS ON ELECTRICAL MACHINES AND SYSTEMS,4,,Q2
CHEMELECTROCHEM,4,,Q2
CHEMENGINEERING,4,,Q2
CHEMICAL BIOLOGY AND DRUG DESIGN,4,,Q2
CHEMISTRY TEACHER INTERNATIONAL,4,,Q2
CHEMISTRYOPEN,4,,Q2
CHEMMEDCHEM,4,,Q2
CHEMNANOMAT,4,,Q2
CHEMPLUSCHEM,4,,Q2
CHILD ABUSE REVIEW,4,,Q2
CHILD CARE IN PRACTICE,4,,Q2
CHILD LANGUAGE TEACHING AND THERAPY,4,,Q2
CHILDREN AND SOCIETY,4,,Q2
CHILDREN BASEL,4,,Q2
CHILEAN JOURNAL OF AGRICULTURAL RESEARCH,4,,Q2
CHINA AN INTERNATIONAL JOURNAL,4,,Q2
CHINA AND ASIA,4,,Q2
CHINA AND WTO REVIEW,4,,Q2
CHINA CDC WEEKLY,4,,Q2
CHINA COMMUNICATIONS,4,,Q2
CHINA PERSPECTIVES,4,,Q2
CHINA REPORT,4,,Q2
CHINESE ECONOMY,4,,Q2
CHINESE JOURNAL OF APPLIED LINGUISTICS,4,,Q2
CHINESE JOURNAL OF ENVIRONMENTAL LAW,4,,Q2
CHINESE JOURNAL OF INTEGRATIVE MEDICINE,4,,Q2
CHINESE JOURNAL OF TRAUMATOLOGY,4,,Q2
CHINESE MEDICINE AND CULTURE,4,,Q2
CHINESE STUDIES IN HISTORY,4,,Q2
CHRONIC ILLNESS,4,,Q2
CHRONOBIOLOGY INTERNATIONAL,4,,Q2
CIN COMPUTERS INFORMATICS NURSING,4,,Q2
CLAY MINERALS,4,,Q2
CLAYS AND CLAY MINERALS,4,,Q2
CLEAN TECHNOLOGIES,4,,Q2
CLEAN TECHNOLOGIES AND ENVIRONMENTAL POLICY,4,,Q2
CLIMATE,4,,Q2
CLIMATE CHANGE ECONOMICS,4,,Q2
CLIMATE LAW,4,,Q2
CLINICA Y SALUD,4,,Q2
CLINICAL AND EXPERIMENTAL DENTAL RESEARCH,4,,Q2
CLINICAL AND EXPERIMENTAL DERMATOLOGY,4,,Q2
CLINICAL AND EXPERIMENTAL HYPERTENSION,4,,Q2
CLINICAL AND EXPERIMENTAL IMMUNOLOGY,4,,Q2
CLINICAL AND EXPERIMENTAL MEDICINE,4,,Q2
CLINICAL AND EXPERIMENTAL PHARMACOLOGY AND PHYSIOLOGY,4,,Q2
CLINICAL CHILD PSYCHOLOGY AND PSYCHIATRY,4,,Q2
CLINICAL COSMETIC AND INVESTIGATIONAL DERMATOLOGY,4,,Q2
CLINICAL LINGUISTICS AND PHONETICS,4,,Q2
CLINICAL LYMPHOMA MYELOMA AND LEUKEMIA,4,,Q2
CLINICAL MEDICINE AND RESEARCH,4,,Q2
CLINICAL MEDICINE INSIGHTS ARTHRITIS AND MUSCULOSKELETAL DISORDERS,4,,Q2
CLINICAL MEDICINE INSIGHTS CARDIOLOGY,4,,Q2
CLINICAL NEUROLOGY AND NEUROSURGERY,4,,Q2
CLINICAL NEUROPSYCHIATRY,4,,Q2
CLINICAL NURSING RESEARCH,4,,Q2
CLINICAL OPHTHALMOLOGY,4,,Q2
CLINICAL OTOLARYNGOLOGY,4,,Q2
CLINICAL PSYCHOPHARMACOLOGY AND NEUROSCIENCE,4,,Q2
CLINICAL RESPIRATORY JOURNAL,4,,Q2
CLINICAL THERAPEUTICS,4,,Q2
CLINICAL TRANSPLANTATION,4,,Q2
CLINICOECONOMICS AND OUTCOMES RESEARCH,4,,Q2
CLINICS AND PRACTICE,4,,Q2
CLINICS IN DERMATOLOGY,4,,Q2
CLIO A JOURNAL OF LITERATURE HISTORY AND PHILOSOPHY OF HISTORY,4,,Q2
CLOTHING AND TEXTILES RESEARCH JOURNAL,4,,Q2
CNS AND NEUROLOGICAL DISORDERS DRUG TARGETS,4,,Q2
COGENT BUSINESS AND MANAGEMENT,4,,Q2
COGENT EDUCATION,4,,Q2
COGENT ENGINEERING,4,,Q2
COGENT FOOD AND AGRICULTURE,4,,Q2
COGENT PSYCHOLOGY,4,,Q2
COGENT SOCIAL SCIENCES,4,,Q2
COGNITIVE BEHAVIOUR THERAPIST,4,,Q2
COGNITIVE NEURODYNAMICS,4,,Q2
COGNITIVE SYSTEMS RESEARCH,4,,Q2
COLLEGIAN,4,,Q2
COLOMBIA MEDICA,4,,Q2
COLORATION TECHNOLOGY,4,,Q2
COMBUSTION SCIENCE AND TECHNOLOGY,4,,Q2
COMMUNICATION TODAY,4,,Q2
COMMUNICATIONS IN COMBINATORICS AND OPTIMIZATION,4,,Q2
COMMUNICATIONS IN MATHEMATICAL SCIENCES,4,,Q2
COMMUNICATIONS ON APPLIED MATHEMATICS AND COMPUTATION,4,,Q2
COMMUNICATIONS ON PURE AND APPLIED ANALYSIS,4,,Q2
COMMUNITY COLLEGE REVIEW,4,,Q2
COMMUNITY WORK AND FAMILY,4,,Q2
COMPARATIVE EDUCATION REVIEW,4,,Q2
COMPARATIVE POPULATION STUDIES,4,,Q2
COMPARATIVE SOUTHEAST EUROPEAN STUDIES,4,,Q2
COMPETITIVENESS REVIEW,4,,Q2
COMPLEX ANALYSIS AND OPERATOR THEORY,4,,Q2
COMPLEXITY,4,,Q2
COMPREHENSIVE PSYCHONEUROENDOCRINOLOGY,4,,Q2
COMPTES RENDUS MATHEMATIQUE,4,,Q2
COMPUTATION,4,,Q2
COMPUTATIONAL AND MATHEMATICAL METHODS,4,,Q2
COMPUTATIONAL COMPLEXITY,4,,Q2
COMPUTATIONAL CONDENSED MATTER,4,,Q2
COMPUTATIONAL ECONOMICS,4,,Q2
COMPUTATIONAL GEOMETRY THEORY AND APPLICATIONS,4,,Q2
COMPUTATIONAL METHODS AND FUNCTION THEORY,4,,Q2
COMPUTATIONAL METHODS FOR DIFFERENTIAL EQUATIONS,4,,Q2
COMPUTATIONAL METHODS IN APPLIED MATHEMATICS,4,,Q2
COMPUTATIONAL STATISTICS,4,,Q2
COMPUTATIONAL TOXICOLOGY,4,,Q2
COMPUTATIONAL URBAN SCIENCE,4,,Q2
COMPUTER,4,,Q2
COMPUTER AIDED GEOMETRIC DESIGN,4,,Q2
COMPUTER APPLICATIONS IN ENGINEERING EDUCATION,4,,Q2
COMPUTER ASSISTED SURGERY,4,,Q2
COMPUTER GRAPHICS FORUM,4,,Q2
COMPUTERS,4,,Q2
COMPUTERS IN SCHOOLS,4,,Q2
COMPUTING,4,,Q2
CONFLICT RESOLUTION QUARTERLY,4,,Q2
CONGENITAL ANOMALIES,4,,Q2
CONSTRUCTION MANAGEMENT AND ECONOMICS,4,,Q2
CONTEMPORANEA,4,,Q2
CONTEMPORARY ECONOMICS,4,,Q2
CONTEMPORARY ISSUES IN EARLY CHILDHOOD,4,,Q2
CONTEMPORARY NURSE,4,,Q2
CONTEMPORARY REVIEW OF MIDDLE EAST,4,,Q2
CONTEMPORARY SOUTH ASIA,4,,Q2
CONTINUUM MECHANICS AND THERMODYNAMICS,4,,Q2
CORNEA,4,,Q2
CORROSION ENGINEERING SCIENCE AND TECHNOLOGY,4,,Q2
CORROSION REVIEWS,4,,Q2
COST EFFECTIVENESS AND RESOURCE ALLOCATION,4,,Q2
COUPLE AND FAMILY PSYCHOLOGY RESEARCH AND PRACTICE,4,,Q2
CRANIO JOURNAL OF CRANIOMANDIBULAR AND SLEEP PRACTICE,4,,Q2
CREATIVE INDUSTRIES JOURNAL,4,,Q2
CRIME LAW AND SOCIAL CHANGE,4,,Q2
CRIMINAL LAW FORUM,4,,Q2
CRITICAL CARE NURSE,4,,Q2
CRITICAL FINANCE REVIEW,4,,Q2
CRITICAL REVIEW,4,,Q2
CROATIAN MEDICAL JOURNAL,4,,Q2
CROHNS AND COLITIS 360,4,,Q2
CROP AND PASTURE SCIENCE,4,,Q2
CROSS CULTURAL AND STRATEGIC MANAGEMENT,4,,Q2
CRYPTOGRAPHY,4,,Q2
CRYSTALS,4,,Q2
CUADERNOS DE HISTORIA MODERNA,4,,Q2
CUAJ CANADIAN UROLOGICAL ASSOCIATION JOURNAL,4,,Q2
CULTURAL HISTORY,4,,Q2
CULTURAL STUDIES CRITICAL METHODOLOGIES,4,,Q2
CUREUS JOURNAL OF MEDICAL SCIENCE,4,,Q2
CURRENT APPLIED PHYSICS,4,,Q2
CURRENT BIOINFORMATICS,4,,Q2
CURRENT CANCER DRUG TARGETS,4,,Q2
CURRENT CARDIOLOGY REVIEWS,4,,Q2
CURRENT DRUG DELIVERY,4,,Q2
CURRENT EYE RESEARCH,4,,Q2
CURRENT FUNGAL INFECTION REPORTS,4,,Q2
CURRENT GENE THERAPY,4,,Q2
CURRENT INFECTIOUS DISEASE REPORTS,4,,Q2
CURRENT MEDICAL RESEARCH AND OPINION,4,,Q2
CURRENT MEDICINAL CHEMISTRY,4,,Q2
CURRENT MOLECULAR PHARMACOLOGY,4,,Q2
CURRENT OBSTETRICS AND GYNECOLOGY REPORTS,4,,Q2
CURRENT OPINION IN GASTROENTEROLOGY,4,,Q2
CURRENT OPINION IN HEMATOLOGY,4,,Q2
CURRENT OPINION IN NEPHROLOGY AND HYPERTENSION,4,,Q2
CURRENT OPINION IN SYSTEMS BIOLOGY,4,,Q2
CURRENT ORGANIC SYNTHESIS,4,,Q2
CURRENT PEDIATRIC REVIEWS,4,,Q2
CURRENT PHARMACEUTICAL DESIGN,4,,Q2
CURRENT PROBLEMS IN SURGERY,4,,Q2
CURRENT RESEARCH IN TOXICOLOGY,4,,Q2
CURRENT RESEARCH IN TRANSLATIONAL MEDICINE,4,,Q2
CURRENT SEXUAL HEALTH REPORTS,4,,Q2
CURRENT TRANSPLANTATION REPORTS,4,,Q2
CURRENT TRAUMA REPORTS,4,,Q2
CURRICULUM JOURNAL,4,,Q2
