Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
ENVIRONMENTAL EARTH SCIENCES,3,,Q2
ENVIRONMENTAL ENTOMOLOGY,3,,Q2
ENVIRONMENTAL FLUID MECHANICS,3,,Q2
ENVIRONMENTAL HEALTH AND PREVENTIVE MEDICINE,3,,Q2
ENVIRONMENTAL POLICY AND GOVERNANCE,3,,Q2
ENVIRONMENTAL PROCESSES AN INTERNATIONAL JOURNAL,3,,Q2
ENVIRONMENTAL SCIENCE ATMOSPHERES,3,,Q2
ENVIRONMENTAL SCIENCE PROCESSES AND IMPACTS,3,,Q2
ENVIRONMENTAL TOXICOLOGY,3,,Q2
ENVIRONMETRICS,3,,Q2
ENZYME AND MICROBIAL TECHNOLOGY,3,,Q2
EPIGENETICS,3,,Q2
EPILEPSIA OPEN,3,,Q2
EPILEPSY AND BEHAVIOR,3,,Q2
EQUITY AND EXCELLENCE IN EDUCATION,3,,Q2
ERGODIC THEORY AND DYNAMICAL SYSTEMS,3,,Q2
ERGONOMICS,3,,Q2
ESAIM CONTROL OPTIMISATION AND CALCULUS OF VARIATIONS,3,,Q2
ESOPHAGUS,3,,Q2
ESTUARIES AND COASTS,3,,Q2
ETHICS AND BEHAVIOR,3,,Q2
ETHNOHISTORY,3,,Q2
EUPHYTICA,3,,Q2
EURASIAN ECONOMIC REVIEW,3,,Q2
EURO JOURNAL ON TRANSPORTATION AND LOGISTICS,3,,Q2
EUROMED JOURNAL OF BUSINESS,3,,Q2
EUROPEAN ADDICTION RESEARCH,3,,Q2
EUROPEAN ARCHIVES OF PAEDIATRIC DENTISTRY,3,,Q2
EUROPEAN BUSINESS REVIEW,3,,Q2
EUROPEAN CARDIOLOGY REVIEW,3,,Q2
EUROPEAN FOOD RESEARCH AND TECHNOLOGY,3,,Q2
EUROPEAN GERIATRIC MEDICINE,3,,Q2
EUROPEAN JOURNAL OF APPLIED PHYSIOLOGY,3,,Q2
EUROPEAN JOURNAL OF CLINICAL MICROBIOLOGY AND INFECTIOUS DISEASES,3,,Q2
EUROPEAN JOURNAL OF CLINICAL NUTRITION,3,,Q2
EUROPEAN JOURNAL OF DEVELOPMENT RESEARCH,3,,Q2
EUROPEAN JOURNAL OF IMMUNOLOGY,3,,Q2
EUROPEAN JOURNAL OF INDUSTRIAL RELATIONS,3,,Q2
EUROPEAN JOURNAL OF INVESTIGATION IN HEALTH PSYCHOLOGY AND EDUCATION,3,,Q2
EUROPEAN JOURNAL OF JEWISH STUDIES,3,,Q2
EUROPEAN JOURNAL OF MECHANICS B FLUIDS,3,,Q2
EUROPEAN JOURNAL OF MEDICAL RESEARCH,3,,Q2
EUROPEAN JOURNAL OF MEDICINAL CHEMISTRY REPORTS,3,,Q2
EUROPEAN JOURNAL OF MINERALOGY,3,,Q2
EUROPEAN JOURNAL OF OBSTETRICS AND GYNECOLOGY AND REPRODUCTIVE BIOLOGY,3,,Q2
EUROPEAN JOURNAL OF PAEDIATRIC NEUROLOGY,3,,Q2
EUROPEAN JOURNAL OF PHYCOLOGY,3,,Q2
EUROPEAN JOURNAL OF PSYCHOLOGY OF EDUCATION,3,,Q2
EUROPEAN JOURNAL OF REMOTE SENSING,3,,Q2
EUROPEAN JOURNAL OF SOCIAL WORK,3,,Q2
EUROPEAN JOURNAL OF TAXONOMY,3,,Q2
EUROPEAN JOURNAL OF TRAUMA AND EMERGENCY SURGERY,3,,Q2
EUROPEAN JOURNAL OF WOMENS STUDIES,3,,Q2
EUROPEAN JOURNAL ON CRIMINAL POLICY AND RESEARCH,3,,Q2
EUROPEAN MANAGEMENT REVIEW,3,,Q2
EUROPEAN PHYSICAL JOURNAL A,3,,Q2
EUROPEAN PHYSICAL JOURNAL PLUS,3,,Q2
EUROPEAN PHYSICAL JOURNAL SPECIAL TOPICS,3,,Q2
EUROPEAN REVIEW OF AGING AND PHYSICAL ACTIVITY,3,,Q2
EUROPEAN SPINE JOURNAL,3,,Q2
EUROPEAN THYROID JOURNAL,3,,Q2
EUROPEAN ZOOLOGICAL JOURNAL,3,,Q2
EUROPES JOURNAL OF PSYCHOLOGY,3,,Q2
EVALUATION,3,,Q2
EVOLUTION MEDICINE AND PUBLIC HEALTH,3,,Q2
EVOLUTIONARY COMPUTATION,3,,Q2
EXPERIMENTAL AND CLINICAL PSYCHOPHARMACOLOGY,3,,Q2
EXPERIMENTAL ANIMALS,3,,Q2
EXPERIMENTAL CELL RESEARCH,3,,Q2
EXPERIMENTAL DERMATOLOGY,3,,Q2
EXPERIMENTAL ECONOMICS,3,,Q2
EXPERIMENTAL EYE RESEARCH,3,,Q2
EXPERIMENTAL HEAT TRANSFER,3,,Q2
EXPERIMENTAL MATHEMATICS,3,,Q2
EXPERIMENTAL MECHANICS,3,,Q2
EXPERIMENTAL PHYSIOLOGY,3,,Q2
EXPERIMENTS IN FLUIDS,3,,Q2
EXPERT OPINION ON BIOLOGICAL THERAPY,3,,Q2
EXPERT OPINION ON DRUG METABOLISM AND TOXICOLOGY,3,,Q2
EXPERT OPINION ON DRUG SAFETY,3,,Q2
EXPERT REVIEW OF CLINICAL IMMUNOLOGY,3,,Q2
EXPERT REVIEW OF CLINICAL PHARMACOLOGY,3,,Q2
EXPERT REVIEW OF GASTROENTEROLOGY AND HEPATOLOGY,3,,Q2
EXPERT REVIEW OF NEUROTHERAPEUTICS,3,,Q2
EXPERT REVIEW OF PROTEOMICS,3,,Q2
EXPERT REVIEW OF RESPIRATORY MEDICINE,3,,Q2
EXPOSITIONES MATHEMATICAE,3,,Q2
EARLY INTERVENTION IN PSYCHIATRY,3,,Q3
EARLY MODERN FRENCH STUDIES,3,,Q3
ECOHEALTH,3,,Q3
ECOHYDROLOGY,3,,Q3
ECOLOGICAL PSYCHOLOGY,3,,Q3
ECOLOGY OF FRESHWATER FISH,3,,Q3
ECONOMIC AND LABOUR RELATIONS REVIEW,3,,Q3
ECONOMIC BOTANY,3,,Q3
ECONOMIC INQUIRY,3,,Q3
ECONOMIC THEORY,3,,Q3
ECONOMICS OF PEACE AND SECURITY JOURNAL,3,,Q3
ELECTRONIC STRUCTURE,3,,Q3
ELECTROPHORESIS,3,,Q3
EMPIRICAL STUDIES OF ARTS,3,,Q3
ENDOCRINE,3,,Q3
ENDOCRINE CONNECTIONS,3,,Q3
ENEURO,3,,Q3
ENVIRONMENTAL MANAGEMENT,3,,Q3
ENVIRONMENTAL MICROBIOLOGY REPORTS,3,,Q3
ENVIRONMENTAL SOCIOLOGY,3,,Q3
EPIDEMICS,3,,Q3
ERUDITION AND REPUBLIC OF LETTERS,3,,Q3
ETHNICITY AND DISEASE,3,,Q3
ETHNOGRAPHY AND EDUCATION,3,,Q3
ETHNOPOLITICS,3,,Q3
EUROPEAN JOURNAL FOR SPORT AND SOCIETY,3,,Q3
EUROPEAN JOURNAL OF APPLIED LINGUISTICS,3,,Q3
EUROPEAN JOURNAL OF DEVELOPMENTAL PSYCHOLOGY,3,,Q3
EUROPEAN JOURNAL OF ENGLISH STUDIES,3,,Q3
EUROPEAN JOURNAL OF MICROBIOLOGY AND IMMUNOLOGY,3,,Q3
EVOLUTION AND DEVELOPMENT,3,,Q3
EVOLUTIONARY ECOLOGY,3,,Q3
EXPERT REVIEW OF ENDOCRINOLOGY AND METABOLISM,3,,Q3
EXPERT REVIEW OF MEDICAL DEVICES,3,,Q3
EXPRESS POLYMER LETTERS,3,,Q3
EXTREMOPHILES,3,,Q3
ENVIRONMENTAL ARCHAEOLOGY,3,,Q4
ETHICS AND GLOBAL POLITICS,3,,Q4
EUROPEAN JOURNAL OF PROTISTOLOGY,3,,Q4
EVOLUTIONARY BIOLOGY,3,,Q4
EARLY AMERICAN LITERATURE,3,,
EARLY CHRISTIANITY,3,,
EARLY MEDIEVAL CHINA,3,,
EARLY POPULAR VISUAL CULTURE,3,,
EARLY THEATRE,3,,
EAST ASIAN PUBLISHING AND SOCIETY,3,,
EASTERN AFRICAN LITERARY AND CULTURAL STUDIES,3,,
ECOLOGICAL FRONTIERS,3,,
EDGAR ALLAN POE REVIEW,3,,
EESTI JA SOOME UGRI KEELETEADUSE AJAKIRI JOURNAL OF ESTONIAN AND FINNO UGRIC LINGUISTICS,3,,
EIDOLA INTERNATIONAL JOURNAL OF CLASSICAL ART HISTORY,3,,
EIGHTEENTH CENTURY MUSIC,3,,
EIGHTEENTH CENTURY STUDIES,3,,
EKPHRASIS IMAGES CINEMA THEORY MEDIA,3,,
ELH,3,,
EMERITA,3,,
EMILY DICKINSON JOURNAL,3,,
EMOTIONS HISTORY CULTURE SOCIETY,3,,
ENGLISH,3,,
ENGLISH ACADEMY REVIEW SOUTHERN AFRICAN JOURNAL OF ENGLISH STUDIES,3,,
ENGLISH IN AFRICA,3,,
ENGLISH STUDIES,3,,
ENGLISH STUDIES IN AFRICA,3,,
EPHEMERIDES THEOLOGICAE LOVANIENSES,3,,
ERASMUS STUDIES,3,,
ERGO AN OPEN ACCESS JOURNAL OF PHILOSOPHY,3,,
ESPACIO TIEMPO Y FORMA SERIE VII HISTORIA DEL ARTE,3,,
ESPANA MEDIEVAL,3,,
ESSAYS IN CRITICISM,3,,
ESTUDIOS DE TRADUCCION,3,,
ESTUDIOS ROMANICOS,3,,
ESTUDOS DE LITERATURA BRASILEIRA CONTEMPORANEA,3,,
ETHNOMUSICOLOGY FORUM,3,,
EUGENE O NEILL REVIEW,3,,
EUPHORION ZEITSCHRIFT FUR LITERATURGESCHICHTE,3,,
EUPHROSYNE REVISTA DE FILOLOGIA CLASSICA,3,,
EUROPEAN COMIC ART,3,,
EUROPEAN JOURNAL OF MEDIA ART AND PHOTOGRAPHY,3,,
EUROPEAN ROMANTIC REVIEW,3,,
EXCHANGE JOURNAL OF CONTEMPORARY CHRISTIANITIES IN CONTEXT,3,,
EXPLICATOR,3,,
EXTRAPOLATION,3,,
ECNU REVIEW OF EDUCATION,4,,Q1
ECONOMETRICS AND STATISTICS,4,,Q1
ECONOMIC CHANGE AND RESTRUCTURING,4,,Q1
EDUCATION IN KNOWLEDGE SOCIETY,4,,Q1
EDUCATIONAL RESEARCH FOR POLICY AND PRACTICE,4,,Q1
ELECTRONIC JOURNAL OF E LEARNING,4,,Q1
ELECTRONIC RESEARCH ARCHIVE,4,,Q1
EMPLOYEE RELATIONS,4,,Q1
ENERGY AND ENVIRONMENT,4,,Q1
ENVIRONMENTAL AND ECOLOGICAL STATISTICS,4,,Q1
ENVIRONMENTAL EPIDEMIOLOGY,4,,Q1
ENVIRONMENTAL GEOCHEMISTRY AND HEALTH,4,,Q1
EQUALITY DIVERSITY AND INCLUSION,4,,Q1
ESTUDIOS ATACAMENOS,4,,Q1
EURASIAN MATHEMATICAL JOURNAL,4,,Q1
EUROPEAN ANNALS OF OTORHINOLARYNGOLOGY HEAD AND NECK DISEASES,4,,Q1
EUROPEAN JOURNAL OF ENGINEERING EDUCATION,4,,Q1
EUROPEAN JOURNAL OF RISK REGULATION,4,,Q1
EUROPEAN JOURNAL OF TOURISM RESEARCH,4,,Q1
EUROPEAN LABOUR LAW JOURNAL,4,,Q1
EUROPEAN PHYSICAL JOURNAL H,4,,Q1
EVALUATION AND PROGRAM PLANNING,4,,Q1
EVALUATION REVIEW,4,,Q1
EVOLUTION EQUATIONS AND CONTROL THEORY,4,,Q1
EXERCISE IMMUNOLOGY REVIEW,4,,Q1
EXPERIMENTAL AND MOLECULAR PATHOLOGY,4,,Q1
EXPOSURE AND HEALTH,4,,Q1
EARLY AMERICAN STUDIES AN INTERDISCIPLINARY JOURNAL,4,,Q2
EARTH,4,,Q2
EARTH SCIENCES HISTORY,4,,Q2
EAST ASIAN JOURNAL ON APPLIED MATHEMATICS,4,,Q2
EAST ASIAN SCIENCE TECHNOLOGY AND SOCIETY AN INTERNATIONAL JOURNAL,4,,Q2
EAST CENTRAL EUROPE,4,,Q2
EAST EUROPEAN POLITICS AND SOCIETIES,4,,Q2
EASTERN JOURNAL OF EUROPEAN STUDIES,4,,Q2
EATING BEHAVIORS,4,,Q2
ECOHYDROLOGY AND HYDROBIOLOGY,4,,Q2
ECOLOGICAL MANAGEMENT AND RESTORATION,4,,Q2
ECONOMIC AFFAIRS,4,,Q2
ECONOMIC AND INDUSTRIAL DEMOCRACY,4,,Q2
ECONOMIC DEVELOPMENT QUARTERLY,4,,Q2
ECONOMIC ISSUES,4,,Q2
ECONOMIC SYSTEMS RESEARCH,4,,Q2
ECONOMICS AND BUSINESS REVIEW,4,,Q2
ECONOMICS LETTERS,4,,Q2
ECONOMIST NETHERLANDS,4,,Q2
ECOTOXICOLOGY,4,,Q2
EDUCAR,4,,Q2
EDUCATION AND TREATMENT OF CHILDREN,4,,Q2
EDUCATION CITIZENSHIP AND SOCIAL JUSTICE,4,,Q2
EDUCATIONAL ACTION RESEARCH,4,,Q2
EDUCATIONAL AND DEVELOPMENTAL PSYCHOLOGIST,4,,Q2
EDUCATIONAL AND PSYCHOLOGICAL MEASUREMENT,4,,Q2
EDUCATIONAL GERONTOLOGY,4,,Q2
EDUCATIONAL MEASUREMENT ISSUES AND PRACTICE,4,,Q2
EDUCATIONAL PHILOSOPHY AND THEORY,4,,Q2
EDUCATIONAL STUDIES,4,,Q2
EFSA JOURNAL,4,,Q2
EGYPTIAN JOURNAL OF SOIL SCIENCE,4,,Q2
EJVES VASCULAR FORUM,4,,Q2
ELECTROCHEMICAL SCIENCE ADVANCES,4,,Q2
ELECTRONIC COMMERCE RESEARCH,4,,Q2
ELECTRONIC JOURNAL OF DIFFERENTIAL EQUATIONS,4,,Q2
ELECTRONIC JOURNAL OF INFORMATION SYSTEMS IN DEVELOPING COUNTRIES,4,,Q2
ELECTRONIC JOURNAL OF LINEAR ALGEBRA,4,,Q2
ELECTRONIC JOURNAL OF QUALITATIVE THEORY OF DIFFERENTIAL EQUATIONS,4,,Q2
ELECTRONIC JOURNAL OF STATISTICS,4,,Q2
ELECTRONIC LIBRARY,4,,Q2
ELECTRONIC NEWS,4,,Q2
ELECTRONIC TRANSACTIONS ON NUMERICAL ANALYSIS,4,,Q2
ELECTRONICS,4,,Q2
ELEMENTARY SCHOOL JOURNAL,4,,Q2
ELEMENTS,4,,Q2
EMERGENT MATERIALS,4,,Q2
EMINAK,4,,Q2
EMPIRICAL ECONOMICS,4,,Q2
EMPLOYEE RESPONSIBILITIES AND RIGHTS JOURNAL,4,,Q2
ENCUENTRO REVISTA DE INVESTIGACION E INNOVACION EN LA CLASE DE IDIOMAS,4,,Q2
ENDEAVOUR,4,,Q2
ENERGY ADVANCES,4,,Q2
ENERGY EFFICIENCY,4,,Q2
ENERGY GEOSCIENCE,4,,Q2
ENERGY JOURNAL,4,,Q2
ENFERMEDADES INFECCIOSAS Y MICROBIOLOGIA CLINICA,4,,Q2
ENGINEERING COMPUTATIONS,4,,Q2
ENGINEERING OPTIMIZATION,4,,Q2
ENGINEERING REPORTS,4,,Q2
ENGINEERING RESEARCH EXPRESS,4,,Q2
ENGLISH TEACHING PRACTICE AND CRITIQUE,4,,Q2
ENTOMOLOGICAL RESEARCH,4,,Q2
ENVIRONMENT,4,,Q2
ENVIRONMENT AND DEVELOPMENT ECONOMICS,4,,Q2
ENVIRONMENTAL BIOLOGY OF FISHES,4,,Q2
ENVIRONMENTAL CONSERVATION,4,,Q2
ENVIRONMENTAL ECONOMICS AND POLICY STUDIES,4,,Q2
ENVIRONMENTAL GEOTECHNICS,4,,Q2
ENVIRONMENTAL HEALTH INSIGHTS,4,,Q2
ENVIRONMENTAL POLLUTANTS AND BIOAVAILABILITY,4,,Q2
ENVIRONMENTAL RESEARCH INFRASTRUCTURE AND SUSTAINABILITY,4,,Q2
ENVIRONMENTAL SCIENCE ADVANCES,4,,Q2
ENVIRONMENTAL SCIENCE WATER RESEARCH AND TECHNOLOGY,4,,Q2
ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,4,,Q2
ENVIRONMENTS,4,,Q2
EPIDEMIOLOGY AND HEALTH,4,,Q2
EPIDEMIOLOGY AND INFECTION,4,,Q2
EPIGENETICS INSIGHTS,4,,Q2
EPIGENOMES,4,,Q2
EPIGENOMICS,4,,Q2
EPILEPTIC DISORDERS,4,,Q2
EPISODES,4,,Q2
EPJ NUCLEAR SCIENCES AND TECHNOLOGIES,4,,Q2
EPL,4,,Q2
EPOHI,4,,Q2
ESIC MARKET,4,,Q2
ESPACIO TIEMPO Y FORMA SERIE III HISTORIA MEDIEVAL,4,,Q2
ESPIRAL CUADERNOS DEL PROFESORADO,4,,Q2
ESTUDIOS DE HISTORIA DE ESPANA,4,,Q2
ESTUDIOS DE HISTORIA MODERNA Y CONTEMPORANEA DE MEXICO,4,,Q2
ESTUDIOS DE HISTORIA NOVOHISPANA,4,,Q2
ESTUDIOS SOCIALES REVISTA UNIVERSITARIA SEMESTRAL,4,,Q2
ESTUDOS HISTORICOS,4,,Q2
ETHNOBIOLOGY AND CONSERVATION,4,,Q2
ETHNOBIOLOGY LETTERS,4,,Q2
ETHNOGRAPHY,4,,Q2
ETHOLOGY,4,,Q2
ETHOS,4,,Q2
EURASIAN JOURNAL OF MEDICINE,4,,Q2
EURASIP JOURNAL ON AUDIO SPEECH AND MUSIC PROCESSING,4,,Q2
EUROCHOICES,4,,Q2
EUROPEAN ACCOUNTING REVIEW,4,,Q2
EUROPEAN ACTUARIAL JOURNAL,4,,Q2
EUROPEAN COMPANY AND FINANCIAL LAW REVIEW,4,,Q2
EUROPEAN EARLY CHILDHOOD EDUCATION RESEARCH JOURNAL,4,,Q2
EUROPEAN ENDODONTIC JOURNAL,4,,Q2
EUROPEAN FINANCIAL MANAGEMENT,4,,Q2
EUROPEAN HEART JOURNAL SUPPLEMENTS,4,,Q2
EUROPEAN JOURNAL OF APPLIED MATHEMATICS,4,,Q2
EUROPEAN JOURNAL OF CANCER CARE,4,,Q2
EUROPEAN JOURNAL OF CLINICAL PHARMACOLOGY,4,,Q2
EUROPEAN JOURNAL OF CONTRACEPTION AND REPRODUCTIVE HEALTH CARE,4,,Q2
EUROPEAN JOURNAL OF CONTROL,4,,Q2
EUROPEAN JOURNAL OF CRIME CRIMINAL LAW AND CRIMINAL JUSTICE,4,,Q2
EUROPEAN JOURNAL OF DENTAL EDUCATION,4,,Q2
EUROPEAN JOURNAL OF ENVIRONMENTAL AND CIVIL ENGINEERING,4,,Q2
EUROPEAN JOURNAL OF FINANCE,4,,Q2
EUROPEAN JOURNAL OF HAEMATOLOGY,4,,Q2
EUROPEAN JOURNAL OF HEALTH LAW,4,,Q2
EUROPEAN JOURNAL OF HISTORY OF ECONOMIC THOUGHT,4,,Q2
EUROPEAN JOURNAL OF LAW AND ECONOMICS,4,,Q2
EUROPEAN JOURNAL OF LEGAL STUDIES,4,,Q2
EUROPEAN JOURNAL OF MIDWIFERY,4,,Q2
EUROPEAN JOURNAL OF ORGANIC CHEMISTRY,4,,Q2
EUROPEAN JOURNAL OF PLANT PATHOLOGY,4,,Q2
EUROPEAN JOURNAL OF PURE AND APPLIED MATHEMATICS,4,,Q2
EUROPEAN JOURNAL OF RADIOLOGY OPEN,4,,Q2
EUROPEAN JOURNAL OF TRAINING AND DEVELOPMENT,4,,Q2
EUROPEAN LAW REVIEW,4,,Q2
EUROPEAN POLITICAL SCIENCE,4,,Q2
EUROPEAN REVIEW,4,,Q2
EUROPEAN SURGICAL RESEARCH,4,,Q2
EXPERIMENTAL AGRICULTURE,4,,Q2
EXPERIMENTAL ASTRONOMY,4,,Q2
EXPERIMENTAL TECHNIQUES,4,,Q2
EXPERT OPINION ON EMERGING DRUGS,4,,Q2
EXPERT OPINION ON PHARMACOTHERAPY,4,,Q2
EXPERT REVIEW OF ANTICANCER THERAPY,4,,Q2
EXPERT SYSTEMS,4,,Q2
EXPLORE JOURNAL OF SCIENCE AND HEALING,4,,Q2
EYE AND BRAIN,4,,Q2
EYE AND CONTACT LENS SCIENCE AND CLINICAL PRACTICE,4,,Q2
